시군구,번지,본번,부번,건물명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
강원도 강릉시 송정동,216-3,0216,0003,소라임대주택C단지,월세,56.34,202002,19,"         5,000",            10,3,1985,송정길 20
강원도 강릉시 송정동,110-58,0110,0058,송정오벨리스크,전세,67.18,202002,28,"        18,000",             0,3,2016,경강로2533번길 3-5
강원도 강릉시 연곡면 행정리,68-5,0068,0005,캠브리지사원주택,전세,53.82,202002,18,"         5,000",             0,1,1991,행정1길 63-7
강원도 강릉시 주문진읍 교항리,330-1,0330,0001,교항,전세,47.33,202002,4,"         3,000",             0,2,1984,교항원길 30
강원도 강릉시 주문진읍 주문리,325-6,0325,0006,골든팰리스 C동,전세,52.2525,202002,20,"        10,000",             0,3,2016,구소방서길 9-1
강원도 강릉시 초당동,222-4,0222,0004,정아,전세,54.9,202002,19,"         4,300",             0,2,1990,초당원길 99
강원도 강릉시 초당동,127-8,0127,0008,한솔빌라2차,월세,129.84,202002,4,"         1,500",            50,2,1992,강릉대로587번길 9-6
강원도 강릉시 포남동,1324,1324,0000,썬라이즈빌,전세,22.04,202002,5,"         7,000",             0,2,2019,난설헌로78번길 29-17
강원도 강릉시 포남동,314-1,0314,0001,파인빌리지,전세,22.52,202002,14,"         7,000",             0,1,2018,난설헌로78번길 29-9
강원도 강릉시 포남동,314-1,0314,0001,파인빌리지,전세,22.52,202002,14,"         7,000",             0,1,2018,난설헌로78번길 29-9
강원도 강릉시 포남동,314-1,0314,0001,파인빌리지,전세,22.52,202002,19,"         7,000",             0,1,2018,난설헌로78번길 29-9
강원도 강릉시 홍제동,649-4,0649,0004,로얄테라스,전세,83.3072,202002,18,"        27,000",             0,3,2019,사임당로 119-1
강원도 강릉시 홍제동,637-10,0637,0010,유천 메타폴리스2,전세,49.7521,202002,3,"        12,000",             0,1,2018,사임당로 133
강원도 강릉시 회산동,196-13,0196,0013,관동타운 202동,전세,23.8,202002,1,"         5,500",             0,3,2013,관솔길12번길 16
강원도 강릉시 회산동,195-9,0195,0009,관동타운102동,전세,18.9,202002,14,"         5,000",             0,4,2012,관솔길12번길 14-9
강원도 강릉시 회산동,195-10,0195,0010,파인힐1차,월세,37.25,202002,15,"         1,000",            50,2,2017,관솔길12번길 14-7
강원도 동해시 구미동,429,0429,0000,북평주공1차,월세,46.86,202002,8,"         2,000",            20,3,1986,구미3길 46
강원도 동해시 천곡동,1030-6,1030,0006,승우주택A,월세,64.06,202002,22,"         1,000",            40,3,1991,동굴1길 10-5
강원도 동해시 천곡동,814-12,0814,0012,좋은빌라,전세,74.77,202002,5,"         6,000",             0,2,2000,평원2길 10-1
강원도 동해시 효가동,156-6,0156,0006,하늘빛빌라,전세,84.74,202002,18,"        10,000",             0,2,2012,효가2길 3
강원도 삼척시 당저동,125-3,0125,0003,(125-3),전세,18.645,202002,3,"         4,500",             0,4,2015,당저길 29
강원도 삼척시 당저동,125-3,0125,0003,(125-3),전세,29.0589,202002,18,"         5,000",             0,4,2015,당저길 29
강원도 삼척시 당저동,125-4,0125,0004,JG오피스텔,전세,24.09,202002,18,"         4,500",             0,5,2013,당저길 35-5
강원도 삼척시 당저동,125-4,0125,0004,JG오피스텔,전세,24.09,202002,25,"         5,000",             0,3,2013,당저길 35-5
강원도 속초시 교동,798-27,0798,0027,그린빌라,월세,59.28,202002,14,           500,            30,3,1995,만리공원길 42-2
강원도 속초시 교동,779-26,0779,0026,아트빌라,월세,83.43,202002,4,"         2,000",            30,3,1990,만천1길 73-10
강원도 속초시 금호동,625-42,0625,0042,금호,월세,52,202002,24,           300,            25,2,1982,번영로67번길 19
강원도 속초시 노학동,1326,1326,0000,속초 테르바움,전세,74.3717,202002,15,"        27,000",             0,2,2020,관광로 344
강원도 속초시 동명동,513-4,0513,0004,설악맨션,전세,76.19,202002,5,"         8,000",             0,4,2012,번영로129번길 7-3
강원도 속초시 설악동,348-2,0348,0002,현대설악빌리지,전세,60.11,202002,6,"         2,500",             0,3,1988,청봉로1길 21
강원도 속초시 조양동,1450-48,1450,0048,바다마을,전세,64.83,202002,1,"         7,000",             0,3,2010,청호로2길 46-4
강원도 속초시 조양동,1431-1,1431,0001,설악비치하우스,전세,36.46,202002,25,"         5,000",             0,3,1987,해오름로 202
강원도 속초시 조양동,590-1,0590,0001,설악빌리지,전세,84.99,202002,8,"         8,500",             0,1,1990,청대마을길 5
강원도 속초시 조양동,590-1,0590,0001,설악빌리지,월세,64.13,202002,8,"         1,000",            40,3,1990,청대마을길 5
강원도 속초시 조양동,633-8,0633,0008,오복주택,월세,54.54,202002,19,           500,            30,1,1986,동해대로 4176-1
강원도 양양군 양양읍 연창리,109-1,0109,0001,동아빌라,월세,93.07,202002,28,           500,            40,4,1992,연창길 34
강원도 영월군 상동읍 구래리,103-187,0103,0187,병원연립,전세,35.59,202002,27,"         1,000",             0,2,1978,상동시장길 35-6
강원도 영월군 영월읍 덕포리,486-64,0486,0064,한영빌라,전세,98.37,202002,19,"         7,000",             0,5,2001,영월로 2085
강원도 원주시 단계동,777-4,0777,0004,단계하나VIVACHE,전세,57.86,202002,10,"        11,000",             0,10,2017,천사로 106
강원도 원주시 단계동,184-1,0184,0001,선호,전세,71.9,202002,10,"         4,000",             0,1,1986,원문로137번길 33
강원도 원주시 무실동,1721-6,1721,0006,채움플러스무실1차,월세,27.36,202002,29,           500,            45,3,2019,시청로 11
강원도 원주시 문막읍 동화리,1277-21,1277,0021,퀸빌리지힐,전세,52.56,202002,9,"         5,000",             0,2,2014,세오름길 8
강원도 원주시 태장동,969-17,0969,0017,리안펠리스,전세,63.79,202002,22,"         4,000",             0,5,2013,포란재로 26-2
강원도 원주시 흥업면 흥업리,899-9,0899,0009,한라드림빌(나동),전세,30.62,202002,13,           450,             0,2,2017,자감길 5-2
강원도 인제군 인제읍 덕산리,799-32,0799,0032,라온하이파크,전세,73.28,202002,13,"        10,000",             0,4,2012,덕산로 80-1
강원도 인제군 인제읍 덕산리,799-1,0799,0001,라온하이파크1차,전세,84.94,202002,24,"        13,000",             0,4,2011,덕산로 80-2
강원도 인제군 인제읍 상동리,419-4,0419,0004,태신빌라나동,전세,75.87,202002,28,"         8,000",             0,3,2000,인제로168번길 34-3
강원도 철원군 동송읍 이평리,838-64,0838,0064,미소가,월세,16.32,202002,22,           300,            33,5,2014,금학로187번안길 15-5
강원도 철원군 동송읍 이평리,838-64,0838,0064,미소가,월세,21.12,202002,27,           500,            35,4,2014,금학로187번안길 15-5
강원도 철원군 동송읍 이평리,858-17,0858,0017,밀레니엄연립,월세,37.06,202002,28,           200,            30,2,2003,이평로 109
강원도 철원군 동송읍 이평리,838-22,0838,0022,영민리치빌,전세,49.37,202002,5,"         4,000",             0,2,2015,금학로187번안길 15-4
강원도 철원군 동송읍 이평리,838-12,0838,0012,우리가,전세,21.29,202002,29,"         3,000",             0,4,2014,금학로187번안길 15-3
강원도 철원군 동송읍 이평리,674-17,0674,0017,중앙연립,월세,60.39,202002,24,           200,            25,3,1985,금학로210번길 32
강원도 춘천시 교동,159,0159,0000,현영원룸,전세,36.295,202002,6,"         7,000",             0,3,2011,삭주로70번길 17
강원도 춘천시 교동,159,0159,0000,현영원룸,전세,36.295,202002,11,"         7,000",             0,3,2011,삭주로70번길 17
강원도 춘천시 운교동,175-11,0175,0011,삼흥,월세,59.65,202002,22,           500,            45,3,1982,춘천로146번길 17
강원도 춘천시 조양동,69-6,0069,0006,장운-B동,전세,18.391,202002,27,"         4,500",             0,3,2015,시청길 16-2
강원도 춘천시 퇴계동,1145-6,1145,0006,파르크1,전세,59.4,202002,23,"        14,000",             0,3,2020,효자로14번길 22
강원도 춘천시 효자동,305-61,0305,0061,(305-61),전세,16.95,202002,12,"         6,000",             0,2,2012,남춘로56번길 11-8
강원도 춘천시 효자동,305-61,0305,0061,(305-61),전세,16.95,202002,20,"         6,000",             0,2,2012,남춘로56번길 11-8
강원도 춘천시 효자동,695-4,0695,0004,금창,전세,82.76,202002,26,"         6,000",             0,1,1983,닥나무길9번길 32
강원도 춘천시 효자동,705-15,0705,0015,남춘천빌리지 제1동,전세,21.45,202002,20,"         5,500",             0,3,2014,남춘로51번길 17
강원도 춘천시 효자동,223-16,0223,0016,봄내원개나리빌라,전세,43.4,202002,21,"        11,000",             0,5,2016,공지로218번길 6
강원도 춘천시 효자동,159-19,0159,0019,"삼정주택1,2동",월세,79.976,202002,14,           500,            30,1,1981,효제길37번길 16-4
강원도 춘천시 후평동,808-1,0808,0001,4단지(연립),월세,47.01,202002,29,           300,            30,3,1986,대양당길 4
강원도 춘천시 후평동,21,0021,0000,도시안 애,전세,43.5,202002,1,"         7,200",             0,3,2014,후석로 233
강원도 춘천시 후평동,857,0857,0000,동보빌리지,월세,64.62,202002,21,           500,            50,3,1987,삭주로 90
강원도 춘천시 후평동,711-44,0711,0044,에스에치빌리지,전세,21.96,202002,10,"         4,500",             0,3,2013,삭주로128번길 7
강원도 평창군 대관령면 횡계리,279,0279,0000,드래곤 패밀리,전세,53.69,202002,1,"         4,500",             0,1,1989,대관령로 149
강원도 평창군 봉평면 창동리,297-3,0297,0003,봉평타운,월세,68.03,202002,28,"         2,000",            35,5,2015,방축동길 14-5
강원도 홍천군 홍천읍 갈마곡리,423-5,0423,0005,드림캐슬,월세,44.95,202002,22,           500,            40,2,2012,너브내길 200
강원도 홍천군 홍천읍 갈마곡리,119-1,0119,0001,파크빌B,전세,61.6338,202002,4,"        11,000",             0,4,2017,공작산로 150-15
강원도 홍천군 홍천읍 갈마곡리,119-1,0119,0001,파크빌B,월세,61.6338,202002,21,           500,            40,1,2017,공작산로 150-15
강원도 홍천군 홍천읍 갈마곡리,119-29,0119,0029,파크빌C,전세,63.4968,202002,9,"        10,000",             0,2,2017,공작산로 150-17
강원도 홍천군 홍천읍 갈마곡리,119-29,0119,0029,파크빌C,전세,63.4968,202002,9,"        12,000",             0,3,2017,공작산로 150-17
강원도 홍천군 홍천읍 신장대리,2-8,0002,0008,한서주택,월세,65.409,202002,25,"         1,500",            35,2,1982,학명루길 11
강원도 홍천군 홍천읍 연봉리,196,0196,0000,골든빌리지,전세,62.76,202002,12,"        10,000",             0,5,2013,연봉로4길 13
강원도 홍천군 홍천읍 연봉리,503-14,0503,0014,그린빌,월세,29.26,202002,20,"         1,000",            30,3,2013,남산마을길 20
강원도 홍천군 홍천읍 연봉리,187-2,0187,0002,명품쉐르빌,월세,48.78,202002,3,"         1,500",            35,2,2017,연봉로3길 5-13
강원도 홍천군 홍천읍 연봉리,106-3,0106,0003,비발디힐,월세,43.4,202002,13,"         3,000",            50,3,2019,장전평로 65-1
강원도 홍천군 홍천읍 연봉리,106-3,0106,0003,비발디힐,월세,43.4,202002,13,           500,            50,4,2019,장전평로 65-1
강원도 홍천군 홍천읍 연봉리,106-3,0106,0003,비발디힐,월세,43.4,202002,15,           500,            35,1,2019,장전평로 65-1
강원도 홍천군 홍천읍 연봉리,274-2,0274,0002,용민스위트빌2차,전세,84.955,202002,7,"        13,000",             0,5,2013,송학로3길 12
강원도 홍천군 홍천읍 희망리,296,0296,0000,태강쉐르빌,전세,74.48,202002,15,"         7,500",             0,4,2004,석화로1길 31
강원도 홍천군 홍천읍 희망리,296,0296,0000,태강쉐르빌,전세,74.48,202002,29,"         7,500",             0,4,2004,석화로1길 31
강원도 화천군 화천읍 상리,22-7,0022,0007,(22-7),전세,47.727,202002,21,"        10,000",             0,2,2016,상승로8길 25-13
강원도 횡성군 횡성읍 읍상리,109-14,0109,0014,삼성엣지빌,전세,48.74,202002,11,"         7,000",             0,3,2016,읍상동로30번길 1
강원도 횡성군 횡성읍 읍하리,588-2,0588,0002,현대씨티빌(588-2),전세,46.92,202002,14,"         8,000",             0,4,2016,앞들서로15번길 13
경기도 가평군 가평읍 달전리,272-10,0272,0010,남이주택 가동,전세,35.46,202002,8,"         3,000",             0,4,1992,달전로 83
경기도 가평군 가평읍 달전리,272-10,0272,0010,남이주택 가동,전세,35.46,202002,14,"         2,200",             0,3,1992,달전로 83
경기도 가평군 가평읍 달전리,336-6,0336,0006,세진빌라A동,전세,49.86,202002,28,"         4,200",             0,1,1991,달전로 46
경기도 가평군 가평읍 승안리,16-1,0016,0001,라니아캐슬,전세,84.82,202002,28,"        18,000",             0,2,2017,계량촌길 20
경기도 가평군 가평읍 읍내리,562-13,0562,0013,(562-13),월세,29.79,202002,24,"         1,000",            40,5,2014,향교로 29-1
경기도 가평군 가평읍 읍내리,562-2,0562,0002,(562-2),월세,24.8,202002,8,"         1,000",            35,2,2014,향교로 29
경기도 가평군 가평읍 읍내리,562-2,0562,0002,(562-2),월세,24.8,202002,22,"         1,000",            35,2,2014,향교로 29
경기도 가평군 가평읍 읍내리,273-1,0273,0001,덕화주택,전세,71.46,202002,4,"         3,500",             0,4,1991,방아다리길 19
경기도 가평군 설악면 선촌리,33-18,0033,0018,삼성빌라 A동,월세,75.57,202002,17,"         1,000",            60,3,2006,자잠로 87-12
경기도 가평군 설악면 신천리,27-6,0027,0006,(27-6),전세,57.4,202002,24,"        12,000",             0,2,2019,한서로 58-19
경기도 가평군 설악면 신천리,27-7,0027,0007,(27-7),전세,58.535,202002,3,"        12,000",             0,2,2019,한서로 58-23
경기도 가평군 설악면 신천리,27-7,0027,0007,(27-7),전세,58.535,202002,3,"        12,000",             0,2,2019,한서로 58-23
경기도 가평군 설악면 신천리,136-8,0136,0008,명품,전세,54.4,202002,23,"        10,950",             0,2,2017,한양부로 89
경기도 가평군 설악면 신천리,136-8,0136,0008,명품,월세,54.4,202002,25,"         2,000",            50,4,2017,한양부로 89
경기도 가평군 설악면 신천리,432-3,0432,0003,영광빌,전세,59.98,202002,11,"        13,000",             0,3,2014,신천중앙로 112-1
경기도 가평군 조종면 현리,222-4,0222,0004,(222-4),월세,59.62,202002,23,"         2,000",            40,2,2018,조종새싹로 65
경기도 가평군 조종면 현리,426-22,0426,0022,(426-22),월세,60.25,202002,19,"         1,000",            50,1,2018,조종내길 12-1
경기도 가평군 조종면 현리,426-4,0426,0004,(426-4),월세,60.25,202002,6,"         1,000",            45,3,2018,조종내길 12-1
경기도 가평군 조종면 현리,477-129,0477,0129,이림스마트빌Ⅰ동,전세,59.79,202002,10,"        12,000",             0,3,2012, 46
경기도 가평군 조종면 현리,248-27,0248,0027,조종리버빌2차,전세,51.6,202002,15,"        12,500",             0,4,2018,조종내길 105
경기도 가평군 조종면 현리,249-8,0249,0008,조종리버빌3차,월세,72.62,202002,4,"         7,000",            20,2,2020,조종내길 107
경기도 가평군 조종면 현리,249-8,0249,0008,조종리버빌3차,월세,72.62,202002,23,"         1,000",            60,4,2020,조종내길 107
경기도 가평군 조종면 현리,249-8,0249,0008,조종리버빌3차,전세,72.62,202002,28,"        12,500",             0,2,2020,조종내길 107
경기도 가평군 조종면 현리,241-2,0241,0002,현리하이츠빌라,전세,50.31,202002,25,"         3,000",             0,4,1995, 5-14
경기도 가평군 청평면 청평리,353-2,0353,0002,(353-2),전세,70.305,202002,10,"        12,000",             0,2,2012,은고개로11번길 26
경기도 가평군 청평면 청평리,626-34,0626,0034,(626-34),전세,43.197,202002,9,"         8,000",             0,2,2019,강변나루로40번길 11-1
경기도 가평군 청평면 청평리,626-34,0626,0034,(626-34),월세,31.906,202002,19,           300,            15,2,2019,강변나루로40번길 11-1
경기도 가평군 청평면 청평리,319-7,0319,0007,아산빌라 1동2동,전세,46.44,202002,15,"         6,000",             0,4,1999,청평중앙로82번길 5
경기도 고양덕양구 고양동,1035,1035,0000,(1035-0),전세,52.9,202002,10,"         8,900",             0,3,2012,보광로 22
경기도 고양덕양구 고양동,1035,1035,0000,(1035-0),전세,52.9,202002,10,"         9,000",             0,3,2012,보광로 22
경기도 고양덕양구 고양동,255-10,0255,0010,금강하이츠힐(255-10),월세,28.14,202002,20,           500,            40,3,2001,읍내로 54
경기도 고양덕양구 고양동,270-13,0270,0013,미래하이츠빌라(270-13),전세,36.58,202002,17,"         4,500",             0,1,1990,대양로285번길 16
경기도 고양덕양구 고양동,199-19,0199,0019,서우빌라(199-19),전세,35.12,202002,21,"         3,500",             0,3,1990,읍내로6번길 39
경기도 고양덕양구 고양동,199-21,0199,0021,서우빌라(199-21),전세,35.51,202002,4,"         5,000",             0,3,1990,읍내로6번길 35-2
경기도 고양덕양구 고양동,860,0860,0000,세중 더 클래스 2,월세,56.08,202002,17,"         2,000",            45,2,2012,혜음로 174-6
경기도 고양덕양구 고양동,860,0860,0000,세중 더 클래스 2,월세,56.08,202002,17,"         2,000",             0,2,2012,혜음로 174-6
경기도 고양덕양구 고양동,870,0870,0000,세중더클래스24,월세,18.84,202002,27,"         3,000",            15,4,2012,푸른마을로120번길 25
경기도 고양덕양구 고양동,11-10,0011,0010,신성빌라(11-10),전세,41.67,202002,7,"         4,500",             0,4,1992,혜음로 101
경기도 고양덕양구 고양동,11-38,0011,0038,신성빌라(11-38),월세,36.56,202002,8,           500,            40,4,1992,혜음로 101
경기도 고양덕양구 고양동,11-38,0011,0038,신성빌라(11-38),월세,36.56,202002,20,"         1,000",            40,4,1992,혜음로 101
경기도 고양덕양구 고양동,8-19,0008,0019,신성빌라(8-19),월세,36.56,202002,14,"         1,000",            35,4,1991,혜음로 101
경기도 고양덕양구 고양동,324-3,0324,0003,협성아트빌(324-3),월세,52.77,202002,3,"         2,000",            40,2,2003,읍내로 83-15
경기도 고양덕양구 고양동,318,0318,0000,희망빌라,월세,48.46,202002,4,           500,            47,2,1992,읍내로 87-37
경기도 고양덕양구 관산동,586-18,0586,0018,(586-18),월세,54.92,202002,1,"         1,000",            60,2,2014,고골길 89
경기도 고양덕양구 관산동,193-24,0193,0024,MK명가빌리지 105동,월세,67.9,202002,14,"         2,000",            50,4,2002,통일로737번길 96
경기도 고양덕양구 관산동,336-24,0336,0024,거성빌라 비동,월세,36.27,202002,5,"         1,000",            35,2,1990,통일로794번길 11
경기도 고양덕양구 관산동,210-2,0210,0002,경원주택 A동,전세,51,202002,5,"         4,500",             0,-1,1994,통일로737번길 104-14
경기도 고양덕양구 관산동,538-14,0538,0014,뉴-한솔하이츠빌라 6동,월세,47.59,202002,13,"         1,000",            30,1,2002,동헌로23번길 34
경기도 고양덕양구 관산동,543-8,0543,0008,뉴삼성빌라 5,월세,36.46,202002,3,           500,            35,3,1995,동헌로3번길 59
경기도 고양덕양구 관산동,641-3,0641,0003,대륙편안한세상B동,전세,50.9,202002,26,"        16,700",             0,1,2017,고골길 117-19
경기도 고양덕양구 관산동,584,0584,0000,드림팰리스B동,월세,40.46,202002,6,"         2,000",            30,4,2012,고골길 85
경기도 고양덕양구 관산동,584,0584,0000,드림팰리스B동,월세,40.46,202002,22,"         2,000",            30,3,2012,고골길 85
경기도 고양덕양구 관산동,544-1,0544,0001,부강쉐르빌 3,전세,59.22,202002,8,"         5,000",             0,3,2002,동헌로3번길 68-3
경기도 고양덕양구 관산동,540-95,0540,0095,"비채빌 B동,C동",월세,64.68,202002,27,"         2,000",            55,2,2010,동헌로3번길 22
경기도 고양덕양구 관산동,207-1,0207,0001,삼성빌라 7동,월세,35.7,202002,1,"         1,500",            18,-1,1991,통일로781번길 42-5
경기도 고양덕양구 관산동,248-16,0248,0016,세인주택2동,전세,36.4,202002,15,"         2,800",             0,-1,1990,통일로799번길 42-2
경기도 고양덕양구 관산동,537-3,0537,0003,예성빌라D동,월세,34.8,202002,23,           500,            30,1,1989,동헌로23번길 25-1
경기도 고양덕양구 관산동,537-3,0537,0003,예성빌라D동,전세,34.8,202002,25,"         4,000",             0,3,1989,동헌로23번길 25-1
경기도 고양덕양구 관산동,579-12,0579,0012,이화타운,전세,59.87,202002,14,"        11,000",             0,3,2012,고골길 73-1
경기도 고양덕양구 관산동,579-12,0579,0012,이화타운,전세,59.87,202002,14,"        11,000",             0,3,2012,고골길 73-1
경기도 고양덕양구 관산동,687-45,0687,0045,플러스타운 106,월세,59.58,202002,29,"         2,000",            45,1,2003,동헌로1번길 19-1
경기도 고양덕양구 관산동,546,0546,0000,행운빌라,전세,48.69,202002,7,"         6,500",             0,1,1997,동헌로3번길 70
경기도 고양덕양구 관산동,541-8,0541,0008,화강빌라나동,전세,37.83,202002,17,"         4,000",             0,3,1991,동헌로3번길 25-1
경기도 고양덕양구 관산동,540-54,0540,0054,힐타운,전세,30.45,202002,12,"         7,500",             0,2,2014,동헌로3번길 53-16
경기도 고양덕양구 내곡동,91-2,0091,0002,서희빌라A동,월세,52.53,202002,5,           500,            45,3,2017,내곡길 139-10
경기도 고양덕양구 내유동,288-45,0288,0045,(288-45),전세,50.87,202002,24,"        12,000",             0,2,2013,통일로1108번길 94-5
경기도 고양덕양구 내유동,690-17,0690,0017,골든트리빌리지,전세,52.3,202002,21,"        22,000",             0,3,2019,통일로1290번길 11
경기도 고양덕양구 내유동,694-23,0694,0023,"리치빌리지(103동,104동)",월세,58.83,202002,12,"         1,000",            44,3,2013,유산길17번길 67-6
경기도 고양덕양구 내유동,655-6,0655,0006,미성빌라(655-6),월세,41.46,202002,28,           500,            45,3,2001,유산길37번길 20
경기도 고양덕양구 내유동,663-1,0663,0001,미성빌라(663-1),전세,43.555,202002,19,"         6,500",             0,4,2001,유산길17번길 16
경기도 고양덕양구 내유동,242,0242,0000,삼정하이츠빌,전세,48.68,202002,13,"         2,700",             0,2,2010,내유길 94
경기도 고양덕양구 내유동,667-14,0667,0014,신성하이츠빌라(667-14),전세,57.48,202002,7,"         3,000",             0,-1,2001,유산길37번길 30
경기도 고양덕양구 내유동,653-2,0653,0002,양지그린타운(653-2),월세,45.675,202002,14,"         1,000",            28,-1,2002,유산길37번길 16-20
경기도 고양덕양구 내유동,654-4,0654,0004,양지그린타운(654-4),월세,59.895,202002,7,"         8,000",             5,4,2002,유산길37번길 16-39
경기도 고양덕양구 내유동,436-22,0436,0022,정원아트빌,월세,39.87,202002,19,"         1,500",            70,4,2017,통일로1154번길 23-4
경기도 고양덕양구 내유동,626-7,0626,0007,코리아타운(626-7),월세,57.695,202002,11,"         2,000",            50,4,2011,유산길 46-33
경기도 고양덕양구 내유동,627-25,0627,0025,코리아타운(627-25),월세,64.12,202002,7,"         2,000",            50,3,2011,유산길 46-43
경기도 고양덕양구 내유동,653-30,0653,0030,킹스빌타운1차(653-30),전세,76.84,202002,27,"        11,000",             0,3,2001,유산길 59-19
경기도 고양덕양구 내유동,653-7,0653,0007,킹스빌타운1차(653-7),전세,59.92,202002,28,"         5,000",             0,-1,2001,유산길 59-14
경기도 고양덕양구 내유동,637-21,0637,0021,킹스빌타운3차(637-21),월세,59.92,202002,17,"         1,000",            50,3,2002,유산길42번길 56
경기도 고양덕양구 내유동,397-3,0397,0003,해피아이,전세,35.76,202002,28,"         7,000",             0,3,2014,통일로1031번길 520
경기도 고양덕양구 내유동,587-16,0587,0016,호반케슬110동111동,전세,53.47,202002,17,"        12,500",             0,3,2017,통일로1214번길 14-12
경기도 고양덕양구 내유동,431-17,0431,0017,화인빌A동,전세,31.51,202002,19,"        14,000",             0,2,2012,통일로1108번길 177
경기도 고양덕양구 대자동,486-38,0486,0038,대림에코빌A동,전세,55.5,202002,22,"        21,000",             0,4,2018,호국로1595번길 76-14
경기도 고양덕양구 대자동,136-10,0136,0010,대자파크뷰2차(203동),전세,55.86,202002,10,"        12,000",             0,3,2015,호국로1427번길 76-7
경기도 고양덕양구 대장동,62-5,0062,0005,소나무빌라 C동,월세,25.97,202002,6,"         5,000",            10,3,2015,대장길 72
경기도 고양덕양구 대장동,317-10,0317,0010,코지하우스,전세,28.86,202002,13,"        10,000",             0,3,2019,대장길50번길 88-22
경기도 고양덕양구 대장동,317-9,0317,0009,코지하우스,월세,34.32,202002,18,"         2,000",            48,2,2019,대장길50번길 88-24
경기도 고양덕양구 대장동,318-1,0318,0001,코지하우스A동,전세,36.71,202002,11,"        14,000",             0,3,2019,대장길50번길 88-18
경기도 고양덕양구 덕은동,196,0196,0000,(196-0),전세,57.69,202002,5,"        15,500",             0,3,2015,덕은2로 6
경기도 고양덕양구 동산동,56-80,0056,0080,경진하이빌1동,전세,80.12,202002,18,"        28,300",             0,4,2018,고양대로1978번길 51-2
경기도 고양덕양구 동산동,343,0343,0000,동산마을화성파크드림PATIO,전세,59.9978,202002,15,"        30,000",             0,1,2016,동산1로 50
경기도 고양덕양구 동산동,343,0343,0000,동산마을화성파크드림PATIO,전세,59.9978,202002,20,"        31,500",             0,2,2016,동산1로 50
경기도 고양덕양구 동산동,343,0343,0000,동산마을화성파크드림PATIO,전세,59.9978,202002,20,"        31,500",             0,2,2016,동산1로 50
경기도 고양덕양구 동산동,343,0343,0000,동산마을화성파크드림PATIO,전세,59.9978,202002,22,"        31,000",             0,2,2016,동산1로 50
경기도 고양덕양구 동산동,343,0343,0000,동산마을화성파크드림PATIO,전세,59.9978,202002,25,"        31,000",             0,1,2016,동산1로 50
경기도 고양덕양구 동산동,53-75,0053,0075,동우아이파크104동,전세,57.47,202002,3,"        22,500",             0,3,2019,고양대로2002번길 112-2
경기도 고양덕양구 동산동,47-27,0047,0027,수아펠리스,전세,61.5,202002,8,"        25,000",             0,4,2016,고양대로2002번길 16-5
경기도 고양덕양구 벽제동,512-36,0512,0036,상곡마을102동,월세,38.67,202002,24,"         2,000",            30,3,2006,보광로 78-15
경기도 고양덕양구 벽제동,335,0335,0000,오엔씨블루힐(335-0),전세,34.26,202002,5,"         5,500",             0,3,2002,혜음로 207-22
경기도 고양덕양구 벽제동,335,0335,0000,오엔씨블루힐(335-0),전세,34.26,202002,24,"         6,000",             0,2,2002,혜음로 207-22
경기도 고양덕양구 벽제동,335-4,0335,0004,오엔씨블루힐4,월세,34.26,202002,12,"         1,000",            35,4,2002,혜음로 207-36
