시군구,번지,본번,부번,건물명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
강원도 강릉시 회산동,195-10,0195,0010,파인힐1차,전세,55.18,202003,16,"        15,500",             0,5,2017,관솔길12번길 14-7
강원도 동해시 단봉동,98-2,0098,0002,두정비바빌,전세,75.579,202003,16,"        11,000",             0,5,2017,구미택지1길 67
강원도 동해시 동회동,47-1,0047,0001,이레타운,전세,48.13,202003,19,"         6,000",             0,3,2015,효자남1길 20
강원도 동해시 부곡동,106-2,0106,0002,삼정(가나),월세,43.47,202003,27,"         1,500",            15,2,1986,부곡3길 26
강원도 동해시 천곡동,1059-2,1059,0002,대주빌라,전세,120.21,202003,18,"         8,000",             0,3,1992,샘실3길 89
강원도 동해시 천곡동,1008-4,1008,0004,우신주택,전세,75.63,202003,20,"         4,000",             0,3,1991,동굴1길 51
강원도 동해시 효가동,229,0229,0000,협신BC,월세,73.68,202003,12,           500,            35,2,1985,효가3길 24-13
강원도 삼척시 당저동,54-5,0054,0005,국민주택(54-5),전세,49.53,202003,30,"         5,000",             0,3,1981,사대안2길 25-8
강원도 속초시 노학동,1326,1326,0000,속초 테르바움,전세,74.9363,202003,14,"        36,160",             0,3,2020,관광로 344
강원도 속초시 노학동,1326,1326,0000,속초 테르바움,월세,74.9363,202003,27,"        46,100",            92,1,2020,관광로 344
강원도 속초시 동명동,513-4,0513,0004,설악맨션,전세,71.18,202003,13,"         8,500",             0,3,2012,번영로129번길 7-3
강원도 속초시 동명동,513-4,0513,0004,설악맨션,전세,76.19,202003,28,"         8,500",             0,3,2012,번영로129번길 7-3
강원도 속초시 동명동,512-53,0512,0053,중앙,전세,59.34,202003,6,"         3,700",             0,3,1985,번영로129번길 29-21
강원도 속초시 조양동,590-1,0590,0001,설악빌리지,전세,72.78,202003,9,"         7,000",             0,1,1990,청대마을길 5
강원도 속초시 중앙동,623-2,0623,0002,청솔그랑빌,전세,37.43,202003,23,"         8,000",             0,5,2018,번영로97번길 23-1
강원도 양양군 양양읍 연창리,136-6,0136,0006,대청빌라,전세,60.45,202003,9,"         3,000",             0,1,1988,연창길 22-6
강원도 원주시 무실동,1721-6,1721,0006,채움플러스무실1차,월세,27.36,202003,4,"         1,000",            45,3,2019,시청로 11
강원도 원주시 문막읍 동화리,1277-37,1277,0037,스마일빌라 나동,전세,69.92,202003,27,"         3,000",             0,2,2016,세오름길 8-16
강원도 원주시 우산동,107-19,0107,0019,(107-19),전세,23.93,202003,18,"         5,500",             0,1,2012,돌터1길 26-5
강원도 원주시 일산동,247-137,0247,0137,일산연립,전세,66.9,202003,6,"         5,000",             0,3,1985,남산로149번길 18
강원도 원주시 태장동,969-17,0969,0017,리안펠리스,전세,58.88,202003,17,"         6,500",             0,3,2013,포란재로 26-2
강원도 원주시 태장동,763-12,0763,0012,융도,월세,53.82,202003,22,           300,            25,3,1985,현충로 7-5
강원도 원주시 태장동,748-6,0748,0006,치악하이츠빌라B동,전세,65.85,202003,31,"         5,000",             0,4,1998,육판길 14-3
강원도 인제군 서화면 천도리,665-33,0665,0033,"설악빌라가,나동(설악그린빌라)",전세,52.02,202003,1,"         4,300",             0,4,1995,천도로98번길 25-13
강원도 철원군 동송읍 이평리,838-12,0838,0012,우리가,월세,21.29,202003,24,"         2,000",            20,2,2014,금학로187번안길 15-3
강원도 철원군 동송읍 이평리,861-160,0861,0160,학산빌라씨동,전세,63.16,202003,9,"         3,200",             0,4,1999,이평로111번길 28
강원도 춘천시 근화동,741-1,0741,0001,근화AB,전세,49.71,202003,18,"         6,000",             0,3,1984,영서로 2504
강원도 춘천시 조양동,69-6,0069,0006,장운-B동,전세,18.414,202003,28,"         4,500",             0,4,2015,시청길 16-2
강원도 춘천시 퇴계동,1145-6,1145,0006,파르크1,전세,59.74,202003,16,"        16,000",             0,5,2020,효자로14번길 22
강원도 춘천시 퇴계동,1145-6,1145,0006,파르크1,월세,59.74,202003,24,"         1,500",            25,2,2020,효자로14번길 22
강원도 춘천시 퇴계동,1145-6,1145,0006,파르크1,월세,59.74,202003,24,"         1,500",            25,2,2020,효자로14번길 22
강원도 춘천시 효자동,751-19,0751,0019,전원,전세,81.26,202003,31,"         1,000",             0,1,1983,전원길 48
강원도 춘천시 후평동,808-1,0808,0001,4단지(연립),전세,47.37,202003,28,"         5,000",             0,2,1986,대양당길 4
강원도 춘천시 후평동,733-2,0733,0002,광명마동,전세,82.053,202003,21,"         6,500",             0,2,1984,만천로205번길 34
강원도 춘천시 후평동,866,0866,0000,금호빌리지,전세,95.6,202003,3,"        10,500",             0,4,1992,후만로 119
강원도 춘천시 후평동,510-12,0510,0012,우정연립B동,월세,74.19,202003,3,"         1,000",            40,3,1982,춘천로295번길 11-10
강원도 태백시 통동,225,0225,0000,하나연립,전세,45.15,202003,8,"         1,300",             0,2,1986,솔안길 140
강원도 태백시 통동,225,0225,0000,하나연립,월세,45.15,202003,15,           200,            40,3,1986,솔안길 140
강원도 평창군 봉평면 창동리,297-3,0297,0003,봉평타운,월세,68.03,202003,11,"         1,700",            35,2,2015,방축동길 14-5
강원도 평창군 용평면 이목정리,828,0828,0000,성인바이오빌,월세,77.22,202003,20,"         1,000",            32,1,2013,경강로 2172-42
강원도 평창군 진부면 하진부리,200-1,0200,0001,대주 에코하우스,전세,59.13,202003,23,"         7,000",             0,2,2013,석두산길 30
강원도 평창군 진부면 하진부리,200-1,0200,0001,대주 에코하우스,전세,59.13,202003,23,"         7,000",             0,2,2013,석두산길 30
강원도 홍천군 홍천읍 갈마곡리,119-29,0119,0029,파크빌C,전세,63.4968,202003,2,"        11,500",             0,2,2017,공작산로 150-17
강원도 홍천군 홍천읍 갈마곡리,445-3,0445,0003,현대주택,월세,54,202003,11,           500,            35,2,1986,너브내길 181
강원도 홍천군 홍천읍 연봉리,260-2,0260,0002,골든빌 2차,전세,33.25,202003,27,"         9,300",             0,2,2014,남산강변로1길 3
강원도 홍천군 홍천읍 연봉리,503-14,0503,0014,그린빌,월세,31.71,202003,16,           300,            43,3,2013,남산마을길 20
강원도 홍천군 홍천읍 연봉리,507-2,0507,0002,안정베스트힐,전세,21.15,202003,6,"         3,500",             0,3,2011,연봉로11길 56
강원도 홍천군 홍천읍 연봉리,500-1,0500,0001,태성에코빌,월세,35.1,202003,23,           500,            48,1,2013,남산마을길1길 3
강원도 홍천군 홍천읍 진리,50-6,0050,0006,라온빌,전세,56.67,202003,23,"        12,000",             0,4,2016,진삼거리길 7
강원도 홍천군 홍천읍 희망리,354-102,0354,0102,삼원빌라,전세,62.12,202003,1,"         6,000",             0,2,2010,홍천로2길 16-2
강원도 홍천군 홍천읍 희망리,311-46,0311,0046,희망(311-46),전세,52.55,202003,23,"         4,000",             0,1,1981,희망로3길 13
경기도 가평군 가평읍 대곡리,173-1,0173,0001,두남빌라,월세,62,202003,4,           500,            40,1,1987,오리나무길 29-12
경기도 가평군 가평읍 대곡리,145-35,0145,0035,리치빌하우스,전세,50.59,202003,3,"        11,000",             0,3,2017,석봉로77번길 3-19
경기도 가평군 가평읍 대곡리,185,0185,0000,위너스빌,월세,17.96,202003,24,"         3,000",            25,3,2017,비석거리길 14
경기도 가평군 가평읍 읍내리,574-3,0574,0003,낙원그린빌라(가동),전세,35.46,202003,16,"         5,000",             0,2,1993,석봉로191번길 17-4
경기도 가평군 가평읍 읍내리,780-5,0780,0005,미래아트빌A동,월세,27.67,202003,10,"         1,500",            23,4,2005,석봉로239번길 13
경기도 가평군 가평읍 읍내리,329-9,0329,0009,보인빌라타운,월세,60,202003,8,           500,            35,1,1986,석봉로 136
경기도 가평군 설악면 선촌리,68-10,0068,0010,헤레나빌,전세,64.1381,202003,3,"        15,000",             0,3,2018,자잠로109번길 28
경기도 가평군 설악면 신천리,31,0031,0000,(31-0),월세,22.68,202003,24,           500,            38,2,2014,한서로 65-17
경기도 가평군 조종면 현리,477-128,0477,0128,(477-128),전세,45.69,202003,20,"         8,000",             0,4,2014,연등길 48
경기도 가평군 조종면 현리,410-31,0410,0031,네이처힐타운하우스1차,전세,59.925,202003,13,"        14,000",             0,3,2018,현창로 24
경기도 가평군 조종면 현리,410-31,0410,0031,네이처힐타운하우스1차,월세,59.925,202003,21,"         2,000",            50,2,2018,현창로 24
경기도 가평군 조종면 현리,477-86,0477,0086,샤넬카운티,월세,74.31,202003,11,"         1,000",            50,4,2011, 62
경기도 가평군 조종면 현리,477-162,0477,0162,영남빌라,전세,55.71,202003,17,"         4,000",             0,2,1994, 61
경기도 가평군 조종면 현리,249-8,0249,0008,조종리버빌3차,전세,75.04,202003,6,"        14,500",             0,3,2020,조종내길 107
경기도 가평군 조종면 현리,249-8,0249,0008,조종리버빌3차,전세,75.04,202003,6,"        14,000",             0,2,2020,조종내길 107
경기도 가평군 조종면 현리,249-8,0249,0008,조종리버빌3차,전세,75.04,202003,9,"        14,500",             0,5,2020,조종내길 107
경기도 가평군 조종면 현리,249-8,0249,0008,조종리버빌3차,전세,75.04,202003,12,"        14,500",             0,4,2020,조종내길 107
경기도 가평군 조종면 현리,249-8,0249,0008,조종리버빌3차,전세,75.04,202003,21,"        14,500",             0,5,2020,조종내길 107
경기도 가평군 조종면 현리,249-8,0249,0008,조종리버빌3차,전세,72.62,202003,26,"        13,000",             0,5,2020,조종내길 107
경기도 가평군 조종면 현리,249-8,0249,0008,조종리버빌3차,전세,59.88,202003,26,"        13,500",             0,3,2020,조종내길 107
경기도 가평군 조종면 현리,235-6,0235,0006,천일홈타운,전세,58.17,202003,11,"        10,000",             0,3,2015,조종희망로 94-20
경기도 가평군 청평면 상천리,1227-2,1227,0002,호명타운하우스,전세,116.12,202003,10,"        12,000",             0,1,2017,행자골길 62-9
경기도 가평군 청평면 청평리,631-10,0631,0010,2차현대하이츠빌라다동,월세,35.46,202003,19,"         2,000",            20,3,1993,강변나루로40번길 14
경기도 가평군 청평면 청평리,616-5,0616,0005,그린빌라 라동,전세,76.32,202003,28,"         5,000",             0,1,1991,경춘로 785-18
경기도 가평군 청평면 청평리,444-1,0444,0001,뉴캐슬빌2,월세,59.6,202003,12,"         2,000",            42,3,2012,갈오현로 19-7
경기도 가평군 청평면 청평리,429-4,0429,0004,다미빌딩,전세,33.17,202003,9,"         5,000",             0,4,2013,청평중앙로26번길 4
경기도 가평군 청평면 청평리,487-15,0487,0015,보석빌리지,월세,56.7024,202003,23,"         2,000",            55,5,2019,갈오현로 53
경기도 가평군 청평면 청평리,319-7,0319,0007,아산빌라 1동2동,월세,38.97,202003,10,           500,            30,1,1999,청평중앙로82번길 5
경기도 가평군 청평면 청평리,319-7,0319,0007,아산빌라 1동2동,월세,32.4,202003,10,           500,            38,4,1999,청평중앙로82번길 5
경기도 가평군 청평면 청평리,319-111,0319,0111,아산빌라3동,전세,38.97,202003,20,"         6,000",             0,2,1998,청평중앙로82번길 9
경기도 가평군 청평면 청평리,319-111,0319,0111,아산빌라3동,월세,34.79,202003,29,           500,            30,4,1998,청평중앙로82번길 9
경기도 가평군 청평면 청평리,483-2,0483,0002,천일,전세,58.75,202003,8,"        10,000",             0,3,2013,갈오현로 17
경기도 가평군 청평면 청평리,445-77,0445,0077,청구타운빌리지 104동,전세,57.18,202003,4,"        10,000",             0,3,2012,갈오현로 24
경기도 가평군 청평면 청평리,222-4,0222,0004,한일아트빌라A동B동,전세,68.2,202003,6,"         7,000",             0,2,1992,잠곡로91번길 9
경기도 가평군 청평면 청평리,688-11,0688,0011,"현대하이츠빌라5,6동",월세,75.84,202003,6,"         4,000",            10,1,1991,강변나루로40번길 40
경기도 고양덕양구 고양동,1001,1001,0000,(1001-0),월세,77.68,202003,19,"         3,000",            43,3,2014,푸른마을로120번길 69
경기도 고양덕양구 고양동,1035,1035,0000,(1035-0),전세,59.51,202003,4,"        11,000",             0,3,2012,보광로 22
경기도 고양덕양구 고양동,11-13,0011,0013,신성빌라(11-13),월세,46.71,202003,26,"         1,000",            45,3,1992,혜음로 101
경기도 고양덕양구 고양동,337-1,0337,0001,신풍주택(337-1),월세,36.54,202003,30,"         1,000",            35,3,1991,대양로285번길 71
경기도 고양덕양구 고양동,380,0380,0000,코지빌,월세,54.2,202003,19,"         4,000",            35,4,2008,읍내로 87-2
경기도 고양덕양구 관산동,207-13,0207,0013,(삼성빌라 21동,전세,36.375,202003,26,"         5,300",             0,1,1991,통일로781번길 47-2
경기도 고양덕양구 관산동,543-7,0543,0007,뉴삼성빌라 3,월세,36.46,202003,12,           500,            30,3,1995,동헌로3번길 59-1
경기도 고양덕양구 관산동,543-8,0543,0008,뉴삼성빌라 5,전세,36.46,202003,2,"         2,200",             0,-1,1995,동헌로3번길 59
경기도 고양덕양구 관산동,627-1,0627,0001,대륙편안한세상A동,월세,50.12,202003,30,"         1,000",            60,1,2017,고골길 117-17
경기도 고양덕양구 관산동,641-9,0641,0009,대훈그린빌(641-9),전세,66.629,202003,26,"        10,000",             0,3,2011,고골길 117-65
경기도 고양덕양구 관산동,599,0599,0000,삼성다치하우스(599),월세,39.29,202003,18,"         3,000",            30,4,2013,고골길116번길 18
경기도 고양덕양구 관산동,207-22,0207,0022,삼성빌라 12동,월세,36.375,202003,20,           500,            20,-1,1991,통일로781번길 42-15
경기도 고양덕양구 관산동,207-8,0207,0008,삼성빌라3동,전세,36.375,202003,31,"         5,000",             0,3,1991,통일로737번길 104-11
경기도 고양덕양구 관산동,219-2,0219,0002,삼성빌라다동,전세,36.39,202003,16,"         5,000",             0,3,1992,통일로781번길 30
경기도 고양덕양구 관산동,247-17,0247,0017,세인주택13동,전세,45.53,202003,11,"         7,000",             0,1,1990,통일로799번길 42-13
경기도 고양덕양구 관산동,248-1,0248,0001,세인주택1동,월세,36.4,202003,22,"         1,000",            35,2,1990,통일로799번길 40
경기도 고양덕양구 관산동,672-45,0672,0045,신성그린파크,전세,69.79,202003,9,"        12,000",             0,2,2010,고골길11번길 5-6
경기도 고양덕양구 관산동,581-6,0581,0006,요산아트빌106동,월세,59.87,202003,25,"         1,000",            63,3,2012,고골길 71-4
경기도 고양덕양구 관산동,672-37,0672,0037,"청담힐타운 4단지(7,8동)",전세,56.55,202003,30,"        13,000",             0,3,2015,통일로 1060-22
경기도 고양덕양구 관산동,641-13,0641,0013,코스모에비뉴A,월세,34.781,202003,6,"         2,000",            20,1,2013,고골길 117-55
경기도 고양덕양구 관산동,190-3,0190,0003,허스(다동),전세,58.68,202003,11,"         8,000",             0,3,1985,통일로759번길 14
경기도 고양덕양구 내유동,594,0594,0000,(594-0),전세,55.94,202003,26,"        14,000",             0,4,2012,통일로1170번길 105-13
경기도 고양덕양구 내유동,431-33,0431,0033,"골드맨션(1,2동)",전세,59.74,202003,23,"        12,000",             0,3,2010,통일로1154번길 16-27
경기도 고양덕양구 내유동,752-25,0752,0025,굿모닝힐타운(752-25),전세,66.44,202003,2,"         8,000",             0,1,2012,유산길 79
경기도 고양덕양구 내유동,444-18,0444,0018,동진타운(105동 106동),전세,51.28,202003,16,"        11,000",             0,2,2013,내유길 11
경기도 고양덕양구 내유동,579-2,0579,0002,럭키이클래스2차103동,전세,56.28,202003,27,"        11,500",             0,3,2017,통일로 1244-23
경기도 고양덕양구 내유동,661,0661,0000,미성빌라(661-0),전세,36.21,202003,7,"         3,500",             0,-1,2001,유산길 25-1
경기도 고양덕양구 내유동,280-9,0280,0009,삼성힐스,전세,71.94,202003,27,"        22,500",             0,3,2018,통일로1108번길 98-2
경기도 고양덕양구 내유동,280-11,0280,0011,삼성힐스103동,전세,65.2276,202003,21,"        21,900",             0,2,2019,통일로1108번길 98-4
경기도 고양덕양구 내유동,280-11,0280,0011,삼성힐스103동,전세,65.2276,202003,21,"        21,900",             0,2,2019,통일로1108번길 98-4
경기도 고양덕양구 내유동,280-11,0280,0011,삼성힐스103동,전세,65.2276,202003,21,"        21,900",             0,2,2019,통일로1108번길 98-4
경기도 고양덕양구 내유동,242,0242,0000,삼정하이츠빌,월세,49.8,202003,14,"         1,000",            35,2,2010,내유길 94
경기도 고양덕양구 내유동,781-1,0781,0001,성우,월세,46.72,202003,27,"         1,500",            38,3,2013,명봉산로6번길 23
경기도 고양덕양구 내유동,646-21,0646,0021,신성아트빌라(646-21),전세,39.48,202003,22,"         7,000",             0,3,1999,유산길 20-6
경기도 고양덕양구 내유동,646-33,0646,0033,신성아트빌라(646-33),전세,40.32,202003,5,"         6,500",             0,3,1999,유산길 20-14
경기도 고양덕양구 내유동,646-33,0646,0033,신성아트빌라(646-33),월세,40.32,202003,17,"         1,000",            40,2,1999,유산길 20-14
경기도 고양덕양구 내유동,646-39,0646,0039,아이딜빌라(646-39),월세,38.4,202003,27,"         2,000",            30,3,2002,유산길 30
경기도 고양덕양구 내유동,651-1,0651,0001,양지그린타운(651-1),월세,45.26,202003,27,"         3,500",            20,2,2002,유산길37번길 16-12
경기도 고양덕양구 내유동,436-68,0436,0068,에코하임(104동),전세,56.36,202003,3,"        16,000",             0,4,2015,통일로1154번길 8
경기도 고양덕양구 내유동,436-68,0436,0068,에코하임(104동),전세,56.36,202003,26,"        16,500",             0,3,2015,통일로1154번길 8
경기도 고양덕양구 내유동,626-3,0626,0003,코리아타운(626-3),전세,65.84,202003,9,"        12,500",             0,2,2011,유산길 46-42
경기도 고양덕양구 내유동,626-3,0626,0003,코리아타운(626-3),전세,65.84,202003,9,"        12,500",             0,2,2011,유산길 46-42
경기도 고양덕양구 내유동,626-4,0626,0004,코리아타운(626-4),월세,29.86,202003,23,"         1,000",            42,3,2011,유산길 46-44
경기도 고양덕양구 내유동,699-7,0699,0007,클래식(7동),월세,44.69,202003,31,"         1,000",            45,2,2013,명봉산로6번길 20-41
경기도 고양덕양구 내유동,637-2,0637,0002,킹스빌타운3차(637-2),월세,59.92,202003,6,"         2,000",            20,-1,2002,유산길42번길 47
경기도 고양덕양구 내유동,782-8,0782,0008,힐하우스,전세,48.295,202003,17,"        16,700",             0,2,2018,명봉산로6번길 19
경기도 고양덕양구 대장동,316-4,0316,0004,(316-4),월세,57.96,202003,31,"         4,000",            40,3,2018,대장길50번길 88-28
경기도 고양덕양구 대장동,265-1,0265,0001,진원빌라(265-1),전세,83.73,202003,16,"        15,000",             0,2,2010,대주로107번길 102
경기도 고양덕양구 동산동,343,0343,0000,동산마을화성파크드림PATIO,전세,59.9978,202003,6,"        32,000",             0,1,2016,동산1로 50
경기도 고양덕양구 동산동,343,0343,0000,동산마을화성파크드림PATIO,전세,59.9978,202003,14,"        31,000",             0,2,2016,동산1로 50
경기도 고양덕양구 동산동,343,0343,0000,동산마을화성파크드림PATIO,전세,59.9978,202003,20,"        30,700",             0,3,2016,동산1로 50
경기도 고양덕양구 동산동,343,0343,0000,동산마을화성파크드림PATIO,전세,59.9978,202003,23,"        37,000",             0,4,2016,동산1로 50
경기도 고양덕양구 동산동,343,0343,0000,동산마을화성파크드림PATIO,전세,59.9978,202003,23,"        37,000",             0,4,2016,동산1로 50
경기도 고양덕양구 동산동,53-46,0053,0046,동우아이파크,전세,50.905,202003,26,"        23,000",             0,2,2019,고양대로2002번길 86
경기도 고양덕양구 동산동,47-47,0047,0047,성지빌라,전세,52.69,202003,19,"        19,000",             0,4,2017,고양대로2002번길 24-20
경기도 고양덕양구 동산동,47-27,0047,0027,수아펠리스,전세,61.5,202003,9,"        25,000",             0,4,2016,고양대로2002번길 16-5
경기도 고양덕양구 동산동,194-14,0194,0014,스타캐슬103동,전세,59.32,202003,12,"        21,000",             0,3,2017,고양대로1916번길 50
경기도 고양덕양구 동산동,56-39,0056,0039,태영아트빌,전세,53.33,202003,27,"        20,000",             0,2,2019,고양대로1978번길 92-1
경기도 고양덕양구 벽제동,575-1,0575,0001,로뎀빌라101동102동,월세,51.53,202003,28,"         2,500",            30,4,2009,보광로 192-32
경기도 고양덕양구 벽제동,335-6,0335,0006,오엔씨블루힐 9,월세,33.03,202003,13,"         1,000",            35,2,2002,혜음로 207-9
경기도 고양덕양구 벽제동,335-6,0335,0006,오엔씨블루힐 9,전세,33.03,202003,18,"         6,000",             0,1,2002,혜음로 207-9
경기도 고양덕양구 벽제동,335,0335,0000,오엔씨블루힐(335-0),전세,34.26,202003,12,"         5,500",             0,4,2002,혜음로 207-22
경기도 고양덕양구 벽제동,335-3,0335,0003,오엔씨블루힐(335-3),월세,34.26,202003,21,"         2,000",            30,4,2002,혜음로 207-32
경기도 고양덕양구 벽제동,335-8,0335,0008,오엔씨블루힐(335-8),전세,32.76,202003,20,"         5,000",             0,3,2002,혜음로 207-27
경기도 고양덕양구 벽제동,335-9,0335,0009,오엔씨블루힐6,월세,33.03,202003,24,"         1,000",            35,2,2002,혜음로 207-37
경기도 고양덕양구 삼송동,42-17,0042,0017,(42-17),전세,78.12,202003,7,"        25,000",             0,2,2017,삼송로185번길 32
경기도 고양덕양구 삼송동,65-1,0065,0001,JT 하우스 2(A동),전세,29.56,202003,2,"        13,500",             0,2,2020,삼송로193번길 111
경기도 고양덕양구 삼송동,65-1,0065,0001,JT 하우스 2(A동),전세,29.56,202003,2,"        13,500",             0,2,2020,삼송로193번길 111
경기도 고양덕양구 삼송동,65-5,0065,0005,JT 하우스 2(B동),전세,29.56,202003,5,"        16,000",             0,3,2020,삼송로193번길 109
경기도 고양덕양구 성사동,494-73,0494,0073,골드리움A,전세,40.55,202003,14,"        25,800",             0,5,2019,마상로 170
경기도 고양덕양구 성사동,702-37,0702,0037,대신다세대가동(702-37),전세,34.11,202003,26,"         9,500",             0,3,1989,고양대로1369번길 12-23
경기도 고양덕양구 성사동,703-13,0703,0013,명림아트빌라A동(703-13),월세,38.14,202003,21,"         2,000",            15,-1,1990,고양대로1369번길 12-14
경기도 고양덕양구 성사동,492-12,0492,0012,삼남빌라(492-12),월세,37.76,202003,12,"         2,000",            40,2,1989,고양대로1395번길 75-21
경기도 고양덕양구 성사동,492-14,0492,0014,삼남빌라가동(492-14),월세,40.59,202003,31,"         1,000",            38,1,1989,고양대로1395번길 75-23
경기도 고양덕양구 성사동,338-27,0338,0027,삼부그린빌103동,월세,45.93,202003,20,"         2,300",            60,2,2016,고양대로1432번길 74
경기도 고양덕양구 성사동,488-65,0488,0065,임창빌라나동(488-65),전세,38.39,202003,7,"         7,000",             0,1,1990,호국로834번길 73-6
경기도 고양덕양구 성사동,488-40,0488,0040,종건그린빌라(488-40),월세,47.88,202003,1,"         1,000",            50,3,1986,고양대로1407번길 69
경기도 고양덕양구 성사동,488-40,0488,0040,종건그린빌라(488-40),전세,47.88,202003,4,"         9,000",             0,3,1986,고양대로1407번길 69
경기도 고양덕양구 성사동,488-40,0488,0040,종건그린빌라(488-40),전세,43.02,202003,29,"         8,500",             0,3,1986,고양대로1407번길 69
경기도 고양덕양구 성사동,415-5,0415,0005,지명빌라(415-5),전세,51.41,202003,24,"         5,500",             0,-1,1996,고양대로1407번길 46-16
경기도 고양덕양구 성사동,503,0503,0000,초원1차(503),월세,44.19,202003,25,           100,            20,1,1984,마상로154번길 34
경기도 고양덕양구 신원동,256-5,0256,0005,벧엘타운2차A동,전세,48.58,202003,31,"        28,000",             0,3,2018,호국로1284번길 106
경기도 고양덕양구 주교동,565-4,0565,0004,광원빌라(565-4)나동,월세,39.79,202003,10,"         1,000",            10,-1,1989,원당로113번길 48-8
경기도 고양덕양구 주교동,303-26,0303,0026,그린힐타운(303-26) 105동,전세,57.31,202003,19,"        10,000",             0,2,2002,마상로63번길 29
경기도 고양덕양구 주교동,305-8,0305,0008,대기빌라(305-8)가동,전세,36.48,202003,24,"         4,200",             0,3,1991,마상로63번길 18-15
경기도 고양덕양구 주교동,618-14,0618,0014,대명(618-14)가동,전세,45.27,202003,22,"         5,000",             0,2,1986,마상로126번길 37
경기도 고양덕양구 주교동,573-20,0573,0020,대일빌라(573-20)가동,전세,35.16,202003,12,"         4,000",             0,3,1989,원당로101번길 52-1
경기도 고양덕양구 주교동,564-6,0564,0006,무지개빌라,월세,43.2,202003,3,"         1,500",            25,1,1986,원당로113번길 60-4
경기도 고양덕양구 주교동,623-11,0623,0011,미성다세대(623-11)가동,전세,34.43,202003,7,"         7,000",             0,1,1988,마상로 130-11
경기도 고양덕양구 주교동,623-11,0623,0011,미성다세대(623-11)가동,전세,34.43,202003,16,"         8,000",             0,3,1988,마상로 130-11
경기도 고양덕양구 주교동,560-1,0560,0001,삼일(560-1),전세,47.79,202003,24,"         9,000",             0,1,1985,원당로125번길 68
경기도 고양덕양구 주교동,562-22,0562,0022,삼화하이츠빌라(562-22),전세,98.5,202003,12,"        13,000",             0,3,2010,원당로113번길 72-11
경기도 고양덕양구 주교동,623-22,0623,0022,성림(623-22)라동,전세,35.59,202003,28,"         9,000",             0,2,1990,마상로 130-8
경기도 고양덕양구 주교동,618-5,0618,0005,성심주택(618-5),전세,62.3,202003,30,"        12,000",             0,3,1984,마상로134번길 32
경기도 고양덕양구 주교동,618-18,0618,0018,세인다세대(618-18)C동,전세,41.55,202003,30,"         7,000",             0,2,1988,호국로811번길 35-1
경기도 고양덕양구 주교동,588-7,0588,0007,세인주택(588-7)나동,월세,35.06,202003,26,           300,            35,2,1988,원당로59번길 50-6
경기도 고양덕양구 주교동,618-34,0618,0034,세인주택(618-34)라동,전세,36.24,202003,24,"         9,000",             0,2,1990,마상로126번길 27
경기도 고양덕양구 주교동,559-1,0559,0001,오익(559-1),전세,58.65,202003,18,"        11,500",             0,1,1985,원당로125번길 56
