시군구,번지,본번,부번,건물명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
강원도 강릉시 교동,254-12,0254,0012,한진,월세,72.075,202005,12,"         1,000",            35,2,1982,명륜로 69
강원도 강릉시 내곡동,267,0267,0000,기산그린타운,전세,30.59,202005,4,"         4,000",             0,4,1997,범일로 528
강원도 강릉시 내곡동,267,0267,0000,기산그린타운,월세,30.59,202005,4,"         4,000",             3,4,1997,범일로 528
강원도 강릉시 내곡동,135-2,0135,0002,해림,월세,37.68,202005,12,"         2,000",            10,3,1987,남산초교길 57
강원도 강릉시 내곡동,135-2,0135,0002,해림,월세,37.68,202005,12,"         2,000",            10,3,1987,남산초교길 57
강원도 강릉시 사천면 사천진리,24-5,0024,0005,선경,전세,49.65,202005,1,"         4,500",             0,2,1995,진리해변길 36
강원도 강릉시 포남동,1324,1324,0000,썬라이즈빌,전세,22.04,202005,8,"         7,500",             0,2,2019,난설헌로78번길 29-17
강원도 강릉시 포남동,1324,1324,0000,썬라이즈빌,전세,22.04,202005,8,"         7,500",             0,2,2019,난설헌로78번길 29-17
강원도 강릉시 포남동,314-1,0314,0001,파인빌리지,월세,22.52,202005,20,"         2,000",            30,1,2018,난설헌로78번길 29-9
강원도 강릉시 홍제동,637-13,0637,0013,에스클레스 3동,전세,32.55,202005,9,"        12,000",             0,4,2019,사임당로 129
강원도 삼척시 남양동,5-19,0005,0019,소망파크1차,월세,79.4,202005,23,           500,            45,1,1995,사대1길 18-7
강원도 속초시 교동,799-77,0799,0077,현대골든빌라,전세,45,202005,12,"         3,000",             0,3,1991,만리공원1길 4
강원도 속초시 노학동,1326,1326,0000,속초 테르바움,전세,74.3717,202005,9,"        26,500",             0,2,2020,관광로 344
강원도 속초시 노학동,1073-126,1073,0126,하이디 울산바위(별동),월세,46.873,202005,15,"         1,000",            45,3,2017,울산바위길 9-17
강원도 속초시 설악동,245-10,0245,0010,성수하우징,전세,70.83,202005,23,"         6,000",             0,2,1978,청봉로 227
강원도 속초시 조양동,590-1,0590,0001,설악빌리지,전세,72.78,202005,1,"         7,000",             0,2,1990,청대마을길 5
강원도 속초시 조양동,590-1,0590,0001,설악빌리지,전세,72.78,202005,13,"         7,500",             0,1,1990,청대마을길 5
강원도 속초시 조양동,633-8,0633,0008,오복주택,월세,54.54,202005,30,"         2,000",            20,2,1986,동해대로 4176-1
강원도 양구군 양구읍 상리,111-37,0111,0037,우성5동,월세,57.9,202005,20,"         3,000",            20,1,1993,중심로 77-93
강원도 양양군 현북면 하광정리,363-13,0363,0013,하조대엘스테이2차B,전세,57.01,202005,23,"        10,000",             0,2,2018,하조대1길 92
강원도 원주시 개운동,555-37,0555,0037,대림에버빌B동,월세,74.16,202005,26,"         1,000",            35,2,2005,개운3길 45-7
강원도 원주시 단계동,781-5,0781,0005,구룡주택,전세,64.56,202005,11,"         4,000",             0,2,1984,단구로 16
강원도 원주시 단계동,777-4,0777,0004,단계하나VIVACHE,전세,57.86,202005,23,"        12,000",             0,9,2017,천사로 106
강원도 원주시 태장동,969-17,0969,0017,리안펠리스,월세,63.79,202005,27,           300,            30,4,2013,포란재로 26-2
강원도 인제군 북면 원통리,666-1,0666,0001,"성도아파트가,나,다동",전세,55.98,202005,23,"         3,500",             0,4,1988,원통로 207
강원도 인제군 인제읍 덕산리,799-32,0799,0032,라온하이파크,전세,59.31,202005,1,"         8,200",             0,1,2012,덕산로 80-1
강원도 정선군 정선읍 봉양리,235-4,0235,0004,(235-4),월세,18.86,202005,13,           500,            35,2,2012,봉양3길 2-3
강원도 철원군 동송읍 이평리,838-56,0838,0056,국제웰니스빌리지,월세,86.98,202005,19,"         5,000",            20,2,2016,금학로187번안길 15-13
강원도 철원군 동송읍 이평리,848-61,0848,0061,모벡스빌,전세,88.29,202005,20,"         5,000",             0,4,2007,이평로95번길 24-1
강원도 춘천시 교동,113-267,0113,0267,신한주택 목화동,전세,38.1,202005,25,"         6,000",             0,4,2002,전원안길33번길 9-1
강원도 춘천시 근화동,743-21,0743,0021,가득빌라21,전세,39.43,202005,4,"         6,000",             0,3,1992,중앙로194번길 58
강원도 춘천시 근화동,743-21,0743,0021,가득빌라21,전세,39.43,202005,4,"         6,000",             0,3,1992,중앙로194번길 58
강원도 춘천시 근화동,743-21,0743,0021,가득빌라21,전세,39.43,202005,6,"         4,000",             0,4,1992,중앙로194번길 58
강원도 춘천시 근화동,743-21,0743,0021,가득빌라21,전세,39.43,202005,23,"         4,000",             0,-1,1992,중앙로194번길 58
강원도 춘천시 동면 만천리,603-16,0603,0016,덕우가동,전세,72.675,202005,14,"         7,500",             0,1,2004,만천로 57-2
강원도 춘천시 운교동,133-6,0133,0006,태영그린빌,전세,51.1,202005,9,"        10,000",             0,4,2012,춘천로167번길 8-3
강원도 춘천시 운교동,133-6,0133,0006,태영그린빌,전세,51.1,202005,9,"        10,000",             0,4,2012,춘천로167번길 8-3
강원도 춘천시 운교동,133-6,0133,0006,태영그린빌,월세,51.1,202005,29,"         1,000",            40,3,2012,춘천로167번길 8-3
강원도 춘천시 조양동,69-6,0069,0006,장운-B동,월세,18.876,202005,2,           300,            38,4,2015,시청길 16-2
강원도 춘천시 조양동,69-6,0069,0006,장운-B동,월세,18.876,202005,4,           300,            35,3,2015,시청길 16-2
강원도 춘천시 조양동,69-6,0069,0006,장운-B동,전세,18.414,202005,18,"         4,500",             0,5,2015,시청길 16-2
강원도 춘천시 효자동,223-16,0223,0016,봄내원개나리빌라,전세,45.86,202005,12,"        11,000",             0,4,2016,공지로218번길 6
강원도 춘천시 후평동,808-1,0808,0001,4단지(연립),전세,47.01,202005,27,"         5,500",             0,3,1986,대양당길 4
강원도 춘천시 후평동,700-4,0700,0004,부안,전세,60.58,202005,19,"         9,000",             0,3,1984,보안길 57
강원도 태백시 통동,225,0225,0000,하나연립,월세,45.15,202005,8,           500,            25,3,1986,솔안길 140
강원도 태백시 황지동,49-104,0049,0104,대림2,전세,42.84,202005,23,"         3,000",             0,1,1986,문화로1길 15
강원도 태백시 황지동,418-79,0418,0079,하이원빌리지,전세,39.21,202005,15,"         6,000",             0,3,2015,서학로 1082
강원도 태백시 황지동,418-79,0418,0079,하이원빌리지,전세,39.21,202005,15,"         6,000",             0,3,2015,서학로 1082
강원도 태백시 황지동,87-21,0087,0021,한양,전세,55.425,202005,4,"         4,000",             0,3,1985,연립길 13
강원도 태백시 황지동,87-21,0087,0021,한양,전세,55.425,202005,4,"         4,000",             0,3,1985,연립길 13
강원도 평창군 대관령면 용산리,678,0678,0000,평창스카이테라하우스,전세,82.9997,202005,29,"        20,000",             0,2,2016,솔봉로 278-84
강원도 평창군 봉평면 원길리,1066-13,1066,0013,라벤다펜션,전세,71.37,202005,4,"         5,000",             0,3,2004,흥정계곡길 22
강원도 평창군 용평면 이목정리,828,0828,0000,성인바이오빌,전세,80.76,202005,13,"         4,500",             0,2,2013,경강로 2172-42
강원도 홍천군 남면 양덕원리,136-14,0136,0014,덕호,전세,40.89,202005,11,"         2,500",             0,1,1989,시동로 12-13
강원도 홍천군 북방면 중화계리,51,0051,0000,형제빌라,월세,66.04,202005,9,"         3,000",            10,1,1990,중화계로 104
강원도 홍천군 홍천읍 연봉리,260-2,0260,0002,골든빌 2차,전세,53.98,202005,20,"        12,500",             0,4,2014,남산강변로1길 3
강원도 홍천군 홍천읍 연봉리,503-14,0503,0014,그린빌,월세,29.26,202005,8,           500,            33,1,2013,남산마을길 20
강원도 홍천군 홍천읍 연봉리,106-3,0106,0003,비발디힐,월세,43.4,202005,15,"         2,000",            30,3,2019,장전평로 65-1
강원도 홍천군 홍천읍 연봉리,106-3,0106,0003,비발디힐,월세,43.4,202005,18,"         4,000",            10,3,2019,장전평로 65-1
강원도 홍천군 홍천읍 진리,37,0037,0000,인네스트빌,전세,78.57,202005,17,"        16,000",             0,4,2019,희망진리길 24-1
강원도 홍천군 홍천읍 희망리,77-2,0077,0002,햇살3차,전세,70.23,202005,4,"        11,500",             0,2,2013,석화로2길 18-16
강원도 홍천군 홍천읍 희망리,332-15,0332,0015,화양주택,전세,64.36,202005,8,"         7,000",             0,3,1983,홍천로4길 19
강원도 화천군 화천읍 신읍리,578,0578,0000,동보,전세,32.64,202005,3,"         1,500",             0,2,1999,노신로 82-16
강원도 화천군 화천읍 신읍리,578,0578,0000,동보,전세,32.64,202005,3,"         1,500",             0,2,1999,노신로 82-16
강원도 화천군 화천읍 아리,225,0225,0000,"건영A,B동",월세,49.14,202005,13,"         1,000",            40,3,1997,산수화로1길 43
강원도 화천군 화천읍 중리,148,0148,0000,평화빌리지,전세,65.96,202005,9,"        10,000",             0,4,2018,산수화로 130-4
강원도 횡성군 우천면 우항리,759,0759,0000,스마일파크빌,월세,59.67,202005,19,"         2,000",            30,2,2015,우항5길 6-1
강원도 횡성군 우천면 우항리,759-4,0759,0004,신원하우스,월세,70.653,202005,20,"         1,500",            45,3,2018,우항4길 9
강원도 횡성군 횡성읍 읍하리,363-3,0363,0003,삼미연립,전세,63.54,202005,5,"         3,000",             0,3,1983,한우로242번길 3
강원도 횡성군 횡성읍 입석리,187-8,0187,0008,삼원주택,전세,56.07,202005,21,"         3,500",             0,3,1988,입석남길 22
경기도 가평군 가평읍 대곡리,287-12,0287,0012,동진리츠빌,전세,63.11,202005,21,"        13,000",             0,4,2016,광장로22번길 27-11
경기도 가평군 가평읍 읍내리,562-13,0562,0013,(562-13),월세,27.22,202005,5,"         1,000",            40,5,2014,향교로 29-1
경기도 가평군 가평읍 읍내리,562-2,0562,0002,(562-2),월세,26.46,202005,9,"         1,000",            35,3,2014,향교로 29
경기도 가평군 가평읍 읍내리,596,0596,0000,에덴빌라다동,전세,46.8,202005,22,"         5,000",             0,3,1991,중촌로 15-30
경기도 가평군 가평읍 읍내리,769-1,0769,0001,에스빌리지,전세,63.33,202005,12,"        12,000",             0,5,2016,가화로 225-3
경기도 가평군 가평읍 읍내리,769-1,0769,0001,에스빌리지,전세,63.33,202005,12,"        12,000",             0,5,2016,가화로 225-3
경기도 가평군 가평읍 읍내리,769-1,0769,0001,에스빌리지,전세,67.2,202005,31,"        12,000",             0,2,2016,가화로 225-3
경기도 가평군 조종면 현리,477-129,0477,0129,이림스마트빌Ⅰ동,전세,59.79,202005,29,"        11,000",             0,4,2012, 46
경기도 가평군 조종면 현리,248-27,0248,0027,조종리버빌2차,전세,51.6,202005,1,"        12,500",             0,2,2018,조종내길 105
경기도 가평군 조종면 현리,249-8,0249,0008,조종리버빌3차,전세,59.88,202005,7,"        13,500",             0,5,2020,조종내길 107
경기도 가평군 조종면 현리,249-8,0249,0008,조종리버빌3차,전세,84.71,202005,11,"        20,000",             0,4,2020,조종내길 107
경기도 가평군 조종면 현리,249-8,0249,0008,조종리버빌3차,전세,59.88,202005,25,"        13,500",             0,2,2020,조종내길 107
경기도 가평군 조종면 현리,249-8,0249,0008,조종리버빌3차,전세,59.88,202005,25,"        13,500",             0,2,2020,조종내길 107
경기도 가평군 청평면 대성리,591-2,0591,0002,DS HOUSE C동,전세,50.66,202005,25,"        13,000",             0,2,2017,은행나무길 8-22
경기도 가평군 청평면 청평리,631-13,0631,0013,2차현대하이츠빌라마동,월세,34.68,202005,26,"         1,000",            30,2,1994,강변나루로40번길 40
경기도 가평군 청평면 청평리,616-4,0616,0004,그린빌라 가동,월세,60.7,202005,21,           500,            30,3,1990,경춘로 785-18
경기도 가평군 청평면 청평리,319-111,0319,0111,아산빌라3동,월세,38.97,202005,5,"         1,000",            30,2,1998,청평중앙로82번길 9
경기도 가평군 청평면 청평리,319-111,0319,0111,아산빌라3동,월세,46.44,202005,18,"         3,000",            20,2,1998,청평중앙로82번길 9
경기도 가평군 청평면 청평리,483-2,0483,0002,천일,전세,30.99,202005,4,"         3,000",             0,5,2013,갈오현로 17
경기도 가평군 청평면 청평리,483-2,0483,0002,천일,전세,58.75,202005,8,"        10,000",             0,3,2013,갈오현로 17
경기도 고양덕양구 고양동,239-3,0239,0003,239-3,전세,17.85,202005,14,"         4,500",             0,2,2012,혜음로13번길 46
경기도 고양덕양구 고양동,388-7,0388,0007,고양빌라(388-7),전세,55.49,202005,19,"         5,500",             0,3,2006,읍내로 87-38
경기도 고양덕양구 고양동,7-7,0007,0007,고양빌라(7-7),전세,36.57,202005,16,"         4,500",             0,2,1991,혜음로 97
경기도 고양덕양구 고양동,7-9,0007,0009,고양빌라(7-9),월세,78.17,202005,8,"         2,000",            40,1,1991,혜음로 97
경기도 고양덕양구 고양동,850,0850,0000,뉴월드타운(351-3),월세,59.2,202005,8,"         1,000",            40,-1,2003,보광로12번길 60
경기도 고양덕양구 고양동,408-3,0408,0003,동호주택(408-3),전세,62.845,202005,21,"         9,200",             0,3,2003,동헌로 398-10
경기도 고양덕양구 고양동,270-18,0270,0018,미래하이츠빌라(270-18),월세,37.32,202005,20,           500,            30,3,1991,대양로285번길 24-1
경기도 고양덕양구 고양동,199-6,0199,0006,산수그린빌라(199-6),전세,43.38,202005,12,"         6,000",             0,3,1986,읍내로6번길 29
경기도 고양덕양구 고양동,199-6,0199,0006,산수그린빌라(199-6),월세,45.99,202005,12,"         2,500",            25,2,1986,읍내로6번길 29
경기도 고양덕양구 고양동,201-2,0201,0002,산수그린빌라(201-2),월세,47.88,202005,31,"         1,500",            35,1,1986,읍내로6번길 23
경기도 고양덕양구 고양동,860,0860,0000,세중 더 클래스 2,전세,44.55,202005,21,"        10,000",             0,5,2012,혜음로 174-6
경기도 고양덕양구 고양동,870,0870,0000,세중더클래스24,전세,18.84,202005,14,"         4,000",             0,2,2012,푸른마을로120번길 25
경기도 고양덕양구 고양동,194-5,0194,0005,수정(194-5),전세,43.89,202005,29,"         6,000",             0,1,1987,동헌로470번길 60
경기도 고양덕양구 고양동,981-2,0981,0002,스카이16,전세,18.17,202005,14,"         5,000",             0,3,2017,푸른마을로120번길 57
경기도 고양덕양구 고양동,11-44,0011,0044,신성빌라(11-44),전세,36.54,202005,8,"         5,000",             0,3,1992,혜음로 101
경기도 고양덕양구 고양동,337-2,0337,0002,신풍주택(337-2),전세,48.4,202005,20,"         5,000",             0,3,1991,대양로285번길 67
경기도 고양덕양구 고양동,394,0394,0000,용수주택(394),월세,35.28,202005,13,           500,            35,1,1990,읍내로 87-19
경기도 고양덕양구 고양동,395,0395,0000,용수주택(395),월세,48,202005,26,"         1,000",            45,2,1990,읍내로 87-21
경기도 고양덕양구 고양동,314-1,0314,0001,우원화인힐,전세,51.75,202005,11,"         9,000",             0,3,2003,동헌로 408-47
경기도 고양덕양구 고양동,314-1,0314,0001,우원화인힐,전세,51.75,202005,11,"         9,000",             0,3,2003,동헌로 408-47
경기도 고양덕양구 고양동,387-7,0387,0007,중앙가든빌라(387-7),전세,36.21,202005,20,"         2,500",             0,2,1991,동헌로 408-7
경기도 고양덕양구 고양동,1052,1052,0000,청림빌라(425-10),월세,36.6,202005,18,           300,            35,4,1991,보광로 24-7
경기도 고양덕양구 관산동,579-1,0579,0001,가야그린빌(579-1),월세,55.12,202005,30,"         1,000",            55,3,2012,고골길83번길 15
경기도 고양덕양구 관산동,579-15,0579,0015,광산쉐르빌(579-15),월세,59.28,202005,19,           500,            50,-1,2012,고골길83번길 5
경기도 고양덕양구 관산동,247-3,0247,0003,금강빌라8동,전세,42.96,202005,30,"         2,700",             0,-1,1990,통일로799번길 36-8
경기도 고양덕양구 관산동,685-29,0685,0029,뉴한솔주택,전세,55.96,202005,21,"         1,500",             0,3,2012,고골길 8
경기도 고양덕양구 관산동,641-9,0641,0009,대훈그린빌(641-9),월세,66.629,202005,20,"         4,000",            30,4,2011,고골길 117-65
경기도 고양덕양구 관산동,216-1,0216,0001,삼성다세대(216-1),월세,38.96,202005,22,           200,            20,-1,1994,통일로781번길 35
경기도 고양덕양구 관산동,220-5,0220,0005,삼성빌라 라동,전세,55.75,202005,22,"         8,000",             0,1,1992,통일로781번길 33
경기도 고양덕양구 관산동,118-2,0118,0002,삼성타운(118-2),전세,47.35,202005,24,"        10,000",             0,1,2011,통일로742번길 63-9
경기도 고양덕양구 관산동,247-12,0247,0012,세인주택5동,전세,35.73,202005,21,"         5,000",             0,2,1990,통일로799번길 42-10
경기도 고양덕양구 관산동,478-11,0478,0011,신원드림빌나동,전세,82.27,202005,4,"        12,000",             0,3,2016,통일로966번길 48
경기도 고양덕양구 관산동,581-10,0581,0010,요산아트빌105동,월세,53.24,202005,18,"         2,000",            45,3,2012,고골길 71-2
경기도 고양덕양구 관산동,548-11,0548,0011,정우빌라 6,전세,35.3,202005,6,"         4,000",             0,3,1992,동헌로23번길 61-7
경기도 고양덕양구 관산동,548-11,0548,0011,정우빌라 6,전세,36.9,202005,11,"         4,000",             0,2,1992,동헌로23번길 61-7
경기도 고양덕양구 관산동,685-77,0685,0077,정원빌,전세,52.17,202005,28,"        11,500",             0,2,2015,고골길 36
경기도 고양덕양구 관산동,193-17,0193,0017,희망빌라2동3동,월세,46.44,202005,12,"         2,000",            30,3,1996,통일로759번길 36-2
경기도 고양덕양구 내곡동,96-32,0096,0032,(96-32)A동,월세,52.36,202005,12,"         2,000",            60,4,2017,내곡길 187-1
경기도 고양덕양구 내유동,277-4,0277,0004,금광타운(277-4),월세,56.79,202005,30,"         2,000",            38,1,2011,내유길 38-21
경기도 고양덕양구 내유동,309-6,0309,0006,대경이즈뷰(309-6),월세,54.78,202005,11,"         3,000",            35,4,2009,통일로 1269-53
경기도 고양덕양구 내유동,444-18,0444,0018,동진타운(105동 106동),전세,51.28,202005,16,"        11,000",             0,3,2013,내유길 11
경기도 고양덕양구 내유동,627-13,0627,0013,마이닷홈(5동),전세,49.01,202005,18,"         7,000",             0,4,2002,유산길50번길 18-14
경기도 고양덕양구 내유동,630-4,0630,0004,"마이닷홈(가,나)",월세,65.45,202005,16,           500,            50,2,2002,유산길50번길 18-26
경기도 고양덕양구 내유동,705-2,0705,0002,메이플101 102동,전세,49.12,202005,21,"        17,000",             0,2,2018,명봉산로6번길 124
경기도 고양덕양구 내유동,308-2,0308,0002,신성골든빌5차(308-2),월세,47.42,202005,22,"         2,000",            30,1,2002,통일로 1269-23
경기도 고양덕양구 내유동,646-36,0646,0036,"신성아트빌라(646-36)11,12동(A,B동)",월세,59.82,202005,11,"         2,000",            40,2,2000,유산길 20-24
경기도 고양덕양구 내유동,654-2,0654,0002,양지그린타운(654-2),월세,45.675,202005,21,           500,            45,4,2002,유산길37번길 16-25
경기도 고양덕양구 내유동,436-8,0436,0008,에코하임(101동),월세,57.23,202005,13,"         3,000",            45,2,2015,통일로1154번길 12
경기도 고양덕양구 내유동,132,0132,0000,우봉빌리지(132-0),월세,66.4,202005,26,"         1,000",            40,2,2008,내유길131번길 32
경기도 고양덕양구 내유동,694-16,0694,0016,청우하이츠빌,월세,40.65,202005,1,"         1,000",            43,1,2012,유산길17번길 75
경기도 고양덕양구 내유동,699-8,0699,0008,클래식(6동),월세,44.69,202005,12,           500,            45,1,2013,명봉산로6번길 20-39
경기도 고양덕양구 내유동,697,0697,0000,클래식3동,전세,43.26,202005,8,"         8,000",             0,4,2014,명봉산로6번길 20-32
경기도 고양덕양구 내유동,676-87,0676,0087,킹스빌타운2차(676-87),전세,37.82,202005,15,"         5,000",             0,4,2001,통일로 1276-4
경기도 고양덕양구 내유동,684-1,0684,0001,현대아트빌(684-1),전세,54.352,202005,14,"        12,000",             0,4,2017,통일로1290번길 24
경기도 고양덕양구 대자동,823-3,0823,0003,대자그린시티빌,전세,49.89,202005,8,"         6,000",             0,1,2015,동헌로 199-3
경기도 고양덕양구 대장동,214-3,0214,0003,자문B동,전세,65.22,202005,21,"        11,000",             0,3,2013,대장길50번길 46
경기도 고양덕양구 덕은동,9-186,0009,0186,한양플러스뷰A동,전세,40.49,202005,24,"        16,500",             0,3,2017,중앙로64번길 28-38
경기도 고양덕양구 동산동,343,0343,0000,동산마을화성파크드림PATIO,전세,59.9978,202005,16,"        32,000",             0,2,2016,동산1로 50
경기도 고양덕양구 동산동,343,0343,0000,동산마을화성파크드림PATIO,전세,59.9978,202005,19,"        32,500",             0,3,2016,동산1로 50
경기도 고양덕양구 동산동,343,0343,0000,동산마을화성파크드림PATIO,전세,59.9978,202005,22,"        30,000",             0,1,2016,동산1로 50
경기도 고양덕양구 동산동,53-174,0053,0174,동산파크빌8동,월세,123.72,202005,12,"         2,000",           100,2,2016,고양대로2002번길 47-29
경기도 고양덕양구 동산동,53-79,0053,0079,동우아이파크101동,전세,52.565,202005,28,"        22,000",             0,3,2020,고양대로2002번길 114
경기도 고양덕양구 동산동,194-14,0194,0014,스타캐슬103동,전세,46.04,202005,18,"        25,000",             0,4,2017,고양대로1916번길 50
경기도 고양덕양구 동산동,56-39,0056,0039,태영아트빌,전세,53.33,202005,4,"        20,000",             0,2,2019,고양대로1978번길 92-1
경기도 고양덕양구 동산동,53-195,0053,0195,태영아트빌(1동),전세,59.93,202005,19,"        19,000",             0,2,2016,고양대로2002번길 92
경기도 고양덕양구 동산동,56-170,0056,0170,태영아트빌(4동),전세,61.37,202005,13,"        21,000",             0,2,2020,고양대로1978번길 92-4
경기도 고양덕양구 벽제동,512-15,0512,0015,상곡마을101동,전세,43.56,202005,22,"         6,500",             0,4,2006,보광로 78-13
경기도 고양덕양구 삼송동,128-292,0128,0292,S.펠리체,전세,62.5,202005,13,"        22,000",             0,2,2015,신도2길 70-6
경기도 고양덕양구 삼송동,58-11,0058,0011,세솔빌리지,전세,52.12,202005,22,"        17,300",             0,2,2015,삼송로193번길 28-5
경기도 고양덕양구 성사동,706-14,0706,0014,대광주택(706-14),월세,37.78,202005,26,           100,            15,-1,1988,고양대로1395번길 12-11
경기도 고양덕양구 성사동,496-14,0496,0014,대성빌라가동(496-14),월세,33.12,202005,16,"         5,000",            10,1,1989,마상로161번길 16
경기도 고양덕양구 성사동,488-54,0488,0054,대주빌라다동(488-54),전세,28.32,202005,19,"         5,000",             0,1,1989,고양대로1395번길 75-15
경기도 고양덕양구 성사동,494-11,0494,0011,대주빌라라동(494-11),전세,28.92,202005,30,"         5,500",             0,2,1989,고양대로1395번길 75-17
경기도 고양덕양구 성사동,704-6,0704,0006,명림2차다세대나동(704-6),전세,34.26,202005,12,"         3,000",             0,1,1988,고양대로1395번길 11-9
경기도 고양덕양구 성사동,404-11,0404,0011,명림그린빌라(404-11),전세,38.25,202005,4,"         7,000",             0,1,1989,호국로812번길 77
경기도 고양덕양구 성사동,494-31,0494,0031,삼화그린빌라A동(494-31),월세,28.92,202005,27,           500,            25,-1,1988,고양대로1395번길 75-35
경기도 고양덕양구 성사동,705-10,0705,0010,세인주택(705-10),전세,43.38,202005,16,"         4,000",             0,1,1988,고양대로1395번길 19-10
경기도 고양덕양구 성사동,519-10,0519,0010,오복다세대(519-10),전세,37.46,202005,7,"         8,000",             0,-1,1988,마상로153번길 7
경기도 고양덕양구 성사동,408-38,0408,0038,원당하이츠빌(408-38),전세,36.9,202005,6,"         8,500",             0,4,2002,고양대로1407번길 46-5
경기도 고양덕양구 성사동,414-7,0414,0007,장미빌라 2동(414-7),전세,34.8,202005,5,"         7,700",             0,3,1988,충장로475번길 7
경기도 고양덕양구 성사동,488-40,0488,0040,종건그린빌라(488-40),전세,43.02,202005,3,"        11,000",             0,2,1986,고양대로1407번길 69
경기도 고양덕양구 성사동,488-40,0488,0040,종건그린빌라(488-40),월세,45.54,202005,15,"         1,000",            50,3,1986,고양대로1407번길 69
경기도 고양덕양구 성사동,488-40,0488,0040,종건그린빌라(488-40),월세,47.88,202005,16,           500,            50,1,1986,고양대로1407번길 69
경기도 고양덕양구 성사동,488-70,0488,0070,주봉빌라나동(488-70),전세,35.9,202005,4,"         8,500",             0,2,1990,고양대로1395번길 80-1
경기도 고양덕양구 신원동,256-5,0256,0005,벧엘타운2차A동,전세,51.78,202005,28,"        20,000",             0,2,2018,호국로1284번길 106
경기도 고양덕양구 주교동,556-9,0556,0009,개나리빌라(556-9)6동,전세,34.54,202005,27,"         3,000",             0,3,1989,마상로107번길 84
경기도 고양덕양구 주교동,303-6,0303,0006,그린힐타운 106동,월세,28.71,202005,18,           500,            30,4,2002,마상로63번길 29-1
경기도 고양덕양구 주교동,275-13,0275,0013,금산빌라(275-1),전세,46.32,202005,8,"         6,500",             0,2,1991,마상로63번길 3
경기도 고양덕양구 주교동,551-16,0551,0016,대원다세대(551-16)나동,전세,36.18,202005,16,"         6,500",             0,3,1990,원당로135번길 74-1
경기도 고양덕양구 주교동,551-17,0551,0017,대원다세대(551-17)가동,전세,36.18,202005,7,"         5,000",             0,3,1990,원당로135번길 74
경기도 고양덕양구 주교동,308,0308,0000,덕양원룸아파트,전세,27.885,202005,19,"         3,000",             0,4,1995,마상로 67
경기도 고양덕양구 주교동,302-3,0302,0003,동우빌라(302-3) 2동,전세,34.99,202005,19,"         4,000",             0,1,1990,마상로57번길 26
경기도 고양덕양구 주교동,574-3,0574,0003,부성빌라(574-3)가동,전세,49.74,202005,29,"         6,000",             0,1,1986,원당로101번길 72
경기도 고양덕양구 주교동,623-3,0623,0003,성림주택(623-3)나동,전세,35.98,202005,18,"         2,700",             0,1,1988,마상로126번길 9
경기도 고양덕양구 주교동,618-33,0618,0033,세인주택(618-33)다동,월세,36.24,202005,12,           450,            14,3,1990,마상로126번길 25
경기도 고양덕양구 주교동,586-1,0586,0001,신성베스티아,월세,55.63,202005,28,           595,            39,3,2019,원당로69번길 17
경기도 고양덕양구 주교동,586-1,0586,0001,신성베스티아,월세,55.63,202005,28,           595,            39,2,2019,원당로69번길 17
경기도 고양덕양구 주교동,586-1,0586,0001,신성베스티아,월세,55.63,202005,29,           595,            39,4,2019,원당로69번길 17
경기도 고양덕양구 주교동,590-7,0590,0007,영동빌라(590-7),월세,34.8,202005,1,"         2,500",            20,1,1990,원당로59번길 50-7
경기도 고양덕양구 주교동,559-1,0559,0001,오익(559-1),전세,58.65,202005,22,"        11,000",             0,2,1985,원당로125번길 56
경기도 고양덕양구 주교동,559-1,0559,0001,오익(559-1),전세,49.67,202005,28,"         5,000",             0,1,1985,원당로125번길 56
경기도 고양덕양구 주교동,586-20,0586,0020,유림(586-20)1동,전세,35.19,202005,8,"         6,000",             0,2,1989,마상로108번길 47
경기도 고양덕양구 주교동,617-11,0617,0011,정호(617-11)B동,월세,64.67,202005,7,"         2,000",            50,1,1985,마상로134번길 52
경기도 고양덕양구 주교동,572-4,0572,0004,창원빌라(572-4),전세,49.5,202005,2,"         8,000",             0,2,1986,원당로101번길 52-8
경기도 고양덕양구 주교동,595-1,0595,0001,청라주택(595-1),월세,66.33,202005,29,"         2,000",            40,2,1984,고양대로1315번길 86-24
경기도 고양덕양구 주교동,587-6,0587,0006,청실빌라(587-6),월세,36.54,202005,19,           500,            40,1,1989,마상로102번길 55
경기도 고양덕양구 주교동,592,0592,0000,초원다세대,전세,49.14,202005,9,"         7,000",             0,2,1985,고양대로1315번길 94
경기도 고양덕양구 주교동,623-8,0623,0008,퍼스트빌4차,전세,68.1,202005,28,"        33,000",             0,5,2019,마상로 128
경기도 고양덕양구 주교동,595-5,0595,0005,한샘빌라(595-5),월세,36.48,202005,30,"         2,000",            20,2,1989,고양대로1315번길 86-28
경기도 고양덕양구 주교동,309-15,0309,0015,현대그린빌라(309-15)12동,전세,36.57,202005,13,"         4,000",             0,1,1991,마상로63번길 14-8
경기도 고양덕양구 주교동,309-20,0309,0020,현대그린빌라(309-20)17동,전세,36.51,202005,26,"         3,500",             0,2,1991,마상로63번길 8-1
경기도 고양덕양구 주교동,309-6,0309,0006,현대그린빌라(309-6)3동,전세,36.46,202005,15,"         5,000",             0,3,1991,마상로63번길 14-3
