시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
경기도 고양일산동구 백석동,1239-2,1239,0002,대방 샤인밸리,월세,37.57,202001,30,"         1,500",            55,5,2004,일산로 74-17
경기도 고양일산동구 백석동,1325,1325,0000,디아뜨 크리스탈,월세,42.06,202001,10,           500,            55,8,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0000,디아뜨 크리스탈,전세,34.18,202001,28,"        11,500",             0,4,2004,일산로 16
경기도 고양일산동구 백석동,1332-1,1332,0001,레이크하임,월세,34.58,202001,13,"         1,000",            47,10,2004,중앙로 1055
경기도 고양일산동구 백석동,1332-1,1332,0001,레이크하임,전세,31.13,202001,15,"        10,000",             0,3,2004,중앙로 1055
경기도 고양일산동구 백석동,1309,1309,0000,백석 우림보보카운티,전세,33.97,202001,10,"        11,000",             0,9,2005,일산로 38
경기도 고양일산동구 백석동,1309,1309,0000,백석 우림보보카운티,전세,40.17,202001,21,"        12,500",             0,6,2005,일산로 38
경기도 고양일산동구 백석동,1309,1309,0000,백석 우림보보카운티,전세,22.82,202001,30,"         8,000",             0,11,2005,일산로 38
경기도 고양일산동구 백석동,1288,1288,0000,백석동 대우IAAN,전세,70.65,202001,27,"        21,000",             0,4,2005,강석로 33
경기도 고양일산동구 백석동,1288,1288,0000,백석동 대우IAAN,전세,70.65,202001,27,"        22,000",             0,9,2005,강석로 33
경기도 고양일산동구 백석동,1302,1302,0000,백석역 동문굿모닝힐,월세,45.87,202001,18,"         2,000",            40,5,2003,장백로 20
경기도 고양일산동구 백석동,1302,1302,0000,백석역 동문굿모닝힐,월세,45.87,202001,18,"         1,000",            47,6,2003,장백로 20
경기도 고양일산동구 백석동,1302,1302,0000,백석역 동문굿모닝힐,월세,45.87,202001,29,"         1,000",            50,9,2003,장백로 20
경기도 고양일산동구 백석동,1301,1301,0000,백석역 동문굿모닝힐1 101동,월세,28.41,202001,8,           500,            40,7,2003,장백로 10
경기도 고양일산동구 백석동,1305,1305,0000,백석역 동문굿모닝힐1 103동,월세,36.72,202001,2,"         3,000",            30,5,2003,장백로 26
경기도 고양일산동구 백석동,1305,1305,0000,백석역 동문굿모닝힐1 103동,월세,45.87,202001,4,           500,            50,8,2003,장백로 26
경기도 고양일산동구 백석동,1305,1305,0000,백석역 동문굿모닝힐1 103동,전세,45.87,202001,9,"        12,500",             0,4,2003,장백로 26
경기도 고양일산동구 백석동,1305,1305,0000,백석역 동문굿모닝힐1 103동,월세,45.87,202001,13,           500,            50,10,2003,장백로 26
경기도 고양일산동구 백석동,1305,1305,0000,백석역 동문굿모닝힐1 103동,전세,42.74,202001,16,"        11,000",             0,6,2003,장백로 26
경기도 고양일산동구 백석동,1305,1305,0000,백석역 동문굿모닝힐1 103동,월세,45.87,202001,30,           500,            48,5,2003,장백로 26
경기도 고양일산동구 백석동,1305,1305,0000,백석역 동문굿모닝힐1 103동,월세,45.87,202001,30,           500,            50,4,2003,장백로 26
경기도 고양일산동구 백석동,1319,1319,0000,백석역동문굿모닝힐II(1319-0),월세,35.18,202001,2,           500,            48,3,2004,경의로 25-37
경기도 고양일산동구 백석동,1319,1319,0000,백석역동문굿모닝힐II(1319-0),월세,29.33,202001,4,           500,            45,4,2004,경의로 25-37
경기도 고양일산동구 백석동,1319,1319,0000,백석역동문굿모닝힐II(1319-0),월세,28.55,202001,7,"         1,000",            40,4,2004,경의로 25-37
경기도 고양일산동구 백석동,1319,1319,0000,백석역동문굿모닝힐II(1319-0),월세,29.33,202001,11,           500,            45,2,2004,경의로 25-37
경기도 고양일산동구 백석동,1319,1319,0000,백석역동문굿모닝힐II(1319-0),월세,28.55,202001,13,           500,            45,9,2004,경의로 25-37
경기도 고양일산동구 백석동,1319,1319,0000,백석역동문굿모닝힐II(1319-0),월세,29.33,202001,30,           500,            45,8,2004,경의로 25-37
경기도 고양일산동구 백석동,1319,1319,0000,백석역동문굿모닝힐II(1319-0),전세,35.18,202001,31,"        13,000",             0,2,2004,경의로 25-37
경기도 고양일산동구 백석동,1319,1319,0000,백석역동문굿모닝힐II(1319-0),전세,29.33,202001,31,"        11,500",             0,6,2004,경의로 25-37
경기도 고양일산동구 백석동,1320,1320,0000,백석역동문굿모닝힐II(1320-0),월세,26.99,202001,3,           500,            45,5,2004,호수로 340-25
경기도 고양일산동구 백석동,1320,1320,0000,백석역동문굿모닝힐II(1320-0),월세,28.55,202001,4,           500,            45,5,2004,호수로 340-25
경기도 고양일산동구 백석동,1320,1320,0000,백석역동문굿모닝힐II(1320-0),전세,26.99,202001,30,"        12,000",             0,4,2004,호수로 340-25
경기도 고양일산동구 백석동,1321,1321,0000,백석역동문굿모닝힐II(1321-0),전세,28.55,202001,6,"        12,000",             0,7,2004,호수로 358-26
경기도 고양일산동구 백석동,1321,1321,0000,백석역동문굿모닝힐II(1321-0),월세,29.33,202001,7,"         1,500",            40,9,2004,호수로 358-26
경기도 고양일산동구 백석동,1321,1321,0000,백석역동문굿모닝힐II(1321-0),월세,29.33,202001,10,"         3,500",            30,5,2004,호수로 358-26
경기도 고양일산동구 백석동,1321,1321,0000,백석역동문굿모닝힐II(1321-0),전세,31.16,202001,16,"        10,000",             0,10,2004,호수로 358-26
경기도 고양일산동구 백석동,1321,1321,0000,백석역동문굿모닝힐II(1321-0),월세,29.33,202001,22,           500,            48,10,2004,호수로 358-26
경기도 고양일산동구 백석동,1321,1321,0000,백석역동문굿모닝힐II(1321-0),전세,29.33,202001,28,"        12,000",             0,2,2004,호수로 358-26
경기도 고양일산동구 백석동,1322,1322,0000,백석역동문굿모닝힐II(1322-0),월세,26.99,202001,5,"         2,000",            37,5,2004,경의로 25-53
경기도 고양일산동구 백석동,1322,1322,0000,백석역동문굿모닝힐II(1322-0),전세,29.33,202001,8,"        11,500",             0,9,2004,경의로 25-53
경기도 고양일산동구 백석동,1322,1322,0000,백석역동문굿모닝힐II(1322-0),월세,29.33,202001,10,           500,            45,8,2004,경의로 25-53
경기도 고양일산동구 백석동,1322,1322,0000,백석역동문굿모닝힐II(1322-0),전세,29.33,202001,16,"        12,000",             0,3,2004,경의로 25-53
경기도 고양일산동구 백석동,1322,1322,0000,백석역동문굿모닝힐II(1322-0),전세,28.55,202001,22,"        12,000",             0,5,2004,경의로 25-53
경기도 고양일산동구 백석동,1241-2,1241,0002,백석위브센티움,전세,33.26,202001,7,"        10,000",             0,5,2003,일산로 78
경기도 고양일산동구 백석동,1241-2,1241,0002,백석위브센티움,월세,34.28,202001,10,"         1,000",            45,6,2003,일산로 78
경기도 고양일산동구 백석동,1241-2,1241,0002,백석위브센티움,월세,33.26,202001,12,"         1,000",            40,9,2003,일산로 78
경기도 고양일산동구 백석동,1241-2,1241,0002,백석위브센티움,월세,33.26,202001,13,"         1,500",            40,4,2003,일산로 78
경기도 고양일산동구 백석동,1241-2,1241,0002,백석위브센티움,월세,33.26,202001,17,           500,            45,7,2003,일산로 78
경기도 고양일산동구 백석동,1241-2,1241,0002,백석위브센티움,전세,33.26,202001,20,"        10,000",             0,5,2003,일산로 78
경기도 고양일산동구 백석동,1330,1330,0000,브라운스톤일산,전세,48.11,202001,3,"        15,000",             0,15,2005,호수로 336
경기도 고양일산동구 백석동,1330,1330,0000,브라운스톤일산,월세,48.11,202001,17,           500,            63,13,2005,호수로 336
