시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
강원도 원주시 반곡동,1880-4,1880,0004,베르지오,전세,31.14,202004,28,"         8,000",             0,6,2016,양지로 8
강원도 원주시 반곡동,1905-1,1905,0001,이노팰리스,월세,26.06,202004,27,           500,            35,12,2016,미래로 39
강원도 원주시 반곡동,1905-1,1905,0001,이노팰리스,전세,26.06,202004,27,"         8,000",             0,10,2016,미래로 39
강원도 원주시 반곡동,1897-4,1897,0004,코아루시티,월세,22.48,202004,2,           500,            35,11,2016,양지로 58
강원도 원주시 반곡동,1897-4,1897,0004,코아루시티,전세,22.37,202004,9,"         6,000",             0,7,2016,양지로 58
강원도 원주시 반곡동,1897-4,1897,0004,코아루시티,전세,22.48,202004,9,"         6,800",             0,5,2016,양지로 58
강원도 원주시 반곡동,1897-4,1897,0004,코아루시티,전세,22.37,202004,21,"         7,500",             0,7,2016,양지로 58
강원도 원주시 우산동,86-1,0086,0001,원주퍼스티지더올림,전세,19.91,202004,2,"         7,000",             0,3,2020,상지대길 9
강원도 원주시 우산동,86-1,0086,0001,원주퍼스티지더올림,전세,19.91,202004,9,"         7,500",             0,15,2020,상지대길 9
강원도 원주시 우산동,86-1,0086,0001,원주퍼스티지더올림,월세,19.91,202004,22,           500,            40,4,2020,상지대길 9
강원도 원주시 우산동,86-1,0086,0001,원주퍼스티지더올림,전세,19.91,202004,22,"         5,000",             0,2,2020,상지대길 9
강원도 원주시 우산동,86-1,0086,0001,원주퍼스티지더올림,전세,19.91,202004,25,"         7,000",             0,16,2020,상지대길 9
강원도 원주시 우산동,86-1,0086,0001,원주퍼스티지더올림,월세,19.91,202004,26,           300,            40,16,2020,상지대길 9
강원도 원주시 우산동,86-1,0086,0001,원주퍼스티지더올림,월세,19.91,202004,29,"         4,000",            20,14,2020,상지대길 9
강원도 춘천시 근화동,267-9,0267,0009,엘타워 2차 오피스텔,전세,18.75,202004,4,"         6,800",             0,19,2019,공지로 453
강원도 춘천시 근화동,267-9,0267,0009,엘타워 2차 오피스텔,월세,18.75,202004,7,           300,            35,7,2019,공지로 453
강원도 춘천시 근화동,267-9,0267,0009,엘타워 2차 오피스텔,월세,18.75,202004,9,           300,            35,19,2019,공지로 453
강원도 춘천시 근화동,267-9,0267,0009,엘타워 2차 오피스텔,전세,18.75,202004,11,"         7,000",             0,8,2019,공지로 453
강원도 춘천시 근화동,267-9,0267,0009,엘타워 2차 오피스텔,전세,22.7,202004,17,"         8,000",             0,11,2019,공지로 453
강원도 춘천시 근화동,267-9,0267,0009,엘타워 2차 오피스텔,월세,18.75,202004,26,           500,            35,8,2019,공지로 453
강원도 춘천시 근화동,267-1,0267,0001,춘천 L-타워,전세,20.19,202004,1,"         7,000",             0,13,2018,공지로 455
강원도 춘천시 근화동,267-1,0267,0001,춘천 L-타워,전세,37.56,202004,2,"        10,000",             0,4,2018,공지로 455
강원도 춘천시 근화동,267-1,0267,0001,춘천 L-타워,월세,41.29,202004,3,           100,            27,16,2018,공지로 455
강원도 춘천시 근화동,267-1,0267,0001,춘천 L-타워,전세,32.66,202004,6,"         9,200",             0,10,2018,공지로 455
강원도 춘천시 근화동,267-1,0267,0001,춘천 L-타워,전세,37.56,202004,7,"         9,450",             0,5,2018,공지로 455
강원도 춘천시 근화동,267-1,0267,0001,춘천 L-타워,전세,37.56,202004,9,"        12,000",             0,8,2018,공지로 455
강원도 춘천시 근화동,267-1,0267,0001,춘천 L-타워,전세,32.66,202004,11,"        10,000",             0,5,2018,공지로 455
강원도 춘천시 근화동,267-1,0267,0001,춘천 L-타워,월세,38.47,202004,13,"         2,000",            40,10,2018,공지로 455
강원도 춘천시 근화동,267-1,0267,0001,춘천 L-타워,전세,37.56,202004,14,"        11,550",             0,14,2018,공지로 455
강원도 춘천시 근화동,267-1,0267,0001,춘천 L-타워,전세,38.47,202004,15,"        10,000",             0,11,2018,공지로 455
강원도 춘천시 근화동,267-1,0267,0001,춘천 L-타워,월세,38.47,202004,16,"         1,000",            52,13,2018,공지로 455
강원도 춘천시 근화동,267-1,0267,0001,춘천 L-타워,월세,20.19,202004,17,           500,            36,14,2018,공지로 455
강원도 춘천시 근화동,267-1,0267,0001,춘천 L-타워,월세,64.35,202004,23,"         1,000",            55,17,2018,공지로 455
강원도 춘천시 근화동,267-1,0267,0001,춘천 L-타워,전세,32.66,202004,27,"         9,450",             0,6,2018,공지로 455
강원도 춘천시 근화동,267-1,0267,0001,춘천 L-타워,전세,41.22,202004,28,"        12,000",             0,19,2018,공지로 455
강원도 춘천시 근화동,267-1,0267,0001,춘천 L-타워,전세,32.66,202004,28,"         9,000",             0,4,2018,공지로 455
강원도 춘천시 온의동,514-1,0514,0001,가온펠리스,전세,22.27,202004,22,"         8,500",             0,6,2018,영서로2279번길 20
강원도 춘천시 온의동,587-5,0587,0005,춘천·강남하이엔드,전세,26.99,202004,3,"         9,450",             0,3,2017,춘천로17번길 21
강원도 춘천시 온의동,515-3,0515,0003,트리플타워,전세,31.92,202004,7,"         8,500",             0,6,2015, 
강원도 춘천시 효자동,654-9,0654,0009,	(654-9)	,전세,46.43,202004,3,"         7,000",             0,8,2009,춘천로 188
경기도 고양덕양구 동산동,368-2,0368,0002,e편한세상 시티 삼송2차,전세,57.92,202004,3,"        31,000",             0,21,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,0368,0002,e편한세상 시티 삼송2차,월세,57.92,202004,4,"        10,000",            52,5,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,0368,0002,e편한세상 시티 삼송2차,월세,57.92,202004,7,"         3,000",            84,20,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,0368,0002,e편한세상 시티 삼송2차,전세,82.76,202004,11,"        41,000",             0,26,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,0368,0002,e편한세상 시티 삼송2차,전세,57.92,202004,18,"        33,000",             0,15,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,0368,0002,e편한세상 시티 삼송2차,월세,57.92,202004,21,"         3,000",            92,14,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,0368,0002,e편한세상 시티 삼송2차,월세,57.92,202004,25,"         2,000",            80,11,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,0368,0002,e편한세상 시티 삼송2차,전세,75.94,202004,27,"        35,000",             0,19,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,0368,0002,e편한세상 시티 삼송2차,월세,57.92,202004,29,"        13,000",            48,16,2019,덕수천2로 150
경기도 고양덕양구 동산동,368,0368,0000,e편한세상 시티 삼송3차,월세,57.92,202004,2,"         2,000",           100,7,2019,동송로 23-28
경기도 고양덕양구 동산동,368,0368,0000,e편한세상 시티 삼송3차,전세,57.92,202004,4,"        30,000",             0,23,2019,동송로 23-28
경기도 고양덕양구 동산동,368,0368,0000,e편한세상 시티 삼송3차,전세,75.94,202004,7,"        33,500",             0,8,2019,동송로 23-28
경기도 고양덕양구 동산동,368,0368,0000,e편한세상 시티 삼송3차,월세,75.93,202004,11,"         3,000",           130,5,2019,동송로 23-28
경기도 고양덕양구 동산동,368,0368,0000,e편한세상 시티 삼송3차,전세,75.93,202004,18,"        35,000",             0,3,2019,동송로 23-28
경기도 고양덕양구 동산동,368,0368,0000,e편한세상 시티 삼송3차,월세,57.92,202004,21,"         3,000",            90,23,2019,동송로 23-28
경기도 고양덕양구 동산동,368,0368,0000,e편한세상 시티 삼송3차,전세,57.92,202004,22,"        28,000",             0,5,2019,동송로 23-28
경기도 고양덕양구 동산동,368,0368,0000,e편한세상 시티 삼송3차,전세,57.92,202004,25,"        29,500",             0,5,2019,동송로 23-28
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,전세,54.32,202004,1,"        30,000",             0,26,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,전세,54.32,202004,4,"        25,200",             0,14,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,전세,54.32,202004,4,"        27,300",             0,26,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,전세,73.51,202004,4,"        29,000",             0,16,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,전세,54.32,202004,6,"        25,200",             0,3,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,전세,77.51,202004,6,"        34,500",             0,25,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,전세,54.32,202004,6,"        25,000",             0,25,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,전세,77.51,202004,6,"        36,000",             0,7,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,월세,54.32,202004,6,"         3,000",            86,16,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,전세,77.51,202004,7,"        37,000",             0,6,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,전세,77.51,202004,8,"        35,000",             0,3,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,전세,77.51,202004,9,"        35,000",             0,8,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,전세,54.32,202004,9,"        25,700",             0,23,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,전세,73.51,202004,11,"        33,500",             0,25,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,월세,77.51,202004,13,"        15,000",            55,18,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,전세,77.51,202004,14,"        34,650",             0,5,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,월세,54.32,202004,14,"        12,000",            50,23,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,전세,54.32,202004,18,"        25,000",             0,25,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,전세,77.51,202004,18,"        37,000",             0,25,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,월세,54.32,202004,18,"        20,000",            20,5,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,전세,77.51,202004,22,"        37,000",             0,5,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,전세,77.51,202004,25,"        33,000",             0,22,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,월세,77.51,202004,25,"         5,000",           135,4,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,전세,73.51,202004,25,"        34,000",             0,5,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,전세,77.51,202004,25,"        36,000",             0,18,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,전세,77.51,202004,25,"        38,000",             0,26,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,전세,54.32,202004,25,"        28,000",             0,22,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,전세,77.51,202004,25,"        33,000",             0,6,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,월세,54.32,202004,26,"         4,000",            74,4,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,월세,54.32,202004,26,"         3,000",            79,21,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,월세,54.32,202004,26,"         3,000",            83,21,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,전세,77.51,202004,27,"        38,000",             0,20,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,전세,54.32,202004,28,"        25,600",             0,4,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,전세,77.51,202004,29,"        38,500",             0,24,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,전세,54.32,202004,30,"        25,000",             0,12,2018,동송로 33
경기도 고양덕양구 동산동,369,0369,0000,이편한세상시티삼송,전세,77.51,202004,30,"        28,500",             0,19,2018,동송로 33
경기도 고양덕양구 삼송동,289,0289,0000,현대썬앤빌,전세,48.11,202004,4,"        25,000",             0,19,2018,삼송로 210
경기도 고양덕양구 삼송동,289,0289,0000,현대썬앤빌,월세,48.11,202004,14,"         1,000",            75,21,2018,삼송로 210
경기도 고양덕양구 삼송동,289,0289,0000,현대썬앤빌,월세,24.65,202004,24,           500,            49,15,2018,삼송로 210
경기도 고양덕양구 삼송동,289,0289,0000,현대썬앤빌,전세,48.11,202004,24,"        19,000",             0,18,2018,삼송로 210
경기도 고양덕양구 삼송동,291,0291,0000,힐스테이트 삼송역,월세,84.48,202004,1,"         5,000",           145,45,2019,동송로 70
경기도 고양덕양구 삼송동,291,0291,0000,힐스테이트 삼송역,월세,119.23,202004,3,"         3,000",           250,48,2019,동송로 70
경기도 고양덕양구 삼송동,291,0291,0000,힐스테이트 삼송역,전세,84.12,202004,4,"        42,000",             0,11,2019,동송로 70
경기도 고양덕양구 삼송동,291,0291,0000,힐스테이트 삼송역,월세,84.55,202004,11,"        25,000",            50,34,2019,동송로 70
경기도 고양덕양구 삼송동,291,0291,0000,힐스테이트 삼송역,월세,84.48,202004,21,"         5,000",           130,40,2019,동송로 70
경기도 고양덕양구 성사동,700-8,0700,0008,어울림 오피스텔,전세,23.2,202004,15,"         4,500",             0,4,2010,고양대로 1367
경기도 고양덕양구 원흥동,627,0627,0000,3호선 원흥역 봄오피스텔,전세,23.76,202004,16,"        10,500",             0,7,2018,권율대로 672
경기도 고양덕양구 원흥동,627,0627,0000,3호선 원흥역 봄오피스텔,월세,23.76,202004,27,           500,            54,9,2018,권율대로 672
경기도 고양덕양구 원흥동,627,0627,0000,3호선 원흥역 봄오피스텔,월세,23.76,202004,28,"         1,000",            50,17,2018,권율대로 672
경기도 고양덕양구 원흥동,627,0627,0000,3호선 원흥역 봄오피스텔,월세,42.97,202004,30,"         8,000",            60,17,2018,권율대로 672
경기도 고양덕양구 원흥동,628,0628,0000,티오피클래식,월세,41.27,202004,1,"         1,000",            77,21,2018,권율대로 668
경기도 고양덕양구 원흥동,628,0628,0000,티오피클래식,전세,41.27,202004,4,"        19,900",             0,8,2018,권율대로 668
경기도 고양덕양구 원흥동,628,0628,0000,티오피클래식,전세,47.37,202004,4,"        24,150",             0,19,2018,권율대로 668
경기도 고양덕양구 원흥동,628,0628,0000,티오피클래식,전세,41.27,202004,4,"        18,900",             0,9,2018,권율대로 668
경기도 고양덕양구 원흥동,628,0628,0000,티오피클래식,전세,28.94,202004,9,"        15,500",             0,17,2018,권율대로 668
경기도 고양덕양구 원흥동,628,0628,0000,티오피클래식,전세,41.27,202004,11,"        21,000",             0,9,2018,권율대로 668
경기도 고양덕양구 원흥동,628,0628,0000,티오피클래식,월세,41.27,202004,14,"         5,000",            53,10,2018,권율대로 668
경기도 고양덕양구 원흥동,628,0628,0000,티오피클래식,월세,28.94,202004,15,"         1,000",            65,8,2018,권율대로 668
경기도 고양덕양구 원흥동,628,0628,0000,티오피클래식,월세,28.94,202004,18,"         3,000",            53,10,2018,권율대로 668
경기도 고양덕양구 주교동,609-2,0609,0002,우분투포레스트,월세,54.13,202004,22,"         3,986",            38,2,2019,호국로777번길 11
경기도 고양덕양구 주교동,609-2,0609,0002,우분투포레스트,월세,47.8,202004,22,"         3,536",            35,3,2019,호국로777번길 11
경기도 고양덕양구 주교동,609-2,0609,0002,우분투포레스트,월세,52.55,202004,22,"         3,866",            30,3,2019,호국로777번길 11
경기도 고양덕양구 주교동,609-2,0609,0002,우분투포레스트,월세,54.13,202004,22,"         3,986",            30,3,2019,호국로777번길 11
경기도 고양덕양구 주교동,609-2,0609,0002,우분투포레스트,월세,55.71,202004,23,"         4,103",            40,3,2019,호국로777번길 11
경기도 고양덕양구 주교동,609-2,0609,0002,우분투포레스트,월세,54.23,202004,24,"         3,990",            39,3,2019,호국로777번길 11
경기도 고양덕양구 행신동,763-2,0763,0002,백산오피스텔,월세,30.32,202004,6,           500,            50,3,2002,용현로5번길 24
경기도 고양덕양구 행신동,763-2,0763,0002,백산오피스텔,월세,41.52,202004,18,"         1,000",            60,10,2002,용현로5번길 24
경기도 고양덕양구 행신동,758-1,0758,0001,송악모노빌,전세,18,202004,1,"         5,800",             0,7,2002,용현로 21
경기도 고양덕양구 행신동,706-1,0706,0001,해피트리움,전세,83.16,202004,9,"        26,000",             0,14,2019,소원로 91
경기도 고양덕양구 행신동,706-1,0706,0001,해피트리움,전세,79.4,202004,28,"        30,000",             0,8,2019,소원로 91
경기도 고양덕양구 행신동,706-1,0706,0001,해피트리움,월세,80.17,202004,29,"         4,000",            80,6,2019,소원로 91
경기도 고양덕양구 화정동,965,0965,0000,오벨리스크,월세,30.59,202004,1,           500,            50,3,2003,화정로 65
경기도 고양덕양구 화정동,965,0965,0000,오벨리스크,전세,30.59,202004,2,"        12,000",             0,15,2003,화정로 65
경기도 고양덕양구 화정동,965,0965,0000,오벨리스크,월세,49.61,202004,4,"         1,000",            73,21,2003,화정로 65
경기도 고양덕양구 화정동,965,0965,0000,오벨리스크,전세,30.59,202004,17,"        11,000",             0,7,2003,화정로 65
경기도 고양덕양구 화정동,965,0965,0000,오벨리스크,월세,30.59,202004,17,"         4,500",            34,9,2003,화정로 65
경기도 고양덕양구 화정동,965,0965,0000,오벨리스크,월세,38.12,202004,27,"         1,000",            55,22,2003,화정로 65
경기도 고양덕양구 화정동,965,0965,0000,오벨리스크,월세,30.59,202004,30,"         4,000",            35,11,2003,화정로 65
경기도 고양덕양구 화정동,1148,1148,0000,자인채오피스텔,월세,20.19,202004,4,"         1,000",            48,11,2019,성신로 4
경기도 고양덕양구 화정동,1148,1148,0000,자인채오피스텔,월세,20.19,202004,21,           500,            50,10,2019,성신로 4
경기도 고양덕양구 화정동,1000-1,1000,0001,화정건영캐스빌플러스,월세,48.48,202004,22,"         2,000",            55,5,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,0001,화정건영캐스빌플러스,전세,41.16,202004,25,"        12,000",             0,14,2004,화신로 259
경기도 고양덕양구 화정동,986-8,0986,0008,화정대우마이빌,월세,30.72,202004,9,           500,            48,3,2003,백양로 59
경기도 고양덕양구 화정동,986-8,0986,0008,화정대우마이빌,월세,27.95,202004,30,"         1,000",            40,15,2003,백양로 59
경기도 고양일산동구 백석동,1239-2,1239,0002,대방 샤인밸리,월세,34.45,202004,4,"         2,000",            40,10,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,0002,대방 샤인밸리,월세,37.57,202004,6,"         5,000",            40,9,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,0002,대방 샤인밸리,월세,37.57,202004,8,"         1,000",            55,7,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,0002,대방 샤인밸리,전세,34.45,202004,11,"        11,500",             0,3,2004,일산로 74-17
경기도 고양일산동구 백석동,1325,1325,0000,디아뜨 크리스탈,전세,66.05,202004,1,"        20,000",             0,14,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0000,디아뜨 크리스탈,전세,34.18,202004,20,"        10,500",             0,7,2004,일산로 16
경기도 고양일산동구 백석동,1332-1,1332,0001,레이크하임,월세,34.58,202004,4,           500,            49,6,2004,중앙로 1055
경기도 고양일산동구 백석동,1332-1,1332,0001,레이크하임,전세,36.66,202004,24,"        11,000",             0,8,2004,중앙로 1055
경기도 고양일산동구 백석동,1309,1309,0000,백석 우림보보카운티,월세,22.82,202004,15,           500,            40,7,2005,일산로 38
경기도 고양일산동구 백석동,1309,1309,0000,백석 우림보보카운티,월세,40.17,202004,15,"         1,000",            52,9,2005,일산로 38
경기도 고양일산동구 백석동,1288,1288,0000,백석동 대우IAAN,월세,75.48,202004,5,"         1,000",           100,5,2005,강석로 33
경기도 고양일산동구 백석동,1288,1288,0000,백석동 대우IAAN,월세,70.65,202004,6,"         1,000",            95,7,2005,강석로 33
경기도 고양일산동구 백석동,1288,1288,0000,백석동 대우IAAN,전세,75.48,202004,10,"        22,000",             0,4,2005,강석로 33
경기도 고양일산동구 백석동,1302,1302,0000,백석역 동문굿모닝힐,월세,45.87,202004,6,           500,            53,9,2003,장백로 20
경기도 고양일산동구 백석동,1302,1302,0000,백석역 동문굿모닝힐,전세,36.72,202004,9,"        10,000",             0,9,2003,장백로 20
경기도 고양일산동구 백석동,1301,1301,0000,백석역 동문굿모닝힐1 101동,전세,45.87,202004,10,"        12,000",             0,7,2003,장백로 10
경기도 고양일산동구 백석동,1305,1305,0000,백석역 동문굿모닝힐1 103동,전세,45.87,202004,24,"        12,000",             0,3,2003,장백로 26
경기도 고양일산동구 백석동,1305,1305,0000,백석역 동문굿모닝힐1 103동,월세,45.87,202004,28,"         1,000",            50,5,2003,장백로 26
경기도 고양일산동구 백석동,1305,1305,0000,백석역 동문굿모닝힐1 103동,월세,45.87,202004,30,"         4,000",            35,6,2003,장백로 26
경기도 고양일산동구 백석동,1319,1319,0000,백석역동문굿모닝힐II(1319-0),전세,26.99,202004,6,"        12,000",             0,2,2004,경의로 25-37
경기도 고양일산동구 백석동,1319,1319,0000,백석역동문굿모닝힐II(1319-0),월세,29.33,202004,6,           500,            50,10,2004,경의로 25-37
경기도 고양일산동구 백석동,1319,1319,0000,백석역동문굿모닝힐II(1319-0),전세,29.33,202004,14,"        11,500",             0,8,2004,경의로 25-37
경기도 고양일산동구 백석동,1319,1319,0000,백석역동문굿모닝힐II(1319-0),전세,28.55,202004,23,"        12,000",             0,3,2004,경의로 25-37
경기도 고양일산동구 백석동,1319,1319,0000,백석역동문굿모닝힐II(1319-0),전세,35.18,202004,27,"        14,000",             0,9,2004,경의로 25-37
경기도 고양일산동구 백석동,1319,1319,0000,백석역동문굿모닝힐II(1319-0),전세,26.99,202004,27,"        12,000",             0,7,2004,경의로 25-37
경기도 고양일산동구 백석동,1320,1320,0000,백석역동문굿모닝힐II(1320-0),전세,28.55,202004,21,"        11,600",             0,6,2004,호수로 340-25
경기도 고양일산동구 백석동,1320,1320,0000,백석역동문굿모닝힐II(1320-0),전세,26.99,202004,29,"        11,000",             0,8,2004,호수로 340-25
경기도 고양일산동구 백석동,1321,1321,0000,백석역동문굿모닝힐II(1321-0),전세,28.55,202004,3,"        11,000",             0,5,2004,호수로 358-26
경기도 고양일산동구 백석동,1321,1321,0000,백석역동문굿모닝힐II(1321-0),전세,29.33,202004,4,"        11,500",             0,3,2004,호수로 358-26
경기도 고양일산동구 백석동,1321,1321,0000,백석역동문굿모닝힐II(1321-0),전세,29.33,202004,4,"        11,500",             0,3,2004,호수로 358-26
경기도 고양일산동구 백석동,1321,1321,0000,백석역동문굿모닝힐II(1321-0),월세,28.55,202004,8,           500,            50,5,2004,호수로 358-26
경기도 고양일산동구 백석동,1321,1321,0000,백석역동문굿모닝힐II(1321-0),전세,29.33,202004,20,"        12,000",             0,5,2004,호수로 358-26
경기도 고양일산동구 백석동,1321,1321,0000,백석역동문굿모닝힐II(1321-0),전세,29.33,202004,24,"        12,000",             0,8,2004,호수로 358-26
경기도 고양일산동구 백석동,1321,1321,0000,백석역동문굿모닝힐II(1321-0),전세,29.33,202004,27,"        12,000",             0,2,2004,호수로 358-26
경기도 고양일산동구 백석동,1322,1322,0000,백석역동문굿모닝힐II(1322-0),월세,35.18,202004,1,"         1,000",            50,2,2004,경의로 25-53
경기도 고양일산동구 백석동,1322,1322,0000,백석역동문굿모닝힐II(1322-0),전세,29.33,202004,2,"         5,250",             0,2,2004,경의로 25-53
경기도 고양일산동구 백석동,1322,1322,0000,백석역동문굿모닝힐II(1322-0),전세,53.78,202004,7,"        15,000",             0,5,2004,경의로 25-53
경기도 고양일산동구 백석동,1322,1322,0000,백석역동문굿모닝힐II(1322-0),전세,28.55,202004,10,"        11,000",             0,2,2004,경의로 25-53
경기도 고양일산동구 백석동,1322,1322,0000,백석역동문굿모닝힐II(1322-0),월세,29.33,202004,15,           500,            45,2,2004,경의로 25-53
경기도 고양일산동구 백석동,1322,1322,0000,백석역동문굿모닝힐II(1322-0),월세,28.55,202004,22,           500,            48,4,2004,경의로 25-53
경기도 고양일산동구 백석동,1322,1322,0000,백석역동문굿모닝힐II(1322-0),월세,29.33,202004,24,           500,            50,6,2004,경의로 25-53
경기도 고양일산동구 백석동,1322,1322,0000,백석역동문굿모닝힐II(1322-0),전세,35.18,202004,24,"        14,000",             0,3,2004,경의로 25-53
경기도 고양일산동구 백석동,1241-2,1241,0002,백석위브센티움,월세,34.28,202004,1,"         1,000",            44,3,2003,일산로 78
경기도 고양일산동구 백석동,1241-2,1241,0002,백석위브센티움,월세,28.56,202004,13,           500,            45,5,2003,일산로 78
경기도 고양일산동구 백석동,1241-2,1241,0002,백석위브센티움,전세,47.33,202004,15,"        14,000",             0,3,2003,일산로 78
경기도 고양일산동구 백석동,1241-2,1241,0002,백석위브센티움,월세,33.26,202004,16,"         1,000",            37,2,2003,일산로 78
경기도 고양일산동구 백석동,1241-2,1241,0002,백석위브센티움,월세,33.26,202004,18,"         2,000",            40,8,2003,일산로 78
