단지_일련번호,임대주택유형,공급기관명,주택명,주택유형,도로명주소,총세대수,10대미만(여자),10대미만(남자),10대(여자),10대(남자),20대(여자),20대(남자),30대(여자),30대(남자),40대(여자),40대(남자),50대(여자),50대(남자),60대(여자),60대(남자),70대(여자),70대(남자),80대(여자),80대(남자),90대(여자),90대(남자),100대(여자),100대(남자)
1032,매입임대,대구도시공사,드림캐슬,다가구주택,대구광역시 남구 안지랑로19길 15-1,13,0,0,0,0,3,3,0,1,2,0,5,0,1,0,3,0,3,0,1,0,0,0
30701913,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 안지랑로19길 46,0,0,0,0,2,1,1,0,1,0,4,3,1,3,1,0,2,1,2,0,0,0,0
30701914,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 안지랑로19길 53,0,0,0,0,0,2,0,0,0,1,0,0,3,1,3,2,1,1,0,0,0,0,0
30701915,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 안지랑로20길 63,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,0
31262653,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 안지랑로21길 38,0,2,0,0,0,2,0,2,0,1,2,1,0,0,4,0,0,1,0,0,0,0,0
31190042,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 안지랑로21길 58,0,0,4,0,0,3,0,3,0,2,2,2,1,0,2,0,1,0,0,0,0,0,0
30701916,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 안지랑로21길 61,0,0,0,0,1,0,2,2,1,0,1,1,3,1,2,0,1,1,0,0,0,0,0
30819498,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 안지랑로21길 63,0,2,2,1,0,1,2,0,1,2,2,0,0,2,2,2,2,1,0,1,0,0,0
31155485,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 안지랑로21길 68,0,0,2,2,0,0,2,3,1,0,1,2,0,1,3,1,2,1,0,0,0,0,0
30831668,매입임대,대구도시공사,스카이빌(대명),다가구주택,대구광역시 남구 안지랑로21길 70,13,0,0,0,0,0,0,0,0,1,2,1,1,2,2,2,2,0,2,1,0,0,0
