단지_일련번호,임대주택유형,공급기관명,주택명,주택유형,도로명주소,총세대수,10대미만(여자),10대미만(남자),10대(여자),10대(남자),20대(여자),20대(남자),30대(여자),30대(남자),40대(여자),40대(남자),50대(여자),50대(남자),60대(여자),60대(남자),70대(여자),70대(남자),80대(여자),80대(남자),90대(여자),90대(남자),100대(여자),100대(남자)
31252671,매입임대,,매입다가구(경기의정부시),아파트,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31252687,매입임대,,매입다가구(경기의정부시),아파트,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31252689,매입임대,,매입다가구(경기의정부시),아파트,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31285941,매입임대,,매입다가구(경기의정부시),아파트,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31285989,매입임대,,매입다가구(경기의정부시),아파트,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31285990,매입임대,,매입다가구(경기의정부시),아파트,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31287188,매입임대,,매입다가구(경기의정부시),아파트,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30855729,매입임대,,매입다가구(경기이천시),다세대주택,,0,0,1,2,0,2,1,0,0,2,0,3,0,1,3,0,2,2,1,0,0,0,1
30855797,매입임대,,매입다가구(경기이천시),다세대주택,,0,0,0,0,0,1,0,0,0,2,1,0,0,2,3,1,0,1,1,0,0,0,0
30952260,매입임대,,매입다가구(경기파주시),다세대주택,,0,0,1,1,2,0,0,0,0,1,2,1,0,0,0,2,1,1,0,0,0,0,0
30851629,매입임대,,매입다가구(경기평택시),다가구주택,,0,0,1,0,0,0,0,1,2,3,1,3,3,1,5,3,2,1,0,0,0,0,0
30853200,매입임대,,매입다가구(경기평택시),다가구주택,,0,0,0,5,0,0,0,0,0,0,1,1,5,2,2,0,1,0,0,0,0,0,2
30853201,매입임대,,매입다가구(경기평택시),다가구주택,,0,0,0,0,1,1,2,0,2,2,2,4,5,2,3,1,2,0,0,0,0,0,0
30855745,매입임대,,매입다가구(경기평택시),다가구주택,,0,0,0,0,0,0,2,0,0,0,0,2,2,2,3,0,1,0,1,0,0,0,0
30855816,매입임대,,매입다가구(경기평택시),다세대주택,,0,0,2,2,3,0,4,0,1,4,2,2,3,0,0,0,0,0,0,0,0,0,0
30855835,매입임대,,매입다가구(경기평택시),다가구주택,,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,1,0,0,0,0,0,0
30855851,매입임대,,매입다가구(경기평택시),,,0,0,1,1,0,0,1,0,2,1,1,3,4,0,3,2,1,0,0,0,0,0,0
30855885,매입임대,,매입다가구(경기평택시),다가구주택,,0,0,0,4,2,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0
30855893,매입임대,,매입다가구(경기평택시),다가구주택,,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,1,0,0,0,0,0,0
30856017,매입임대,,매입다가구(경기평택시),다가구주택,,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0
30856055,매입임대,,매입다가구(경기평택시),다가구주택,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0
30952666,매입임대,,매입다가구(경기평택시),다가구주택,,0,2,0,3,0,1,3,0,1,0,1,0,2,0,2,0,1,0,1,0,0,0,0
30855906,매입임대,,매입다가구(경기화성시),다가구주택,,0,0,0,2,2,1,0,0,0,1,0,1,2,0,1,0,0,0,1,0,0,0,0
30856019,매입임대,,매입다가구(경기화성시),다세대주택,,0,1,2,3,1,3,4,0,1,1,4,3,1,0,2,1,0,1,0,0,0,0,0
30856042,매입임대,,매입다가구(경기화성시),다세대주택,,0,2,2,2,5,3,1,2,0,2,1,1,1,1,1,0,0,1,1,0,0,0,0
30952270,매입임대,,매입다가구(경기화성시),다세대주택,,0,2,1,4,2,2,5,2,1,2,0,2,2,1,1,0,0,1,0,0,0,0,0
30952271,매입임대,,매입다가구(경기화성시),다세대주택,,0,1,0,3,3,1,2,1,0,3,3,4,2,1,1,0,0,1,1,0,0,0,0
30855989,매입임대,,매입다가구(경남김해시),다가구주택,,0,0,0,2,4,4,5,0,0,1,1,4,1,1,0,1,0,0,0,0,0,0,0
30855990,매입임대,,매입다가구(경남김해시),다가구주택,,0,0,1,1,3,2,2,1,1,1,1,3,0,1,1,0,2,0,0,0,0,0,0
30855843,매입임대,,매입다가구(경남밀양시),다가구주택,,0,4,3,1,2,3,2,3,1,3,2,1,2,1,0,1,0,0,0,0,0,0,0
30855801,매입임대,,매입다가구(경남양산시),다가구주택,,0,1,0,1,1,1,2,2,3,2,2,2,2,3,3,1,2,0,0,0,0,0,0
30855825,매입임대,,매입다가구(경남양산시),다가구주택,,0,2,2,0,0,0,1,2,0,1,0,0,3,0,0,3,0,1,2,0,0,0,1
30855857,매입임대,,매입다가구(경남창원시),다가구주택,,0,0,0,1,1,3,2,1,1,1,1,2,0,1,2,1,0,1,0,0,0,0,0
30997617,매입임대,,매입다가구(경북안동시),다가구주택,,0,0,0,2,0,5,3,2,1,2,2,4,3,1,4,0,0,0,0,0,0,0,0
30997621,매입임대,,매입다가구(경북안동시),다가구주택,,0,0,1,0,4,6,0,2,1,1,0,3,1,3,0,1,1,0,0,0,0,0,0
30997623,매입임대,,매입다가구(경북안동시),다가구주택,,0,0,0,0,0,3,3,1,0,0,2,1,7,3,2,0,1,1,0,0,0,0,0
31010329,매입임대,,매입다가구(경북안동시),다가구주택,,0,1,2,0,2,5,4,2,2,3,1,1,5,0,1,1,0,0,0,0,0,0,0
31010333,매입임대,,매입다가구(경북안동시),다가구주택,,0,0,1,2,1,3,2,2,3,2,1,1,2,2,2,1,1,0,0,0,0,0,0
31191170,매입임대,,매입다가구(광주남구),다가구주택,,0,1,1,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
31274920,매입임대,,매입다가구(광주북구),,,0,0,0,0,0,1,1,1,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0
31285959,매입임대,,매입다가구(광주북구),다세대주택,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31236400,매입임대,,매입다가구(대구달성군),다가구주택,,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
31249162,매입임대,,매입다가구(대구달성군),아파트,,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31249495,매입임대,,매입다가구(대구달성군),아파트,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31231748,매입임대,,매입다가구(대전대덕구),아파트,,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31191638,매입임대,,매입다가구(부산동구),다세대주택,,0,3,5,1,0,2,1,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
31270978,매입임대,,매입다가구(부산동래구),다세대주택,,0,0,0,0,0,0,0,2,0,1,0,1,2,2,2,0,1,0,0,0,0,0,0
31025477,매입임대,,매입다가구(서울동대문구),다세대주택,,0,0,0,1,0,2,1,1,0,2,2,3,3,0,2,0,0,1,0,1,0,0,0
31025478,매입임대,,매입다가구(서울동대문구),다세대주택,,0,0,0,1,1,2,1,0,1,2,1,2,3,1,2,1,0,0,1,0,0,0,0
30952240,매입임대,,매입다가구(인천미추홀구),다세대주택,,0,0,0,4,6,2,4,0,0,3,1,2,3,0,0,0,1,2,1,0,0,0,0
30952245,매입임대,,매입다가구(인천미추홀구),다세대주택,,0,1,1,3,3,5,5,0,0,3,0,4,1,1,0,0,0,1,0,0,0,0,0
31282741,매입임대,,매입다가구(인천미추홀구),다세대주택,,0,0,0,0,0,1,1,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0
31136080,매입임대,,매입다가구(인천부평구),다세대주택,,0,2,5,3,5,4,2,1,2,3,1,1,2,1,2,0,0,2,0,0,0,0,0
30952253,매입임대,,매입다가구(인천서구),다가구주택,,0,2,0,1,4,0,2,1,1,2,1,1,1,1,2,2,0,1,2,0,0,0,0
30952254,매입임대,,매입다가구(인천서구),다가구주택,,0,0,0,2,1,0,1,0,0,2,2,1,2,2,3,2,0,1,2,0,0,0,0
30855733,매입임대,,매입다가구(전북김제시),다가구주택,,0,0,0,0,1,0,0,0,1,1,1,2,0,0,4,1,0,0,0,0,0,0,0
30855775,매입임대,,매입다가구(전북김제시),다가구주택,,0,1,0,3,3,5,0,3,0,2,2,1,1,4,1,0,0,1,0,1,0,0,0
30855821,매입임대,,매입다가구(전북김제시),다가구주택,,0,1,4,2,7,2,0,4,2,3,4,0,2,0,0,1,0,0,0,0,0,0,0
30855838,매입임대,,매입다가구(전북남원시),다가구주택,,0,0,1,2,8,2,2,2,2,3,0,2,2,0,0,0,1,0,1,1,0,0,0
30855839,매입임대,,매입다가구(전북남원시),다가구주택,,0,1,3,2,7,4,2,5,1,1,2,5,1,2,2,0,0,1,1,0,0,0,0
31284963,건설임대,,양주옥정 A-20(2)(공임리츠),아파트,,619,99,114,134,105,109,91,124,114,172,169,100,103,30,36,9,9,12,0,0,0,0,0
31284964,건설임대,,양주옥정 A-20(3)(공임리츠),아파트,,901,44,52,74,86,105,116,113,141,152,144,143,114,78,84,31,29,11,10,1,1,0,0
