단지_일련번호,임대주택유형,공급기관명,주택명,주택유형,도로명주소,총세대수,10대미만(여자),10대미만(남자),10대(여자),10대(남자),20대(여자),20대(남자),30대(여자),30대(남자),40대(여자),40대(남자),50대(여자),50대(남자),60대(여자),60대(남자),70대(여자),70대(남자),80대(여자),80대(남자),90대(여자),90대(남자),100대(여자),100대(남자)
30706443,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 금강로578번길 2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
31243709,매입임대,LH부산울산,매입다가구(부산금정구),,부산광역시 금정구 금강로611번길 38,0,2,2,0,0,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
30706444,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 금강로611번길 52,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30706445,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 금강로611번길 52-5,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
31199222,매입임대,부산도시공사,,단독주택,부산광역시 금정구 금강로633번길 59-14,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0
30706446,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 금강로633번길 62-4,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
30706447,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 금강로633번길 7-5,0,0,0,1,0,1,0,1,1,0,0,2,1,0,1,0,0,1,0,0,0,0,0
30706448,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 금강로681번길 50,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
30706449,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 금강로681번길 52,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
30706450,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 금강로693번길 46,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
31199224,매입임대,부산도시공사,,단독주택,부산광역시 금정구 금강로693번길 47,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30706451,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 금강로693번길 54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30706452,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 금강로709번길 32,0,1,0,2,1,2,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0
30706453,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 금강로709번길 34-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0
30706454,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 금강로709번길 58,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0
30706455,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 금강로740번길 9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30706456,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 금강로754번길 15-1,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0
30706420,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 금단로 143,0,0,0,0,0,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31185241,매입임대,LH부산울산,공공리모델링(부산금정구),다가구주택,부산광역시 금정구 금단로175번길 14,65,0,0,0,0,3,1,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0
30706457,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 금단로175번길 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
30706458,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 금단로175번길 15,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30706459,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 금단로175번길 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
30706460,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 금단로175번길 15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30706461,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 금단로175번길 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30706462,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 금단로175번길 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30706463,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 금단로210번길 16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30706464,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 금단로210번길 16,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
30706465,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 금단로210번길 16,0,0,0,0,0,1,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
30706466,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 금단로99번길 10,0,0,0,0,1,3,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0
31185218,매입임대,LH부산울산,공공리모델링(부산금정구),다가구주택,부산광역시 금정구 금사로 46-1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
31111000,매입임대,LH부산울산,매입다가구(부산금정구),,부산광역시 금정구 금사로51번길 17,0,0,0,1,1,2,1,1,0,1,2,4,4,7,4,3,2,0,0,0,0,0,0
31224868,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 금사로57번길 56,0,0,0,3,2,1,5,0,0,2,0,2,3,1,0,0,1,0,0,0,0,0,0
31017935,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 금사로97번길 13-6,0,0,0,2,2,0,2,0,0,3,0,3,0,3,5,1,2,0,0,0,0,0,0
30706394,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 금샘로 397-6,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
31200315,매입임대,부산도시공사,,단독주택,부산광역시 금정구 금샘로 397-8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30706395,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 금샘로 474-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30706396,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 금샘로 474-1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
30706397,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 금샘로 518,0,0,1,1,2,2,3,0,1,2,1,3,3,0,2,1,1,0,1,0,0,0,0
30706398,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 금샘로 565,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30706399,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 금샘로 565,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30706400,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 금샘로 565,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
30706401,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 금샘로 565,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
30706402,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 금샘로 575,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30706403,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 금샘로 580-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30706404,매입임대,LH부산울산,매입다가구(부산금정구),,부산광역시 금정구 금샘로 588,0,0,0,0,1,2,3,0,1,3,1,6,1,7,3,3,1,2,3,0,0,0,0
30706405,매입임대,LH부산울산,매입다가구(부산금정구),,부산광역시 금정구 금샘로 588,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
30706406,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 금샘로 590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30706407,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 금샘로 590,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
31199218,매입임대,부산도시공사,진명빌A,다세대주택,부산광역시 금정구 금샘로17번안길 4-4,15,0,0,0,0,2,2,0,0,0,0,3,3,3,3,0,3,0,0,0,0,0,0
31199219,매입임대,부산도시공사,진명빌B,다세대주택,부산광역시 금정구 금샘로17번안길 4-8,15,0,0,0,0,3,1,0,0,2,0,2,3,2,2,1,2,0,0,0,0,0,0
31200312,매입임대,부산도시공사,,단독주택,부산광역시 금정구 금샘로386번길 7-12,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
30706467,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 금샘로386번길 7-15,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
30706468,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 금샘로386번길 7-21,0,2,0,0,0,3,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
31199236,매입임대,부산도시공사,,단독주택,부산광역시 금정구 금샘로386번길 7-7,3,0,0,0,1,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
31019735,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 금샘로420번길 23,0,0,0,3,2,3,3,1,1,1,1,4,1,1,4,0,0,0,0,0,1,0,0
31199216,매입임대,부산도시공사,,단독주택,부산광역시 금정구 금샘로42번길 23,5,0,0,0,0,3,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
31199217,매입임대,부산도시공사,,단독주택,부산광역시 금정구 금샘로42번길 24,3,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
30706469,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 금샘로488번길 19-6,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
30706470,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 금샘로566번길 21-6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31199227,매입임대,부산도시공사,,단독주택,부산광역시 금정구 금샘로566번길 34,3,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0
30706471,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 금샘로566번길 5,0,0,0,0,2,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1
31199221,매입임대,부산도시공사,,단독주택,부산광역시 금정구 금샘로578번길 42,3,0,0,1,0,2,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0
30706473,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 금샘로582번길 19,0,0,0,0,2,1,2,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0
30706474,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 금샘로582번길 34,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
30706475,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 금샘로582번길 6,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
30706476,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 금샘로582번길 6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
30706436,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 기찰로 49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30706437,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 기찰로 76,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30706477,매입임대,LH부산울산,매입다가구(부산금정구),,부산광역시 금정구 기찰로108번길 30,0,1,1,0,0,0,0,0,1,1,0,0,2,1,3,1,2,2,1,0,0,0,0
31200113,매입임대,부산도시공사,,다가구주택,부산광역시 금정구 기찰로108번길 33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30706478,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 남산냇길 114,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30706479,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 남산냇길 114,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30706480,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 남산냇길 119,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30706481,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 남산로37번길 81,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,1,1,0,0,0,0,0
30706482,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 남산로43번길 15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
30706483,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 남산로43번길 19,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
31199225,매입임대,부산도시공사,,단독주택,부산광역시 금정구 남산로43번길 19-1,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
30706484,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 남산로51번길 16,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
30706421,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 놀이마당로 8,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
31185261,매입임대,LH부산울산,공공리모델링(부산금정구),다가구주택,부산광역시 금정구 동부곡로15번길 102-1,65,0,0,0,0,5,6,1,2,0,0,6,3,1,2,0,0,0,0,0,0,0,0
30706485,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 동부곡로5번길 140-2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,3,0,0,0,0
30706486,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 동부곡로5번길 143,0,0,0,2,0,1,2,0,1,0,1,2,2,0,1,0,0,0,0,0,0,0,0
30706487,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 동부곡로9번길 22,0,0,0,1,1,3,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0
30821214,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 동부곡로9번길 26,0,0,0,0,0,3,2,0,0,0,1,2,0,2,1,1,1,1,1,0,0,0,0
30706422,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 동현로 51-11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
31199167,매입임대,부산도시공사,,단독주택,부산광역시 금정구 동현로 67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31200296,건설임대,부산도시공사,부곡영구임대아파트,아파트,부산광역시 금정구 동현로 77,553,1,8,9,9,28,29,11,18,44,80,65,56,95,64,169,77,56,29,5,5,0,0
31185286,매입임대,LH부산울산,공공리모델링(부산금정구),다가구주택,부산광역시 금정구 동현로39번길 20,65,0,0,0,0,5,2,1,0,0,1,2,3,2,2,0,0,0,0,0,0,0,0
31198987,매입임대,부산도시공사,,단독주택,부산광역시 금정구 동현로43번길 26,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
30706423,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 두실로 50-4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30706424,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 두실로 50-4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30706425,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 두실로 50-8,0,0,0,0,0,1,2,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0
30706426,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 두실로 51-8,0,0,0,0,0,2,1,0,0,1,1,2,1,0,0,1,1,0,0,0,0,0,0
31211612,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 두실로 55-13,0,0,0,0,0,4,2,0,2,2,1,0,1,1,2,0,0,0,0,1,0,0,0
30706427,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 두실로 55-15,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
31211619,매입임대,LH부산울산,매입다가구(부산금정구),,부산광역시 금정구 두실로 56,0,0,0,0,0,8,5,4,1,0,0,8,4,3,2,0,0,0,0,0,0,0,0
31203785,매입임대,LH부산울산,매입다가구(부산금정구),,부산광역시 금정구 두실로24번길 10,0,3,0,0,0,0,0,9,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0
30706488,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 두실로24번길 17-4,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
30706489,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 두실로37번안길 14,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
30706490,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 두실로37번안길 3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0
30706491,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 두실로37번안길 5,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0
31019912,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 두실로45번길 20,0,0,0,3,3,2,5,1,0,2,1,3,2,0,0,2,0,0,0,0,0,0,0
30706492,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 두실로45번길 45,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30706493,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 두실로45번길 6-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30706494,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 두실로7번길 31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30706428,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 벅구산로 25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
30706495,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 범어천로21번길 13,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30706496,매입임대,LH부산울산,매입다가구(부산금정구),다가구주택,부산광역시 금정구 범어천로46번길 16-2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,0,0,0,0,0
30706497,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 범어천로52번길 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30706498,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 범어천로52번길 15,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30706499,매입임대,LH부산울산,매입다가구(부산금정구),다세대주택,부산광역시 금정구 범어천로52번길 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30705122,매입임대(단지유형),LH부산울산,대동다숲,아파트,부산광역시 금정구 부곡로 32-12,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30705123,매입임대(단지유형),LH부산울산,대동다숲,아파트,부산광역시 금정구 부곡로 32-12,46,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
