단지_일련번호,임대주택유형,공급기관명,주택명,주택유형,도로명주소,총세대수,10대미만(여자),10대미만(남자),10대(여자),10대(남자),20대(여자),20대(남자),30대(여자),30대(남자),40대(여자),40대(남자),50대(여자),50대(남자),60대(여자),60대(남자),70대(여자),70대(남자),80대(여자),80대(남자),90대(여자),90대(남자),100대(여자),100대(남자)
31120947,매입임대,LH경남,매입다가구(경남거제시),다가구주택,경상남도 거제시 탑곡로2길 8,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,3
30848021,건설임대,LH경남,거제하청 10년 공공임대,아파트,경상남도 거제시 하청면 거제북로 554,376,50,57,68,59,58,61,79,57,89,92,71,62,44,43,16,14,9,3,2,1,0,0
30699567,건설임대,LH경남,거창소만 주공아파트,아파트,경상남도 거창군 거창읍 소만2길 62,501,30,41,114,109,122,149,48,52,132,81,159,136,103,93,42,37,26,8,2,1,0,0
30699609,건설임대,LH경남,고성동외 주공아파트,아파트,경상남도 고성군 고성읍 동외로47번길 12,409,13,27,67,61,52,78,38,28,71,50,74,75,96,91,50,35,21,8,6,0,1,0
30704475,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가락로 173-1,0,1,1,4,4,3,3,1,1,0,0,4,3,0,1,4,1,0,1,0,0,0,0
30704476,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가락로 173-2,0,0,0,1,2,4,4,0,0,3,1,1,1,0,1,2,3,0,0,0,0,0,0
30704477,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가락로 173-2,0,0,1,1,2,3,1,2,0,0,0,1,1,4,2,2,2,2,0,1,0,0,0
30704478,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가락로 175,0,0,0,0,3,1,2,0,0,0,1,3,0,0,2,2,0,0,1,0,0,0,0
30704479,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가락로 177-1,0,0,0,1,0,4,4,0,0,2,0,1,2,5,0,0,0,1,0,0,0,0,0
30704480,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가락로 177-2,0,0,0,2,3,3,1,0,0,0,1,5,2,0,1,3,2,1,0,2,0,0,0
30704481,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가락로 177-3,0,0,0,2,3,4,2,1,0,3,1,2,1,0,1,1,0,1,1,1,0,0,0
30704482,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가락로 177-4,0,0,0,4,1,1,7,0,1,1,1,4,1,3,2,1,1,0,2,0,0,0,0
30704483,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가락로 177-5,0,0,0,3,2,3,5,1,0,2,0,5,4,0,1,0,0,2,3,0,0,0,0
30704484,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가락로 177-6,0,0,0,3,1,2,2,2,1,2,2,1,1,0,0,2,1,1,1,0,0,0,0
30704485,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가락로 177-8,0,0,0,2,1,4,5,0,0,2,0,4,2,4,3,1,0,1,1,0,0,0,0
30700216,건설임대,LH경남,김해구산주공1단지아파트,아파트,경상남도 김해시 가락로 222,552,3,3,22,32,78,82,27,39,48,51,82,95,120,111,94,49,44,10,6,3,0,0
30819558,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가락로164번길 32-10,0,0,0,1,0,3,1,0,0,2,2,1,3,1,2,2,1,0,1,0,0,0,0
30819546,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가락로164번길 32-14,0,0,0,1,2,1,1,1,0,0,2,1,1,3,2,3,0,0,0,0,0,0,0
30704487,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가락로164번길 32-19,0,0,0,1,0,4,2,0,2,1,0,4,3,2,1,0,1,1,0,0,0,0,0
30704488,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가락로164번길 32-21,0,0,0,3,1,3,3,0,0,2,0,2,2,3,3,0,0,0,0,0,0,0,0
30842064,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가락로176번길 28-13,0,2,1,4,3,0,4,2,1,4,2,3,1,2,3,0,1,1,0,0,0,0,0
30831351,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가락로176번길 32,0,0,0,2,6,2,4,1,2,1,5,1,0,1,4,0,0,1,1,0,0,0,0
30831687,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가락로176번길 9,0,0,1,3,3,4,4,1,0,2,0,4,0,0,0,0,0,1,0,0,0,0,0
31261303,매입임대,LH경남,매입다가구(경남김해시),아파트,경상남도 김해시 가야로 19,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31261899,매입임대,LH경남,매입다가구(경남김해시),아파트,경상남도 김해시 가야로 19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30704489,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가야로463번길 6-10,0,0,0,1,4,3,2,0,0,3,2,2,0,0,1,0,0,1,0,0,0,0,0
30704490,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가야로463번길 6-14,0,0,1,0,1,7,5,0,0,3,2,3,3,0,1,2,0,1,1,1,0,0,0
30704491,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가야로463번길 6-22,0,0,0,1,1,5,0,1,0,2,0,3,1,0,0,0,0,1,0,0,0,0,0
30704492,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가야로475번길 12-10,0,0,0,0,2,6,2,2,0,1,1,4,1,1,3,2,0,1,0,0,0,0,0
30704493,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가야로475번길 12-13,0,0,0,0,0,0,5,0,0,2,2,0,4,0,3,2,2,0,0,0,0,0,0
30704494,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가야로475번길 12-6,0,0,0,4,1,3,4,0,0,3,0,2,1,2,0,2,0,0,0,0,0,0,1
30704495,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가야로475번길 6-10,0,0,0,0,0,2,4,0,2,1,0,2,1,5,2,1,1,1,0,0,1,0,0
30704496,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가야로475번길 6-12,0,0,0,1,2,1,3,1,0,1,0,3,0,2,2,4,1,0,0,0,0,0,0
30700761,매입임대(단지유형),LH경남,신축다세대(2011 김해동상),다가구주택,경상남도 김해시 가야로475번길 6-13,12,1,2,0,0,2,3,3,3,2,1,3,2,6,3,1,0,1,1,0,0,0,0
30704497,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가야로475번길 6-15,0,0,0,3,1,4,2,1,0,3,1,2,0,0,1,0,0,0,0,0,0,0,0
30704498,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가야로475번길 6-16,0,0,0,0,4,0,6,1,0,0,1,4,2,1,2,2,0,0,0,0,0,0,0
30704499,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가야로475번길 6-9,0,2,2,5,1,3,3,2,1,1,2,2,3,0,3,1,0,1,2,0,0,0,0
30704500,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가야로497번길 6-12,0,0,1,4,1,3,4,1,2,2,3,5,3,0,2,1,1,0,0,0,0,0,0
30704501,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가야로497번길 6-14,0,0,0,0,0,2,4,1,1,0,0,3,2,2,2,2,1,1,0,0,0,0,0
30704502,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가야로497번길 6-8,0,0,0,4,3,2,5,1,0,1,2,3,0,2,2,1,1,0,0,0,0,0,0
30704503,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가야로521번길 10,0,0,0,0,2,0,1,1,1,0,0,3,4,2,4,0,0,0,0,0,0,0,2
30704504,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가야로521번길 5-4,0,0,0,0,0,4,6,2,0,0,0,3,4,2,0,0,0,0,0,1,0,0,0
30704505,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 가야로528번길 4-6,0,0,0,0,0,0,1,0,0,1,1,0,0,4,3,1,2,0,0,1,0,0,0
31269092,매입임대,LH경남,매입다가구(경남김해시),오피스텔,경상남도 김해시 경원로55번길 38,0,0,0,0,0,4,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
31037989,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 계동로147번길 16-8,0,3,2,4,1,0,1,3,1,2,3,0,0,0,1,2,0,0,0,0,0,0,0
30704506,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 구산로10번길 41-6,0,0,0,0,0,1,3,1,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0
30704507,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 구지로135번길 16,0,0,0,1,2,0,1,0,1,1,0,2,2,0,2,0,2,0,0,0,0,0,0
31047641,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 금관대로 1281-10,0,0,1,2,0,1,0,1,2,2,1,0,0,1,1,1,0,0,0,0,0,0,0
30989280,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 금관대로 1281-12,0,2,1,3,3,1,2,1,0,4,2,3,2,0,1,0,0,1,0,0,0,0,0
31047640,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 금관대로 1281-8,0,1,0,3,7,7,1,1,3,3,2,3,0,1,2,0,0,0,0,0,0,0,0
30704508,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 금관대로1180번길 3-29,0,0,0,0,1,2,1,0,0,0,0,1,0,1,0,1,2,1,0,0,0,0,0
31226365,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 금관대로1193번길 4-28,0,0,0,2,0,0,2,0,1,1,0,1,2,1,1,0,2,1,0,0,0,0,0
30704509,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 금관대로1277번길 12-22,0,0,0,0,0,4,4,1,0,3,0,4,1,0,2,1,0,1,0,0,0,0,0
30989276,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 금관대로1289번길 5-7,0,0,1,1,3,4,7,0,1,2,0,5,2,0,0,0,0,0,0,0,0,0,0
30704510,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 금관대로1313번길 15,0,0,0,1,0,1,4,0,0,0,1,2,1,1,0,1,0,0,0,0,0,0,0
30704511,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 금관대로1313번길 16,0,0,0,0,0,1,3,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0
30704512,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 금관대로1313번길 17,0,1,0,5,1,3,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0
30704513,매입임대,LH경남,매입다가구(경남김해시),다세대주택,경상남도 김해시 금관대로1313번길 18,0,0,0,1,2,1,4,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
30704514,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 금관대로1313번길 24,0,0,0,0,1,4,1,0,0,1,0,3,1,0,0,0,0,1,0,0,0,0,0
30704515,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 금관대로1325번길 3-16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
31128675,매입임대(단지유형),LH경남,김해북부 두산위브 아파트,아파트,경상남도 김해시 김해대로 1784-27,91,2,2,6,3,2,1,1,0,4,1,1,1,2,1,0,0,0,0,0,0,0,0
31128676,매입임대(단지유형),LH경남,김해북부 두산위브 아파트,아파트,경상남도 김해시 김해대로 1784-27,91,1,1,1,1,4,3,2,1,1,1,3,1,0,1,0,0,1,0,0,0,0,0
31128693,매입임대(단지유형),LH경남,김해북부 두산위브 아파트,아파트,경상남도 김해시 김해대로 1784-27,91,1,1,3,2,1,3,2,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0
31128694,매입임대(단지유형),LH경남,김해북부 두산위브 아파트,아파트,경상남도 김해시 김해대로 1784-27,91,0,0,1,3,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
31128856,매입임대(단지유형),LH경남,김해북부 두산위브 아파트,아파트,경상남도 김해시 김해대로 1784-27,91,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31128857,매입임대(단지유형),LH경남,김해북부 두산위브 아파트,아파트,경상남도 김해시 김해대로 1784-27,91,2,2,8,9,7,10,4,3,7,3,8,2,2,0,2,0,0,0,1,0,0,0
30704473,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 김해대로 1950,0,0,0,1,0,4,4,0,0,1,3,2,3,0,0,0,2,0,0,0,0,0,0
31214844,매입임대,LH경남,청년신혼부부매입임대(경남김해시),아파트,경상남도 김해시 김해대로1902번길 30,18,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31214845,매입임대,LH경남,청년신혼부부매입임대(경남김해시),아파트,경상남도 김해시 김해대로1902번길 30,18,0,1,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31214931,매입임대,LH경남,청년신혼부부매입임대(경남김해시),아파트,경상남도 김해시 김해대로1902번길 30,18,3,2,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31215120,매입임대,LH경남,청년신혼부부매입임대(경남김해시),아파트,경상남도 김해시 김해대로1902번길 30,18,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30704516,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 김해대로1902번길 75,0,0,0,1,0,1,4,1,0,1,0,2,1,2,2,0,1,0,0,0,0,0,0
30700217,건설임대,LH경남,젤미마을 주공2단지,아파트,경상남도 김해시 능동로 76,594,9,5,33,39,106,101,24,26,51,51,149,99,115,89,123,41,75,31,17,2,0,0
31106597,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 대청로167번길 22-9,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
30705707,매입임대(단지유형),LH경남,율곡마을 세영 리첼아파트,아파트,경상남도 김해시 덕정로 187,94,0,5,21,19,13,10,2,2,19,6,7,5,2,2,2,1,1,0,0,0,0,0
30705708,매입임대(단지유형),LH경남,율곡마을 세영 리첼아파트,아파트,경상남도 김해시 덕정로 187,94,0,0,4,6,1,2,0,0,5,1,1,2,0,0,0,1,0,0,0,0,0,0
30705709,매입임대(단지유형),LH경남,율곡마을 세영 리첼아파트,아파트,경상남도 김해시 덕정로 187,94,1,1,11,10,4,5,1,2,13,7,2,3,3,2,1,1,2,0,0,0,0,0
30705710,매입임대(단지유형),LH경남,율곡마을 세영 리첼아파트,아파트,경상남도 김해시 덕정로 187,94,0,1,6,13,5,5,0,0,11,6,2,3,1,0,0,0,0,0,0,0,0,0
30705711,매입임대(단지유형),LH경남,율곡마을 세영 리첼아파트,아파트,경상남도 김해시 덕정로 187,94,0,1,4,6,0,1,1,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0
31261249,매입임대,LH경남,매입다가구(경남김해시),아파트,경상남도 김해시 덕정로 68,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31160882,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 덕정로138번길 11-12,0,0,0,3,1,1,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0
31030089,매입임대,LH경남,매입다가구(경남김해시),다세대주택,경상남도 김해시 분성로 162-58,0,1,0,1,7,5,0,1,0,5,2,1,3,0,0,0,0,1,0,0,0,0,0
31167198,매입임대,LH경남,매입다가구(경남김해시),다세대주택,경상남도 김해시 분성로 162-70,0,4,3,0,0,1,1,5,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0
31261199,매입임대,LH경남,매입다가구(경남김해시),아파트,경상남도 김해시 분성로 26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31150174,매입임대,LH경남,공공리모델링(경남김해시),다가구주택,경상남도 김해시 분성로366번길 13-2,14,0,0,0,0,0,0,0,1,1,0,2,1,0,2,0,0,0,0,0,0,0,0
30704517,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 분성로396번길 8,0,0,0,0,2,1,1,0,0,2,0,0,1,2,0,1,1,0,0,0,0,0,0
30850257,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 분성로418번길 37,0,0,0,0,0,0,2,0,2,0,0,2,1,1,3,1,1,1,1,0,0,0,0
31101644,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 분성로443번길 4,0,1,2,1,1,1,2,1,0,3,3,1,1,0,1,0,0,0,0,0,0,0,0
30704518,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 분성로48번길 9,0,0,0,1,0,0,1,0,0,0,0,0,2,1,2,1,1,0,1,0,0,0,0
30704519,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 삼안로112번길 107-1,0,0,0,0,0,1,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0
30831348,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 삼안로112번길 15-4,0,0,0,2,3,2,1,2,1,0,1,1,1,2,0,0,1,0,0,0,0,0,0
30704520,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 삼안로112번길 185-4,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1
30831353,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 삼안로112번길 21,0,0,0,0,1,1,0,1,2,0,0,1,2,4,3,4,2,0,0,0,0,0,0
30704521,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 삼안로132번길 15-20,0,0,0,0,1,3,5,0,4,1,0,5,3,0,1,0,2,0,0,0,0,0,0
30704522,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 삼안로132번길 15-32,0,0,0,0,2,4,7,0,2,1,1,3,3,1,0,1,1,0,0,1,0,0,0
30704523,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 삼안로132번길 15-36,0,0,1,0,2,2,6,3,0,2,0,1,1,3,1,1,1,1,1,0,0,0,0
30704524,매입임대,LH경남,매입다가구(경남김해시),다세대주택,경상남도 김해시 삼안로132번길 5,0,1,0,1,2,1,2,0,0,0,1,3,0,1,1,0,1,1,0,0,0,0,0
31245333,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 삼안로172번길 7,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31226106,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 삼안로184번길 4-14,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
30699483,건설임대,LH경남,김해월산마을 주공11단지,아파트,경상남도 김해시 월산로 103,635,47,42,151,144,167,151,73,59,180,103,189,147,139,87,86,68,36,25,6,3,0,0
30699484,건설임대,LH경남,김해 월산마을 주공14단지아파트,아파트,경상남도 김해시 월산로 81-14,410,16,8,40,35,66,71,30,29,48,45,99,69,91,50,57,26,38,15,3,1,0,0
30699610,건설임대,LH경남,율곡마을 주공2단지 아파트,아파트,경상남도 김해시 율하1로 7,944,97,99,254,272,194,216,137,97,320,220,214,171,174,135,108,78,43,32,5,2,3,0
30699715,건설임대,LH경남,율현마을 주공 13단지아파트,아파트,경상남도 김해시 율하2로 164,1267,202,175,397,404,254,240,238,170,462,355,269,200,241,166,120,107,63,23,7,4,0,0
30699714,건설임대,LH경남,율현마을 주공 12단지 아파트,아파트,경상남도 김해시 율하2로 178,757,70,77,194,198,122,130,104,62,252,180,140,104,134,91,109,96,33,24,11,4,1,0
31168521,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 율하2로126번길 39,0,1,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31106596,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 율하2로126번길 6-13,0,2,2,0,1,0,2,0,2,3,2,1,2,0,0,1,0,0,0,0,0,0,0
31226373,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 율하2로153번길 2-11,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1
31017942,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 율하2로58번길 18,0,0,0,1,1,3,1,0,0,0,0,0,3,1,0,3,2,0,0,0,0,0,0
31200999,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 율하2로88번길 19-8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31200993,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 율하2로88번길 7,0,0,1,0,0,0,0,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0
31116149,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 율하3로7번길 3-15,0,0,0,5,1,0,2,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,2
31203373,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 율하3로7번길 3-21,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31148738,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 율하3로8번길 8-12,0,0,0,2,0,4,2,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0
31226388,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 율하3로8번길 8-18,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
31224136,건설임대,LH경남,김해율하2 A3블록,아파트,경상남도 김해시 율하5로 14,1200,9,9,6,2,96,109,109,215,29,36,21,17,20,20,30,25,10,5,1,0,0,0
31280947,건설임대,LH경남,김해율하2 A1블록,아파트,경상남도 김해시 율하5로 48,1442,3,8,10,7,28,26,36,48,41,40,37,43,52,40,23,16,2,3,5,0,0,0
31160883,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 장유로324번길 32-7,0,1,0,1,2,1,2,1,0,2,1,1,1,1,2,0,0,0,0,0,0,0,0
31116161,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 장유로324번길 34-1,0,1,1,1,2,3,3,0,0,3,0,0,5,1,2,0,0,0,0,0,0,0,0
30704525,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 전하로147번길 6-24,0,0,0,2,2,2,2,1,0,2,0,1,5,1,0,4,1,1,0,0,0,0,0
30704526,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 전하로161번길 5,0,0,0,1,0,1,1,0,0,1,0,1,2,3,3,0,2,1,0,0,0,0,0
30704527,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 전하로63번길 10,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
30704528,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 전하로63번길 8,0,2,0,3,0,1,3,1,0,1,2,0,4,2,1,1,1,0,0,0,0,0,0
31106594,건설임대,LH경남,김해진영2 B5블록 10년 공임,아파트,경상남도 김해시 진영읍 김해대로 461,595,112,99,92,78,92,101,155,158,144,174,127,115,77,70,18,20,9,3,3,0,0,0
30699775,건설임대,LH경남,진영휴먼시아아파트,아파트,경상남도 김해시 진영읍 김해대로 462,962,62,76,127,151,108,131,117,107,195,164,164,133,216,128,99,69,60,14,7,2,0,0
31036066,건설임대,LH경남,김해진영 휴먼시아 6단지,아파트,경상남도 김해시 진영읍 김해대로 463,1696,70,64,58,43,108,152,167,211,196,229,238,230,211,234,81,83,64,21,10,4,0,0
31111174,건설임대,LH경남,김해진영 LH천년나무 2단지,아파트,경상남도 김해시 진영읍 김해대로 464-48,480,9,6,2,3,52,41,87,128,17,33,29,23,10,8,11,13,12,5,0,0,0,0
31244427,매입임대,LH경남,매입다가구(경남김해시),다가구주택,경상남도 김해시 진영읍 김해대로332번길 31-28,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
31261904,매입임대,LH경남,매입다가구(경남김해시),아파트,경상남도 김해시 진영읍 김해대로332번길 79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31263303,매입임대,LH경남,매입다가구(경남김해시),아파트,경상남도 김해시 진영읍 김해대로332번길 79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
