단지_일련번호,임대주택유형,공급기관명,주택명,주택유형,도로명주소,총세대수,10대미만(여자),10대미만(남자),10대(여자),10대(남자),20대(여자),20대(남자),30대(여자),30대(남자),40대(여자),40대(남자),50대(여자),50대(남자),60대(여자),60대(남자),70대(여자),70대(남자),80대(여자),80대(남자),90대(여자),90대(남자),100대(여자),100대(남자)
30583436,건설임대,SH공사,개나리에스케이뷰,아파트,서울특별시 강남구 역삼로 315-1,7,0,0,4,4,2,3,0,1,3,1,6,5,0,1,3,1,2,1,0,0,0,0
30703967,매입임대,LH서울,매입다가구(서울강남구),다세대주택,서울특별시 강남구 역삼로12길 17-1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,2,0,0,1,0,0,0,0
30703968,매입임대,LH서울,매입다가구(서울강남구),다세대주택,서울특별시 강남구 역삼로12길 17-2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
30582439,매입임대,SH공사,,다가구주택,서울특별시 강남구 역삼로12길 18-6,4,0,0,0,0,0,1,0,2,0,0,2,1,2,1,0,1,0,0,0,0,0,0
30704452,매입임대,LH서울,매입다가구(서울강남구),다가구주택,서울특별시 강남구 역삼로23길 9,0,0,0,0,0,5,1,0,0,0,0,3,1,1,3,5,1,0,2,1,0,0,0
30699963,건설임대,LH서울,LH삼성아파트,아파트,서울특별시 강남구 영동대로112길 46,47,4,2,2,1,1,5,9,10,12,10,12,3,5,1,1,1,0,0,0,0,0,0
30583421,건설임대,SH공사,청담자이,아파트,서울특별시 강남구 영동대로138길 12,20,5,1,2,8,3,8,4,1,9,4,8,7,4,4,7,0,0,1,1,1,0,0
30699965,건설임대,LH서울,강남LH8단지,아파트,서울특별시 강남구 자곡로 154,96,1,0,15,16,36,44,17,12,17,6,45,36,35,39,4,6,2,1,2,0,0,0
30699473,건설임대,LH서울,서울강남 A7BL (LH강남아이파크),아파트,서울특별시 강남구 자곡로 175,680,147,160,147,122,79,108,150,117,227,261,130,134,91,83,30,47,19,10,9,2,1,1
30582406,건설임대,SH공사,세곡2보금자리지구4단지(임대),아파트,서울특별시 강남구 자곡로 260,653,74,79,176,171,147,120,115,84,220,182,135,122,121,95,93,83,75,35,33,4,1,1
30827196,건설임대,LH서울,강남 A5BL (LH강남힐스테이트),아파트,서울특별시 강남구 자곡로3길 21,969,184,190,248,252,142,115,204,149,368,393,178,183,146,115,75,82,31,11,11,4,0,0
30827199,건설임대,LH서울,서울강남 5블록,아파트,서울특별시 강남구 자곡로3길 21,370,96,91,77,48,41,32,99,73,140,124,66,43,70,35,37,36,7,4,5,0,0,0
30700409,건설임대,LH서울,강남LH3단지,아파트,서울특별시 강남구 자곡로3길 22,1065,55,61,58,64,137,95,130,130,126,127,191,117,285,152,179,170,80,39,18,8,0,1
30583447,건설임대,SH공사,역삼3차성보아이파크,아파트,서울특별시 강남구 테헤란로52길 16,11,1,1,1,3,3,0,2,2,5,3,2,3,0,0,1,0,0,0,0,0,0,0
30704553,매입임대,LH서울,매입다가구(서울강남구),다가구주택,서울특별시 강남구 학동로18길 23-1,0,0,0,0,1,1,2,0,0,0,0,2,0,1,2,0,1,1,1,0,0,1,0
30704453,매입임대,LH서울,매입다가구(서울강남구),다가구주택,서울특별시 강남구 학동로26길 15,0,0,0,1,0,0,0,1,1,0,1,0,2,1,3,2,2,1,0,0,0,0,0
30704454,매입임대,LH서울,매입다가구(서울강남구),다가구주택,서울특별시 강남구 학동로42길 55-10,0,0,0,0,1,1,2,0,1,0,0,3,0,0,1,2,0,1,0,0,0,0,0
30704455,매입임대,LH서울,매입다가구(서울강남구),다가구주택,서울특별시 강남구 학동로56길 38,0,0,0,0,0,0,2,0,0,0,1,1,0,1,3,1,1,2,0,1,0,0,0
30704554,매입임대,LH서울,매입다가구(서울강남구),다가구주택,서울특별시 강남구 학동로59길 29-10,0,0,0,1,1,5,6,0,1,1,0,1,2,2,1,0,0,0,0,0,0,0,0
31257353,매입임대,LH서울,매입다가구(서울강남구),오피스텔,서울특별시 강남구 헌릉로569길 3,0,8,12,1,3,23,14,41,44,7,15,4,3,6,4,1,0,0,0,1,0,0,0
30582371,건설임대,SH공사,강남신동아파밀리에2단지,아파트,서울특별시 강남구 헌릉로590길 10,324,18,13,92,93,78,66,64,56,88,77,88,74,96,65,47,40,25,13,15,5,0,0
30582370,건설임대,SH공사,강남신동아파밀리에1단지,아파트,서울특별시 강남구 헌릉로590길 100,307,14,24,56,51,62,57,58,64,71,62,75,48,106,54,36,40,26,11,13,4,0,0
30582372,건설임대,SH공사,세곡리엔파크3단지,아파트,서울특별시 강남구 헌릉로590길 11,303,33,20,93,106,54,78,61,43,104,104,76,57,88,65,31,31,23,5,12,0,1,0
31024740,건설임대,SH공사,강남데시앙파크,아파트,서울특별시 강남구 헌릉로590길 63,211,9,8,41,36,39,17,5,11,34,29,26,32,10,8,5,5,5,2,3,0,0,0
31024758,건설임대,SH공사,강남데시앙파크(서울리츠3호),아파트,서울특별시 강남구 헌릉로590길 63,123,1,3,1,1,2,1,2,0,22,26,12,19,11,21,3,4,1,2,2,0,0,0
30582373,건설임대,SH공사,세곡리엔파크4단지,아파트,서울특별시 강남구 헌릉로590길 88,407,5,8,19,27,28,34,28,27,51,56,31,40,51,20,144,81,139,104,35,16,1,0
30582459,매입임대,SH공사,강동대로51길 45-2,다세대주택,서울특별시 강동구 강동대로51길 45-2,6,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
30703595,매입임대,LH서울,매입다가구(서울강동구),다세대주택,서울특별시 강동구 강동대로51길 55-1,0,1,0,1,0,1,3,0,2,1,1,2,1,1,1,1,0,0,0,1,0,0,0
30703043,매입임대,LH서울,매입다가구(서울강동구),다가구주택,서울특별시 강동구 강동대로51길 70,0,0,0,0,0,1,1,0,2,0,0,2,0,2,1,0,0,0,0,0,0,0,0
31256652,건설임대,SH공사,고덕 그라시움(고덕2),아파트,서울특별시 강동구 고덕로 333,140,33,23,6,2,13,6,83,91,23,24,0,4,16,6,13,16,3,4,0,0,0,0
31024728,건설임대,SH공사,고덕리엔파크2단지,아파트,서울특별시 강동구 고덕로 427,443,24,34,131,126,121,104,48,42,111,97,129,111,68,70,24,26,36,14,10,3,0,0
31024769,건설임대,SH공사,고덕리엔파크2단지(서울리츠3호),아파트,서울특별시 강동구 고덕로 427,443,0,0,0,0,0,0,1,1,2,1,10,18,5,5,2,0,0,0,0,0,0,0
30704460,매입임대,LH서울,매입다가구(서울강동구),다가구주택,서울특별시 강동구 고덕로 52-16,0,0,0,2,1,3,1,0,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0
30984271,매입임대,LH서울,매입다가구(서울강동구),다세대주택,서울특별시 강동구 고덕로 84-10,0,0,0,0,0,2,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0
31030900,매입임대,LH서울,매입다가구(서울강동구),다세대주택,서울특별시 강동구 고덕로 84-10,0,0,0,0,1,0,0,0,0,2,1,1,0,2,1,1,1,0,0,0,0,0,0
30701276,매입임대,LH서울,매입다가구(서울강동구),다세대주택,서울특별시 강동구 고덕로 84-11,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0
31254120,매입임대,SH공사,고덕로 84-13,다세대주택,서울특별시 강동구 고덕로 84-13,13,0,0,0,0,0,0,0,0,0,1,0,1,2,3,0,0,1,0,0,0,0,0
30705486,매입임대,LH서울,매입다가구(서울강동구),다세대주택,서울특별시 강동구 고덕로10길 43-7,0,0,0,0,0,1,2,0,0,0,0,2,1,0,1,1,0,0,0,0,0,1,0
30991977,매입임대,SH공사,고덕로14가길 6-8,다세대주택,서울특별시 강동구 고덕로14가길 6-8,12,0,0,1,1,1,2,0,1,2,2,3,0,2,1,1,1,2,2,0,0,0,0
30705487,매입임대,LH서울,매입다가구(서울강동구),다세대주택,서울특별시 강동구 고덕로14길 52,0,0,0,0,0,1,2,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0
30695280,매입임대,SH공사,고덕로16길 17,다세대주택,서울특별시 강동구 고덕로16길 17,10,0,1,4,3,4,2,1,2,3,1,4,2,2,2,1,0,0,0,0,0,0,0
30699362,매입임대,SH공사,고덕로16길 28,다세대주택,서울특별시 강동구 고덕로16길 28,12,1,0,3,2,4,4,1,0,2,2,5,2,3,1,0,0,2,0,0,0,0,0
30991975,매입임대,SH공사,고덕로16길 43,다세대주택,서울특별시 강동구 고덕로16길 43,10,0,0,1,1,1,4,0,0,2,1,3,1,1,1,3,1,1,0,0,0,0,0
30989278,매입임대,LH서울,매입다가구(서울강동구),다세대주택,서울특별시 강동구 고덕로16길 44,0,0,0,0,1,3,3,0,0,1,0,6,4,2,0,0,0,2,0,0,0,0,0
30825052,매입임대,SH공사,고덕로20가길 20-12,다세대주택,서울특별시 강동구 고덕로20가길 20-12,8,1,1,1,3,5,3,1,0,2,1,2,4,0,1,0,0,0,0,0,0,0,0
30825053,매입임대,SH공사,고덕로20가길 20-8,다세대주택,서울특별시 강동구 고덕로20가길 20-8,8,1,0,0,0,1,3,1,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0
30825054,매입임대,SH공사,고덕로20가길 4,다세대주택,서울특별시 강동구 고덕로20가길 4,12,1,0,0,1,2,1,0,1,3,2,2,0,3,1,0,2,1,0,0,0,0,0
30985610,매입임대,SH공사,고덕로20가길 5,다세대주택,서울특별시 강동구 고덕로20가길 5,10,3,3,2,1,0,1,2,1,1,1,1,1,3,2,0,0,3,0,0,0,0,0
31225813,매입임대,SH공사,고덕로20길 55,다세대주택,서울특별시 강동구 고덕로20길 55,10,1,0,1,1,0,0,1,0,0,0,1,0,2,0,1,1,1,1,0,0,0,0
30847985,매입임대,SH공사,고덕로20나길 24-9,다세대주택,서울특별시 강동구 고덕로20나길 24-9,16,1,0,0,0,1,1,0,0,2,2,3,0,4,0,3,4,1,0,0,0,0,0
30582460,매입임대,SH공사,고덕로20다길 24,다세대주택,서울특별시 강동구 고덕로20다길 24,7,0,0,0,0,2,1,0,0,1,1,0,2,4,1,2,2,0,1,1,0,0,0
31203043,매입임대,SH공사,고덕로20다길 4-19,다세대주택,서울특별시 강동구 고덕로20다길 4-19,14,0,0,1,0,0,0,0,0,1,1,1,2,2,0,3,1,0,0,1,0,0,0
30582452,매입임대,SH공사,고덕로23길 10,다세대주택,서울특별시 강동구 고덕로23길 10,4,0,0,0,0,0,0,0,2,0,0,1,0,1,2,0,1,1,0,0,0,0,1
30582444,매입임대,SH공사,,다가구주택,서울특별시 강동구 고덕로23길 13-5,8,0,0,1,1,1,1,0,0,2,0,1,2,0,2,0,0,2,1,0,0,0,0
30704559,매입임대,LH서울,매입다가구(서울강동구),다세대주택,서울특별시 강동구 고덕로24가길 19-5,0,0,0,4,3,2,5,0,0,2,2,3,0,1,2,0,1,0,0,0,0,0,0
30825051,매입임대,SH공사,고덕로24길 38,다세대주택,서울특별시 강동구 고덕로24길 38,11,0,0,4,1,1,5,1,1,2,0,6,0,4,1,0,0,2,1,0,0,0,0
