행정기관코드,행정기관,총 인구수,연령구간인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상,남 인구수,남 연령구간인구수,남 0~9세,남 10~19세,남 20~29세,남 30~39세,남 40~49세,남 50~59세,남 60~69세,남 70~79세,남 80~89세,남 90~99세,남 100세 이상,여 인구수,여 연령구간인구수,여 0~9세,여 10~19세,여 20~29세,여 30~39세,여 40~49세,여 50~59세,여 60~69세,여 70~79세,여 80~89세,여 90~99세,여 100세 이상
4511167200,전라북도 전주시 완산구 중화산2동,"19,806","19,806","1,487","2,736","3,183","2,383","3,609","3,283","1,833",857,372,60,3,"9,854","9,854",739,"1,417","1,661","1,222","1,685","1,650",919,410,136,15,0,"9,952","9,952",748,"1,319","1,522","1,161","1,924","1,633",914,447,236,45,3
4511168000,전라북도 전주시 완산구 서신동,"39,722","39,722","3,179","5,007","6,109","4,876","6,913","6,835","3,673","2,046",970,110,4,"19,386","19,386","1,634","2,540","3,175","2,429","3,209","3,345","1,759",893,368,34,0,"20,336","20,336","1,545","2,467","2,934","2,447","3,704","3,490","1,914","1,153",602,76,4
4511169100,전라북도 전주시 완산구 평화1동,"13,160","13,160",657,910,"1,434","1,387","1,813","2,393","2,201","1,527",727,109,2,"6,320","6,320",364,478,763,769,949,"1,147","1,012",595,219,23,1,"6,840","6,840",293,432,671,618,864,"1,246","1,189",932,508,86,1
4511169200,전라북도 전주시 완산구 평화2동,"45,737","45,737","4,135","5,470","5,826","5,327","7,570","7,538","5,602","2,833","1,258",171,7,"22,155","22,155","2,131","2,815","3,076","2,615","3,578","3,580","2,650","1,257",413,40,0,"23,582","23,582","2,004","2,655","2,750","2,712","3,992","3,958","2,952","1,576",845,131,7
4511170100,전라북도 전주시 완산구 삼천1동,"12,271","12,271",803,"1,198","1,757","1,283","1,789","2,329","1,722",937,388,62,3,"5,987","5,987",413,628,945,665,845,"1,100",824,424,130,11,2,"6,284","6,284",390,570,812,618,944,"1,229",898,513,258,51,1
4511170200,전라북도 전주시 완산구 삼천2동,"13,997","13,997",725,"1,346","2,159","1,370","1,863","2,721","2,236","1,104",414,58,1,"6,740","6,740",361,659,"1,173",718,864,"1,210","1,075",536,134,10,0,"7,257","7,257",364,687,986,652,999,"1,511","1,161",568,280,48,1
4511170300,전라북도 전주시 완산구 삼천3동,"22,790","22,790","1,664","2,734","3,188","2,251","3,673","4,317","2,695","1,393",749,124,2,"11,084","11,084",830,"1,454","1,766","1,100","1,669","2,063","1,333",607,230,32,0,"11,706","11,706",834,"1,280","1,422","1,151","2,004","2,254","1,362",786,519,92,2
4511171100,전라북도 전주시 완산구 효자1동,"11,426","11,426",688,979,"1,520","1,213","1,606","1,882","1,783","1,204",480,68,3,"5,491","5,491",364,530,815,601,806,857,819,505,180,13,1,"5,935","5,935",324,449,705,612,800,"1,025",964,699,300,55,2
4511171200,전라북도 전주시 완산구 효자2동,"10,649","10,649",566,991,"1,566","1,124","1,487","1,881","1,641",986,349,55,3,"5,087","5,087",293,501,813,581,713,859,729,455,128,15,0,"5,562","5,562",273,490,753,543,774,"1,022",912,531,221,40,3
4511171300,전라북도 전주시 완산구 효자3동,"15,275","15,275","1,077","1,645","2,170","1,747","2,242","2,608","2,035","1,126",533,91,1,"7,233","7,233",562,834,"1,140",868,"1,050","1,118",923,514,204,20,0,"8,042","8,042",515,811,"1,030",879,"1,192","1,490","1,112",612,329,71,1
4511171400,전라북도 전주시 완산구 효자4동,"35,853","35,853","3,850","4,660","5,725","4,764","6,302","5,537","3,091","1,252",556,112,4,"17,391","17,391","2,014","2,440","2,856","2,306","2,920","2,621","1,497",549,165,22,1,"18,462","18,462","1,836","2,220","2,869","2,458","3,382","2,916","1,594",703,391,90,3
4511173000,전라북도 전주시 완산구 효자5동,"37,170","37,170","3,258","4,912","7,002","6,110","7,159","5,392","1,961",914,402,55,5,"18,477","18,477","1,644","2,550","3,496","3,091","3,363","2,823",954,412,137,6,1,"18,693","18,693","1,614","2,362","3,506","3,019","3,796","2,569","1,007",502,265,49,4
4511300000,전라북도 전주시 덕진구 ,"317,125","317,125","30,168","35,993","43,156","42,416","53,731","48,873","33,221","19,650","8,693","1,142",82,"157,891","157,891","15,368","18,529","22,988","21,326","26,940","24,550","16,006","8,714","3,182",274,14,"159,234","159,234","14,800","17,464","20,168","21,090","26,791","24,323","17,215","10,936","5,511",868,68
4511352500,전라북도 전주시 덕진구 진북동,"14,696","14,696",698,"1,141","1,764","1,355","1,912","2,445","2,321","1,979",955,117,9,"7,217","7,217",366,618,934,742,"1,002","1,208","1,088",816,401,40,2,"7,479","7,479",332,523,830,613,910,"1,237","1,233","1,163",554,77,7
4511354000,전라북도 전주시 덕진구 인후1동,"18,867","18,867","1,548","2,470","2,402","1,974","3,209","2,883","2,220","1,506",574,72,9,"9,114","9,114",747,"1,291","1,273",946,"1,523","1,392","1,003",696,230,13,0,"9,753","9,753",801,"1,179","1,129","1,028","1,686","1,491","1,217",810,344,59,9
4511355000,전라북도 전주시 덕진구 인후2동,"11,661","11,661",593,793,"1,600","1,361","1,535","1,935","1,877","1,355",551,55,6,"5,843","5,843",302,410,836,763,829,982,853,609,246,13,0,"5,818","5,818",291,383,764,598,706,953,"1,024",746,305,42,6
4511356000,전라북도 전주시 덕진구 인후3동,"32,079","32,079","2,800","4,217","4,640","4,039","6,155","4,979","2,703","1,716",739,86,5,"15,708","15,708","1,400","2,145","2,407","1,992","2,941","2,525","1,283",746,249,19,1,"16,371","16,371","1,400","2,072","2,233","2,047","3,214","2,454","1,420",970,490,67,4
4511357000,전라북도 전주시 덕진구 덕진동,"20,186","20,186","2,114","1,632","3,121","3,436","3,085","2,783","2,062","1,312",546,77,18,"10,212","10,212","1,079",854,"1,699","1,761","1,687","1,350",956,595,207,20,4,"9,974","9,974","1,035",778,"1,422","1,675","1,398","1,433","1,106",717,339,57,14
4511358000,전라북도 전주시 덕진구 금암1동,"7,668","7,668",219,409,"2,143",943,887,"1,127",937,664,300,38,1,"4,096","4,096",104,197,"1,218",555,542,597,452,286,133,11,1,"3,572","3,572",115,212,925,388,345,530,485,378,167,27,0
4511359000,전라북도 전주시 덕진구 금암2동,"10,203","10,203",491,686,"1,577","1,102","1,312","1,648","1,639","1,223",477,47,1,"5,042","5,042",264,351,829,610,717,805,704,550,198,14,0,"5,161","5,161",227,335,748,492,595,843,935,673,279,33,1
4511360000,전라북도 전주시 덕진구 팔복동,"7,895","7,895",348,561,869,777,"1,145","1,505","1,376",920,348,41,5,"4,280","4,280",185,290,510,484,719,831,714,415,121,10,1,"3,615","3,615",163,271,359,293,426,674,662,505,227,31,4
4511361100,전라북도 전주시 덕진구 우아1동,"9,930","9,930",701,803,"1,372","1,300","1,469","1,691","1,458",748,338,48,2,"5,006","5,006",340,410,727,713,776,822,710,361,132,14,1,"4,924","4,924",361,393,645,587,693,869,748,387,206,34,1
4511361200,전라북도 전주시 덕진구 우아2동,"14,818","14,818",931,"1,348","2,038","2,062","2,535","2,651","1,772",943,470,66,2,"7,645","7,645",463,678,"1,067","1,124","1,331","1,457",903,434,172,15,1,"7,173","7,173",468,670,971,938,"1,204","1,194",869,509,298,51,1
4511362000,전라북도 전주시 덕진구 호성동,"20,856","20,856","1,621","2,652","2,803","2,159","3,278","3,654","2,673","1,300",635,77,4,"10,048","10,048",809,"1,315","1,554","1,037","1,528","1,751","1,279",546,214,14,1,"10,808","10,808",812,"1,337","1,249","1,122","1,750","1,903","1,394",754,421,63,3
4511364100,전라북도 전주시 덕진구 송천1동,"60,719","60,719","8,246","8,626","7,795","9,480","11,744","8,225","3,916","1,769",781,134,3,"30,152","30,152","4,241","4,445","4,136","4,509","5,677","4,156","1,940",770,249,28,1,"30,567","30,567","4,005","4,181","3,659","4,971","6,067","4,069","1,976",999,532,106,2
4511364200,전라북도 전주시 덕진구 송천2동,"26,705","26,705","2,232","3,203","3,999","3,035","4,231","4,672","2,977","1,559",691,105,1,"13,059","13,059","1,132","1,669","2,050","1,515","1,989","2,267","1,468",716,232,21,0,"13,646","13,646","1,100","1,534","1,949","1,520","2,242","2,405","1,509",843,459,84,1
4511365000,전라북도 전주시 덕진구 조촌동,"12,361","12,361",875,"1,035","1,553","1,704","1,845","2,155","1,640",954,529,63,8,"6,330","6,330",443,555,858,917,"1,004","1,126",839,415,159,14,0,"6,031","6,031",432,480,695,787,841,"1,029",801,539,370,49,8
4511366500,전라북도 전주시 덕진구 여의동,"30,601","30,601","3,797","3,157","3,891","5,282","5,170","4,452","2,785","1,363",611,85,8,"15,439","15,439","1,991","1,624","2,042","2,688","2,644","2,223","1,396",607,204,19,1,"15,162","15,162","1,806","1,533","1,849","2,594","2,526","2,229","1,389",756,407,66,7
4511367000,전라북도 전주시 덕진구 혁신동,"17,880","17,880","2,954","3,260","1,589","2,407","4,219","2,068",865,339,148,31,0,"8,700","8,700","1,502","1,677",848,970,"2,031","1,058",418,152,35,9,0,"9,180","9,180","1,452","1,583",741,"1,437","2,188","1,010",447,187,113,22,0
4513000000,전라북도 군산시 ,"268,558","268,558","21,821","27,242","29,659","31,664","44,011","44,090","36,294","22,269","9,925","1,466",117,"135,674","135,674","11,112","14,120","16,183","16,537","23,082","23,068","17,922","9,957","3,359",298,36,"132,884","132,884","10,709","13,122","13,476","15,127","20,929","21,022","18,372","12,312","6,566","1,168",81
4513025000,전라북도 군산시 옥구읍,"3,255","3,255",101,129,255,209,320,615,687,553,326,55,5,"1,667","1,667",50,72,158,130,195,342,344,253,112,9,2,"1,588","1,588",51,57,97,79,125,273,343,300,214,46,3
4513031000,전라북도 군산시 옥산면,"4,777","4,777",592,375,402,731,739,700,593,363,245,37,0,"2,444","2,444",307,183,230,359,416,379,312,174,79,5,0,"2,333","2,333",285,192,172,372,323,321,281,189,166,32,0
4513032000,전라북도 군산시 회현면,"3,496","3,496",183,360,254,223,510,558,590,458,311,49,0,"1,794","1,794",94,199,140,116,300,326,312,190,108,9,0,"1,702","1,702",89,161,114,107,210,232,278,268,203,40,0
4513033000,전라북도 군산시 임피면,"2,719","2,719",69,120,235,154,270,507,602,432,264,62,4,"1,375","1,375",36,65,141,89,174,276,313,195,72,14,0,"1,344","1,344",33,55,94,65,96,231,289,237,192,48,4
4513034000,전라북도 군산시 서수면,"2,622","2,622",79,110,180,166,247,481,568,417,308,60,6,"1,322","1,322",45,53,111,101,159,269,297,180,91,14,2,"1,300","1,300",34,57,69,65,88,212,271,237,217,46,4
4513035000,전라북도 군산시 대야면,"5,148","5,148",173,250,363,392,561,845,"1,121",842,504,90,7,"2,564","2,564",87,142,204,213,344,487,530,366,168,22,1,"2,584","2,584",86,108,159,179,217,358,591,476,336,68,6
4513036000,전라북도 군산시 개정면,"3,065","3,065",81,162,282,190,314,625,655,457,264,31,4,"1,552","1,552",39,90,169,105,175,332,344,213,84,1,0,"1,513","1,513",42,72,113,85,139,293,311,244,180,30,4
4513037000,전라북도 군산시 성산면,"2,962","2,962",97,153,247,195,300,607,636,445,238,43,1,"1,496","1,496",41,79,155,99,163,311,341,212,83,12,0,"1,466","1,466",56,74,92,96,137,296,295,233,155,31,1
4513038000,전라북도 군산시 나포면,"2,249","2,249",53,105,142,129,240,397,505,385,251,39,3,"1,167","1,167",32,57,82,72,148,241,265,182,78,9,1,"1,082","1,082",21,48,60,57,92,156,240,203,173,30,2
4513039000,전라북도 군산시 옥도면,"3,553","3,553",114,202,357,281,537,766,702,406,167,17,4,"1,992","1,992",58,111,214,186,350,424,401,186,56,4,2,"1,561","1,561",56,91,143,95,187,342,301,220,111,13,2
4513040000,전라북도 군산시 옥서면,"3,114","3,114",134,142,257,248,393,466,614,546,265,43,6,"1,567","1,567",70,73,150,136,237,259,301,247,80,13,1,"1,547","1,547",64,69,107,112,156,207,313,299,185,30,5
4513051500,전라북도 군산시 해신동,"2,461","2,461",130,144,184,235,282,382,503,434,142,18,7,"1,192","1,192",61,70,89,124,163,187,240,202,49,4,3,"1,269","1,269",69,74,95,111,119,195,263,232,93,14,4
4513053000,전라북도 군산시 월명동,"5,873","5,873",231,428,500,525,769,"1,009","1,164",853,337,46,11,"2,947","2,947",121,221,285,287,413,540,549,379,137,11,4,"2,926","2,926",110,207,215,238,356,469,615,474,200,35,7
4513055000,전라북도 군산시 신풍동,"7,455","7,455",396,655,811,637,"1,025","1,153","1,332","1,007",386,48,5,"3,712","3,712",209,332,461,334,542,585,610,482,146,10,1,"3,743","3,743",187,323,350,303,483,568,722,525,240,38,4
4513056000,전라북도 군산시 삼학동,"5,894","5,894",183,350,619,445,665,"1,003","1,168",966,433,57,5,"2,885","2,885",96,175,360,244,373,504,547,408,162,14,2,"3,009","3,009",87,175,259,201,292,499,621,558,271,43,3
4513060500,전라북도 군산시 중앙동,"2,893","2,893",82,110,200,227,342,482,674,549,193,31,3,"1,496","1,496",47,51,107,140,225,265,311,274,70,5,1,"1,397","1,397",35,59,93,87,117,217,363,275,123,26,2
4513064000,전라북도 군산시 흥남동,"13,035","13,035","1,146","1,158","1,448","1,757","1,998","2,073","1,761","1,205",436,50,3,"6,561","6,561",607,599,765,919,"1,068","1,068",825,526,175,8,1,"6,474","6,474",539,559,683,838,930,"1,005",936,679,261,42,2
4513065000,전라북도 군산시 조촌동,"21,658","21,658","2,436","2,042","2,485","3,692","3,515","3,067","2,492","1,333",522,70,4,"11,028","11,028","1,256","1,088","1,307","1,938","1,836","1,564","1,200",644,182,13,0,"10,630","10,630","1,180",954,"1,178","1,754","1,679","1,503","1,292",689,340,57,4
4513066000,전라북도 군산시 경암동,"7,669","7,669",412,522,759,781,"1,136","1,291","1,380","1,000",339,45,4,"3,859","3,859",205,275,417,456,634,665,633,432,129,11,2,"3,810","3,810",207,247,342,325,502,626,747,568,210,34,2
4513067000,전라북도 군산시 구암동,"5,509","5,509",338,488,569,572,735,"1,018",998,563,193,34,1,"2,773","2,773",170,257,324,304,374,477,515,270,77,4,1,"2,736","2,736",168,231,245,268,361,541,483,293,116,30,0
4513068000,전라북도 군산시 개정동,"2,952","2,952",167,258,321,265,379,501,519,341,175,24,2,"1,516","1,516",76,152,193,150,191,257,252,163,74,7,1,"1,436","1,436",91,106,128,115,188,244,267,178,101,17,1
4513069000,전라북도 군산시 수송동,"55,885","55,885","7,040","7,742","6,657","8,059","11,001","7,794","4,423","2,183",850,131,5,"27,803","27,803","3,572","4,016","3,481","3,863","5,409","4,049","2,158",957,271,24,3,"28,082","28,082","3,468","3,726","3,176","4,196","5,592","3,745","2,265","1,226",579,107,2
4513070100,전라북도 군산시 나운1동,"13,196","13,196",724,"1,249","1,677","1,415","1,900","2,478","2,149","1,137",401,66,0,"6,589","6,589",373,673,936,766,928,"1,209","1,045",508,140,11,0,"6,607","6,607",351,576,741,649,972,"1,269","1,104",629,261,55,0
4513070200,전라북도 군산시 나운2동,"24,190","24,190","1,861","2,995","3,009","2,305","4,010","4,176","3,223","1,659",840,110,2,"11,705","11,705",910,"1,490","1,623","1,127","1,881","2,104","1,580",705,259,26,0,"12,485","12,485",951,"1,505","1,386","1,178","2,129","2,072","1,643",954,581,84,2
4513070300,전라북도 군산시 나운3동,"33,084","33,084","2,874","4,382","4,240","3,865","6,312","5,575","3,306","1,720",723,81,6,"16,512","16,512","1,450","2,244","2,277","1,959","3,154","2,821","1,615",730,242,17,3,"16,572","16,572","1,424","2,138","1,963","1,906","3,158","2,754","1,691",990,481,64,3
4513071000,전라북도 군산시 소룡동,"17,061","17,061","1,308","1,681","1,833","2,252","3,239","3,110","2,153","1,031",371,72,11,"9,240","9,240",688,865,"1,016","1,304","1,857","1,750","1,168",460,114,13,5,"7,821","7,821",620,816,817,948,"1,382","1,360",985,571,257,59,6
4513072000,전라북도 군산시 미성동,"12,783","12,783",817,930,"1,373","1,714","2,272","2,411","1,776",984,441,57,8,"6,916","6,916",412,488,788,"1,016","1,373","1,377",914,419,121,8,0,"5,867","5,867",405,442,585,698,899,"1,034",862,565,320,49,8
4514000000,전라북도 익산시 ,"284,746","284,746","20,198","28,641","36,562","29,551","42,722","49,660","39,145","23,903","12,399","1,858",107,"141,842","141,842","10,298","14,691","19,882","15,481","21,834","25,188","19,404","10,577","4,030",435,22,"142,904","142,904","9,900","13,950","16,680","14,070","20,888","24,472","19,741","13,326","8,369","1,423",85
4514025000,전라북도 익산시 함열읍,"7,077","7,077",397,597,646,561,841,"1,255","1,370",840,498,66,6,"3,472","3,472",203,274,377,294,460,649,684,362,157,11,1,"3,605","3,605",194,323,269,267,381,606,686,478,341,55,5
4514031000,전라북도 익산시 오산면,"8,012","8,012",569,620,712,837,"1,083","1,435","1,381",806,493,74,2,"3,957","3,957",284,311,362,462,585,724,684,359,165,19,2,"4,055","4,055",285,309,350,375,498,711,697,447,328,55,0
4514032000,전라북도 익산시 황등면,"7,328","7,328",294,533,693,537,843,"1,353","1,370",975,617,103,10,"3,693","3,693",149,269,407,294,481,736,706,436,190,22,3,"3,635","3,635",145,264,286,243,362,617,664,539,427,81,7
4514033000,전라북도 익산시 함라면,"2,330","2,330",68,138,181,127,227,445,447,399,249,45,4,"1,151","1,151",30,66,107,71,132,242,237,174,81,11,0,"1,179","1,179",38,72,74,56,95,203,210,225,168,34,4
4514034000,전라북도 익산시 웅포면,"1,611","1,611",31,70,103,62,148,275,372,284,222,42,2,825,825,15,44,55,41,95,164,190,130,80,11,0,786,786,16,26,48,21,53,111,182,154,142,31,2
4514035000,전라북도 익산시 성당면,"1,971","1,971",34,107,135,103,184,382,435,336,215,37,3,"1,005","1,005",26,56,77,59,121,227,219,149,63,7,1,966,966,8,51,58,44,63,155,216,187,152,30,2
4514036000,전라북도 익산시 용안면,"2,687","2,687",79,156,183,154,239,388,606,516,313,53,0,"1,351","1,351",40,78,104,99,157,219,299,239,104,12,0,"1,336","1,336",39,78,79,55,82,169,307,277,209,41,0
4514037000,전라북도 익산시 낭산면,"3,165","3,165",116,155,235,207,333,568,654,534,324,38,1,"1,672","1,672",54,95,136,116,217,329,364,234,117,10,0,"1,493","1,493",62,60,99,91,116,239,290,300,207,28,1
4514038000,전라북도 익산시 망성면,"3,026","3,026",91,135,153,162,261,541,703,558,371,47,4,"1,481","1,481",39,66,93,107,151,289,345,253,125,12,1,"1,545","1,545",52,69,60,55,110,252,358,305,246,35,3
4514039000,전라북도 익산시 여산면,"3,416","3,416",195,176,335,293,334,574,624,514,327,42,2,"1,709","1,709",87,100,191,169,198,313,313,233,93,11,1,"1,707","1,707",108,76,144,124,136,261,311,281,234,31,1
4514040000,전라북도 익산시 금마면,"5,404","5,404",334,369,714,475,602,955,982,618,314,39,2,"2,857","2,857",173,182,487,269,347,493,504,283,109,10,0,"2,547","2,547",161,187,227,206,255,462,478,335,205,29,2
4514041000,전라북도 익산시 왕궁면,"4,474","4,474",94,205,271,247,419,777,995,818,543,98,7,"2,311","2,311",60,118,153,167,271,437,525,366,175,37,2,"2,163","2,163",34,87,118,80,148,340,470,452,368,61,5
4514042000,전라북도 익산시 춘포면,"4,600","4,600",190,294,406,356,545,865,895,559,416,73,1,"2,376","2,376",103,162,231,207,328,487,474,249,117,18,0,"2,224","2,224",87,132,175,149,217,378,421,310,299,55,1
4514043000,전라북도 익산시 삼기면,"2,666","2,666",73,114,273,156,265,561,508,389,273,50,4,"1,375","1,375",42,64,154,106,176,300,266,173,80,13,1,"1,291","1,291",31,50,119,50,89,261,242,216,193,37,3
4514044000,전라북도 익산시 용동면,"1,602","1,602",23,89,108,71,157,243,361,309,206,32,3,788,788,11,48,61,35,106,125,188,135,72,7,0,814,814,12,41,47,36,51,118,173,174,134,25,3
4514052000,전라북도 익산시 중앙동,"3,533","3,533",110,166,351,342,431,577,731,561,219,41,4,"1,878","1,878",67,98,197,217,256,303,375,271,82,12,0,"1,655","1,655",43,68,154,125,175,274,356,290,137,29,4
4514053000,전라북도 익산시 평화동,"4,973","4,973",349,356,492,590,750,943,817,451,190,32,3,"2,625","2,625",187,171,273,319,420,518,428,233,69,6,1,"2,348","2,348",162,185,219,271,330,425,389,218,121,26,2
4514056000,전라북도 익산시 인화동,"7,198","7,198",343,435,897,816,884,"1,170","1,286",896,418,51,2,"3,679","3,679",180,228,461,480,495,635,596,434,157,13,0,"3,519","3,519",163,207,436,336,389,535,690,462,261,38,2
4514057000,전라북도 익산시 동산동,"22,495","22,495","1,710","2,256","2,563","2,458","3,479","4,020","3,296","1,778",830,95,10,"11,096","11,096",848,"1,195","1,392","1,282","1,809","1,979","1,574",719,273,22,3,"11,399","11,399",862,"1,061","1,171","1,176","1,670","2,041","1,722","1,059",557,73,7
4514058000,전라북도 익산시 마동,"9,343","9,343",449,689,"1,376",888,"1,221","1,891","1,591",837,345,53,3,"4,763","4,763",252,385,754,505,663,909,785,387,112,11,0,"4,580","4,580",197,304,622,383,558,982,806,450,233,42,3
4514059500,전라북도 익산시 남중동,"11,890","11,890",523,870,"1,392","1,059","1,534","1,987","2,121","1,685",637,79,3,"6,031","6,031",276,481,756,605,844,"1,002","1,005",762,271,27,2,"5,859","5,859",247,389,636,454,690,985,"1,116",923,366,52,1
4514061000,전라북도 익산시 모현동,"38,858","38,858","3,838","4,355","4,915","4,607","6,288","6,445","4,626","2,456","1,153",170,5,"18,835","18,835","1,969","2,149","2,551","2,226","3,100","3,082","2,244","1,077",393,44,0,"20,023","20,023","1,869","2,206","2,364","2,381","3,188","3,363","2,382","1,379",760,126,5
4514062000,전라북도 익산시 송학동,"8,727","8,727",945,953,896,"1,227","1,448","1,277","1,055",647,246,31,2,"4,353","4,353",464,516,479,619,755,649,496,279,87,8,1,"4,374","4,374",481,437,417,608,693,628,559,368,159,23,1
4514064600,전라북도 익산시 영등1동,"23,873","23,873","1,653","2,836","3,480","2,494","3,701","4,641","3,103","1,279",581,103,2,"11,795","11,795",831,"1,470","1,901","1,285","1,762","2,220","1,556",580,168,22,0,"12,078","12,078",822,"1,366","1,579","1,209","1,939","2,421","1,547",699,413,81,2
4514064700,전라북도 익산시 영등2동,"14,632","14,632","1,356","2,177","2,282","1,713","2,893","2,449",940,551,242,29,0,"7,153","7,153",689,"1,128","1,177",837,"1,320","1,242",462,212,81,5,0,"7,479","7,479",667,"1,049","1,105",876,"1,573","1,207",478,339,161,24,0
4514065200,전라북도 익산시 어양동,"25,037","25,037","2,386","3,496","3,417","3,118","4,936","4,328","2,004",890,403,55,4,"12,197","12,197","1,236","1,769","1,817","1,528","2,261","2,182",947,335,111,11,0,"12,840","12,840","1,150","1,727","1,600","1,590","2,675","2,146","1,057",555,292,44,4
4514065600,전라북도 익산시 신동,"15,711","15,711",657,"1,214","4,008","1,475","1,742","2,326","2,031","1,431",695,119,13,"7,919","7,919",333,591,"2,260",843,932,"1,132",959,653,198,17,1,"7,792","7,792",324,623,"1,748",632,810,"1,194","1,072",778,497,102,12
4514067000,전라북도 익산시 팔봉동,"6,790","6,790",583,695,758,880,"1,068","1,103",844,503,282,71,3,"3,498","3,498",301,355,423,478,567,587,430,248,93,15,1,"3,292","3,292",282,340,335,402,501,516,414,255,189,56,2
4514069000,전라북도 익산시 삼성동,"32,317","32,317","2,708","4,385","4,587","3,536","5,866","5,886","2,997","1,483",777,90,2,"15,997","15,997","1,349","2,222","2,446","1,761","2,825","3,014","1,549",612,207,11,1,"16,320","16,320","1,359","2,163","2,141","1,775","3,041","2,872","1,448",871,570,79,1
4518000000,전라북도 정읍시 ,"109,646","109,646","6,699","9,931","10,749","9,201","15,227","18,767","16,376","13,314","8,145","1,130",107,"54,361","54,361","3,430","5,295","5,897","4,881","8,033","10,069","8,103","5,731","2,647",254,21,"55,285","55,285","3,269","4,636","4,852","4,320","7,194","8,698","8,273","7,583","5,498",876,86
4518025000,전라북도 정읍시 신태인읍,"5,705","5,705",275,406,406,419,674,959,985,921,580,72,8,"2,791","2,791",138,243,224,236,386,517,470,380,173,24,0,"2,914","2,914",137,163,182,183,288,442,515,541,407,48,8
4518031000,전라북도 정읍시 북면,"4,328","4,328",195,287,408,313,476,879,736,581,393,55,5,"2,180","2,180",98,156,229,164,259,483,390,261,131,9,0,"2,148","2,148",97,131,179,149,217,396,346,320,262,46,5
4518032000,전라북도 정읍시 입암면,"2,919","2,919",62,162,217,145,262,577,546,509,379,60,0,"1,447","1,447",31,83,138,80,156,337,293,207,113,9,0,"1,472","1,472",31,79,79,65,106,240,253,302,266,51,0
