행정기관코드,행정기관,총 인구수,연령구간인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상,남 인구수,남 연령구간인구수,남 0~9세,남 10~19세,남 20~29세,남 30~39세,남 40~49세,남 50~59세,남 60~69세,남 70~79세,남 80~89세,남 90~99세,남 100세 이상,여 인구수,여 연령구간인구수,여 0~9세,여 10~19세,여 20~29세,여 30~39세,여 40~49세,여 50~59세,여 60~69세,여 70~79세,여 80~89세,여 90~99세,여 100세 이상
2714054100,대구광역시 동구 신암5동,"6,652","6,652",239,422,817,588,880,"1,258","1,249",804,361,30,4,"3,177","3,177",119,238,467,313,443,574,550,343,123,5,2,"3,475","3,475",120,184,350,275,437,684,699,461,238,25,2
2714055500,대구광역시 동구 신천1.2동,"13,530","13,530",893,966,"1,533","1,623","1,974","2,246","2,077","1,487",657,67,7,"6,513","6,513",458,537,849,847,997,"1,047",908,607,244,17,2,"7,017","7,017",435,429,684,776,977,"1,199","1,169",880,413,50,5
2714057000,대구광역시 동구 신천3동,"12,634","12,634",973,"1,054","1,671","1,661","1,958","2,220","1,603",973,460,53,8,"6,264","6,264",509,605,910,832,952,"1,097",769,403,170,13,4,"6,370","6,370",464,449,761,829,"1,006","1,123",834,570,290,40,4
2714058000,대구광역시 동구 신천4동,"7,716","7,716",175,379,"1,340","1,077","1,032","1,349","1,264",737,323,36,4,"3,872","3,872",96,214,633,628,571,704,552,340,123,10,1,"3,844","3,844",79,165,707,449,461,645,712,397,200,26,3
2714059000,대구광역시 동구 효목1동,"14,369","14,369",560,910,"1,841","1,474","1,791","2,672","2,607","1,727",703,74,10,"7,119","7,119",316,480,997,851,930,"1,311","1,174",768,270,20,2,"7,250","7,250",244,430,844,623,861,"1,361","1,433",959,433,54,8
2714060000,대구광역시 동구 효목2동,"15,106","15,106",817,"1,076","1,932","1,730","2,168","2,591","2,536","1,512",653,81,10,"7,279","7,279",404,534,"1,030",931,"1,098","1,237","1,137",651,231,23,3,"7,827","7,827",413,542,902,799,"1,070","1,354","1,399",861,422,58,7
2714061500,대구광역시 동구 도평동,"4,237","4,237",206,272,628,463,520,749,700,464,218,17,0,"2,264","2,264",100,150,413,279,297,387,351,203,81,3,0,"1,973","1,973",106,122,215,184,223,362,349,261,137,14,0
2714062000,대구광역시 동구 불로.봉무동,"26,820","26,820","2,730","2,745","2,972","3,597","4,623","4,274","3,398","1,711",679,87,4,"13,210","13,210","1,368","1,407","1,634","1,746","2,349","2,078","1,601",776,234,17,0,"13,610","13,610","1,362","1,338","1,338","1,851","2,274","2,196","1,797",935,445,70,4
2714064000,대구광역시 동구 지저동,"10,289","10,289",421,610,"1,342","1,037","1,260","2,111","1,931","1,104",425,43,5,"5,095","5,095",208,303,725,601,690,"1,016",912,477,154,8,1,"5,194","5,194",213,307,617,436,570,"1,095","1,019",627,271,35,4
2714065500,대구광역시 동구 동촌동,"16,215","16,215",914,974,"2,188","1,968","2,098","3,088","2,717","1,565",626,75,2,"8,161","8,161",480,510,"1,223","1,093","1,130","1,475","1,318",690,227,15,0,"8,054","8,054",434,464,965,875,968,"1,613","1,399",875,399,60,2
2714067000,대구광역시 동구 방촌동,"18,626","18,626",954,"1,396","2,428","1,867","2,391","3,663","3,170","1,838",826,87,6,"9,010","9,010",473,729,"1,337",996,"1,195","1,703","1,452",807,297,20,1,"9,616","9,616",481,667,"1,091",871,"1,196","1,960","1,718","1,031",529,67,5
2714068500,대구광역시 동구 해안동,"15,501","15,501",816,959,"1,931","1,717","1,994","2,897","2,730","1,691",682,82,2,"7,829","7,829",433,519,"1,042",985,"1,093","1,463","1,299",739,236,19,1,"7,672","7,672",383,440,889,732,901,"1,434","1,431",952,446,63,1
2714072000,대구광역시 동구 안심1동,"44,216","44,216","4,056","3,786","5,406","6,041","6,971","7,170","6,038","3,177","1,386",178,7,"21,637","21,637","2,098","1,989","2,866","3,070","3,554","3,435","2,825","1,363",404,31,2,"22,579","22,579","1,958","1,797","2,540","2,971","3,417","3,735","3,213","1,814",982,147,5
2714073000,대구광역시 동구 안심2동,"10,343","10,343",577,617,"1,303","1,179","1,327","2,051","1,764","1,075",393,51,6,"5,242","5,242",289,329,730,651,732,"1,003",825,493,174,14,2,"5,101","5,101",288,288,573,528,595,"1,048",939,582,219,37,4
2714074500,대구광역시 동구 안심3.4동,"69,781","69,781","8,402","7,159","8,044","12,341","12,517","9,198","6,812","3,736","1,395",164,13,"34,420","34,420","4,266","3,649","4,091","6,292","6,316","4,451","3,151","1,671",485,44,4,"35,361","35,361","4,136","3,510","3,953","6,049","6,201","4,747","3,661","2,065",910,120,9
2714076000,대구광역시 동구 공산동,"15,608","15,608",702,"1,153","1,576","1,328","2,160","2,911","2,785","1,950",934,102,7,"7,672","7,672",367,609,888,698,"1,081","1,444","1,321",907,338,17,2,"7,936","7,936",335,544,688,630,"1,079","1,467","1,464","1,043",596,85,5
2717000000,대구광역시 서구 ,"173,278","173,278","8,004","11,442","22,118","18,110","23,611","35,132","30,263","17,081","6,665",753,99,"86,892","86,892","4,109","6,009","12,159","10,237","12,648","17,606","14,219","7,449","2,288",145,23,"86,386","86,386","3,895","5,433","9,959","7,873","10,963","17,526","16,044","9,632","4,377",608,76
2717051000,대구광역시 서구 내당1동,"8,834","8,834",359,549,"1,360",988,"1,102","1,736","1,539",829,333,30,9,"4,359","4,359",197,293,713,546,566,825,714,382,115,6,2,"4,475","4,475",162,256,647,442,536,911,825,447,218,24,7
2717052500,대구광역시 서구 내당2.3동,"10,406","10,406",365,564,"1,316",997,"1,357","2,068","1,951","1,234",500,47,7,"5,109","5,109",191,299,697,589,754,"1,044",875,485,164,9,2,"5,297","5,297",174,265,619,408,603,"1,024","1,076",749,336,38,5
2717054000,대구광역시 서구 내당4동,"17,225","17,225",802,"1,309","2,492","2,024","2,323","3,237","2,818","1,540",605,73,2,"8,347","8,347",409,672,"1,351","1,124","1,135","1,460","1,279",688,207,22,0,"8,878","8,878",393,637,"1,141",900,"1,188","1,777","1,539",852,398,51,2
2717055000,대구광역시 서구 비산1동,"9,970","9,970",321,664,"1,181",916,"1,389","2,150","1,756","1,111",420,54,8,"5,093","5,093",160,363,664,537,799,"1,107",841,465,147,7,3,"4,877","4,877",161,301,517,379,590,"1,043",915,646,273,47,5
2717056500,대구광역시 서구 비산2.3동,"9,845","9,845",316,527,"1,088",825,"1,199","1,988","1,873","1,384",564,63,18,"4,919","4,919",174,287,600,490,686,"1,034",885,551,199,13,0,"4,926","4,926",142,240,488,335,513,954,988,833,365,50,18
2717058000,대구광역시 서구 비산4동,"10,194","10,194",396,658,"1,335","1,003","1,349","2,067","1,860","1,047",427,41,11,"5,016","5,016",193,348,706,609,713,996,847,452,145,4,3,"5,178","5,178",203,310,629,394,636,"1,071","1,013",595,282,37,8
2717059000,대구광역시 서구 비산5동,"6,547","6,547",209,380,697,637,834,"1,325","1,272",821,344,27,1,"3,354","3,354",113,204,379,389,462,725,590,359,125,8,0,"3,193","3,193",96,176,318,248,372,600,682,462,219,19,1
2717060000,대구광역시 서구 비산6동,"7,890","7,890",220,505,"1,046",726,"1,062","1,698","1,444",812,339,31,7,"3,900","3,900",112,270,582,427,536,852,655,342,116,6,2,"3,990","3,990",108,235,464,299,526,846,789,470,223,25,5
2717061000,대구광역시 서구 비산7동,"11,106","11,106",389,617,"1,353","1,045","1,493","2,507","2,031","1,209",421,37,4,"5,890","5,890",205,316,794,582,895,"1,403",993,550,146,5,1,"5,216","5,216",184,301,559,463,598,"1,104","1,038",659,275,32,3
2717062000,대구광역시 서구 평리1동,"8,048","8,048",302,512,"1,032",758,"1,073","1,680","1,450",856,343,36,6,"4,068","4,068",156,282,590,441,589,868,675,345,113,6,3,"3,980","3,980",146,230,442,317,484,812,775,511,230,30,3
2717063000,대구광역시 서구 평리2동,"8,283","8,283",654,602,944,994,"1,254","1,540","1,310",702,252,30,1,"4,050","4,050",339,293,505,515,647,746,604,305,91,4,1,"4,233","4,233",315,309,439,479,607,794,706,397,161,26,0
2717064000,대구광역시 서구 평리3동,"10,318","10,318",360,659,"1,321","1,034","1,411","2,268","1,855",994,364,49,3,"5,224","5,224",194,366,714,600,777,"1,136",892,421,116,8,0,"5,094","5,094",166,293,607,434,634,"1,132",963,573,248,41,3
2717065000,대구광역시 서구 평리4동,"18,446","18,446","1,396","1,250","2,358","2,417","2,622","3,542","2,854","1,380",540,83,4,"9,130","9,130",687,642,"1,291","1,277","1,343","1,720","1,346",640,169,15,0,"9,316","9,316",709,608,"1,067","1,140","1,279","1,822","1,508",740,371,68,4
2717066000,대구광역시 서구 평리5동,"2,002","2,002",93,124,242,204,268,416,386,200,56,7,6,"1,046","1,046",50,64,141,115,150,208,190,99,27,1,1,956,956,43,60,101,89,118,208,196,101,29,6,5
2717066100,대구광역시 서구 평리6동,"5,426","5,426",171,346,654,502,711,"1,196","1,078",521,226,21,0,"2,881","2,881",85,185,384,321,416,622,561,226,74,7,0,"2,545","2,545",86,161,270,181,295,574,517,295,152,14,0
2717067500,대구광역시 서구 상중이동,"20,723","20,723","1,362","1,732","2,706","2,300","3,048","4,058","3,350","1,517",547,91,12,"10,429","10,429",713,906,"1,481","1,244","1,550","2,000","1,593",730,190,17,5,"10,294","10,294",649,826,"1,225","1,056","1,498","2,058","1,757",787,357,74,7
2717069500,대구광역시 서구 원대동,"8,015","8,015",289,444,993,740,"1,116","1,656","1,436",924,384,33,0,"4,077","4,077",131,219,567,431,630,860,679,409,144,7,0,"3,938","3,938",158,225,426,309,486,796,757,515,240,26,0
2720000000,대구광역시 남구 ,"147,746","147,746","7,110","9,727","20,370","17,557","20,749","25,414","23,602","15,098","7,140",895,84,"71,070","71,070","3,694","5,115","10,283","9,194","10,445","12,300","10,803","6,424","2,568",226,18,"76,676","76,676","3,416","4,612","10,087","8,363","10,304","13,114","12,799","8,674","4,572",669,66
2720051500,대구광역시 남구 이천동,"12,618","12,618",850,"1,065","1,269","1,376","2,055","1,988","1,754","1,390",745,118,8,"5,986","5,986",470,576,656,689,"1,000",976,773,543,272,31,0,"6,632","6,632",380,489,613,687,"1,055","1,012",981,847,473,87,8
2720053000,대구광역시 남구 봉덕1동,"9,291","9,291",409,535,"1,136","1,165","1,394","1,654","1,475",918,542,56,7,"4,470","4,470",202,295,548,619,710,822,682,377,200,13,2,"4,821","4,821",207,240,588,546,684,832,793,541,342,43,5
2720054000,대구광역시 남구 봉덕2동,"10,909","10,909",688,890,"1,122","1,157","1,496","1,836","1,842","1,152",624,95,7,"5,239","5,239",357,457,595,602,708,866,864,516,241,31,2,"5,670","5,670",331,433,527,555,788,970,978,636,383,64,5
2720055000,대구광역시 남구 봉덕3동,"17,284","17,284",888,"1,407","2,069","1,944","2,617","2,969","2,738","1,669",872,100,11,"8,185","8,185",484,710,"1,041",988,"1,222","1,456","1,221",701,333,27,2,"9,099","9,099",404,697,"1,028",956,"1,395","1,513","1,517",968,539,73,9
2720056000,대구광역시 남구 대명1동,"11,676","11,676",573,798,"1,754","1,446","1,634","2,053","1,809","1,097",435,74,3,"5,677","5,677",291,438,876,745,847,964,842,498,158,18,0,"5,999","5,999",282,360,878,701,787,"1,089",967,599,277,56,3
2720057100,대구광역시 남구 대명2동,"11,558","11,558",417,699,"2,075","1,413","1,512","1,889","1,713","1,221",549,64,6,"5,498","5,498",209,330,998,750,790,924,792,502,182,18,3,"6,060","6,060",208,369,"1,077",663,722,965,921,719,367,46,3
2720058600,대구광역시 남구 대명3동,"11,210","11,210",398,662,"1,507","1,189","1,544","2,061","1,956","1,281",540,62,10,"5,593","5,593",215,356,800,666,849,"1,071",892,544,187,12,1,"5,617","5,617",183,306,707,523,695,990,"1,064",737,353,50,9
2720059000,대구광역시 남구 대명4동,"11,325","11,325",498,655,"1,660","1,239","1,435","2,078","2,020","1,198",487,47,8,"5,520","5,520",247,365,868,683,745,"1,010",917,519,154,9,3,"5,805","5,805",251,290,792,556,690,"1,068","1,103",679,333,38,5
2720060000,대구광역시 남구 대명5동,"8,253","8,253",301,468,"1,595",975,"1,031","1,349","1,231",853,401,44,5,"3,936","3,936",172,244,721,515,553,658,563,352,146,11,1,"4,317","4,317",129,224,874,460,478,691,668,501,255,33,4
2720061000,대구광역시 남구 대명6동,"9,714","9,714",575,648,"1,394","1,373","1,430","1,566","1,422",845,406,51,4,"4,659","4,659",283,334,707,683,701,766,669,368,138,10,0,"5,055","5,055",292,314,687,690,729,800,753,477,268,41,4
2720064000,대구광역시 남구 대명9동,"16,025","16,025",836,939,"2,409","2,197","2,325","2,752","2,346","1,492",633,85,11,"7,812","7,812",428,497,"1,240","1,136","1,179","1,308","1,100",650,248,24,2,"8,213","8,213",408,442,"1,169","1,061","1,146","1,444","1,246",842,385,61,9
2720065000,대구광역시 남구 대명10동,"9,393","9,393",351,518,"1,385","1,151","1,202","1,649","1,620",992,471,52,2,"4,447","4,447",179,275,690,594,603,767,733,437,154,14,1,"4,946","4,946",172,243,695,557,599,882,887,555,317,38,1
2720066000,대구광역시 남구 대명11동,"8,490","8,490",326,443,995,932,"1,074","1,570","1,676",990,435,47,2,"4,048","4,048",157,238,543,524,538,712,755,417,155,8,1,"4,442","4,442",169,205,452,408,536,858,921,573,280,39,1
2723000000,대구광역시 북구 ,"437,566","437,566","34,816","44,419","60,761","54,496","73,231","77,441","51,501","27,743","11,762","1,308",88,"217,981","217,981","17,821","23,107","33,080","28,322","35,903","38,486","25,065","11,834","4,081",265,17,"219,585","219,585","16,995","21,312","27,681","26,174","37,328","38,955","26,436","15,909","7,681","1,043",71
2723051000,대구광역시 북구 고성동,"4,681","4,681",232,309,552,521,625,843,803,532,227,32,5,"2,283","2,283",119,150,290,279,350,443,343,228,73,6,2,"2,398","2,398",113,159,262,242,275,400,460,304,154,26,3
2723052600,대구광역시 북구 칠성동,"23,531","23,531","2,483","2,079","2,718","3,743","4,059","3,331","2,609","1,611",780,108,10,"11,380","11,380","1,232","1,049","1,340","1,851","2,044","1,618","1,261",669,287,28,1,"12,151","12,151","1,251","1,030","1,378","1,892","2,015","1,713","1,348",942,493,80,9
2723055000,대구광역시 북구 침산1동,"4,306","4,306",182,242,492,454,498,958,863,435,152,28,2,"2,295","2,295",94,144,284,258,290,504,460,202,51,7,1,"2,011","2,011",88,98,208,196,208,454,403,233,101,21,1
2723056000,대구광역시 북구 침산2동,"19,622","19,622","2,366","2,269","2,167","2,983","3,712","2,782","1,849","1,020",419,53,2,"9,497","9,497","1,190","1,165","1,105","1,397","1,796","1,380",846,439,160,19,0,"10,125","10,125","1,176","1,104","1,062","1,586","1,916","1,402","1,003",581,259,34,2
2723057000,대구광역시 북구 침산3동,"20,654","20,654","1,835","2,369","2,441","2,500","3,568","3,488","2,334","1,435",624,56,4,"10,013","10,013",947,"1,186","1,314","1,224","1,677","1,721","1,100",622,213,9,0,"10,641","10,641",888,"1,183","1,127","1,276","1,891","1,767","1,234",813,411,47,4
2723061000,대구광역시 북구 산격1동,"9,733","9,733",275,518,"1,092",775,"1,196","1,977","1,993","1,282",577,43,5,"4,833","4,833",140,275,640,459,663,"1,012",938,496,200,8,2,"4,900","4,900",135,243,452,316,533,965,"1,055",786,377,35,3
2723062000,대구광역시 북구 산격2동,"11,413","11,413",631,983,"1,731","1,201","1,567","2,343","1,672",883,358,44,0,"5,642","5,642",322,514,990,643,736,"1,122",796,386,120,13,0,"5,771","5,771",309,469,741,558,831,"1,221",876,497,238,31,0
2723063000,대구광역시 북구 산격3동,"9,077","9,077",312,514,"2,368","1,119","1,123","1,323","1,201",754,327,32,4,"4,676","4,676",155,265,"1,289",669,641,656,560,313,119,9,0,"4,401","4,401",157,249,"1,079",450,482,667,641,441,208,23,4
2723063100,대구광역시 북구 산격4동,"8,753","8,753",334,505,"1,266","1,050","1,087","1,639","1,550",911,372,39,0,"4,557","4,557",179,283,739,632,602,839,711,418,148,6,0,"4,196","4,196",155,222,527,418,485,800,839,493,224,33,0
2723064500,대구광역시 북구 대현동,"18,705","18,705","1,334","1,189","2,772","2,330","2,708","3,011","2,704","1,770",771,100,16,"9,433","9,433",671,611,"1,665","1,299","1,411","1,496","1,250",736,267,22,5,"9,272","9,272",663,578,"1,107","1,031","1,297","1,515","1,454","1,034",504,78,11
2723067100,대구광역시 북구 복현1동,"7,573","7,573",204,406,"2,171","1,007",852,"1,234",988,492,203,15,1,"4,102","4,102",100,220,"1,316",617,478,589,487,212,79,3,1,"3,471","3,471",104,186,855,390,374,645,501,280,124,12,0
2723067200,대구광역시 북구 복현2동,"27,753","27,753","2,134","3,003","4,007","3,411","4,512","5,029","3,381","1,506",673,89,8,"13,760","13,760","1,097","1,567","2,231","1,778","2,120","2,377","1,687",658,236,8,1,"13,993","13,993","1,037","1,436","1,776","1,633","2,392","2,652","1,694",848,437,81,7
2723068000,대구광역시 북구 검단동,"6,966","6,966",362,468,781,871,937,"1,288","1,258",676,295,29,1,"3,485","3,485",195,242,456,491,489,617,593,288,107,7,0,"3,481","3,481",167,226,325,380,448,671,665,388,188,22,1
2723069500,대구광역시 북구 무태조야동,"31,464","31,464","3,022","3,695","3,356","4,019","6,317","5,071","3,496","1,817",606,64,1,"16,060","16,060","1,569","1,907","1,793","2,025","3,244","2,725","1,728",834,224,11,0,"15,404","15,404","1,453","1,788","1,563","1,994","3,073","2,346","1,768",983,382,53,1
2723071500,대구광역시 북구 관문동,"37,682","37,682","4,682","3,186","4,081","6,745","6,398","5,973","4,038","1,852",653,70,4,"18,763","18,763","2,399","1,632","2,181","3,425","3,275","2,844","2,008",793,196,9,1,"18,919","18,919","2,283","1,554","1,900","3,320","3,123","3,129","2,030","1,059",457,61,3
2723072500,대구광역시 북구 태전1동,"22,516","22,516","1,459","1,873","3,721","2,749","3,280","4,277","2,932","1,449",690,82,4,"11,299","11,299",728,"1,017","1,985","1,515","1,635","2,052","1,478",622,249,18,0,"11,217","11,217",731,856,"1,736","1,234","1,645","2,225","1,454",827,441,64,4
2723073500,대구광역시 북구 태전2동,"25,160","25,160","1,720","2,598","3,768","2,864","4,074","4,764","3,110","1,613",579,69,1,"12,344","12,344",903,"1,362","1,988","1,489","1,979","2,273","1,433",702,205,10,0,"12,816","12,816",817,"1,236","1,780","1,375","2,095","2,491","1,677",911,374,59,1
2723074500,대구광역시 북구 구암동,"37,000","37,000","2,885","5,274","5,385","3,674","7,175","7,104","3,112","1,570",728,92,1,"18,307","18,307","1,459","2,768","2,900","1,834","3,298","3,580","1,585",629,235,19,0,"18,693","18,693","1,426","2,506","2,485","1,840","3,877","3,524","1,527",941,493,73,1
2723075000,대구광역시 북구 관음동,"17,416","17,416","1,048","1,703","2,514","1,691","2,668","3,592","2,465","1,129",553,50,3,"8,724","8,724",532,870,"1,422",932,"1,282","1,776","1,224",506,172,8,0,"8,692","8,692",516,833,"1,092",759,"1,386","1,816","1,241",623,381,42,3
2723077000,대구광역시 북구 읍내동,"27,350","27,350","1,816","2,627","4,409","3,147","4,037","5,537","3,342","1,581",772,76,6,"13,635","13,635",952,"1,424","2,389","1,665","1,873","2,653","1,730",675,260,13,1,"13,715","13,715",864,"1,203","2,020","1,482","2,164","2,884","1,612",906,512,63,5
2723078000,대구광역시 북구 동천동,"29,473","29,473","2,489","4,645","4,160","3,020","6,315","5,256","1,851","1,133",564,39,1,"14,363","14,363","1,287","2,412","2,203","1,426","2,775","2,718",931,412,190,8,1,"15,110","15,110","1,202","2,233","1,957","1,594","3,540","2,538",920,721,374,31,0
2723079000,대구광역시 북구 노원동,"12,468","12,468",700,665,"1,443","1,657","1,697","2,478","2,197","1,231",351,42,7,"6,494","6,494",356,336,801,945,949,"1,304","1,077",576,136,13,1,"5,974","5,974",344,329,642,712,748,"1,174","1,120",655,215,29,6
2723080000,대구광역시 북구 국우동,"24,270","24,270","2,311","3,299","3,366","2,965","4,826","4,143","1,753","1,061",488,56,2,"12,036","12,036","1,195","1,708","1,759","1,469","2,296","2,187",839,418,154,11,0,"12,234","12,234","1,116","1,591","1,607","1,496","2,530","1,956",914,643,334,45,2
2726000000,대구광역시 수성구 ,"427,436","427,436","30,834","52,621","55,844","43,913","74,206","75,455","50,657","28,426","13,631","1,752",97,"207,205","207,205","15,836","27,873","30,146","21,260","33,855","36,651","23,838","12,385","4,927",408,26,"220,231","220,231","14,998","24,748","25,698","22,653","40,351","38,804","26,819","16,041","8,704","1,344",71
2726051000,대구광역시 수성구 범어1동,"16,643","16,643","1,420","2,192","2,056","1,617","3,004","2,925","1,714","1,125",529,56,5,"7,944","7,944",712,"1,062","1,095",731,"1,372","1,443",799,483,227,19,1,"8,699","8,699",708,"1,130",961,886,"1,632","1,482",915,642,302,37,4
2726052000,대구광역시 수성구 범어2동,"15,505","15,505","1,006","1,776","2,385","1,984","2,577","2,633","1,727",963,406,46,2,"7,539","7,539",511,941,"1,218",937,"1,192","1,281",832,451,165,11,0,"7,966","7,966",495,835,"1,167","1,047","1,385","1,352",895,512,241,35,2
2726053000,대구광역시 수성구 범어3동,"16,524","16,524","1,994","2,045","2,098","2,199","3,269","2,594","1,234",712,325,46,8,"7,903","7,903",988,"1,009","1,081",969,"1,535","1,290",584,307,125,12,3,"8,621","8,621","1,006","1,036","1,017","1,230","1,734","1,304",650,405,200,34,5
2726054000,대구광역시 수성구 범어4동,"18,920","18,920","1,549","4,247","1,859","1,329","4,678","2,704","1,303",841,362,47,1,"9,251","9,251",830,"2,208","1,016",582,"2,096","1,428",601,341,136,12,1,"9,669","9,669",719,"2,039",843,747,"2,582","1,276",702,500,226,35,0
2726055000,대구광역시 수성구 만촌1동,"23,583","23,583","1,966","2,612","2,996","2,491","3,835","4,128","2,922","1,707",828,96,2,"11,507","11,507","1,006","1,360","1,654","1,194","1,769","2,005","1,394",772,328,25,0,"12,076","12,076",960,"1,252","1,342","1,297","2,066","2,123","1,528",935,500,71,2
2726056000,대구광역시 수성구 만촌2동,"11,682","11,682",543,"1,242","1,926","1,210","1,778","2,160","1,517",836,425,43,2,"5,873","5,873",289,704,"1,082",646,827,"1,067",712,387,149,9,1,"5,809","5,809",254,538,844,564,951,"1,093",805,449,276,34,1
2726056100,대구광역시 수성구 만촌3동,"20,558","20,558","1,418","4,050","2,476","1,495","4,614","3,356","1,647","1,003",447,50,2,"10,764","10,764",827,"2,643","1,471",651,"2,000","1,797",775,423,165,11,1,"9,794","9,794",591,"1,407","1,005",844,"2,614","1,559",872,580,282,39,1
