행정기관코드,행정기관,총 인구수,연령구간인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상,남 인구수,남 연령구간인구수,남 0~9세,남 10~19세,남 20~29세,남 30~39세,남 40~49세,남 50~59세,남 60~69세,남 70~79세,남 80~89세,남 90~99세,남 100세 이상,여 인구수,여 연령구간인구수,여 0~9세,여 10~19세,여 20~29세,여 30~39세,여 40~49세,여 50~59세,여 60~69세,여 70~79세,여 80~89세,여 90~99세,여 100세 이상
3114051000,울산광역시 남구 신정1동,"19,149","19,149",877,"1,138","2,666","2,311","2,534","3,883","3,511","1,645",524,54,6,"9,772","9,772",448,581,"1,531","1,333","1,346","1,928","1,665",752,180,7,1,"9,377","9,377",429,557,"1,135",978,"1,188","1,955","1,846",893,344,47,5
3114052000,울산광역시 남구 신정2동,"25,168","25,168","2,067","3,186","3,399","2,957","4,456","4,823","2,681","1,188",349,60,2,"12,931","12,931","1,093","1,736","1,934","1,528","2,068","2,509","1,337",597,120,8,1,"12,237","12,237",974,"1,450","1,465","1,429","2,388","2,314","1,344",591,229,52,1
3114053000,울산광역시 남구 신정3동,"16,318","16,318","1,322","1,220","2,142","2,065","2,531","3,282","2,343","1,013",344,53,3,"8,306","8,306",699,652,"1,169","1,072","1,288","1,662","1,132",486,134,10,2,"8,012","8,012",623,568,973,993,"1,243","1,620","1,211",527,210,43,1
3114054000,울산광역시 남구 신정4동,"22,668","22,668","1,909","2,428","3,148","2,972","3,822","4,022","2,757","1,173",381,53,3,"11,427","11,427",983,"1,254","1,735","1,540","1,852","2,033","1,336",543,137,13,1,"11,241","11,241",926,"1,174","1,413","1,432","1,970","1,989","1,421",630,244,40,2
3114055000,울산광역시 남구 신정5동,"8,859","8,859",485,606,"1,408","1,258","1,369","1,769","1,216",559,167,22,0,"4,707","4,707",256,314,814,718,742,911,615,275,59,3,0,"4,152","4,152",229,292,594,540,627,858,601,284,108,19,0
3114056000,울산광역시 남구 달동,"27,616","27,616","1,715","2,210","4,177","4,003","4,232","5,458","3,741","1,430",582,64,4,"13,931","13,931",894,"1,175","2,322","2,167","2,104","2,606","1,814",655,181,12,1,"13,685","13,685",821,"1,035","1,855","1,836","2,128","2,852","1,927",775,401,52,3
3114057000,울산광역시 남구 삼산동,"48,890","48,890","3,690","4,542","7,802","7,854","8,532","9,285","5,085","1,538",492,67,3,"25,230","25,230","1,864","2,352","4,274","4,259","4,157","4,723","2,626",801,161,12,1,"23,660","23,660","1,826","2,190","3,528","3,595","4,375","4,562","2,459",737,331,55,2
3114058500,울산광역시 남구 삼호동,"21,624","21,624","1,289","1,860","3,383","2,371","3,242","4,817","2,915","1,219",475,53,0,"11,042","11,042",735,976,"1,899","1,302","1,568","2,425","1,439",540,147,11,0,"10,582","10,582",554,884,"1,484","1,069","1,674","2,392","1,476",679,328,42,0
3114059500,울산광역시 남구 무거동,"32,678","32,678","2,289","3,699","5,866","3,688","5,449","6,699","3,183","1,268",472,64,1,"16,734","16,734","1,179","1,914","3,358","1,989","2,502","3,390","1,633",601,158,10,0,"15,944","15,944","1,110","1,785","2,508","1,699","2,947","3,309","1,550",667,314,54,1
3114060000,울산광역시 남구 옥동,"26,723","26,723","2,082","3,371","3,773","3,127","4,363","5,471","3,093","1,050",350,43,0,"13,419","13,419","1,057","1,853","2,168","1,566","1,899","2,664","1,587",509,108,8,0,"13,304","13,304","1,025","1,518","1,605","1,561","2,464","2,807","1,506",541,242,35,0
3114062500,울산광역시 남구 대현동,"30,865","30,865","3,602","3,327","3,502","4,889","5,481","4,937","3,281","1,375",428,40,3,"15,456","15,456","1,802","1,726","1,879","2,396","2,748","2,489","1,601",653,154,8,0,"15,409","15,409","1,800","1,601","1,623","2,493","2,733","2,448","1,680",722,274,32,3
3114063500,울산광역시 남구 수암동,"16,967","16,967","1,589","1,881","2,325","2,385","2,688","3,273","1,964",619,217,26,0,"8,529","8,529",806,999,"1,261","1,193","1,254","1,632","1,012",299,70,3,0,"8,438","8,438",783,882,"1,064","1,192","1,434","1,641",952,320,147,23,0
3114064000,울산광역시 남구 선암동,"14,883","14,883","1,267","1,358","1,886","2,087","2,435","2,752","2,022",757,287,29,3,"7,635","7,635",650,710,"1,017","1,117","1,257","1,380","1,030",374,95,2,3,"7,248","7,248",617,648,869,970,"1,178","1,372",992,383,192,27,0
3114067000,울산광역시 남구 야음장생포동,"10,784","10,784",487,621,"1,058","1,261","1,458","2,058","2,183","1,220",394,40,4,"5,746","5,746",251,339,611,749,882,"1,146","1,057",570,134,7,0,"5,038","5,038",236,282,447,512,576,912,"1,126",650,260,33,4
3117000000,울산광역시 동구 ,"158,154","158,154","15,640","15,660","18,086","24,212","25,737","26,430","21,711","7,905","2,386",363,24,"82,706","82,706","8,039","8,256","10,185","13,373","13,923","13,037","11,087","3,998",758,46,4,"75,448","75,448","7,601","7,404","7,901","10,839","11,814","13,393","10,624","3,907","1,628",317,20
3117051000,울산광역시 동구 방어동,"40,485","40,485","3,869","4,105","4,686","6,211","7,172","6,693","5,093","1,932",607,110,7,"21,690","21,690","1,989","2,188","2,678","3,608","4,071","3,430","2,608",928,182,8,0,"18,795","18,795","1,880","1,917","2,008","2,603","3,101","3,263","2,485","1,004",425,102,7
3117052000,울산광역시 동구 일산동,"5,867","5,867",259,369,735,807,836,"1,085","1,138",483,138,16,1,"3,176","3,176",144,195,427,512,486,552,558,249,49,4,0,"2,691","2,691",115,174,308,295,350,533,580,234,89,12,1
3117053000,울산광역시 동구 화정동,"20,311","20,311","2,323","1,929","2,083","3,208","3,246","3,317","2,693","1,072",392,44,4,"10,450","10,450","1,176","1,020","1,151","1,659","1,758","1,685","1,368",519,107,7,0,"9,861","9,861","1,147",909,932,"1,549","1,488","1,632","1,325",553,285,37,4
3117054000,울산광역시 동구 대송동,"11,928","11,928",975,"1,188","1,578","1,608","1,978","2,368","1,554",473,182,23,1,"6,241","6,241",495,637,850,910,"1,038","1,194",812,239,65,1,0,"5,687","5,687",480,551,728,698,940,"1,174",742,234,117,22,1
3117055000,울산광역시 동구 전하1동,"15,059","15,059","1,413","1,379","1,919","2,304","2,277","2,451","2,142",913,223,35,3,"7,820","7,820",743,753,997,"1,278","1,223","1,198","1,047",493,78,8,2,"7,239","7,239",670,626,922,"1,026","1,054","1,253","1,095",420,145,27,1
3117056000,울산광역시 동구 전하2동,"21,132","21,132","2,187","2,314","2,466","2,867","3,449","3,919","2,712",887,277,52,2,"10,808","10,808","1,092","1,173","1,386","1,486","1,762","1,942","1,400",467,95,4,1,"10,324","10,324","1,095","1,141","1,080","1,381","1,687","1,977","1,312",420,182,48,1
3117058000,울산광역시 동구 남목1동,"9,050","9,050",746,939,930,"1,205","1,423","1,510","1,508",596,165,27,1,"4,650","4,650",380,482,559,643,761,705,760,303,55,2,0,"4,400","4,400",366,457,371,562,662,805,748,293,110,25,1
3117059000,울산광역시 동구 남목2동,"21,955","21,955","2,519","2,162","2,494","4,063","3,362","3,133","3,108",895,189,28,2,"11,603","11,603","1,320","1,171","1,470","2,245","1,797","1,422","1,608",494,69,6,1,"10,352","10,352","1,199",991,"1,024","1,818","1,565","1,711","1,500",401,120,22,1
3117060000,울산광역시 동구 남목3동,"12,367","12,367","1,349","1,275","1,195","1,939","1,994","1,954","1,763",654,213,28,3,"6,268","6,268",700,637,667,"1,032","1,027",909,926,306,58,6,0,"6,099","6,099",649,638,528,907,967,"1,045",837,348,155,22,3
3120000000,울산광역시 북구 ,"218,396","218,396","25,933","23,629","28,018","35,023","38,396","38,450","18,401","7,147","2,937",444,18,"113,001","113,001","13,324","12,364","15,711","18,136","19,622","20,024","9,607","3,289",852,69,3,"105,395","105,395","12,609","11,265","12,307","16,887","18,774","18,426","8,794","3,858","2,085",375,15
3120051000,울산광역시 북구 농소1동,"37,631","37,631","4,812","3,939","4,388","6,050","6,637","6,317","3,439","1,436",528,80,5,"19,239","19,239","2,476","2,024","2,413","3,047","3,461","3,223","1,784",649,148,13,1,"18,392","18,392","2,336","1,915","1,975","3,003","3,176","3,094","1,655",787,380,67,4
3120052000,울산광역시 북구 농소2동,"40,016","40,016","5,581","4,573","4,562","6,834","7,383","6,284","3,050","1,154",511,83,1,"20,498","20,498","2,899","2,406","2,493","3,421","3,831","3,212","1,537",536,154,9,0,"19,518","19,518","2,682","2,167","2,069","3,413","3,552","3,072","1,513",618,357,74,1
3120053000,울산광역시 북구 농소3동,"39,332","39,332","4,009","6,345","4,947","4,238","8,671","6,916","2,414","1,222",495,74,1,"19,995","19,995","2,074","3,342","2,738","1,987","4,104","3,803","1,253",534,145,15,0,"19,337","19,337","1,935","3,003","2,209","2,251","4,567","3,113","1,161",688,350,59,1
3120054000,울산광역시 북구 강동동,"16,378","16,378","2,730","1,241","1,277","3,625","2,613","2,177","1,652",654,343,61,5,"8,383","8,383","1,369",621,686,"1,851","1,469","1,095",873,311,96,12,0,"7,995","7,995","1,361",620,591,"1,774","1,144","1,082",779,343,247,49,5
3120056000,울산광역시 북구 효문동,"29,985","29,985","2,775","2,388","4,790","4,913","4,483","6,421","2,874",923,367,50,1,"15,970","15,970","1,452","1,271","2,682","2,818","2,351","3,311","1,533",435,107,9,1,"14,015","14,015","1,323","1,117","2,108","2,095","2,132","3,110","1,341",488,260,41,0
3120057000,울산광역시 북구 송정동,"34,652","34,652","4,430","3,564","4,960","6,174","5,614","6,263","2,394",821,376,56,0,"17,685","17,685","2,267","1,845","2,710","3,143","2,712","3,226","1,283",395,99,5,0,"16,967","16,967","2,163","1,719","2,250","3,031","2,902","3,037","1,111",426,277,51,0
3120058000,울산광역시 북구 양정동,"10,156","10,156",771,775,"1,751","1,667","1,461","2,097","1,090",384,139,20,1,"5,774","5,774",377,421,"1,171","1,006",834,"1,164",571,191,36,3,0,"4,382","4,382",394,354,580,661,627,933,519,193,103,17,1
3120059000,울산광역시 북구 염포동,"10,246","10,246",825,804,"1,343","1,522","1,534","1,975","1,488",553,178,20,4,"5,457","5,457",410,434,818,863,860,990,773,238,67,3,1,"4,789","4,789",415,370,525,659,674,985,715,315,111,17,3
3171000000,울산광역시 울주군 ,"222,802","222,802","18,581","22,871","26,593","26,630","37,789","41,648","28,150","13,326","6,227",955,32,"114,977","114,977","9,510","11,974","15,067","14,078","19,387","22,034","14,577","6,200","1,975",171,4,"107,825","107,825","9,071","10,897","11,526","12,552","18,402","19,614","13,573","7,126","4,252",784,28
3171025000,울산광역시 울주군 온산읍,"20,401","20,401","1,548","1,662","2,567","2,886","3,723","3,976","2,444","1,059",462,64,10,"11,620","11,620",801,868,"1,593","1,802","2,275","2,355","1,295",472,146,10,3,"8,781","8,781",747,794,974,"1,084","1,448","1,621","1,149",587,316,54,7
3171025300,울산광역시 울주군 언양읍,"28,542","28,542","2,511","2,841","3,574","3,337","4,652","5,266","3,676","1,725",833,121,6,"14,291","14,291","1,244","1,459","2,015","1,717","2,302","2,630","1,838",809,258,19,0,"14,251","14,251","1,267","1,382","1,559","1,620","2,350","2,636","1,838",916,575,102,6
3171025600,울산광역시 울주군 온양읍,"28,754","28,754","2,750","3,325","3,306","3,715","5,421","5,060","3,011","1,410",672,83,1,"14,985","14,985","1,408","1,742","1,829","1,960","2,854","2,723","1,612",651,189,17,0,"13,769","13,769","1,342","1,583","1,477","1,755","2,567","2,337","1,399",759,483,66,1
3171025900,울산광역시 울주군 범서읍,"71,166","71,166","7,030","10,153","9,192","8,025","14,066","12,783","6,283","2,479","1,016",137,2,"35,859","35,859","3,617","5,337","5,102","3,840","6,554","6,669","3,265","1,142",311,22,0,"35,307","35,307","3,413","4,816","4,090","4,185","7,512","6,114","3,018","1,337",705,115,2
3171026200,울산광역시 울주군 청량읍,"19,401","19,401","1,858","1,578","2,346","2,946","2,994","3,484","2,503","1,108",492,88,4,"9,996","9,996",939,783,"1,258","1,620","1,550","1,829","1,323",510,168,16,0,"9,405","9,405",919,795,"1,088","1,326","1,444","1,655","1,180",598,324,72,4
3171031000,울산광역시 울주군 서생면,"8,500","8,500",525,535,777,941,"1,186","1,652","1,559",880,391,52,2,"4,567","4,567",264,290,470,507,742,936,789,418,140,10,1,"3,933","3,933",261,245,307,434,444,716,770,462,251,42,1
3171034000,울산광역시 울주군 웅촌면,"7,805","7,805",306,423,866,654,829,"1,720","1,593",903,443,68,0,"4,053","4,053",156,239,519,370,458,918,815,424,138,16,0,"3,752","3,752",150,184,347,284,371,802,778,479,305,52,0
3171036000,울산광역시 울주군 두동면,"4,220","4,220",144,200,306,299,449,898,"1,033",535,295,59,2,"2,200","2,200",74,112,181,170,265,497,543,256,90,12,0,"2,020","2,020",70,88,125,129,184,401,490,279,205,47,2
3171037000,울산광역시 울주군 두서면,"3,155","3,155",64,125,179,205,272,570,794,541,341,64,0,"1,564","1,564",33,59,113,115,161,311,418,241,103,10,0,"1,591","1,591",31,66,66,90,111,259,376,300,238,54,0
3171038000,울산광역시 울주군 상북면,"7,946","7,946",283,427,736,589,925,"1,737","1,733",940,487,87,2,"4,041","4,041",157,241,426,329,485,892,879,462,157,13,0,"3,905","3,905",126,186,310,260,440,845,854,478,330,74,2
3171039000,울산광역시 울주군 삼남면,"21,102","21,102","1,524","1,534","2,621","2,923","3,102","4,133","3,056","1,475",628,104,2,"10,850","10,850",800,802,"1,491","1,585","1,632","2,066","1,547",689,216,22,0,"10,252","10,252",724,732,"1,130","1,338","1,470","2,067","1,509",786,412,82,2
3171040000,울산광역시 울주군 삼동면,"1,810","1,810",38,68,123,110,170,369,465,271,167,28,1,951,951,17,42,70,63,109,208,253,126,59,4,0,859,859,21,26,53,47,61,161,212,145,108,24,1
