행정기관코드,행정기관,총 인구수,연령구간인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상,남 인구수,남 연령구간인구수,남 0~9세,남 10~19세,남 20~29세,남 30~39세,남 40~49세,남 50~59세,남 60~69세,남 70~79세,남 80~89세,남 90~99세,남 100세 이상,여 인구수,여 연령구간인구수,여 0~9세,여 10~19세,여 20~29세,여 30~39세,여 40~49세,여 50~59세,여 60~69세,여 70~79세,여 80~89세,여 90~99세,여 100세 이상
2911065500,광주광역시 동구 서남동,"3,189","3,189",88,138,783,385,350,452,465,342,164,20,2,"1,621","1,621",45,63,389,220,211,238,225,147,76,6,1,"1,568","1,568",43,75,394,165,139,214,240,195,88,14,1
2911068500,광주광역시 동구 학동,"8,375","8,375",797,582,"1,161","1,217","1,157","1,268","1,051",782,314,35,11,"4,016","4,016",422,275,559,601,606,620,471,334,119,7,2,"4,359","4,359",375,307,602,616,551,648,580,448,195,28,9
2911071000,광주광역시 동구 학운동,"12,136","12,136",679,997,"1,462","1,144","1,576","1,883","2,006","1,509",766,108,6,"5,763","5,763",340,525,777,581,749,872,891,656,335,34,3,"6,373","6,373",339,472,685,563,827,"1,011","1,115",853,431,74,3
2911073000,광주광역시 동구 지원1동,"8,166","8,166",549,680,983,"1,080","1,107","1,353","1,239",817,307,48,3,"3,954","3,954",293,346,502,549,577,624,577,368,106,12,0,"4,212","4,212",256,334,481,531,530,729,662,449,201,36,3
2911074000,광주광역시 동구 지원2동,"16,136","16,136","1,778","1,202","2,024","2,864","2,406","2,339","1,883","1,058",485,86,11,"7,908","7,908",893,637,"1,037","1,437","1,220","1,083",915,492,175,17,2,"8,228","8,228",885,565,987,"1,427","1,186","1,256",968,566,310,69,9
2914000000,광주광역시 서구 ,"299,850","299,850","22,853","32,744","45,421","38,057","49,980","49,776","33,202","18,756","7,811","1,176",74,"147,074","147,074","11,871","17,159","23,349","19,205","24,095","24,377","15,639","8,344","2,766",260,9,"152,776","152,776","10,982","15,585","22,072","18,852","25,885","25,399","17,563","10,412","5,045",916,65
2914057500,광주광역시 서구 양동,"4,131","4,131",114,168,430,379,475,714,774,740,291,39,7,"2,038","2,038",63,90,238,208,282,374,353,315,105,8,2,"2,093","2,093",51,78,192,171,193,340,421,425,186,31,5
2914059000,광주광역시 서구 양3동,"4,836","4,836",420,365,535,652,754,708,750,478,148,26,0,"2,375","2,375",228,190,291,332,419,338,326,199,45,7,0,"2,461","2,461",192,175,244,320,335,370,424,279,103,19,0
2914065000,광주광역시 서구 농성1동,"11,214","11,214",617,712,"1,715","1,600","1,591","1,739","1,524","1,165",477,70,4,"5,544","5,544",315,392,839,855,823,887,687,544,187,14,1,"5,670","5,670",302,320,876,745,768,852,837,621,290,56,3
2914066000,광주광역시 서구 농성2동,"5,215","5,215",187,291,893,649,688,939,785,526,227,29,1,"2,683","2,683",99,165,452,366,384,470,386,248,106,7,0,"2,532","2,532",88,126,441,283,304,469,399,278,121,22,1
2914073000,광주광역시 서구 광천동,"8,915","8,915",597,662,"1,155","1,084","1,395","1,643","1,250",764,297,58,10,"4,563","4,563",326,327,609,588,783,841,597,377,95,18,2,"4,352","4,352",271,335,546,496,612,802,653,387,202,40,8
2914074000,광주광역시 서구 유덕동,"10,801","10,801",943,"1,323","1,653","1,488","1,961","1,714",898,523,261,36,1,"5,517","5,517",512,692,886,793,974,924,438,192,98,8,0,"5,284","5,284",431,631,767,695,987,790,460,331,163,28,1
2914074500,광주광역시 서구 치평동,"30,732","30,732","2,266","3,237","5,443","4,457","5,070","5,367","2,588","1,496",729,77,2,"14,762","14,762","1,128","1,679","2,653","2,202","2,291","2,612","1,277",626,270,23,1,"15,970","15,970","1,138","1,558","2,790","2,255","2,779","2,755","1,311",870,459,54,1
2914075100,광주광역시 서구 상무1동,"25,116","25,116","1,728","2,548","4,663","3,690","4,060","3,947","2,534","1,377",491,74,4,"12,467","12,467",842,"1,248","2,365","1,948","2,048","1,963","1,196",660,183,14,0,"12,649","12,649",886,"1,300","2,298","1,742","2,012","1,984","1,338",717,308,60,4
2914075200,광주광역시 서구 상무2동,"24,297","24,297","1,238","1,849","4,311","3,058","3,362","4,177","3,318","2,019",830,121,14,"11,870","11,870",646,947,"2,147","1,645","1,706","2,026","1,591",862,272,27,1,"12,427","12,427",592,902,"2,164","1,413","1,656","2,151","1,727","1,157",558,94,13
2914076000,광주광역시 서구 화정1동,"15,920","15,920",921,"1,145","3,049","2,425","2,300","2,335","1,884","1,206",568,85,2,"7,617","7,617",477,605,"1,360","1,237","1,209","1,117",816,546,228,22,0,"8,303","8,303",444,540,"1,689","1,188","1,091","1,218","1,068",660,340,63,2
2914077000,광주광역시 서구 화정2동,"21,294","21,294","2,491","2,409","2,567","3,197","3,614","3,078","2,356","1,128",380,71,3,"10,712","10,712","1,331","1,406","1,402","1,543","1,796","1,472","1,090",525,136,11,0,"10,582","10,582","1,160","1,003","1,165","1,654","1,818","1,606","1,266",603,244,60,3
2914078000,광주광역시 서구 화정3동,"10,535","10,535",605,"1,091","1,593","1,147","1,486","1,814","1,557",850,332,56,4,"5,177","5,177",323,590,900,598,708,828,716,387,117,10,0,"5,358","5,358",282,501,693,549,778,986,841,463,215,46,4
2914079000,광주광역시 서구 화정4동,"16,099","16,099","1,153","1,685","2,215","1,777","2,312","2,788","2,544","1,098",452,71,4,"7,801","7,801",617,930,"1,205",895,"1,055","1,218","1,199",511,155,16,0,"8,298","8,298",536,755,"1,010",882,"1,257","1,570","1,345",587,297,55,4
2914080000,광주광역시 서구 서창동,"5,693","5,693",363,417,698,677,700,"1,156",901,470,252,53,6,"2,966","2,966",183,228,401,362,373,625,480,224,80,10,0,"2,727","2,727",180,189,297,315,327,531,421,246,172,43,6
2914082100,광주광역시 서구 금호1동,"20,986","20,986","1,366","2,233","3,149","2,200","3,122","4,069","2,796","1,350",620,78,3,"10,044","10,044",734,"1,197","1,671","1,077","1,389","1,859","1,335",588,177,17,0,"10,942","10,942",632,"1,036","1,478","1,123","1,733","2,210","1,461",762,443,61,3
2914082400,광주광역시 서구 금호2동,"29,376","29,376","2,797","4,576","4,052","3,268","5,887","4,968","2,178","1,122",449,72,7,"14,313","14,313","1,471","2,303","2,140","1,536","2,639","2,513","1,028",499,167,16,1,"15,063","15,063","1,326","2,273","1,912","1,732","3,248","2,455","1,150",623,282,56,6
2914083000,광주광역시 서구 풍암동,"38,026","38,026","3,308","5,484","5,431","4,429","7,727","6,073","2,997","1,702",758,116,1,"18,688","18,688","1,706","2,876","2,779","2,179","3,578","3,083","1,458",727,275,26,1,"19,338","19,338","1,602","2,608","2,652","2,250","4,149","2,990","1,539",975,483,90,0
2914084000,광주광역시 서구 동천동,"16,664","16,664","1,739","2,549","1,869","1,880","3,476","2,547","1,568",742,249,44,1,"7,937","7,937",870,"1,294","1,011",841,"1,638","1,227",666,314,70,6,0,"8,727","8,727",869,"1,255",858,"1,039","1,838","1,320",902,428,179,38,1
2915500000,광주광역시 남구 ,"216,758","216,758","17,912","23,190","28,398","26,511","34,343","33,650","27,315","17,160","7,094","1,088",97,"104,351","104,351","9,146","11,704","14,572","13,154","16,848","15,895","12,535","7,698","2,543",243,13,"112,407","112,407","8,766","11,486","13,826","13,357","17,495","17,755","14,780","9,462","4,551",845,84
2915551000,광주광역시 남구 양림동,"7,489","7,489",548,758,874,728,"1,122","1,168","1,019",858,351,54,9,"3,449","3,449",287,369,443,349,550,526,415,355,132,21,2,"4,040","4,040",261,389,431,379,572,642,604,503,219,33,7
2915552000,광주광역시 남구 방림1동,"7,158","7,158",562,688,895,915,"1,150","1,034",930,698,248,31,7,"3,418","3,418",300,336,461,444,575,488,410,299,95,8,2,"3,740","3,740",262,352,434,471,575,546,520,399,153,23,5
2915553000,광주광역시 남구 방림2동,"9,315","9,315",531,797,"1,270",970,"1,291","1,543","1,387","1,026",424,67,9,"4,426","4,426",276,412,661,498,648,712,600,452,154,13,0,"4,889","4,889",255,385,609,472,643,831,787,574,270,54,9
2915553700,광주광역시 남구 봉선1동,"14,611","14,611",969,"1,431","2,066","1,694","2,285","2,366","1,909","1,186",604,98,3,"6,887","6,887",512,731,"1,058",839,"1,089","1,075",861,495,207,19,1,"7,724","7,724",457,700,"1,008",855,"1,196","1,291","1,048",691,397,79,2
2915553800,광주광역시 남구 봉선2동,"29,515","29,515","2,979","4,996","3,470","3,040","5,617","4,398","2,820","1,406",662,123,4,"13,839","13,839","1,450","2,566","1,773","1,352","2,508","2,027","1,293",609,232,28,1,"15,676","15,676","1,529","2,430","1,697","1,688","3,109","2,371","1,527",797,430,95,3
2915554500,광주광역시 남구 사직동,"5,528","5,528",315,297,660,693,756,929,851,719,264,30,14,"2,824","2,824",151,166,343,377,442,497,402,331,105,7,3,"2,704","2,704",164,131,317,316,314,432,449,388,159,23,11
2915560500,광주광역시 남구 월산동,"7,825","7,825",409,448,933,863,"1,040","1,311","1,245","1,081",423,66,6,"3,988","3,988",201,237,522,472,612,706,581,494,149,14,0,"3,837","3,837",208,211,411,391,428,605,664,587,274,52,6
2915563000,광주광역시 남구 월산4동,"9,062","9,062",392,653,"1,253","1,097","1,248","1,610","1,496",926,341,45,1,"4,634","4,634",210,348,673,624,705,798,708,440,116,12,0,"4,428","4,428",182,305,580,473,543,812,788,486,225,33,1
2915564000,광주광역시 남구 월산5동,"6,708","6,708",269,384,970,777,853,"1,283","1,165",714,252,36,5,"3,356","3,356",133,201,521,442,470,611,558,332,81,6,1,"3,352","3,352",136,183,449,335,383,672,607,382,171,30,4
2915567000,광주광역시 남구 백운1동,"12,757","12,757","1,110","1,162","1,555","1,646","1,941","1,940","1,780","1,097",452,71,3,"6,037","6,037",570,561,797,810,941,894,791,476,175,22,0,"6,720","6,720",540,601,758,836,"1,000","1,046",989,621,277,49,3
2915568000,광주광역시 남구 백운2동,"6,258","6,258",428,427,942,874,870,910,883,639,247,29,9,"3,073","3,073",223,209,431,451,497,453,395,303,98,11,2,"3,185","3,185",205,218,511,423,373,457,488,336,149,18,7
2915569000,광주광역시 남구 주월1동,"19,862","19,862","1,462","2,094","2,866","2,339","3,120","3,362","2,571","1,461",507,75,5,"9,669","9,669",763,"1,084","1,474","1,187","1,503","1,589","1,211",657,190,11,0,"10,193","10,193",699,"1,010","1,392","1,152","1,617","1,773","1,360",804,317,64,5
2915570000,광주광역시 남구 주월2동,"8,525","8,525",538,646,"1,152",965,"1,170","1,493","1,374",852,290,39,6,"4,254","4,254",269,340,622,529,588,704,662,410,119,11,0,"4,271","4,271",269,306,530,436,582,789,712,442,171,28,6
2915571000,광주광역시 남구 효덕동,"46,807","46,807","4,113","6,072","6,674","5,656","7,871","6,886","5,146","2,985","1,218",178,8,"22,132","22,132","2,086","2,964","3,312","2,678","3,702","3,165","2,352","1,380",450,43,0,"24,675","24,675","2,027","3,108","3,362","2,978","4,169","3,721","2,794","1,605",768,135,8
2915572000,광주광역시 남구 송암동,"19,650","19,650","2,983","1,991","2,307","3,828","3,294","2,488","1,674",707,304,71,3,"9,565","9,565","1,558","1,012","1,178","1,873","1,612","1,159",753,323,88,9,0,"10,085","10,085","1,425",979,"1,129","1,955","1,682","1,329",921,384,216,62,3
2915573000,광주광역시 남구 대촌동,"5,688","5,688",304,346,511,426,715,929,"1,065",805,507,75,5,"2,800","2,800",157,168,303,229,406,491,543,342,152,8,1,"2,888","2,888",147,178,208,197,309,438,522,463,355,67,4
2917000000,광주광역시 북구 ,"432,731","432,731","34,511","44,145","62,857","56,609","68,416","72,688","51,266","28,736","11,727","1,657",119,"214,894","214,894","17,606","23,371","33,093","29,359","34,265","35,522","24,427","12,807","4,095",336,13,"217,837","217,837","16,905","20,774","29,764","27,250","34,151","37,166","26,839","15,929","7,632","1,321",106
2917051000,광주광역시 북구 중흥1동,"5,030","5,030",220,187,"1,010",960,620,714,677,438,176,22,6,"2,589","2,589",103,102,446,528,382,393,360,197,70,6,2,"2,441","2,441",117,85,564,432,238,321,317,241,106,16,4
2917052000,광주광역시 북구 중흥2동,"6,990","6,990",294,488,"1,353",790,928,"1,019","1,008",737,329,40,4,"3,569","3,569",151,246,699,469,496,526,489,320,157,15,1,"3,421","3,421",143,242,654,321,432,493,519,417,172,25,3
2917053000,광주광역시 북구 중흥3동,"5,021","5,021",278,326,888,723,721,739,659,485,182,15,5,"2,634","2,634",141,184,471,421,419,401,305,210,78,4,0,"2,387","2,387",137,142,417,302,302,338,354,275,104,11,5
2917055500,광주광역시 북구 중앙동,"3,331","3,331",92,130,510,419,424,587,580,385,162,38,4,"1,784","1,784",49,66,239,261,269,336,308,181,64,10,1,"1,547","1,547",43,64,271,158,155,251,272,204,98,28,3
2917057000,광주광역시 북구 임동,"8,171","8,171",606,579,945,"1,204","1,182","1,288","1,180",872,265,45,5,"4,031","4,031",314,306,493,600,625,634,533,403,112,11,0,"4,140","4,140",292,273,452,604,557,654,647,469,153,34,5
2917058000,광주광역시 북구 신안동,"11,536","11,536",428,733,"2,126","1,660","1,569","1,893","1,576","1,061",428,56,6,"6,058","6,058",218,378,"1,103",962,932,"1,021",779,483,173,9,0,"5,478","5,478",210,355,"1,023",698,637,872,797,578,255,47,6
2917059000,광주광역시 북구 용봉동,"38,443","38,443","2,731","3,899","7,104","4,738","5,704","6,749","4,280","2,283",846,103,6,"19,167","19,167","1,402","2,079","3,731","2,520","2,814","3,205","2,014","1,067",312,23,0,"19,276","19,276","1,329","1,820","3,373","2,218","2,890","3,544","2,266","1,216",534,80,6
2917060100,광주광역시 북구 운암1동,"19,731","19,731","1,834","2,319","2,627","2,431","3,143","3,172","2,563","1,186",388,64,4,"9,505","9,505",930,"1,187","1,334","1,161","1,437","1,500","1,195",589,160,12,0,"10,226","10,226",904,"1,132","1,293","1,270","1,706","1,672","1,368",597,228,52,4
2917060200,광주광역시 북구 운암2동,"12,690","12,690",619,990,"1,831","1,439","1,765","2,241","2,035","1,243",468,56,3,"6,412","6,412",285,516,981,816,930,"1,137",948,589,199,11,0,"6,278","6,278",334,474,850,623,835,"1,104","1,087",654,269,45,3
2917060300,광주광역시 북구 운암3동,"14,353","14,353",971,"1,555","2,175","1,708","2,066","2,631","1,926",869,385,62,5,"6,936","6,936",485,841,"1,166",881,953,"1,179",910,387,121,12,1,"7,417","7,417",486,714,"1,009",827,"1,113","1,452","1,016",482,264,50,4
2917061500,광주광역시 북구 동림동,"23,573","23,573","2,319","2,386","3,104","3,692","3,835","3,814","2,592","1,300",451,77,3,"11,660","11,660","1,204","1,282","1,642","1,875","1,930","1,774","1,177",609,148,18,1,"11,913","11,913","1,115","1,104","1,462","1,817","1,905","2,040","1,415",691,303,59,2
2917062000,광주광역시 북구 우산동,"10,966","10,966",441,713,"1,408","1,032","1,358","1,924","2,069","1,369",558,82,12,"5,345","5,345",226,386,735,566,738,961,940,588,188,14,3,"5,621","5,621",215,327,673,466,620,963,"1,129",781,370,68,9
2917063500,광주광역시 북구 풍향동,"6,123","6,123",557,543,752,859,970,944,751,516,197,32,2,"3,041","3,041",281,277,389,450,500,502,338,232,68,4,0,"3,082","3,082",276,266,363,409,470,442,413,284,129,28,2
2917065000,광주광역시 북구 문화동,"19,198","19,198","1,493","1,555","2,441","2,699","2,733","3,254","2,656","1,609",659,90,9,"9,422","9,422",731,851,"1,269","1,398","1,445","1,561","1,214",719,215,18,1,"9,776","9,776",762,704,"1,172","1,301","1,288","1,693","1,442",890,444,72,8
2917065600,광주광역시 북구 문흥1동,"16,719","16,719","1,175","2,024","2,525","1,743","2,579","3,127","2,070",999,415,58,4,"8,181","8,181",579,"1,053","1,350",878,"1,206","1,468","1,025",453,155,13,1,"8,538","8,538",596,971,"1,175",865,"1,373","1,659","1,045",546,260,45,3
2917065700,광주광역시 북구 문흥2동,"16,496","16,496","1,226","1,595","2,601","2,112","2,529","2,687","1,983","1,196",499,67,1,"7,840","7,840",612,828,"1,327","1,099","1,216","1,212",881,464,184,17,0,"8,656","8,656",614,767,"1,274","1,013","1,313","1,475","1,102",732,315,50,1
2917066100,광주광역시 북구 두암1동,"8,121","8,121",353,697,"1,128",846,"1,086","1,420","1,316",901,323,48,3,"4,059","4,059",196,358,605,460,571,688,591,445,132,13,0,"4,062","4,062",157,339,523,386,515,732,725,456,191,35,3
2917066200,광주광역시 북구 두암2동,"16,830","16,830","1,013","1,488","2,398","1,941","2,307","3,060","2,571","1,447",533,69,3,"8,350","8,350",499,781,"1,265","1,056","1,184","1,459","1,216",685,192,13,0,"8,480","8,480",514,707,"1,133",885,"1,123","1,601","1,355",762,341,56,3
2917066300,광주광역시 북구 두암3동,"14,135","14,135",515,901,"1,722","1,366","1,735","2,757","2,664","1,613",765,93,4,"6,812","6,812",260,473,902,748,918,"1,356","1,289",638,213,15,0,"7,323","7,323",255,428,820,618,817,"1,401","1,375",975,552,78,4
2917066600,광주광역시 북구 삼각동,"14,593","14,593","1,110","1,736","2,399","1,792","2,491","2,678","1,399",688,257,43,0,"7,517","7,517",589,985,"1,318",929,"1,206","1,376",703,318,86,7,0,"7,076","7,076",521,751,"1,081",863,"1,285","1,302",696,370,171,36,0
2917066900,광주광역시 북구 일곡동,"30,926","30,926","2,541","4,854","4,832","3,051","6,023","5,583","2,176","1,165",614,84,3,"15,147","15,147","1,328","2,636","2,598","1,418","2,615","2,797","1,081",448,200,24,2,"15,779","15,779","1,213","2,218","2,234","1,633","3,408","2,786","1,095",717,414,60,1
2917067300,광주광역시 북구 매곡동,"14,378","14,378","1,270","1,795","2,059","1,762","2,386","2,488","1,475",736,352,51,4,"7,064","7,064",648,984,"1,125",884,"1,097","1,143",727,334,114,8,0,"7,314","7,314",622,811,934,878,"1,289","1,345",748,402,238,43,4
2917067600,광주광역시 북구 오치1동,"11,738","11,738",695,"1,137","1,914","1,340","1,771","2,293","1,491",772,278,40,7,"5,943","5,943",337,608,"1,044",697,903,"1,160",752,349,87,6,0,"5,795","5,795",358,529,870,643,868,"1,133",739,423,191,34,7
2917067700,광주광역시 북구 오치2동,"12,957","12,957",544,885,"2,016","1,471","1,661","2,589","2,074","1,105",540,70,2,"6,362","6,362",259,487,"1,075",817,855,"1,221","1,017",480,143,8,0,"6,595","6,595",285,398,941,654,806,"1,368","1,057",625,397,62,2
2917068500,광주광역시 북구 석곡동,"2,708","2,708",80,143,260,227,261,570,544,384,200,36,3,"1,409","1,409",38,87,154,133,159,320,277,167,66,8,0,"1,299","1,299",42,56,106,94,102,250,267,217,134,28,3
2917069500,광주광역시 북구 건국동,"52,434","52,434","7,555","6,429","5,853","9,222","10,298","6,890","3,609","1,695",756,119,8,"26,199","26,199","3,892","3,332","3,082","4,499","5,256","3,433","1,747",721,219,18,0,"26,235","26,235","3,663","3,097","2,771","4,723","5,042","3,457","1,862",974,537,101,8
2917069600,광주광역시 북구 양산동,"35,540","35,540","3,551","4,058","4,876","5,382","6,271","5,577","3,342","1,682",701,97,3,"17,858","17,858","1,849","2,058","2,550","2,833","3,209","2,759","1,611",731,239,19,0,"17,682","17,682","1,702","2,000","2,326","2,549","3,062","2,818","1,731",951,462,78,3
2920000000,광주광역시 광산구 ,"407,036","407,036","41,914","53,531","57,981","56,110","77,464","62,973","31,471","16,837","7,576","1,117",62,"204,966","204,966","21,536","27,548","30,688","28,367","38,677","32,851","15,652","7,222","2,214",206,5,"202,070","202,070","20,378","25,983","27,293","27,743","38,787","30,122","15,819","9,615","5,362",911,57
2920051500,광주광역시 광산구 송정1동,"11,299","11,299",761,"1,237","1,756","1,252","1,969","1,818","1,287",857,312,47,3,"5,699","5,699",386,650,965,661,"1,008",968,592,350,108,11,0,"5,600","5,600",375,587,791,591,961,850,695,507,204,36,3
2920052500,광주광역시 광산구 송정2동,"6,737","6,737",358,415,968,948,893,"1,096",942,766,306,39,6,"3,389","3,389",192,209,508,557,484,555,423,346,106,9,0,"3,348","3,348",166,206,460,391,409,541,519,420,200,30,6
2920054000,광주광역시 광산구 도산동,"16,077","16,077","1,556","1,790","2,239","2,357","2,786","2,469","1,436",999,382,58,5,"8,082","8,082",814,962,"1,191","1,202","1,427","1,253",664,434,122,13,0,"7,995","7,995",742,828,"1,048","1,155","1,359","1,216",772,565,260,45,5
2920055000,광주광역시 광산구 신흥동,"4,799","4,799",363,435,618,589,729,806,620,451,152,31,5,"2,424","2,424",191,233,328,314,388,418,285,210,52,5,0,"2,375","2,375",172,202,290,275,341,388,335,241,100,26,5
2920056500,광주광역시 광산구 어룡동,"32,491","32,491","4,045","3,620","3,935","5,603","5,937","4,438","2,856","1,395",565,91,6,"16,634","16,634","2,100","1,821","2,146","2,899","3,229","2,228","1,405",623,168,14,1,"15,857","15,857","1,945","1,799","1,789","2,704","2,708","2,210","1,451",772,397,77,5
2920058000,광주광역시 광산구 우산동,"26,675","26,675","2,163","2,171","4,056","4,076","4,037","4,769","2,999","1,497",777,128,2,"13,546","13,546","1,107","1,126","2,132","2,265","2,093","2,423","1,583",617,187,13,0,"13,129","13,129","1,056","1,045","1,924","1,811","1,944","2,346","1,416",880,590,115,2
2920060000,광주광역시 광산구 월곡1동,"11,605","11,605",774,"1,238","1,990","1,314","1,798","2,314","1,330",557,256,34,0,"5,908","5,908",393,657,"1,076",721,885,"1,159",679,255,76,7,0,"5,697","5,697",381,581,914,593,913,"1,155",651,302,180,27,0
2920061000,광주광역시 광산구 월곡2동,"16,540","16,540","1,277","2,153","2,469","1,866","3,031","3,045","1,633",735,291,37,3,"8,401","8,401",674,"1,115","1,315",947,"1,504","1,576",820,341,99,10,0,"8,139","8,139",603,"1,038","1,154",919,"1,527","1,469",813,394,192,27,3
2920062000,광주광역시 광산구 비아동,"7,329","7,329",689,796,911,933,"1,410","1,331",646,382,210,21,0,"3,845","3,845",331,424,513,493,763,757,339,165,55,5,0,"3,484","3,484",358,372,398,440,647,574,307,217,155,16,0
2920062400,광주광역시 광산구 첨단1동,"26,749","26,749","1,975","3,594","4,985","3,108","4,462","5,342","2,027",803,386,67,0,"13,249","13,249","1,006","1,813","2,614","1,575","2,007","2,623","1,103",358,138,12,0,"13,500","13,500",969,"1,781","2,371","1,533","2,455","2,719",924,445,248,55,0
2920062600,광주광역시 광산구 첨단2동,"43,991","43,991","4,047","5,861","7,892","5,964","8,279","7,517","2,575","1,183",583,87,3,"22,154","22,154","2,099","3,020","4,208","3,072","3,866","3,899","1,340",476,157,16,1,"21,837","21,837","1,948","2,841","3,684","2,892","4,413","3,618","1,235",707,426,71,2
2920063000,광주광역시 광산구 신가동,"21,229","21,229","2,262","3,173","2,959","2,700","4,410","3,206","1,415",787,278,35,4,"10,837","10,837","1,185","1,623","1,605","1,325","2,234","1,761",683,335,76,9,1,"10,392","10,392","1,077","1,550","1,354","1,375","2,176","1,445",732,452,202,26,3
2920063500,광주광역시 광산구 운남동,"31,940","31,940","3,251","4,117","4,807","4,271","6,003","5,442","2,193","1,251",532,69,4,"15,710","15,710","1,654","2,151","2,445","2,107","2,910","2,767","1,020",477,162,17,0,"16,230","16,230","1,597","1,966","2,362","2,164","3,093","2,675","1,173",774,370,52,4
2920063700,광주광역시 광산구 수완동,"78,433","78,433","10,897","13,595","9,295","11,114","18,061","9,439","3,691","1,653",595,89,4,"38,741","38,741","5,614","6,833","4,810","5,091","8,835","5,015","1,705",672,153,13,0,"39,692","39,692","5,283","6,762","4,485","6,023","9,226","4,424","1,986",981,442,76,4
2920064000,광주광역시 광산구 하남동,"23,375","23,375","3,237","3,143","2,802","3,773","4,719","3,143","1,680",577,262,35,4,"11,891","11,891","1,648","1,648","1,457","1,841","2,496","1,580",883,260,71,7,0,"11,484","11,484","1,589","1,495","1,345","1,932","2,223","1,563",797,317,191,28,4
2920065000,광주광역시 광산구 임곡동,"2,174","2,174",61,125,187,118,182,391,443,368,256,41,2,"1,114","1,114",28,68,107,69,113,235,244,168,76,6,0,"1,060","1,060",33,57,80,49,69,156,199,200,180,35,2
2920066000,광주광역시 광산구 동곡동,"1,950","1,950",53,80,182,155,186,335,394,364,178,20,3,997,997,30,41,107,96,114,200,193,166,46,3,1,953,953,23,39,75,59,72,135,201,198,132,17,2
2920067000,광주광역시 광산구 평동,"4,056","4,056",143,152,420,452,500,673,779,570,301,64,2,"2,235","2,235",71,75,256,297,335,421,417,261,88,14,0,"1,821","1,821",72,77,164,155,165,252,362,309,213,50,2
2920068000,광주광역시 광산구 삼도동,"2,267","2,267",55,119,168,153,208,409,454,364,294,40,3,"1,152","1,152",22,67,105,97,124,256,242,156,77,5,1,"1,115","1,115",33,52,63,56,84,153,212,208,217,35,2
