행정기관코드,행정기관,총 인구수,연령구간인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상,남 인구수,남 연령구간인구수,남 0~9세,남 10~19세,남 20~29세,남 30~39세,남 40~49세,남 50~59세,남 60~69세,남 70~79세,남 80~89세,남 90~99세,남 100세 이상,여 인구수,여 연령구간인구수,여 0~9세,여 10~19세,여 20~29세,여 30~39세,여 40~49세,여 50~59세,여 60~69세,여 70~79세,여 80~89세,여 90~99세,여 100세 이상
4113152000,경기도 성남시 수정구 신흥2동,"9,838","9,838",733,908,"1,273","1,284","1,561","1,758","1,395",648,228,33,17,"4,847","4,847",374,449,666,633,770,866,668,326,81,9,5,"4,991","4,991",359,459,607,651,791,892,727,322,147,24,12
4113153000,경기도 성남시 수정구 신흥3동,"11,188","11,188",428,672,"1,728","1,534","1,740","2,156","1,647",935,296,42,10,"5,816","5,816",214,359,897,875,970,"1,163",800,415,110,11,2,"5,372","5,372",214,313,831,659,770,993,847,520,186,31,8
4113154000,경기도 성남시 수정구 태평1동,"15,713","15,713",572,845,"2,769","2,256","2,156","2,772","2,369","1,402",496,63,13,"7,975","7,975",286,433,"1,401","1,268","1,197","1,412","1,148",628,185,16,1,"7,738","7,738",286,412,"1,368",988,959,"1,360","1,221",774,311,47,12
4113155000,경기도 성남시 수정구 태평2동,"15,940","15,940",802,"1,208","2,472","2,222","2,347","2,873","2,247","1,213",466,73,17,"7,996","7,996",410,636,"1,279","1,220","1,228","1,445","1,058",544,154,15,7,"7,944","7,944",392,572,"1,193","1,002","1,119","1,428","1,189",669,312,58,10
4113156000,경기도 성남시 수정구 태평3동,"13,791","13,791",703,963,"1,961","1,827","2,060","2,639","2,058","1,079",422,63,16,"7,022","7,022",347,493,"1,100",982,"1,081","1,360","1,041",451,142,20,5,"6,769","6,769",356,470,861,845,979,"1,279","1,017",628,280,43,11
4113156100,경기도 성남시 수정구 태평4동,"13,836","13,836",762,"1,279","2,039","1,685","2,262","2,448","1,778","1,074",434,57,18,"6,979","6,979",375,653,"1,103",920,"1,158","1,262",867,466,163,8,4,"6,857","6,857",387,626,936,765,"1,104","1,186",911,608,271,49,14
4113157000,경기도 성남시 수정구 수진1동,"12,707","12,707",418,731,"1,781","1,521","1,814","2,525","2,157","1,219",450,72,19,"6,588","6,588",206,412,966,885,"1,011","1,357","1,035",532,154,23,7,"6,119","6,119",212,319,815,636,803,"1,168","1,122",687,296,49,12
4113158000,경기도 성남시 수정구 수진2동,"16,451","16,451",866,"1,113","2,416","2,219","2,388","2,986","2,525","1,399",462,63,14,"8,295","8,295",409,585,"1,261","1,227","1,245","1,501","1,217",645,187,15,3,"8,156","8,156",457,528,"1,155",992,"1,143","1,485","1,308",754,275,48,11
4113159000,경기도 성남시 수정구 단대동,"16,148","16,148","1,155","1,359","2,188","2,322","2,537","2,751","2,101","1,182",458,81,14,"7,961","7,961",579,714,"1,141","1,207","1,294","1,321",982,519,179,20,5,"8,187","8,187",576,645,"1,047","1,115","1,243","1,430","1,119",663,279,61,9
4113160000,경기도 성남시 수정구 산성동,"13,029","13,029",633,"1,097","1,729","1,670","2,252","2,256","1,797","1,156",368,46,25,"6,690","6,690",340,580,930,922,"1,232","1,161",851,505,146,13,10,"6,339","6,339",293,517,799,748,"1,020","1,095",946,651,222,33,15
4113161000,경기도 성남시 수정구 양지동,"10,121","10,121",657,953,"1,434","1,188","1,705","1,754","1,319",779,288,40,4,"5,001","5,001",332,488,716,629,885,868,635,330,109,8,1,"5,120","5,120",325,465,718,559,820,886,684,449,179,32,3
4113162000,경기도 성남시 수정구 복정동,"11,485","11,485",785,513,"2,304","2,780","2,022","1,375","1,051",472,146,32,5,"6,257","6,257",388,266,"1,224","1,619","1,212",732,505,246,57,6,2,"5,228","5,228",397,247,"1,080","1,161",810,643,546,226,89,26,3
4113162500,경기도 성남시 수정구 위례동,"45,781","45,781","5,176","4,097","5,682","7,716","7,840","7,306","5,071","1,950",818,121,4,"22,487","22,487","2,649","2,004","2,864","3,679","3,985","3,555","2,543",930,251,25,2,"23,294","23,294","2,527","2,093","2,818","4,037","3,855","3,751","2,528","1,020",567,96,2
4113163000,경기도 성남시 수정구 신촌동,"4,810","4,810",566,433,738,924,752,595,500,210,76,16,0,"2,548","2,548",291,242,461,505,401,290,232,101,23,2,0,"2,262","2,262",275,191,277,419,351,305,268,109,53,14,0
4113164000,경기도 성남시 수정구 고등동,"7,067","7,067",577,477,"1,176","1,391",909,"1,104",826,426,149,31,1,"3,522","3,522",308,231,588,723,455,564,403,202,40,7,1,"3,545","3,545",269,246,588,668,454,540,423,224,109,24,0
4113165000,경기도 성남시 수정구 시흥동,"3,279","3,279",198,185,416,501,455,527,559,322,95,19,2,"1,729","1,729",102,108,249,272,247,266,280,166,34,5,0,"1,550","1,550",96,77,167,229,208,261,279,156,61,14,2
4113300000,경기도 성남시 중원구 ,"218,785","218,785","13,861","17,231","31,469","31,630","33,856","39,341","29,748","15,068","5,530",872,179,"110,836","110,836","7,173","8,870","16,404","16,947","17,855","19,721","14,816","6,889","1,936",178,47,"107,949","107,949","6,688","8,361","15,065","14,683","16,001","19,620","14,932","8,179","3,594",694,132
4113351000,경기도 성남시 중원구 성남동,"33,752","33,752","1,611","2,053","5,788","5,684","4,804","5,766","4,536","2,428",919,131,32,"17,495","17,495",803,"1,056","2,994","3,238","2,640","2,929","2,326","1,134",342,25,8,"16,257","16,257",808,997,"2,794","2,446","2,164","2,837","2,210","1,294",577,106,24
4113352500,경기도 성남시 중원구 중앙동,"14,344","14,344",931,919,"1,582","1,976","2,280","2,702","2,281","1,166",395,74,38,"7,623","7,623",501,495,851,"1,034","1,307","1,521","1,184",533,154,27,16,"6,721","6,721",430,424,731,942,973,"1,181","1,097",633,241,47,22
4113353000,경기도 성남시 중원구 금광1동,"7,144","7,144",440,478,968,"1,135","1,079","1,288","1,020",480,193,33,30,"3,669","3,669",219,247,496,628,591,641,537,223,76,6,5,"3,475","3,475",221,231,472,507,488,647,483,257,117,27,25
4113354000,경기도 성남시 중원구 금광2동,"25,064","25,064","1,342","2,037","3,869","3,479","3,906","4,395","3,495","1,766",659,102,14,"12,226","12,226",663,"1,005","1,847","1,787","2,011","2,175","1,670",807,243,16,2,"12,838","12,838",679,"1,032","2,022","1,692","1,895","2,220","1,825",959,416,86,12
4113355000,경기도 성남시 중원구 은행1동,"10,912","10,912",706,"1,095","1,790","1,395","1,722","1,874","1,265",750,275,35,5,"5,318","5,318",377,512,870,709,863,924,618,346,93,5,1,"5,594","5,594",329,583,920,686,859,950,647,404,182,30,4
4113356000,경기도 성남시 중원구 은행2동,"24,995","24,995","1,425","2,115","3,565","3,121","3,910","4,570","3,395","2,048",734,92,20,"12,449","12,449",766,"1,089","1,927","1,687","1,966","2,272","1,609",834,265,28,6,"12,546","12,546",659,"1,026","1,638","1,434","1,944","2,298","1,786","1,214",469,64,14
4113357000,경기도 성남시 중원구 상대원1동,"26,241","26,241","1,746","1,911","3,578","4,077","4,097","4,742","3,633","1,748",611,87,11,"13,575","13,575",923,976,"1,986","2,225","2,246","2,376","1,798",813,211,18,3,"12,666","12,666",823,935,"1,592","1,852","1,851","2,366","1,835",935,400,69,8
4113358000,경기도 성남시 중원구 상대원2동,"14,218","14,218",589,"1,008","1,862","1,710","2,115","3,031","2,268","1,162",395,67,11,"7,390","7,390",303,515,"1,013",971,"1,159","1,627","1,128",542,117,12,3,"6,828","6,828",286,493,849,739,956,"1,404","1,140",620,278,55,8
4113359000,경기도 성남시 중원구 상대원3동,"12,817","12,817",623,957,"1,866","1,610","1,872","2,654","1,903",916,341,65,10,"6,665","6,665",331,509,"1,000",923,"1,029","1,354",980,423,102,12,2,"6,152","6,152",292,448,866,687,843,"1,300",923,493,239,53,8
4113366000,경기도 성남시 중원구 하대원동,"21,319","21,319","1,488","1,855","3,140","2,943","3,099","4,080","2,945","1,217",467,81,4,"10,776","10,776",759,"1,006","1,666","1,553","1,575","1,948","1,524",588,148,9,0,"10,543","10,543",729,849,"1,474","1,390","1,524","2,132","1,421",629,319,72,4
4113367000,경기도 성남시 중원구 도촌동,"27,979","27,979","2,960","2,803","3,461","4,500","4,972","4,239","3,007","1,387",541,105,4,"13,650","13,650","1,528","1,460","1,754","2,192","2,468","1,954","1,442",646,185,20,1,"14,329","14,329","1,432","1,343","1,707","2,308","2,504","2,285","1,565",741,356,85,3
4113500000,경기도 성남시 분당구 ,"487,032","487,032","41,200","54,630","66,768","71,842","88,031","76,261","47,822","25,463","12,656","2,270",89,"236,043","236,043","21,158","27,938","33,532","34,516","41,048","37,523","23,417","11,482","4,807",601,21,"250,989","250,989","20,042","26,692","33,236","37,326","46,983","38,738","24,405","13,981","7,849","1,669",68
4113551000,경기도 성남시 분당구 분당동,"26,848","26,848","2,115","3,072","3,839","3,706","4,799","4,268","2,784","1,441",695,123,6,"13,235","13,235","1,103","1,619","2,007","1,868","2,201","2,049","1,366",690,291,39,2,"13,613","13,613","1,012","1,453","1,832","1,838","2,598","2,219","1,418",751,404,84,4
4113552000,경기도 성남시 분당구 수내1동,"18,204","18,204","1,305","2,276","2,455","2,573","3,742","2,779","1,380",949,647,95,3,"8,676","8,676",672,"1,177","1,194","1,198","1,674","1,425",652,395,260,29,0,"9,528","9,528",633,"1,099","1,261","1,375","2,068","1,354",728,554,387,66,3
4113553000,경기도 성남시 분당구 수내2동,"10,792","10,792","1,212","1,996",975,941,"2,674","1,462",743,493,248,46,2,"5,280","5,280",598,"1,025",521,395,"1,230",811,364,221,101,13,1,"5,512","5,512",614,971,454,546,"1,444",651,379,272,147,33,1
4113554000,경기도 성남시 분당구 수내3동,"14,249","14,249","1,101","2,503","1,874","1,614","3,282","2,092","1,040",475,225,42,1,"7,052","7,052",566,"1,317",959,788,"1,528","1,095",498,215,77,9,0,"7,197","7,197",535,"1,186",915,826,"1,754",997,542,260,148,33,1
4113554500,경기도 성남시 분당구 정자동,"20,029","20,029","1,538","1,970","3,191","3,651","3,281","2,911","2,029","1,012",371,72,3,"9,956","9,956",776,982,"1,673","1,898","1,554","1,412",997,488,162,13,1,"10,073","10,073",762,988,"1,518","1,753","1,727","1,499","1,032",524,209,59,2
4113555000,경기도 성남시 분당구 정자1동,"31,195","31,195","2,137","3,331","4,728","5,206","6,027","4,704","2,469","1,643",837,107,6,"14,681","14,681","1,061","1,657","2,120","2,375","2,702","2,358","1,212",773,381,39,3,"16,514","16,514","1,076","1,674","2,608","2,831","3,325","2,346","1,257",870,456,68,3
4113556000,경기도 성남시 분당구 정자2동,"16,228","16,228",960,"1,467","2,097","3,061","2,716","2,420","1,703","1,034",645,122,3,"7,686","7,686",520,799,"1,069","1,532","1,226","1,134",808,396,177,24,1,"8,542","8,542",440,668,"1,028","1,529","1,490","1,286",895,638,468,98,2
