행정기관코드,행정기관,총 인구수,연령구간인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상,남 인구수,남 연령구간인구수,남 0~9세,남 10~19세,남 20~29세,남 30~39세,남 40~49세,남 50~59세,남 60~69세,남 70~79세,남 80~89세,남 90~99세,남 100세 이상,여 인구수,여 연령구간인구수,여 0~9세,여 10~19세,여 20~29세,여 30~39세,여 40~49세,여 50~59세,여 60~69세,여 70~79세,여 80~89세,여 90~99세,여 100세 이상
2620054000,부산광역시 영도구 영선제1동,"4,184","4,184",194,262,462,395,545,744,811,538,198,26,9,"2,023","2,023",103,140,245,217,266,370,361,236,77,4,4,"2,161","2,161",91,122,217,178,279,374,450,302,121,22,5
2620055000,부산광역시 영도구 영선제2동,"9,032","9,032",429,615,910,837,"1,158","1,584","1,691","1,226",490,80,12,"4,401","4,401",219,336,497,442,573,783,809,528,191,20,3,"4,631","4,631",210,279,413,395,585,801,882,698,299,60,9
2620058500,부산광역시 영도구 신선동,"9,411","9,411",256,518,829,691,"1,184","1,739","1,864","1,570",662,86,12,"4,713","4,713",143,276,432,408,684,970,897,643,243,12,5,"4,698","4,698",113,242,397,283,500,769,967,927,419,74,7
2620059000,부산광역시 영도구 봉래제1동,"7,370","7,370",380,440,736,798,987,"1,223","1,436",871,414,56,29,"3,619","3,619",183,226,391,425,548,636,672,383,136,15,4,"3,751","3,751",197,214,345,373,439,587,764,488,278,41,25
2620060500,부산광역시 영도구 봉래제2동,"5,375","5,375",159,291,508,432,700,962,"1,054",908,323,30,8,"2,683","2,683",74,151,287,261,396,517,480,371,134,8,4,"2,692","2,692",85,140,221,171,304,445,574,537,189,22,4
2620063000,부산광역시 영도구 청학제1동,"6,902","6,902",403,453,633,698,"1,021","1,118","1,232",922,351,59,12,"3,356","3,356",205,233,324,361,535,574,585,405,119,12,3,"3,546","3,546",198,220,309,337,486,544,647,517,232,47,9
2620064000,부산광역시 영도구 청학제2동,"18,722","18,722","1,093","1,454","2,013","1,942","2,749","3,264","3,339","2,011",746,97,14,"9,298","9,298",548,761,"1,096","1,049","1,408","1,634","1,579",938,261,18,6,"9,424","9,424",545,693,917,893,"1,341","1,630","1,760","1,073",485,79,8
2620065000,부산광역시 영도구 동삼제1동,"29,302","29,302","1,649","2,346","3,541","3,028","4,168","5,209","5,092","2,998","1,130",125,16,"14,308","14,308",826,"1,185","1,960","1,559","2,075","2,479","2,457","1,343",399,25,0,"14,994","14,994",823,"1,161","1,581","1,469","2,093","2,730","2,635","1,655",731,100,16
2620066000,부산광역시 영도구 동삼제2동,"3,622","3,622",195,204,623,348,455,490,675,447,154,29,2,"1,900","1,900",103,101,388,199,258,257,332,196,54,11,1,"1,722","1,722",92,103,235,149,197,233,343,251,100,18,1
2620067000,부산광역시 영도구 동삼제3동,"10,649","10,649",393,580,989,971,"1,294","1,885","2,355","1,527",581,66,8,"5,178","5,178",194,298,548,526,707,932,"1,167",620,179,6,1,"5,471","5,471",199,282,441,445,587,953,"1,188",907,402,60,7
2623000000,부산광역시 부산진구 ,"357,190","357,190","21,741","25,535","51,763","47,513","51,579","59,096","54,219","31,498","12,520","1,499",227,"172,803","172,803","11,046","13,020","25,582","24,187","26,057","28,603","25,556","13,840","4,513",352,47,"184,387","184,387","10,695","12,515","26,181","23,326","25,522","30,493","28,663","17,658","8,007","1,147",180
2623051000,부산광역시 부산진구 부전제1동,"15,571","15,571",630,601,"3,199","2,438","1,825","2,536","2,376","1,354",526,72,14,"7,802","7,802",309,319,"1,488","1,318",986,"1,374","1,180",623,186,16,3,"7,769","7,769",321,282,"1,711","1,120",839,"1,162","1,196",731,340,56,11
2623052000,부산광역시 부산진구 부전제2동,"10,178","10,178",648,513,"2,010","1,806","1,497","1,591","1,269",570,220,47,7,"5,063","5,063",352,250,969,949,791,764,634,261,80,13,0,"5,115","5,115",296,263,"1,041",857,706,827,635,309,140,34,7
2623054000,부산광역시 부산진구 연지동,"20,407","20,407","1,506","1,860","2,059","2,291","3,319","3,217","3,251","2,008",793,97,6,"9,674","9,674",755,937,"1,103","1,148","1,613","1,476","1,461",856,299,24,2,"10,733","10,733",751,923,956,"1,143","1,706","1,741","1,790","1,152",494,73,4
2623055000,부산광역시 부산진구 초읍동,"21,910","21,910","1,234","1,556","2,300","2,329","3,073","3,681","3,981","2,616","1,016",111,13,"10,644","10,644",644,848,"1,213","1,213","1,551","1,772","1,807","1,180",391,24,1,"11,266","11,266",590,708,"1,087","1,116","1,522","1,909","2,174","1,436",625,87,12
2623056000,부산광역시 부산진구 양정제1동,"20,522","20,522","1,261","1,610","2,874","2,479","3,077","3,659","2,965","1,714",785,86,12,"9,798","9,798",639,806,"1,445","1,228","1,529","1,745","1,390",715,276,21,4,"10,724","10,724",622,804,"1,429","1,251","1,548","1,914","1,575",999,509,65,8
2623057000,부산광역시 부산진구 양정제2동,"13,135","13,135",585,653,"2,922","2,305","1,809","1,723","1,635","1,032",409,54,8,"6,023","6,023",294,307,"1,178","1,101",910,865,760,444,149,11,4,"7,112","7,112",291,346,"1,744","1,204",899,858,875,588,260,43,4
2623060000,부산광역시 부산진구 전포제1동,"18,211","18,211",920,"1,027","4,024","3,171","2,429","2,321","2,143","1,448",624,87,17,"8,658","8,658",442,498,"1,803","1,626","1,232","1,168","1,014",620,231,20,4,"9,553","9,553",478,529,"2,221","1,545","1,197","1,153","1,129",828,393,67,13
2623061000,부산광역시 부산진구 전포제2동,"21,498","21,498","1,080","1,249","3,434","3,149","3,056","3,157","3,279","2,127",864,91,12,"10,115","10,115",577,634,"1,600","1,536","1,517","1,485","1,485",924,335,19,3,"11,383","11,383",503,615,"1,834","1,613","1,539","1,672","1,794","1,203",529,72,9
2623064000,부산광역시 부산진구 부암제1동,"22,606","22,606","1,998","1,791","2,428","3,028","3,713","3,726","3,161","1,973",672,85,31,"11,046","11,046","1,016",921,"1,267","1,478","1,901","1,789","1,516",890,238,23,7,"11,560","11,560",982,870,"1,161","1,550","1,812","1,937","1,645","1,083",434,62,24
2623066000,부산광역시 부산진구 부암제3동,"18,311","18,311","1,197","1,997","2,117","1,856","2,979","3,463","2,668","1,436",521,65,12,"9,045","9,045",599,"1,044","1,166",936,"1,455","1,722","1,271",645,189,15,3,"9,266","9,266",598,953,951,920,"1,524","1,741","1,397",791,332,50,9
2623067000,부산광역시 부산진구 당감제1동,"24,423","24,423","1,301","2,106","3,015","2,489","3,642","4,614","3,983","2,158",970,133,12,"11,691","11,691",643,"1,064","1,640","1,308","1,744","2,199","1,853",898,310,31,1,"12,732","12,732",658,"1,042","1,375","1,181","1,898","2,415","2,130","1,260",660,102,11
2623068000,부산광역시 부산진구 당감제2동,"10,387","10,387",789,738,"1,242","1,686","1,496","1,580","1,554",910,353,32,7,"5,019","5,019",406,373,629,864,745,743,706,411,132,9,1,"5,368","5,368",383,365,613,822,751,837,848,499,221,23,6
2623070000,부산광역시 부산진구 당감제4동,"12,005","12,005",756,"1,021","1,326","1,423","1,831","2,323","1,825","1,042",405,45,8,"5,884","5,884",395,509,711,716,921,"1,145",875,465,138,7,2,"6,121","6,121",361,512,615,707,910,"1,178",950,577,267,38,6
2623071000,부산광역시 부산진구 가야제1동,"20,318","20,318",987,"1,295","3,296","2,364","2,786","3,545","3,322","1,962",675,77,9,"10,147","10,147",494,673,"1,781","1,286","1,484","1,733","1,565",860,255,16,0,"10,171","10,171",493,622,"1,515","1,078","1,302","1,812","1,757","1,102",420,61,9
2623072000,부산광역시 부산진구 가야제2동,"16,844","16,844","1,038","1,365","2,101","1,897","2,340","2,877","2,898","1,661",575,81,11,"8,235","8,235",526,717,"1,127",957,"1,165","1,357","1,347",785,229,22,3,"8,609","8,609",512,648,974,940,"1,175","1,520","1,551",876,346,59,8
2623074000,부산광역시 부산진구 개금제1동,"17,300","17,300","1,275","1,046","3,339","2,823","2,457","2,599","2,084","1,193",434,48,2,"8,261","8,261",649,509,"1,470","1,423","1,272","1,268",948,551,162,9,0,"9,039","9,039",626,537,"1,869","1,400","1,185","1,331","1,136",642,272,39,2
2623075000,부산광역시 부산진구 개금제2동,"11,673","11,673",709,924,"1,626","1,246","1,647","2,018","1,871","1,142",450,37,3,"5,718","5,718",338,472,864,674,819,999,880,499,162,10,1,"5,955","5,955",371,452,762,572,828,"1,019",991,643,288,27,2
2623076000,부산광역시 부산진구 개금제3동,"30,077","30,077","2,001","2,654","3,778","3,594","4,362","5,594","4,806","2,172",994,113,9,"14,603","14,603","1,050","1,329","1,992","1,809","2,142","2,604","2,366",953,337,20,1,"15,474","15,474",951,"1,325","1,786","1,785","2,220","2,990","2,440","1,219",657,93,8
2623077000,부산광역시 부산진구 범천제1동,"11,912","11,912",530,500,"2,338","2,150","1,564","1,738","1,660",955,418,51,8,"5,664","5,664",256,253,"1,006","1,085",812,887,799,405,145,15,1,"6,248","6,248",274,247,"1,332","1,065",752,851,861,550,273,36,7
2623078000,부산광역시 부산진구 범천제2동,"19,902","19,902","1,296","1,029","2,335","2,989","2,677","3,134","3,488","2,025",816,87,26,"9,713","9,713",662,557,"1,130","1,532","1,468","1,508","1,699",855,269,27,6,"10,189","10,189",634,472,"1,205","1,457","1,209","1,626","1,789","1,170",547,60,20
2626000000,부산광역시 동래구 ,"272,532","272,532","20,152","25,233","33,527","33,999","43,425","45,156","40,010","21,884","7,949","1,064",133,"132,867","132,867","10,401","13,235","17,595","17,096","21,149","21,406","18,648","10,091","2,985",238,23,"139,665","139,665","9,751","11,998","15,932","16,903","22,276","23,750","21,362","11,793","4,964",826,110
2626051000,부산광역시 동래구 수민동,"33,041","33,041","2,711","2,845","4,080","4,456","5,077","5,385","4,790","2,631",928,122,16,"16,195","16,195","1,383","1,551","2,196","2,241","2,512","2,510","2,229","1,190",345,30,8,"16,846","16,846","1,328","1,294","1,884","2,215","2,565","2,875","2,561","1,441",583,92,8
2626052000,부산광역시 동래구 복산동,"10,517","10,517",385,688,"1,191",950,"1,343","1,881","2,041","1,361",579,77,21,"5,131","5,131",202,371,653,533,697,899,965,580,214,17,0,"5,386","5,386",183,317,538,417,646,982,"1,076",781,365,60,21
2626054500,부산광역시 동래구 명륜동,"24,873","24,873","2,634","3,180","2,586","3,184","4,973","3,591","2,609","1,473",549,86,8,"12,124","12,124","1,348","1,754","1,313","1,475","2,398","1,744","1,197",672,205,17,1,"12,749","12,749","1,286","1,426","1,273","1,709","2,575","1,847","1,412",801,344,69,7
2626055000,부산광역시 동래구 온천제1동,"19,269","19,269","1,061","1,127","2,874","3,154","3,053","3,012","2,579","1,623",665,94,27,"9,126","9,126",518,563,"1,298","1,591","1,511","1,449","1,199",716,254,24,3,"10,143","10,143",543,564,"1,576","1,563","1,542","1,563","1,380",907,411,70,24
2626056000,부산광역시 동래구 온천제2동,"15,414","15,414",923,"1,467","1,802","1,531","2,176","2,601","2,497","1,602",695,114,6,"7,447","7,447",444,790,998,786,"1,032","1,209","1,150",737,273,25,3,"7,967","7,967",479,677,804,745,"1,144","1,392","1,347",865,422,89,3
2626057000,부산광역시 동래구 온천제3동,"38,542","38,542","2,580","2,931","5,628","5,313","5,604","6,661","5,714","2,944","1,035",117,15,"18,866","18,866","1,332","1,535","2,860","2,721","2,717","3,173","2,705","1,363",428,31,1,"19,676","19,676","1,248","1,396","2,768","2,592","2,887","3,488","3,009","1,581",607,86,14
2626058000,부산광역시 동래구 사직제1동,"10,872","10,872",843,"1,033","1,341","1,409","1,789","1,724","1,427",902,356,46,2,"5,219","5,219",427,486,709,710,877,822,633,405,143,6,1,"5,653","5,653",416,547,632,699,912,902,794,497,213,40,1
2626059000,부산광역시 동래구 사직제2동,"28,730","28,730","2,653","4,199","3,283","2,998","5,734","4,715","3,147","1,476",450,70,5,"13,936","13,936","1,347","2,096","1,773","1,407","2,614","2,333","1,529",694,129,13,1,"14,794","14,794","1,306","2,103","1,510","1,591","3,120","2,382","1,618",782,321,57,4
2626060000,부산광역시 동래구 사직제3동,"17,708","17,708","1,586","1,711","1,884","2,130","3,089","2,663","2,526","1,542",515,57,5,"8,801","8,801",909,938,"1,000","1,031","1,575","1,306","1,152",693,188,9,0,"8,907","8,907",677,773,884,"1,099","1,514","1,357","1,374",849,327,48,5
2626074000,부산광역시 동래구 안락제1동,"15,144","15,144",841,"1,037","1,789","1,746","2,124","2,647","2,789","1,550",545,70,6,"7,493","7,493",465,561,948,929,"1,118","1,237","1,281",720,215,17,2,"7,651","7,651",376,476,841,817,"1,006","1,410","1,508",830,330,53,4
2626075000,부산광역시 동래구 안락제2동,"28,324","28,324","2,027","2,883","3,355","3,293","4,499","4,950","4,396","2,075",742,92,12,"13,830","13,830","1,039","1,496","1,844","1,671","2,115","2,317","2,070",991,264,23,0,"14,494","14,494",988,"1,387","1,511","1,622","2,384","2,633","2,326","1,084",478,69,12
2626076100,부산광역시 동래구 명장제1동,"14,756","14,756","1,030","1,085","1,731","1,884","2,033","2,519","2,608","1,339",463,58,6,"7,206","7,206",533,533,912,967,"1,042","1,160","1,230",645,168,14,2,"7,550","7,550",497,552,819,917,991,"1,359","1,378",694,295,44,4
2626076200,부산광역시 동래구 명장제2동,"15,342","15,342",878,"1,047","1,983","1,951","1,931","2,807","2,887","1,366",427,61,4,"7,493","7,493",454,561,"1,091","1,034",941,"1,247","1,308",685,159,12,1,"7,849","7,849",424,486,892,917,990,"1,560","1,579",681,268,49,3
2629000000,부산광역시 남구 ,"271,183","271,183","18,831","23,760","35,486","31,536","42,639","43,620","40,243","24,667","9,136","1,131",134,"132,724","132,724","9,600","12,252","18,806","16,128","21,332","21,236","18,566","11,064","3,470",246,24,"138,459","138,459","9,231","11,508","16,680","15,408","21,307","22,384","21,677","13,603","5,666",885,110
2629051000,부산광역시 남구 대연제1동,"16,217","16,217",598,"1,026","3,566","1,936","2,111","2,295","2,397","1,622",595,60,11,"8,096","8,096",290,524,"1,941","1,065","1,126","1,106","1,052",717,259,14,2,"8,121","8,121",308,502,"1,625",871,985,"1,189","1,345",905,336,46,9
2629053000,부산광역시 남구 대연제3동,"33,345","33,345","2,930","3,246","6,256","4,464","5,695","4,693","3,362","1,841",739,105,14,"16,226","16,226","1,524","1,641","3,167","2,195","2,759","2,219","1,573",841,282,23,2,"17,119","17,119","1,406","1,605","3,089","2,269","2,936","2,474","1,789","1,000",457,82,12
2629054000,부산광역시 남구 대연제4동,"12,894","12,894","1,077",863,"1,309","1,881","1,889","1,957","1,974","1,371",514,49,10,"6,289","6,289",548,454,686,970,"1,007",900,906,602,204,11,1,"6,605","6,605",529,409,623,911,882,"1,057","1,068",769,310,38,9
2629055000,부산광역시 남구 대연제5동,"17,185","17,185","1,156","1,513","2,611","2,115","2,716","2,474","2,390","1,552",592,60,6,"8,288","8,288",599,765,"1,311","1,064","1,335","1,207","1,065",679,248,14,1,"8,897","8,897",557,748,"1,300","1,051","1,381","1,267","1,325",873,344,46,5
2629056000,부산광역시 남구 대연제6동,"15,679","15,679","1,854","1,473","1,803","2,319","2,707","2,251","1,811","1,042",360,52,7,"7,532","7,532",890,764,910,"1,105","1,318","1,087",809,498,137,14,0,"8,147","8,147",964,709,893,"1,214","1,389","1,164","1,002",544,223,38,7
2629057000,부산광역시 남구 용호제1동,"45,457","45,457","3,612","5,298","5,110","4,435","8,011","7,903","6,136","3,421","1,323",200,8,"21,875","21,875","1,796","2,697","2,744","2,060","3,724","3,858","2,909","1,524",504,57,2,"23,582","23,582","1,816","2,601","2,366","2,375","4,287","4,045","3,227","1,897",819,143,6
2629058000,부산광역시 남구 용호제2동,"17,685","17,685","1,525","1,849","1,716","1,977","2,977","2,782","2,756","1,483",532,79,9,"8,696","8,696",797,984,940,992,"1,481","1,307","1,283",715,182,14,1,"8,989","8,989",728,865,776,985,"1,496","1,475","1,473",768,350,65,8
2629059000,부산광역시 남구 용호제3동,"12,707","12,707",547,930,"1,497","1,200","1,675","2,275","2,459","1,554",509,54,7,"6,181","6,181",264,475,819,665,839,"1,098","1,117",708,187,9,0,"6,526","6,526",283,455,678,535,836,"1,177","1,342",846,322,45,7
2629060000,부산광역시 남구 용호제4동,"8,927","8,927",577,699,963,"1,129","1,380","1,387","1,581",880,280,42,9,"4,317","4,317",310,343,505,591,695,646,703,405,104,13,2,"4,610","4,610",267,356,458,538,685,741,878,475,176,29,7
2629061000,부산광역시 남구 용당동,"8,117","8,117",512,765,"1,005",779,"1,290","1,446","1,302",744,236,36,2,"4,138","4,138",271,381,594,413,666,746,643,325,92,6,1,"3,979","3,979",241,384,411,366,624,700,659,419,144,30,1
2629062000,부산광역시 남구 감만제1동,"14,379","14,379",771,"1,042","1,631","1,519","2,098","2,451","2,615","1,610",570,57,15,"7,330","7,330",404,578,936,817,"1,139","1,243","1,259",720,219,12,3,"7,049","7,049",367,464,695,702,959,"1,208","1,356",890,351,45,12
2629063000,부산광역시 남구 감만제2동,"7,244","7,244",345,522,713,726,"1,090","1,221","1,300",962,338,25,2,"3,606","3,606",189,279,399,408,594,623,553,426,132,3,0,"3,638","3,638",156,243,314,318,496,598,747,536,206,22,2
