행정기관코드,행정기관,총 인구수,연령구간인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상,남 인구수,남 연령구간인구수,남 0~9세,남 10~19세,남 20~29세,남 30~39세,남 40~49세,남 50~59세,남 60~69세,남 70~79세,남 80~89세,남 90~99세,남 100세 이상,여 인구수,여 연령구간인구수,여 0~9세,여 10~19세,여 20~29세,여 30~39세,여 40~49세,여 50~59세,여 60~69세,여 70~79세,여 80~89세,여 90~99세,여 100세 이상
4611064000,전라남도 목포시 동명동,"5,714","5,714",228,361,559,497,765,939,"1,104",911,319,29,2,"2,997","2,997",115,187,321,300,470,507,517,426,145,8,1,"2,717","2,717",113,174,238,197,295,432,587,485,174,21,1
4611064500,전라남도 목포시 삼학동,"6,370","6,370",475,625,759,693,986,964,"1,004",633,216,15,0,"3,141","3,141",249,303,404,373,529,442,457,301,80,3,0,"3,229","3,229",226,322,355,320,457,522,547,332,136,12,0
4611065500,전라남도 목포시 만호동,"3,129","3,129",76,152,220,256,434,589,684,503,182,27,6,"1,661","1,661",33,82,116,162,283,353,336,217,74,3,2,"1,468","1,468",43,70,104,94,151,236,348,286,108,24,4
4611066000,전라남도 목포시 유달동,"4,616","4,616",152,215,554,331,583,775,855,758,351,33,9,"2,480","2,480",76,110,382,210,388,464,427,319,98,6,0,"2,136","2,136",76,105,172,121,195,311,428,439,253,27,9
4611069500,전라남도 목포시 죽교동,"3,398","3,398",171,261,329,285,488,565,565,506,194,29,5,"1,765","1,765",80,133,187,170,293,335,278,213,67,7,2,"1,633","1,633",91,128,142,115,195,230,287,293,127,22,3
4611070500,전라남도 목포시 북항동,"9,746","9,746",794,"1,055","1,170","1,101","1,574","1,706","1,337",710,270,29,0,"4,884","4,884",431,540,632,585,837,821,620,315,99,4,0,"4,862","4,862",363,515,538,516,737,885,717,395,171,25,0
4611074500,전라남도 목포시 용해동,"18,175","18,175","2,063","2,522","1,919","2,405","3,379","2,549","1,728","1,080",459,68,3,"8,962","8,962","1,056","1,291","1,051","1,171","1,706","1,274",772,467,154,20,0,"9,213","9,213","1,007","1,231",868,"1,234","1,673","1,275",956,613,305,48,3
4611075000,전라남도 목포시 이로동,"11,026","11,026","1,038","1,435","1,173","1,316","1,872","1,690","1,368",772,311,48,3,"5,460","5,460",564,738,641,645,941,794,645,366,121,5,0,"5,566","5,566",474,697,532,671,931,896,723,406,190,43,3
4611075600,전라남도 목포시 상동,"18,112","18,112","1,620","2,093","1,917","2,109","3,053","2,895","2,381","1,385",567,86,6,"8,851","8,851",832,"1,091","1,036","1,075","1,508","1,393","1,152",598,148,18,0,"9,261","9,261",788,"1,002",881,"1,034","1,545","1,502","1,229",787,419,68,6
4611075700,전라남도 목포시 하당동,"12,545","12,545",953,"1,240","2,214","1,824","2,227","2,013","1,213",575,246,38,2,"6,441","6,441",502,689,"1,101",985,"1,160","1,067",602,254,74,7,0,"6,104","6,104",451,551,"1,113",839,"1,067",946,611,321,172,31,2
4611075800,전라남도 목포시 신흥동,"17,123","17,123","1,406","1,989","2,659","2,040","2,817","3,175","1,862",780,340,53,2,"8,568","8,568",722,"1,054","1,422","1,045","1,365","1,526",963,343,115,13,0,"8,555","8,555",684,935,"1,237",995,"1,452","1,649",899,437,225,40,2
4611078000,전라남도 목포시 삼향동,"5,116","5,116",497,567,563,655,849,790,639,372,161,23,0,"2,572","2,572",232,314,298,329,447,400,327,166,55,4,0,"2,544","2,544",265,253,265,326,402,390,312,206,106,19,0
4611079000,전라남도 목포시 옥암동,"11,261","11,261","1,118","1,620","1,523","1,398","2,073","1,849",967,481,208,22,2,"5,401","5,401",567,794,783,647,934,895,473,222,81,5,0,"5,860","5,860",551,826,740,751,"1,139",954,494,259,127,17,2
4611080000,전라남도 목포시 부흥동,"9,977","9,977",929,"1,118","1,376","1,358","1,711","1,811",973,472,201,28,0,"4,854","4,854",470,572,716,702,827,848,462,186,64,7,0,"5,123","5,123",459,546,660,656,884,963,511,286,137,21,0
4611081000,전라남도 목포시 부주동,"24,388","24,388","3,143","3,892","2,907","3,379","5,110","3,501","1,597",612,201,46,0,"12,096","12,096","1,612","1,968","1,589","1,571","2,449","1,781",806,269,44,7,0,"12,292","12,292","1,531","1,924","1,318","1,808","2,661","1,720",791,343,157,39,0
4613000000,전라남도 여수시 ,"281,250","281,250","21,636","27,139","33,818","31,753","42,462","48,846","39,503","23,973","10,462","1,554",104,"143,364","143,364","11,009","14,173","19,076","17,078","22,390","25,429","19,614","10,837","3,468",275,15,"137,886","137,886","10,627","12,966","14,742","14,675","20,072","23,417","19,889","13,136","6,994","1,279",89
4613025000,전라남도 여수시 돌산읍,"2,767","2,767",58,108,196,133,262,498,611,554,294,51,2,"1,390","1,390",25,52,117,85,176,267,317,230,110,11,0,"1,377","1,377",33,56,79,48,86,231,294,324,184,40,2
4613025100,전라남도 여수시 돌산읍우두출장소,"8,637","8,637",637,662,745,827,"1,284","1,411","1,574",994,445,57,1,"4,472","4,472",332,340,426,445,776,749,778,447,165,14,0,"4,165","4,165",305,322,319,382,508,662,796,547,280,43,1
4613025200,전라남도 여수시 돌산읍죽포출장소,"1,955","1,955",36,79,134,99,152,341,446,386,245,36,1,966,966,20,40,74,56,104,176,237,174,77,8,0,989,989,16,39,60,43,48,165,209,212,168,28,1
4613031000,전라남도 여수시 소라면,"20,709","20,709","2,174","2,104","2,255","2,735","3,210","3,557","2,450","1,389",728,101,6,"10,540","10,540","1,132","1,069","1,257","1,412","1,697","1,851","1,262",611,229,19,1,"10,169","10,169","1,042","1,035",998,"1,323","1,513","1,706","1,188",778,499,82,5
4613032000,전라남도 여수시 율촌면,"6,317","6,317",294,324,473,459,741,"1,061","1,211","1,031",616,101,6,"3,246","3,246",145,182,282,266,500,600,607,443,206,13,2,"3,071","3,071",149,142,191,193,241,461,604,588,410,88,4
4613033000,전라남도 여수시 화양면,"6,535","6,535",140,317,549,383,653,"1,259","1,339","1,127",648,117,3,"3,379","3,379",79,179,309,237,412,739,718,490,190,26,0,"3,156","3,156",61,138,240,146,241,520,621,637,458,91,3
4613034000,전라남도 여수시 남면,"2,894","2,894",75,137,160,129,262,470,650,609,355,43,4,"1,479","1,479",42,73,101,87,176,285,328,262,115,9,1,"1,415","1,415",33,64,59,42,86,185,322,347,240,34,3
4613035000,전라남도 여수시 화정면,"1,333","1,333",15,42,57,58,95,193,290,334,203,45,1,649,649,7,17,30,38,66,109,166,148,59,9,0,684,684,8,25,27,20,29,84,124,186,144,36,1
4613035600,전라남도 여수시 화정면개도출장소,856,856,27,40,59,36,86,148,162,176,104,17,1,429,429,15,20,32,18,54,96,78,78,33,5,0,427,427,12,20,27,18,32,52,84,98,71,12,1
4613036000,전라남도 여수시 삼산면,"2,078","2,078",62,83,163,142,228,475,455,283,155,29,3,"1,157","1,157",33,43,103,79,164,281,250,145,55,4,0,921,921,29,40,60,63,64,194,205,138,100,25,3
4613051500,전라남도 여수시 동문동,"4,713","4,713",244,291,452,464,569,737,968,723,217,43,5,"2,388","2,388",120,153,260,259,329,382,456,347,68,11,3,"2,325","2,325",124,138,192,205,240,355,512,376,149,32,2
4613053500,전라남도 여수시 한려동,"3,276","3,276",107,217,378,316,364,510,600,556,207,19,2,"1,668","1,668",54,117,197,199,213,273,280,241,88,6,0,"1,608","1,608",53,100,181,117,151,237,320,315,119,13,2
4613057000,전라남도 여수시 중앙동,"4,521","4,521",169,315,392,370,587,751,958,699,247,25,8,"2,261","2,261",88,169,230,208,336,389,431,307,95,8,0,"2,260","2,260",81,146,162,162,251,362,527,392,152,17,8
4613060000,전라남도 여수시 충무동,"4,095","4,095",123,239,342,302,491,684,860,762,252,35,5,"2,107","2,107",70,129,195,186,310,360,410,344,95,7,1,"1,988","1,988",53,110,147,116,181,324,450,418,157,28,4
4613062500,전라남도 여수시 광림동,"6,396","6,396",273,348,711,598,797,"1,091","1,285",929,317,41,6,"3,340","3,340",158,199,402,363,473,581,588,451,116,8,1,"3,056","3,056",115,149,309,235,324,510,697,478,201,33,5
4613063500,전라남도 여수시 서강동,"3,900","3,900",164,263,415,336,464,631,797,559,235,34,2,"1,932","1,932",72,126,231,195,265,311,369,270,89,4,0,"1,968","1,968",92,137,184,141,199,320,428,289,146,30,2
4613065500,전라남도 여수시 대교동,"5,588","5,588",182,269,486,477,642,960,"1,239",950,341,35,7,"2,858","2,858",86,122,285,262,411,548,550,447,138,9,0,"2,730","2,730",96,147,201,215,231,412,689,503,203,26,7
4613067000,전라남도 여수시 국동,"11,961","11,961",793,964,"1,329","1,246","1,629","2,193","2,051","1,293",414,41,8,"6,056","6,056",406,508,751,700,892,"1,039",993,607,155,5,0,"5,905","5,905",387,456,578,546,737,"1,154","1,058",686,259,36,8
4613068500,전라남도 여수시 월호동,"7,100","7,100",489,660,761,727,961,"1,187","1,314",741,222,35,3,"3,539","3,539",249,324,422,378,499,573,640,360,86,7,1,"3,561","3,561",240,336,339,349,462,614,674,381,136,28,2
4613070000,전라남도 여수시 여서동,"19,226","19,226","1,369","1,980","2,546","2,119","2,869","3,480","2,885","1,314",586,77,1,"9,469","9,469",673,"1,019","1,422","1,096","1,420","1,644","1,411",569,205,10,0,"9,757","9,757",696,961,"1,124","1,023","1,449","1,836","1,474",745,381,67,1
4613071000,전라남도 여수시 문수동,"19,775","19,775","1,472","2,210","2,535","2,186","3,251","3,406","2,652","1,389",583,91,0,"9,953","9,953",763,"1,155","1,397","1,153","1,615","1,734","1,332",616,175,13,0,"9,822","9,822",709,"1,055","1,138","1,033","1,636","1,672","1,320",773,408,78,0
4613073000,전라남도 여수시 미평동,"12,067","12,067",749,"1,153","1,818","1,314","1,848","2,255","1,611",890,381,47,1,"6,416","6,416",391,618,"1,081",756,999,"1,228",853,375,110,5,0,"5,651","5,651",358,535,737,558,849,"1,027",758,515,271,42,1
4613074000,전라남도 여수시 둔덕동,"10,571","10,571",836,"1,284","1,449","1,236","1,774","1,881","1,335",552,186,37,1,"5,315","5,315",414,681,754,682,841,936,679,261,62,5,0,"5,256","5,256",422,603,695,554,933,945,656,291,124,32,1
4613076500,전라남도 여수시 만덕동,"10,512","10,512","1,081",938,"1,083","1,410","1,579","1,560","1,508",935,357,53,8,"5,275","5,275",549,495,583,729,839,786,720,443,122,9,0,"5,237","5,237",532,443,500,681,740,774,788,492,235,44,8
4613078000,전라남도 여수시 쌍봉동,"33,084","33,084","2,906","4,080","5,155","4,073","5,726","5,916","3,188","1,388",555,93,4,"16,997","16,997","1,462","2,135","3,001","2,128","2,793","3,077","1,574",656,160,11,0,"16,087","16,087","1,444","1,945","2,154","1,945","2,933","2,839","1,614",732,395,82,4
4613079000,전라남도 여수시 시전동,"36,810","36,810","4,706","4,496","4,587","5,704","6,448","5,919","3,091","1,211",551,95,2,"18,487","18,487","2,388","2,385","2,433","2,833","3,138","3,017","1,561",548,171,12,1,"18,323","18,323","2,318","2,111","2,154","2,871","3,310","2,902","1,530",663,380,83,1
4613080000,전라남도 여수시 여천동,"21,650","21,650","1,269","2,193","3,363","2,363","3,399","4,554","2,632","1,223",560,93,1,"11,407","11,407",646,"1,104","2,008","1,415","1,751","2,413","1,351",543,160,16,0,"10,243","10,243",623,"1,089","1,355",948,"1,648","2,141","1,281",680,400,77,1
4613081000,전라남도 여수시 주삼동,"8,227","8,227","1,079","1,122",849,"1,256","1,650",993,676,436,153,11,2,"4,211","4,211",542,601,456,637,856,556,320,194,46,1,2,"4,016","4,016",537,521,393,619,794,437,356,242,107,10,0
4613082000,전라남도 여수시 삼일동,"2,493","2,493",73,148,272,184,304,490,450,348,185,29,10,"1,355","1,355",36,84,175,124,190,288,237,159,53,7,2,"1,138","1,138",37,64,97,60,114,202,213,189,132,22,8
4613083000,전라남도 여수시 묘도동,"1,204","1,204",34,73,104,71,137,235,215,192,120,23,0,623,623,12,34,62,52,95,141,118,71,35,3,0,581,581,22,39,42,19,42,94,97,121,85,20,0
4615000000,전라남도 순천시 ,"280,795","280,795","23,901","30,861","37,122","33,190","43,760","49,183","32,512","18,679","9,980","1,545",62,"140,159","140,159","12,290","16,153","20,131","16,963","21,596","24,844","16,327","8,325","3,219",303,8,"140,636","140,636","11,611","14,708","16,991","16,227","22,164","24,339","16,185","10,354","6,761","1,242",54
4615025000,전라남도 순천시 승주읍,"2,750","2,750",60,135,184,120,249,563,517,489,374,59,0,"1,357","1,357",38,69,109,63,157,328,279,190,109,15,0,"1,393","1,393",22,66,75,57,92,235,238,299,265,44,0
4615031000,전라남도 순천시 해룡면,"4,665","4,665",136,224,421,284,500,936,870,705,520,68,1,"2,412","2,412",63,120,247,184,320,551,435,316,167,9,0,"2,253","2,253",73,104,174,100,180,385,435,389,353,59,1
4615031500,전라남도 순천시 해룡면상삼출장소,"18,522","18,522","1,635","2,685","3,147","2,240","3,519","3,381","1,141",480,265,26,3,"9,213","9,213",846,"1,436","1,703","1,105","1,558","1,724",575,187,75,4,0,"9,309","9,309",789,"1,249","1,444","1,135","1,961","1,657",566,293,190,22,3
4615031600,전라남도 순천시 해룡면신대출장소,"31,522","31,522","5,869","4,748","3,050","6,550","6,481","3,151","1,137",357,148,31,0,"16,013","16,013","3,026","2,516","1,574","3,212","3,221","1,700",588,138,37,1,0,"15,509","15,509","2,843","2,232","1,476","3,338","3,260","1,451",549,219,111,30,0
4615032000,전라남도 순천시 서면,"12,278","12,278",868,"1,048","1,322","1,191","1,777","2,263","1,870","1,181",661,96,1,"6,157","6,157",448,551,705,624,945,"1,192",951,532,189,20,0,"6,121","6,121",420,497,617,567,832,"1,071",919,649,472,76,1
4615033000,전라남도 순천시 황전면,"2,989","2,989",60,102,172,145,220,497,629,628,469,66,1,"1,492","1,492",30,54,99,92,150,301,321,280,147,18,0,"1,497","1,497",30,48,73,53,70,196,308,348,322,48,1
4615034000,전라남도 순천시 월등면,"1,842","1,842",37,77,130,104,142,336,405,334,232,44,1,872,872,19,27,59,62,93,183,222,133,64,10,0,970,970,18,50,71,42,49,153,183,201,168,34,1
4615035000,전라남도 순천시 주암면,"3,252","3,252",68,148,200,163,234,586,660,654,475,64,0,"1,639","1,639",37,87,113,113,167,334,330,292,154,12,0,"1,613","1,613",31,61,87,50,67,252,330,362,321,52,0
4615036000,전라남도 순천시 송광면,"1,537","1,537",17,39,86,68,124,304,291,333,233,35,7,789,789,12,21,49,50,88,182,177,133,69,5,3,748,748,5,18,37,18,36,122,114,200,164,30,4
4615037000,전라남도 순천시 외서면,923,923,27,42,60,35,59,160,194,179,133,33,1,440,440,17,21,35,20,34,94,105,79,30,4,1,483,483,10,21,25,15,25,66,89,100,103,29,0
4615038000,전라남도 순천시 낙안면,"3,280","3,280",78,157,241,147,245,576,736,630,412,55,3,"1,598","1,598",40,83,138,82,151,307,375,282,130,9,1,"1,682","1,682",38,74,103,65,94,269,361,348,282,46,2
4615039000,전라남도 순천시 별량면,"5,607","5,607",148,292,429,293,569,999,"1,083",943,742,105,4,"2,817","2,817",73,148,264,166,359,563,578,418,224,23,1,"2,790","2,790",75,144,165,127,210,436,505,525,518,82,3
4615040000,전라남도 순천시 상사면,"2,828","2,828",60,170,261,158,297,550,566,445,265,52,4,"1,436","1,436",36,103,157,90,169,300,295,191,88,7,0,"1,392","1,392",24,67,104,68,128,250,271,254,177,45,4
4615051500,전라남도 순천시 향동,"3,855","3,855",156,278,381,336,437,611,787,560,265,40,4,"1,896","1,896",77,153,215,189,231,311,371,260,78,11,0,"1,959","1,959",79,125,166,147,206,300,416,300,187,29,4
4615054000,전라남도 순천시 매곡동,"4,759","4,759",155,377,837,422,530,779,733,610,281,34,1,"2,372","2,372",78,209,459,225,287,388,342,277,101,6,0,"2,387","2,387",77,168,378,197,243,391,391,333,180,28,1
4615055000,전라남도 순천시 삼산동,"24,081","24,081","1,725","2,678","3,778","2,588","3,577","4,382","3,138","1,453",653,102,7,"11,863","11,863",889,"1,356","2,065","1,339","1,719","2,040","1,531",693,212,18,1,"12,218","12,218",836,"1,322","1,713","1,249","1,858","2,342","1,607",760,441,84,6
4615056000,전라남도 순천시 조곡동,"6,474","6,474",373,594,776,656,946,"1,173","1,049",593,266,44,4,"3,261","3,261",197,303,436,358,473,605,492,284,103,10,0,"3,213","3,213",176,291,340,298,473,568,557,309,163,34,4
4615057000,전라남도 순천시 덕연동,"44,987","44,987","3,582","5,646","6,734","5,161","7,247","8,758","4,991","1,940",789,132,7,"22,404","22,404","1,773","2,973","3,685","2,661","3,387","4,204","2,530",901,260,29,1,"22,583","22,583","1,809","2,673","3,049","2,500","3,860","4,554","2,461","1,039",529,103,6
4615058000,전라남도 순천시 풍덕동,"7,811","7,811",396,612,928,795,982,"1,364","1,351",953,368,61,1,"3,910","3,910",212,333,523,419,538,647,638,428,161,11,0,"3,901","3,901",184,279,405,376,444,717,713,525,207,50,1
4615059000,전라남도 순천시 남제동,"9,131","9,131",393,718,"1,183",802,"1,161","1,770","1,578","1,061",408,57,0,"4,621","4,621",214,382,661,433,648,882,737,497,161,6,0,"4,510","4,510",179,336,522,369,513,888,841,564,247,51,0
4615060000,전라남도 순천시 저전동,"2,923","2,923",122,196,352,262,324,493,516,443,179,36,0,"1,420","1,420",64,96,193,134,168,235,244,190,86,10,0,"1,503","1,503",58,100,159,128,156,258,272,253,93,26,0
4615061000,전라남도 순천시 장천동,"2,512","2,512",68,111,296,220,298,508,526,309,146,28,2,"1,296","1,296",38,59,156,130,185,269,249,140,63,7,0,"1,216","1,216",30,52,140,90,113,239,277,169,83,21,2
4615062000,전라남도 순천시 중앙동,"3,201","3,201",114,204,399,288,443,562,555,434,174,23,5,"1,644","1,644",61,108,241,159,239,305,267,192,60,12,0,"1,557","1,557",53,96,158,129,204,257,288,242,114,11,5
4615063500,전라남도 순천시 도사동,"18,463","18,463","2,179","1,723","2,181","2,704","2,863","3,018","2,032","1,078",582,100,3,"9,313","9,313","1,159",906,"1,180","1,365","1,482","1,521","1,011",490,184,15,0,"9,150","9,150","1,020",817,"1,001","1,339","1,381","1,497","1,021",588,398,85,3
4615066100,전라남도 순천시 왕조1동,"40,713","40,713","3,674","5,069","6,331","5,002","7,022","7,643","3,691","1,429",732,118,2,"20,098","20,098","1,873","2,621","3,326","2,490","3,260","3,782","1,900",613,208,25,0,"20,615","20,615","1,801","2,448","3,005","2,512","3,762","3,861","1,791",816,524,93,2
4615066500,전라남도 순천시 왕조2동,"19,890","19,890","1,901","2,788","3,243","2,456","3,514","3,820","1,466",458,208,36,0,"9,826","9,826",970,"1,418","1,739","1,198","1,567","1,896",784,189,59,6,0,"10,064","10,064",931,"1,370","1,504","1,258","1,947","1,924",682,269,149,30,0
4617000000,전라남도 나주시 ,"114,469","114,469","10,173","9,328","12,191","14,682","16,236","17,328","15,543","11,479","6,479",971,59,"57,643","57,643","5,206","4,802","6,443","7,631","9,148","9,464","7,882","4,952","1,896",208,11,"56,826","56,826","4,967","4,526","5,748","7,051","7,088","7,864","7,661","6,527","4,583",763,48
4617025000,전라남도 나주시 남평읍,"12,197","12,197","1,174",791,"1,247","1,688","1,740","1,982","1,831","1,107",553,80,4,"6,128","6,128",608,410,659,860,989,984,936,504,156,21,1,"6,069","6,069",566,381,588,828,751,998,895,603,397,59,3
4617031000,전라남도 나주시 세지면,"2,754","2,754",62,159,226,141,230,503,565,499,310,55,4,"1,378","1,378",30,83,126,81,156,303,296,214,84,5,0,"1,376","1,376",32,76,100,60,74,200,269,285,226,50,4
4617032000,전라남도 나주시 왕곡면,"3,022","3,022",84,156,278,184,266,567,606,506,333,40,2,"1,557","1,557",38,88,148,119,176,352,321,220,91,4,0,"1,465","1,465",46,68,130,65,90,215,285,286,242,36,2
4617033000,전라남도 나주시 반남면,"1,515","1,515",25,53,111,78,125,281,329,279,200,34,0,749,749,12,28,71,51,82,160,164,125,49,7,0,766,766,13,25,40,27,43,121,165,154,151,27,0
4617034000,전라남도 나주시 공산면,"2,397","2,397",90,133,158,142,243,387,502,427,282,28,5,"1,187","1,187",46,68,87,79,154,225,266,174,80,7,1,"1,210","1,210",44,65,71,63,89,162,236,253,202,21,4
4617035000,전라남도 나주시 동강면,"2,564","2,564",55,92,184,133,205,430,556,529,338,42,0,"1,266","1,266",25,55,112,81,137,242,304,203,96,11,0,"1,298","1,298",30,37,72,52,68,188,252,326,242,31,0
4617036000,전라남도 나주시 다시면,"3,649","3,649",72,167,254,214,315,664,773,659,463,65,3,"1,828","1,828",37,101,149,138,206,370,403,279,133,11,1,"1,821","1,821",35,66,105,76,109,294,370,380,330,54,2
4617037000,전라남도 나주시 문평면,"2,006","2,006",37,61,132,93,168,365,424,385,291,49,1,973,973,16,33,75,55,116,209,223,147,88,11,0,"1,033","1,033",21,28,57,38,52,156,201,238,203,38,1
4617038000,전라남도 나주시 노안면,"4,755","4,755",105,179,363,278,441,906,"1,061",793,528,97,4,"2,446","2,446",64,84,201,173,298,525,569,346,166,20,0,"2,309","2,309",41,95,162,105,143,381,492,447,362,77,4
4617039000,전라남도 나주시 금천면,"4,453","4,453",149,228,394,361,463,801,863,755,369,65,5,"2,329","2,329",80,124,224,219,292,476,455,327,118,13,1,"2,124","2,124",69,104,170,142,171,325,408,428,251,52,4
4617040000,전라남도 나주시 산포면,"3,482","3,482",89,152,326,249,391,702,702,513,307,51,0,"1,818","1,818",41,80,194,147,250,424,361,221,87,13,0,"1,664","1,664",48,72,132,102,141,278,341,292,220,38,0
4617042000,전라남도 나주시 다도면,"1,932","1,932",44,55,113,104,168,400,431,364,223,29,1,"1,002","1,002",26,27,66,58,114,241,235,164,64,6,1,930,930,18,28,47,46,54,159,196,200,159,23,0
4617043000,전라남도 나주시 봉황면,"4,342","4,342",128,214,337,254,393,740,883,836,481,71,5,"2,241","2,241",64,123,186,141,262,461,463,370,153,17,1,"2,101","2,101",64,91,151,113,131,279,420,466,328,54,4
4617051000,전라남도 나주시 송월동,"7,847","7,847",682,898,"1,178","1,006","1,277","1,274",784,452,262,33,1,"3,907","3,907",348,469,633,525,649,661,375,170,67,10,0,"3,940","3,940",334,429,545,481,628,613,409,282,195,23,1
4617052000,전라남도 나주시 영강동,"2,820","2,820",159,247,357,278,436,473,395,292,154,29,0,"1,408","1,408",78,137,201,144,245,250,183,118,48,4,0,"1,412","1,412",81,110,156,134,191,223,212,174,106,25,0
4617054000,전라남도 나주시 금남동,"5,143","5,143",248,379,563,426,631,908,855,744,335,50,4,"2,589","2,589",146,217,311,233,344,474,415,320,116,13,0,"2,554","2,554",102,162,252,193,287,434,440,424,219,37,4
4617055000,전라남도 나주시 성북동,"9,173","9,173",822,965,"1,338","1,066","1,417","1,478","1,009",712,315,50,1,"4,594","4,594",419,511,734,538,732,771,465,323,90,11,0,"4,579","4,579",403,454,604,528,685,707,544,389,225,39,1
4617058000,전라남도 나주시 영산동,"3,463","3,463",122,302,292,245,339,660,637,525,298,39,4,"1,763","1,763",73,134,164,141,207,393,329,217,91,14,0,"1,700","1,700",49,168,128,104,132,267,308,308,207,25,4
4617060000,전라남도 나주시 이창동,"3,579","3,579",153,212,394,320,455,637,648,480,228,38,14,"1,886","1,886",75,99,227,198,286,380,338,212,60,6,5,"1,693","1,693",78,113,167,122,169,257,310,268,168,32,9
4617062000,전라남도 나주시 빛가람동,"33,376","33,376","5,873","3,885","3,946","7,422","6,533","3,170","1,689",622,209,26,1,"16,594","16,594","2,980","1,931","1,875","3,650","3,453","1,563",781,298,59,4,0,"16,782","16,782","2,893","1,954","2,071","3,772","3,080","1,607",908,324,150,22,1
4623000000,전라남도 광양시 ,"152,576","152,576","13,965","16,223","20,474","19,303","24,332","28,935","16,006","7,975","4,611",731,21,"79,442","79,442","7,090","8,402","11,908","10,298","12,352","15,872","8,437","3,501","1,442",135,5,"73,134","73,134","6,875","7,821","8,566","9,005","11,980","13,063","7,569","4,474","3,169",596,16
4623025000,전라남도 광양시 광양읍,"49,517","49,517","4,642","5,233","6,355","6,350","8,125","8,585","5,575","2,851","1,535",256,10,"25,315","25,315","2,343","2,728","3,503","3,256","4,263","4,544","2,894","1,252",481,50,1,"24,202","24,202","2,299","2,505","2,852","3,094","3,862","4,041","2,681","1,599","1,054",206,9
4623031000,전라남도 광양시 봉강면,"2,193","2,193",72,146,191,139,229,452,379,311,228,45,1,"1,138","1,138",45,84,113,82,139,266,193,128,73,14,1,"1,055","1,055",27,62,78,57,90,186,186,183,155,31,0
4623032000,전라남도 광양시 옥룡면,"3,132","3,132",96,143,268,175,294,684,581,490,342,58,1,"1,543","1,543",46,71,163,89,157,396,297,207,103,13,1,"1,589","1,589",50,72,105,86,137,288,284,283,239,45,0
