시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세(만원),건축년도,도로명
경기도 성남분당구 백현동,5**,12m미만,60,전세,202005,15,"        25,000",             0,2012,판교역로
경기도 성남분당구 백현동,5**,12m미만,61,전세,202005,29,"        22,500",             0,2010,동판교로52번길
경기도 성남분당구 백현동,5**,25m미만,75,전세,202005,22,"        38,000",             0,2009,판교역로18번길
경기도 성남분당구 백현동,5**,12m미만,124.57,전세,202005,27,"        37,000",             0,2011,동판교로52번길
경기도 성남분당구 백현동,5**,12m미만,126.3,월세,202005,16,"         4,000",           150,2017,동판교로52번길
경기도 성남분당구 분당동,1**,12m미만,19.8,전세,202005,8,"         5,500",             0,2002,장안로62번길
경기도 성남분당구 분당동,1**,8m미만,20,전세,202005,11,"         9,000",             0,2010,분당로
경기도 성남분당구 분당동,1**,12m미만,20,전세,202005,13,"         3,500",             0,2000,선지봉로16번길
경기도 성남분당구 분당동,1**,8m미만,20,전세,202005,15,"         8,500",             0,2001,선지봉로20번길
경기도 성남분당구 분당동,1**,8m미만,20,전세,202005,26,"         7,800",             0,1996,장안로14번길
경기도 성남분당구 분당동,1**,8m미만,21,월세,202005,23,"         1,000",            30,1995,분당로343번길
경기도 성남분당구 분당동,1**,8m미만,21,월세,202005,28,"         2,000",            35,1997,서현로494번길
경기도 성남분당구 분당동,1**,-,23,전세,202005,30,"         8,000",             0,2002,
경기도 성남분당구 분당동,1**,25m미만,24,월세,202005,16,"         2,000",            30,1997,서현로494번길
경기도 성남분당구 분당동,1**,12m미만,24,월세,202005,19,           500,            22,2000,선지봉로8번길
경기도 성남분당구 분당동,1**,8m미만,24,월세,202005,26,           700,            35,1997,서현로494번길
경기도 성남분당구 분당동,1**,12m미만,25,월세,202005,6,"         5,000",            15,2001,선지봉로16번길
경기도 성남분당구 분당동,1**,12m미만,26,월세,202005,14,"         8,000",             5,1997,분당로343번길
경기도 성남분당구 분당동,1**,8m미만,26,전세,202005,12,"         8,500",             0,2003,서현로429번길
경기도 성남분당구 분당동,1**,8m미만,27,월세,202005,1,           400,            30,2000,분당로343번길
경기도 성남분당구 분당동,1**,8m미만,27.24,전세,202005,10,"         8,500",             0,,서현로429번길
경기도 성남분당구 분당동,1**,-,28,전세,202005,27,"         7,300",             0,2002,
경기도 성남분당구 분당동,1**,25m미만,29,전세,202005,2,"         8,000",             0,2007,장안로16번길
경기도 성남분당구 분당동,1**,25m미만,30,월세,202005,4,"         2,000",            35,2001,서현로478번길
경기도 성남분당구 분당동,1**,25m미만,30,전세,202005,13,"         7,000",             0,2007,장안로16번길
경기도 성남분당구 분당동,1**,-,30,전세,202005,30,"         9,500",             0,2013,
경기도 성남분당구 분당동,1**,-,33,월세,202005,25,"         6,000",            25,2000,
경기도 성남분당구 분당동,1**,-,35,전세,202005,29,"         9,000",             0,1998,
경기도 성남분당구 분당동,1**,8m미만,38,월세,202005,16,"         1,000",            40,1997,분당로381번길
경기도 성남분당구 분당동,1**,-,40,전세,202005,21,"        17,500",             0,2000,
경기도 성남분당구 분당동,1**,-,40,전세,202005,22,"        14,000",             0,1996,
경기도 성남분당구 분당동,1**,8m미만,42,전세,202005,18,"        14,000",             0,1997,장안로4번길
경기도 성남분당구 분당동,1**,-,42.9,전세,202005,7,"        11,000",             0,1995,
경기도 성남분당구 분당동,1**,12m미만,45,월세,202005,19,"        14,000",             5,1996,선지봉로7번길
경기도 성남분당구 분당동,1**,8m미만,45,월세,202005,25,           500,            58,1997,장안로14번길
경기도 성남분당구 분당동,1**,-,45.6,월세,202005,18,"         1,000",            40,1995,
경기도 성남분당구 분당동,1**,12m미만,48,월세,202005,14,"        12,000",            15,1997,장안로4번길
경기도 성남분당구 분당동,1**,8m미만,48,전세,202005,2,"        10,000",             0,1996,장안로14번길
경기도 성남분당구 분당동,1**,8m미만,48,전세,202005,19,"        14,000",             0,1995,분당로311번길
경기도 성남분당구 분당동,1**,-,48.62,월세,202005,27,           500,            45,1996,
경기도 성남분당구 분당동,1**,8m미만,49,월세,202005,16,"         1,000",            55,1998,장안로4번길
경기도 성남분당구 분당동,1**,-,49.5,전세,202005,14,"        17,000",             0,1995,
경기도 성남분당구 분당동,1**,8m미만,50,월세,202005,21,"         1,000",            72,1996,장안로56번길
경기도 성남분당구 분당동,1**,8m미만,51.14,월세,202005,22,"         3,000",            30,1996,장안로56번길
경기도 성남분당구 분당동,1**,-,52,월세,202005,16,"        13,000",            10,1996,
경기도 성남분당구 분당동,1**,8m미만,52.49,월세,202005,26,           500,            45,1997,장안로56번길
경기도 성남분당구 분당동,1**,25m미만,52.8,월세,202005,6,"         1,000",            65,2000,장안로52번길
경기도 성남분당구 분당동,1**,8m미만,53.64,전세,202005,1,"        16,500",             0,1996,장안로4번길
경기도 성남분당구 분당동,1**,8m미만,53.94,전세,202005,25,"         6,000",             0,1997,서현로429번길
경기도 성남분당구 분당동,1**,12m미만,54,월세,202005,25,"         2,000",            65,2001,장안로62번길
경기도 성남분당구 분당동,1**,8m미만,55,월세,202005,26,"         7,000",            50,2003,장안로14번길
경기도 성남분당구 분당동,1**,8m미만,55,전세,202005,4,"        17,000",             0,1997,분당로
경기도 성남분당구 분당동,1**,8m미만,55,전세,202005,4,"        17,000",             0,1997,분당로
경기도 성남분당구 분당동,1**,8m미만,56.42,월세,202005,19,"         5,000",            10,1997,장안로4번길
경기도 성남분당구 분당동,1**,8m미만,57,전세,202005,25,"         8,000",             0,1998,분당로359번길
경기도 성남분당구 분당동,1**,12m미만,57.26,전세,202005,8,"        16,000",             0,1996,장안로62번길
경기도 성남분당구 분당동,1**,-,60,월세,202005,5,"         3,000",            45,1997,
경기도 성남분당구 분당동,1**,8m미만,60,전세,202005,30,"        20,000",             0,1997,분당로327번길
경기도 성남분당구 분당동,1**,12m미만,66,전세,202005,27,"        16,000",             0,1995,선지봉로7번길
경기도 성남분당구 분당동,1**,8m미만,75,전세,202005,13,"        15,000",             0,1997,장안로14번길
경기도 성남분당구 분당동,1**,8m미만,85,전세,202005,13,"        15,000",             0,1996,선지봉로16번길
경기도 성남분당구 분당동,1**,-,88,전세,202005,19,"        23,000",             0,1997,
경기도 성남분당구 분당동,1**,8m미만,92.16,전세,202005,14,"        26,000",             0,1997,분당로311번길
경기도 성남분당구 분당동,1**,8m미만,98,전세,202005,26,"        22,000",             0,1995,장안로4번길
경기도 성남분당구 분당동,1**,8m미만,98.55,월세,202005,6,"        17,000",            21,1997,서현로494번길
경기도 성남분당구 분당동,9*,-,99.84,월세,202005,22,"         2,000",            90,1996,
경기도 성남분당구 분당동,1**,8m미만,106.28,월세,202005,25,           500,            52,1996,장안로4번길
경기도 성남분당구 서현동,3**,-,22,전세,202005,1,"         6,500",             0,1997,
경기도 성남분당구 서현동,3**,8m미만,22,전세,202005,14,"         6,500",             0,1997,불정로426번길
경기도 성남분당구 서현동,3**,-,22,전세,202005,20,"         4,500",             0,2000,
경기도 성남분당구 서현동,3**,8m미만,23,월세,202005,19,           500,            40,2000,불정로426번길
경기도 성남분당구 서현동,2**,-,23.1,전세,202005,6,"         8,000",             0,2003,
경기도 성남분당구 서현동,3**,-,25,전세,202005,28,"         9,000",             0,2000,
경기도 성남분당구 서현동,3**,-,26,전세,202005,16,"         7,000",             0,1997,
경기도 성남분당구 서현동,7*,8m미만,27,월세,202005,2,"         2,000",            50,1997,새마을로1번길
경기도 성남분당구 서현동,7*,8m미만,27,월세,202005,2,"         4,000",            40,1997,새마을로1번길
경기도 성남분당구 서현동,3**,-,28.06,전세,202005,22,"         8,500",             0,2001,
경기도 성남분당구 서현동,3**,-,28.23,전세,202005,11,"         8,900",             0,2000,
경기도 성남분당구 서현동,3**,-,30,월세,202005,1,"         2,500",            10,2009,
경기도 성남분당구 서현동,3**,12m미만,30,전세,202005,2,"        11,000",             0,1995,서현로393번길
경기도 성남분당구 서현동,8*,-,30.99,전세,202005,8,"        12,000",             0,2004,
경기도 성남분당구 서현동,3**,8m미만,48,전세,202005,18,"        14,700",             0,1997,돌마로522번길
경기도 성남분당구 서현동,3**,8m미만,48,전세,202005,18,"        15,000",             0,1997,돌마로522번길
경기도 성남분당구 서현동,8*,12m미만,49.5,전세,202005,22,"        18,000",             0,2004,서현로
경기도 성남분당구 서현동,8*,8m미만,50,월세,202005,13,"        10,000",            30,2012,서현로237번길
경기도 성남분당구 서현동,3**,8m미만,50,월세,202005,19,"         1,000",            70,2000,돌마로522번길
경기도 성남분당구 서현동,3**,-,52,전세,202005,29,"        15,000",             0,1996,
경기도 성남분당구 서현동,3**,25m미만,53.16,월세,202005,19,"         1,500",            41,2000,불정로
경기도 성남분당구 서현동,3**,8m미만,55,월세,202005,22,"         7,000",            35,1997,불정로426번길
경기도 성남분당구 서현동,3**,-,55.8,월세,202005,30,           500,            60,1996,
경기도 성남분당구 서현동,8*,-,56,전세,202005,6,"        10,000",             0,1993,
경기도 성남분당구 서현동,3**,8m미만,56.12,월세,202005,12,"         9,000",            25,1996,불정로420번길
경기도 성남분당구 서현동,3**,-,56.12,월세,202005,12,"         9,000",            25,1996,
경기도 성남분당구 서현동,8*,8m미만,61.23,월세,202005,14,"         4,000",            20,1993,서현로237번길
경기도 성남분당구 서현동,8*,12m미만,80,전세,202005,20,"        27,000",             0,2004,서현로
경기도 성남분당구 서현동,8*,-,80,전세,202005,30,"        30,000",             0,2004,
경기도 성남분당구 서현동,3**,12m미만,102.22,월세,202005,2,"         3,000",            50,1996,서현로357번길
경기도 성남분당구 서현동,8*,12m미만,103.43,전세,202005,20,"        30,000",             0,1994,서현로237번길
경기도 성남분당구 수내동,1**,12m미만,20,월세,202005,1,           500,            40,2002,발이봉북로35번길
경기도 성남분당구 수내동,1**,-,20,월세,202005,4,"         3,000",            30,1998,
경기도 성남분당구 수내동,1**,8m미만,20,월세,202005,11,"         3,000",            27,2009,발이봉남로12번길
경기도 성남분당구 수내동,9*,8m미만,21,전세,202005,19,"         7,500",             0,1997,발이봉로11번길
경기도 성남분당구 수내동,1**,8m미만,23,월세,202005,6,           500,            32,2001,발이봉북로24번길
경기도 성남분당구 수내동,1**,25m미만,23,월세,202005,13,"         1,000",            45,2000,발이봉남로
경기도 성남분당구 수내동,1**,8m미만,25,월세,202005,1,"         1,000",            35,2010,발이봉남로39번길
경기도 성남분당구 수내동,1**,12m미만,25,월세,202005,6,"         6,000",            15,1996,발이봉남로21번길
경기도 성남분당구 수내동,1**,8m미만,25,전세,202005,16,"         6,000",             0,1994,발이봉남로16번길
경기도 성남분당구 수내동,1**,25m미만,25,전세,202005,19,"         3,000",             0,2001,발이봉북로
경기도 성남분당구 수내동,1**,8m미만,25.6,월세,202005,13,"         3,000",            10,1998,발이봉남로16번길
경기도 성남분당구 수내동,9*,25m미만,27,월세,202005,25,"         3,000",            32,2001,발이봉남로
경기도 성남분당구 수내동,1**,12m미만,27,전세,202005,30,"         9,000",             0,1996,발이봉남로21번길
경기도 성남분당구 수내동,1**,12m미만,28,월세,202005,20,           300,            20,1996,발이봉남로21번길
경기도 성남분당구 수내동,1**,12m미만,28,월세,202005,27,"         4,000",            21,1995,발이봉북로31번길
경기도 성남분당구 수내동,1**,25m미만,32,월세,202005,20,           500,            45,2003,발이봉북로
경기도 성남분당구 수내동,1**,-,40,월세,202005,18,"         3,000",            30,1996,
경기도 성남분당구 수내동,1**,8m미만,45,월세,202005,3,"         2,000",            40,1996,발이봉북로27번길
경기도 성남분당구 수내동,9*,8m미만,45,월세,202005,4,"         4,000",            36,1997,발이봉남로4번길
경기도 성남분당구 수내동,1**,8m미만,45,월세,202005,6,           950,            60,1997,발이봉로
경기도 성남분당구 수내동,1**,12m미만,45,월세,202005,13,"         4,000",            45,1998,발이봉북로31번길
경기도 성남분당구 수내동,1**,25m미만,45,월세,202005,18,"         5,000",             7,1997,발이봉남로21번길
경기도 성남분당구 수내동,1**,25m미만,45,월세,202005,25,"         1,000",            65,1997,발이봉남로21번길
경기도 성남분당구 수내동,1**,8m미만,45,전세,202005,12,"         5,000",             0,1997,발이봉남로8번길
경기도 성남분당구 수내동,1**,25m미만,47,월세,202005,1,"         4,000",            30,1997,발이봉남로35번길
경기도 성남분당구 수내동,9*,-,47.88,전세,202005,12,"        13,000",             0,1997,
경기도 성남분당구 수내동,1**,8m미만,48,월세,202005,21,"         1,000",            55,2000,발이봉북로35번길
경기도 성남분당구 수내동,9*,8m미만,48,전세,202005,22,"        18,000",             0,2002,발이봉남로4번길
경기도 성남분당구 수내동,1**,12m미만,50,월세,202005,18,"         2,000",            50,1996,발이봉북로35번길
경기도 성남분당구 수내동,1**,8m미만,50,전세,202005,8,"        14,000",             0,1996,발이봉남로39번길
경기도 성남분당구 수내동,8*,8m미만,51.69,월세,202005,8,"         3,000",            50,1996,발이봉로7번길
경기도 성남분당구 수내동,1**,8m미만,51.7,전세,202005,22,"        13,000",             0,1997,발이봉북로35번길
경기도 성남분당구 수내동,1**,8m미만,53,전세,202005,5,"        11,500",             0,1998,발이봉남로12번길
경기도 성남분당구 수내동,1**,8m미만,53,전세,202005,11,"        14,000",             0,1998,발이봉남로12번길
경기도 성남분당구 수내동,1**,8m미만,53.46,월세,202005,25,           500,            50,1996,발이봉로15번길
경기도 성남분당구 수내동,1**,8m미만,60,월세,202005,17,"        17,000",            20,1998,발이봉남로25번길
경기도 성남분당구 수내동,9*,8m미만,90,월세,202005,28,"        15,000",            50,1996,발이봉남로8번길
경기도 성남분당구 수내동,9*,-,96,전세,202005,7,"        28,000",             0,1995,
경기도 성남분당구 수내동,1**,25m미만,96,전세,202005,21,"        24,000",             0,1997,발이봉남로
경기도 성남분당구 수내동,1**,25m미만,96,전세,202005,21,"        24,000",             0,1997,발이봉남로
경기도 성남분당구 수내동,1**,8m미만,102.01,월세,202005,27,"        15,000",            50,1996,발이봉남로16번길
경기도 성남분당구 수내동,1**,8m미만,103,월세,202005,30,"        15,000",            50,1996,발이봉남로16번길
경기도 성남분당구 수내동,1**,8m미만,103,월세,202005,30,"        15,000",            50,1996,발이봉남로16번길
경기도 성남분당구 야탑동,1**,25m미만,13.78,전세,202005,20,"         6,500",             0,,야탑로
경기도 성남분당구 야탑동,3**,12m미만,16,전세,202005,21,"         6,000",             0,1997,장미로108번길
경기도 성남분당구 야탑동,1**,-,18,월세,202005,1,"         2,000",            30,2000,
경기도 성남분당구 야탑동,3**,12m미만,20,월세,202005,9,           500,            45,2001,야탑로153번길
경기도 성남분당구 야탑동,3**,8m미만,20,전세,202005,16,"         9,500",             0,2001,장미로
경기도 성남분당구 야탑동,3**,8m미만,21,월세,202005,2,"         6,000",            25,1995,장미로100번길
경기도 성남분당구 야탑동,3**,8m미만,21,월세,202005,4,"         4,000",            30,1995,장미로100번길
경기도 성남분당구 야탑동,3**,8m미만,21.8,월세,202005,29,"         1,000",            50,2015,장미로100번길
경기도 성남분당구 야탑동,2**,25m미만,23,전세,202005,7,"         9,000",             0,1994,매화로48번길
경기도 성남분당구 야탑동,3**,12m미만,23,전세,202005,30,"        10,500",             0,2008,매화로37번길
경기도 성남분당구 야탑동,3**,-,23.1,전세,202005,26,"        10,000",             0,2015,
경기도 성남분당구 야탑동,3**,8m미만,24,월세,202005,19,"         1,000",            45,2000,장미로100번길
경기도 성남분당구 야탑동,2**,25m미만,25,월세,202005,2,"         4,000",            30,1993,야탑로149번길
경기도 성남분당구 야탑동,2**,8m미만,25,월세,202005,10,"         6,000",            20,2001,장미로122번길
경기도 성남분당구 야탑동,3**,8m미만,25,월세,202005,20,"         1,000",            40,2015,매화로37번길
경기도 성남분당구 야탑동,3**,8m미만,25,월세,202005,21,"         2,000",            50,2015,매화로37번길
경기도 성남분당구 야탑동,3**,-,25,월세,202005,22,"         8,000",            10,2001,
경기도 성남분당구 야탑동,3**,8m미만,25,전세,202005,20,"        10,500",             0,2015,매화로37번길
경기도 성남분당구 야탑동,3**,8m미만,25,전세,202005,27,"         9,000",             0,1996,장미로
경기도 성남분당구 야탑동,2**,8m미만,26,월세,202005,10,"         5,000",            35,1993,장미로122번길
경기도 성남분당구 야탑동,2**,-,26,월세,202005,25,"         1,000",            40,2000,
경기도 성남분당구 야탑동,3**,-,27,전세,202005,16,"        10,000",             0,2015,
경기도 성남분당구 야탑동,3**,8m미만,30,월세,202005,22,"         1,500",            52,1996,장미로100번길
경기도 성남분당구 야탑동,2**,25m미만,30,전세,202005,9,"        12,000",             0,1994,매화로48번길
경기도 성남분당구 야탑동,3**,8m미만,30,전세,202005,15,"        10,000",             0,2000,매화로55번길
경기도 성남분당구 야탑동,4**,-,33,전세,202005,11,"        11,000",             0,2002,
경기도 성남분당구 야탑동,1**,8m미만,33,전세,202005,31,"         6,000",             0,2000,새나리로6번길
경기도 성남분당구 야탑동,1**,25m이상,33.42,전세,202005,22,"         7,500",             0,,판교로
경기도 성남분당구 야탑동,3**,25m미만,45,월세,202005,11,"        11,000",            10,1995,야탑로111번길
경기도 성남분당구 야탑동,2**,25m미만,45,월세,202005,23,"         4,000",            15,1999,매화로48번길
경기도 성남분당구 야탑동,3**,12m미만,46,월세,202005,10,"         1,000",            42,1996,야탑로161번길
경기도 성남분당구 야탑동,4**,8m미만,48,월세,202005,5,"        17,000",            10,2003,판교로552번길
경기도 성남분당구 야탑동,2**,12m미만,50,월세,202005,11,"         6,000",            50,1995,매화로56번길
경기도 성남분당구 야탑동,3**,8m미만,50,월세,202005,14,"         5,000",            50,2002,매화로37번길
경기도 성남분당구 야탑동,4**,8m미만,50,전세,202005,5,"        16,000",             0,2002,판교로552번길
경기도 성남분당구 야탑동,4**,8m미만,50,전세,202005,11,"        18,000",             0,2002,판교로552번길
경기도 성남분당구 야탑동,2**,12m미만,55,전세,202005,11,"        11,000",             0,1994,매화로38번길
경기도 성남분당구 야탑동,4**,8m미만,55,전세,202005,26,"        25,000",             0,2006,판교로592번길
경기도 성남분당구 야탑동,4**,8m미만,56,전세,202005,13,"        18,000",             0,2003,판교로552번길
경기도 성남분당구 야탑동,6**,8m미만,56,전세,202005,14,"        20,000",             0,2001,판교로562번길
경기도 성남분당구 야탑동,6**,8m미만,56,전세,202005,18,"        20,000",             0,2001,판교로562번길
경기도 성남분당구 야탑동,3**,25m미만,56.1,전세,202005,18,"        11,500",             0,1995,야탑로105번길
경기도 성남분당구 야탑동,3**,8m미만,57,전세,202005,3,"        15,000",             0,1994,야탑로153번길
경기도 성남분당구 야탑동,3**,8m미만,57,전세,202005,4,"        16,000",             0,1994,야탑로139번길
경기도 성남분당구 야탑동,2**,-,57.72,전세,202005,13,"        17,000",             0,1998,
경기도 성남분당구 야탑동,3**,12m미만,58.2,전세,202005,22,"        18,000",             0,1996,매화로38번길
경기도 성남분당구 야탑동,3**,8m미만,66,월세,202005,28,"         6,500",            34,2001,장미로100번길
경기도 성남분당구 야탑동,3**,12m미만,92.22,월세,202005,12,"        23,000",            30,1999,장미로108번길
경기도 성남분당구 야탑동,3**,12m미만,111.8,전세,202005,25,"        30,000",             0,1994,매화로55번길
경기도 성남분당구 야탑동,3**,8m미만,114.99,전세,202005,27,"        14,000",             0,1997,매화로55번길
경기도 성남분당구 운중동,1***,12m미만,58,전세,202005,7,"        15,000",             0,2011,운중로146번길
경기도 성남분당구 운중동,1***,12m미만,60,월세,202005,11,"        10,000",            60,2010,운중로146번길
경기도 성남분당구 운중동,1***,12m미만,60,월세,202005,11,"        10,000",            60,2010,운중로146번길
경기도 성남분당구 운중동,9**,25m미만,60,월세,202005,29,"        17,000",            35,2011,산운로160번길
경기도 성남분당구 운중동,9**,-,60,전세,202005,4,"        22,000",             0,2010,
경기도 성남분당구 운중동,9**,25m미만,60,전세,202005,8,"        23,000",             0,2012,운중로113번길
경기도 성남분당구 운중동,1***,12m미만,60,전세,202005,11,"        26,000",             0,2011,판교로25번길
경기도 성남분당구 운중동,1***,12m미만,60,전세,202005,23,"        24,000",             0,2010,운중로146번길
경기도 성남분당구 운중동,1***,-,60,전세,202005,28,"        27,000",             0,2017,
경기도 성남분당구 운중동,9**,12m미만,62.97,전세,202005,6,"        24,000",             0,2010,운중로138번길
경기도 성남분당구 운중동,1***,12m미만,63,전세,202005,22,"        24,000",             0,2010,판교로25번길
경기도 성남분당구 운중동,1***,12m미만,65,전세,202005,6,"        24,000",             0,2011,판교로25번길
경기도 성남분당구 운중동,1***,12m미만,65,전세,202005,6,"        24,000",             0,2011,판교로25번길
경기도 성남분당구 운중동,9**,25m미만,65,전세,202005,28,"        25,000",             0,2010,운중로113번길
경기도 성남분당구 운중동,1***,25m미만,72.38,전세,202005,18,"        26,000",             0,2010,운중로166번길
경기도 성남분당구 운중동,9**,-,80.96,월세,202005,9,"        17,000",            45,2011,
경기도 성남분당구 운중동,8**,12m미만,98,전세,202005,2,"        55,000",             0,2011,산운로32번길
경기도 성남분당구 운중동,8**,12m미만,108.64,월세,202005,26,"        50,000",            88,2016,산운로78번길
경기도 성남분당구 운중동,1***,12m미만,118.73,전세,202005,2,"        46,000",             0,2012,운중로146번길
경기도 성남분당구 운중동,8**,12m미만,132.6,월세,202005,22,"        15,000",           180,2015,산운로68번길
경기도 성남분당구 운중동,9**,-,147.82,전세,202005,12,"        44,000",             0,2010,
경기도 성남분당구 운중동,9**,12m미만,147.82,전세,202005,12,"        44,000",             0,2010,운중로125번길
경기도 성남분당구 운중동,8**,25m미만,155,전세,202005,30,"        70,000",             0,2017,하오개로407번길
경기도 성남분당구 운중동,9**,25m미만,202.56,전세,202005,17,"        57,000",             0,2010,운중로113번길
경기도 성남분당구 율동,1**,12m미만,16.5,전세,202005,25,"         3,000",             0,2003,새마을로
경기도 성남분당구 율동,1**,-,56,전세,202005,23,"        20,000",             0,2017,
경기도 성남분당구 율동,3**,8m미만,69.08,전세,202005,19,"        20,000",             0,,문정로140번길
경기도 성남분당구 이매동,3**,25m미만,20,월세,202005,20,"         2,000",            45,2001,이매로
경기도 성남분당구 이매동,4*,8m미만,29,월세,202005,29,"         1,000",            35,2004,방아로46번길
경기도 성남분당구 이매동,2**,-,30,전세,202005,11,"        12,000",             0,2013,
경기도 성남분당구 이매동,7*,12m미만,33,월세,202005,19,"         2,000",            65,2013,방아로
경기도 성남분당구 이매동,4*,8m미만,33,전세,202005,6,"         6,500",             0,2004,방아로46번길
경기도 성남분당구 이매동,5*,-,41.11,전세,202005,15,"         7,000",             0,2003,
경기도 성남분당구 이매동,5*,8m미만,45,월세,202005,28,"         7,000",            45,2002,방아로46번길
경기도 성남분당구 이매동,8*,12m미만,45.63,전세,202005,1,"        17,000",             0,2004,방아로
경기도 성남분당구 이매동,2**,8m미만,57.5,전세,202005,26,"        21,000",             0,2015,이매로89번길
경기도 성남분당구 이매동,6*,8m미만,60,전세,202005,5,"        18,000",             0,2004,방아로46번길
경기도 성남분당구 이매동,8*,8m미만,66,월세,202005,7,"        13,000",             8,2003,성남대로772번길
경기도 성남분당구 이매동,4*,8m미만,66,월세,202005,18,"        10,000",            10,2004,방아로46번길
경기도 성남분당구 이매동,8*,8m미만,66,전세,202005,7,"        16,000",             0,2003,성남대로772번길
경기도 성남분당구 이매동,4*,8m미만,66,전세,202005,18,"        14,000",             0,2004,방아로46번길
경기도 성남분당구 이매동,6*,8m미만,71.65,월세,202005,8,"        10,000",            30,2004,방아로46번길
경기도 성남분당구 이매동,3**,8m미만,74,전세,202005,18,"        37,000",             0,2003,이매로124번길
경기도 성남분당구 이매동,3**,8m미만,74.3,전세,202005,8,"        37,000",             0,2003,이매로124번길
경기도 성남분당구 이매동,3**,8m미만,74.3,전세,202005,15,"        37,000",             0,2003,이매로124번길
경기도 성남분당구 이매동,6*,8m미만,109.2,전세,202005,8,"        31,000",             0,2004,방아로46번길
경기도 성남분당구 이매동,3*,8m미만,160,전세,202005,21,"        33,000",             0,2003,방아로55번길
경기도 성남분당구 정자동,4*,25m미만,16,월세,202005,7,           500,            52,1996,백현로156번길
경기도 성남분당구 정자동,4*,25m미만,16,전세,202005,14,"        12,000",             0,1996,백현로156번길
경기도 성남분당구 정자동,2**,8m미만,16,전세,202005,16,"         6,500",             0,1997,불곡남로29번길
경기도 성남분당구 정자동,4*,8m미만,19,월세,202005,18,           500,            52,1994,내정로113번길
경기도 성남분당구 정자동,5*,-,20,월세,202005,2,"         1,000",            45,2002,
경기도 성남분당구 정자동,5*,8m미만,20,월세,202005,8,"         3,000",            30,1995,내정로113번길
경기도 성남분당구 정자동,6*,12m미만,20,전세,202005,20,"         6,500",             0,2001,내정로107번길
경기도 성남분당구 정자동,6*,8m미만,21,월세,202005,12,"         1,000",            40,1995,느티로77번길
경기도 성남분당구 정자동,2**,12m미만,21,월세,202005,20,           500,            35,1997,불곡북로13번길
경기도 성남분당구 정자동,3*,8m미만,21,월세,202005,28,           500,            55,2000,내정로129번길
경기도 성남분당구 정자동,5*,8m미만,21,월세,202005,28,"         3,500",            17,1996,내정로113번길
경기도 성남분당구 정자동,8*,8m미만,21,월세,202005,29,           500,            42,1997,느티로51번길
경기도 성남분당구 정자동,8*,8m미만,21,전세,202005,27,"        12,500",             0,2000,느티로51번길
경기도 성남분당구 정자동,8*,8m미만,22,월세,202005,6,"         4,000",            10,2001,느티로51번길
경기도 성남분당구 정자동,2**,8m미만,22,전세,202005,30,"         9,000",             0,1997,불곡남로7번길
경기도 성남분당구 정자동,2**,8m미만,23,월세,202005,5,           500,            35,1997,불곡로17번길
경기도 성남분당구 정자동,1**,8m미만,23,전세,202005,12,"         8,000",             0,1997,불정로65번길
경기도 성남분당구 정자동,3*,-,25,전세,202005,11,"         7,000",             0,1996,
경기도 성남분당구 정자동,2**,8m미만,25,전세,202005,26,"         9,000",             0,2000,불곡남로29번길
경기도 성남분당구 정자동,3*,8m미만,25.45,월세,202005,28,"         3,000",            37,2002,내정로129번길
경기도 성남분당구 정자동,8*,8m미만,27,전세,202005,30,"        10,000",             0,1996,느티로51번길
경기도 성남분당구 정자동,8*,8m미만,27.93,월세,202005,29,"         3,000",            50,1996,느티로51번길
경기도 성남분당구 정자동,7*,-,28,월세,202005,8,"         1,000",            55,1995,
경기도 성남분당구 정자동,7*,-,28,월세,202005,13,"         1,000",            55,1995,
경기도 성남분당구 정자동,8*,8m미만,28.14,전세,202005,16,"        13,000",             0,1997,느티로51번길
경기도 성남분당구 정자동,6*,8m미만,33,전세,202005,14,"        11,000",             0,1997,느티로63번길
경기도 성남분당구 정자동,5*,8m미만,35,전세,202005,4,"        11,000",             0,1997,내정로113번길
경기도 성남분당구 정자동,8*,8m미만,37.21,전세,202005,15,"         6,500",             0,1994,느티로51번길
경기도 성남분당구 정자동,2**,12m미만,40,월세,202005,7,           100,            75,2001,불곡북로13번길
경기도 성남분당구 정자동,2**,8m미만,40,월세,202005,23,           500,            33,1996,불곡남로7번길
경기도 성남분당구 정자동,2**,-,42.88,전세,202005,2,"         7,000",             0,2002,
경기도 성남분당구 정자동,2**,25m미만,45,전세,202005,2,"         3,000",             0,1997,불곡로
경기도 성남분당구 정자동,2**,8m미만,45,전세,202005,6,"        15,000",             0,1997,불곡북로35번길
경기도 성남분당구 정자동,2**,12m미만,45,전세,202005,6,"        15,000",             0,1997,불곡북로13번길
경기도 성남분당구 정자동,2**,12m미만,46,전세,202005,6,"        17,000",             0,1997,불곡로21번길
경기도 성남분당구 정자동,3*,8m미만,46.2,전세,202005,5,"        12,000",             0,1997,내정로129번길
경기도 성남분당구 정자동,2**,25m미만,46.55,월세,202005,7,"         2,000",            50,1995,불곡남로
경기도 성남분당구 정자동,2**,8m미만,49,전세,202005,4,"        14,000",             0,1998,불곡북로37번길
경기도 성남분당구 정자동,2**,12m미만,49,전세,202005,8,"        15,000",             0,1997,불곡로21번길
경기도 성남분당구 정자동,2**,25m미만,49.74,월세,202005,16,"        15,000",            20,2018,불곡남로
