시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세(만원),건축년도,도로명
경기도 안산단원구 선부동,1***,25m미만,50,전세,202007,29,"         8,000",             0,2001,화정천서로3길
경기도 안산단원구 선부동,9**,8m미만,55,월세,202007,11,           500,            45,1995,지곡로2길
경기도 안산단원구 선부동,1***,25m미만,56,전세,202007,14,"         8,000",             0,1995,석수로
경기도 안산단원구 선부동,1***,8m미만,60,전세,202007,11,"         8,000",             0,1991,북촌3안길
경기도 안산단원구 선부동,1***,8m미만,60,전세,202007,13,"        14,000",             0,2018,석수동길
경기도 안산단원구 선부동,1***,8m미만,68.64,월세,202007,28,"         1,000",            40,1995,화정천서로2안길
경기도 안산단원구 선부동,1***,-,73.12,월세,202007,21,"         9,000",            25,1993,
경기도 안산단원구 선부동,1***,25m미만,75,전세,202007,16,"        11,000",             0,1992,선삼로
경기도 안산단원구 선부동,1***,-,76.76,전세,202007,2,"        10,000",             0,1996,
경기도 안산단원구 선부동,1***,12m미만,96.32,전세,202007,3,"        12,000",             0,1991,선삼로6길
경기도 안산단원구 선부동,1***,25m미만,110,월세,202007,14,"         1,000",            65,1996,화정천서로
경기도 안산단원구 선부동,1***,12m미만,146.18,전세,202007,10,"         6,500",             0,1996,화정천서로2길
경기도 안산단원구 신길동,1***,25m미만,18,월세,202007,6,           300,            30,2011,신길로
경기도 안산단원구 신길동,1***,25m미만,18,월세,202007,14,           300,            38,2011,신길로
경기도 안산단원구 신길동,1***,25m미만,18,전세,202007,6,"         4,000",             0,2010,신길로
경기도 안산단원구 신길동,1***,25m미만,19,전세,202007,7,"         4,500",             0,2014,새뿔안길
경기도 안산단원구 신길동,1***,12m미만,20,월세,202007,16,"         3,000",            10,2013,신길로1길
경기도 안산단원구 신길동,1***,12m미만,20,전세,202007,10,"         4,000",             0,2012,신길로1길
경기도 안산단원구 신길동,1***,12m미만,24.1,월세,202007,13,           500,            28,2015,신길중앙로4길
경기도 안산단원구 신길동,1***,12m미만,25,월세,202007,13,           500,            60,2011,신길로
경기도 안산단원구 신길동,1***,12m미만,25,월세,202007,15,"         1,000",            17,2002,신길중앙로3길
경기도 안산단원구 신길동,1***,12m미만,27,전세,202007,20,"         3,200",             0,2006,신길중앙로1길
경기도 안산단원구 신길동,1***,12m미만,29.7,월세,202007,25,           200,            26,2001,신길중앙로6길
경기도 안산단원구 신길동,1***,12m미만,30,월세,202007,16,"         3,000",            35,2011,새뿔안길
경기도 안산단원구 신길동,1***,12m미만,33,전세,202007,9,"         5,500",             0,2012,신길중앙로5길
경기도 안산단원구 신길동,1***,25m미만,39,월세,202007,9,"         1,000",            55,2011,신길로
경기도 안산단원구 신길동,1***,-,127.62,월세,202007,1,           300,            24,2004,
경기도 안산단원구 와동,8**,8m미만,15,전세,202007,10,"        11,000",             0,2018,와동공원로1안길
경기도 안산단원구 와동,7**,8m미만,30,월세,202007,18,           300,            30,1995,와동공원로9길
경기도 안산단원구 와동,1**,8m미만,31.5,월세,202007,28,"         1,000",            30,2009,사세충열로4안길
경기도 안산단원구 와동,7**,8m미만,32,월세,202007,4,           500,            35,1994,와동공원로7안길
경기도 안산단원구 와동,7**,8m미만,38,월세,202007,21,"         6,000",             7,,화정천동로5안길
경기도 안산단원구 와동,7**,8m미만,38,전세,202007,21,"         6,000",             0,,화정천동로5안길
경기도 안산단원구 와동,7**,8m미만,39,전세,202007,8,"         2,000",             0,1996,광덕오름길
경기도 안산단원구 와동,7**,8m미만,39,전세,202007,30,"         4,000",             0,1994,와동공원로8길
경기도 안산단원구 와동,7**,25m미만,39,전세,202007,30,"         5,000",             0,1995,와동로
경기도 안산단원구 와동,7**,12m미만,40,월세,202007,27,           500,            33,1996,화정천동로2안길
경기도 안산단원구 와동,7**,12m미만,40,전세,202007,3,"         5,500",             0,1996,화정천동로8길
경기도 안산단원구 와동,8**,8m미만,40,전세,202007,9,"         4,500",             0,1993,화정천동로1안길
경기도 안산단원구 와동,7**,25m미만,40,전세,202007,14,"         6,500",             0,1996,화정천동로6길
경기도 안산단원구 와동,7**,25m미만,40,전세,202007,14,"         6,500",             0,1996,화정천동로6길
경기도 안산단원구 와동,7**,8m미만,43,월세,202007,8,"         2,000",            23,1994,와개길
경기도 안산단원구 와동,8**,12m미만,45,월세,202007,11,           500,            35,1994,화정로3길
경기도 안산단원구 와동,8**,8m미만,45,월세,202007,29,           400,            32,1995,화정로3길
경기도 안산단원구 와동,7**,-,45,전세,202007,6,"         6,000",             0,1995,
경기도 안산단원구 와동,8**,25m미만,45,전세,202007,7,"         3,500",             0,1994,화정천동로2길
경기도 안산단원구 와동,8**,8m미만,46,월세,202007,23,           300,            33,1993,화정천동로1안길
경기도 안산단원구 와동,7**,8m미만,46,전세,202007,10,"         7,000",             0,1996,와동1로
경기도 안산단원구 와동,8**,25m미만,46,전세,202007,12,"         9,000",             0,2001,화정천동로2길
경기도 안산단원구 와동,8**,-,48.3,전세,202007,15,"         5,000",             0,1993,
경기도 안산단원구 와동,6**,8m미만,49.5,전세,202007,13,"         5,000",             0,1994,보배3길
경기도 안산단원구 와동,7**,25m미만,49.79,월세,202007,13,"         8,200",            13,,화정천동로4길
경기도 안산단원구 와동,7**,-,49.79,전세,202007,13,"         8,200",             0,1991,
경기도 안산단원구 와동,7**,25m미만,50,월세,202007,7,"         1,000",            43,2001,화정천동로4길
경기도 안산단원구 와동,7**,25m미만,50,전세,202007,18,"         6,000",             0,1993,화정천동로2길
경기도 안산단원구 와동,1**,12m미만,52.9,전세,202007,4,"         6,500",             0,1996,사세충열로3안길
경기도 안산단원구 와동,8**,8m미만,53,월세,202007,9,"         6,000",             7,,와동공원로1안길
경기도 안산단원구 와동,8**,-,53,전세,202007,9,"         6,000",             0,1994,
경기도 안산단원구 와동,7**,8m미만,56.64,월세,202007,21,"         8,000",            13,,사세충열로1길
경기도 안산단원구 와동,7**,8m미만,56.64,전세,202007,21,"         8,000",             0,,사세충열로1길
경기도 안산단원구 와동,7**,12m미만,60,전세,202007,28,"         5,700",             0,1995,와동로1안길
경기도 안산단원구 와동,7**,-,71.34,월세,202007,23,"        10,000",            10,1995,
경기도 안산단원구 와동,7**,8m미만,71.34,전세,202007,23,"        10,000",             0,1995,화정천동로7안길
경기도 안산단원구 와동,1**,-,72.36,전세,202007,1,"        12,000",             0,1993,
경기도 안산단원구 와동,7**,-,75.34,전세,202007,18,"        12,000",             0,1994,
경기도 안산단원구 와동,7**,25m미만,85,월세,202007,15,"         1,000",            55,2001,와동공원로
경기도 안산단원구 와동,7**,-,89.61,전세,202007,31,"        13,000",             0,1993,
경기도 안산단원구 와동,7**,25m미만,92,전세,202007,10,"        10,000",             0,1997,화정천동로6길
경기도 안산단원구 원곡동,8**,25m미만,12,월세,202007,31,"         3,000",             6,1989,원곡1로
경기도 안산단원구 원곡동,9**,25m이상,15,월세,202007,3,"         3,500",            10,2000,삼일로
경기도 안산단원구 원곡동,8**,25m미만,30,전세,202007,26,"         5,000",             0,2007,원곡1로
경기도 안산단원구 원곡동,8**,8m미만,32,전세,202007,27,"         5,000",             0,2003,관산5길
경기도 안산단원구 원곡동,8**,12m미만,60,전세,202007,8,"         9,000",             0,1989,원일1길
경기도 안산단원구 원곡동,8**,12m미만,60,전세,202007,8,"         9,000",             0,1989,원일1길
경기도 안산단원구 초지동,7**,-,20,전세,202007,7,"         4,000",             0,2007,
경기도 안산단원구 초지동,7**,12m미만,26,전세,202007,10,"         5,000",             0,2007,신촌4길
경기도 안산단원구 초지동,7**,12m미만,27,전세,202007,7,"         4,000",             0,2008,신촌4길
경기도 안산단원구 초지동,7**,-,27,전세,202007,22,"         5,000",             0,2006,
경기도 안산단원구 초지동,7**,12m미만,28,전세,202007,6,"         4,000",             0,2002,신촌3길
경기도 안산단원구 초지동,6**,25m이상,28,전세,202007,21,"         4,000",             0,2002,광덕4로
경기도 안산단원구 초지동,6**,25m이상,28,전세,202007,27,"         4,000",             0,2002,광덕4로
경기도 안산단원구 초지동,7**,12m미만,30,월세,202007,6,           300,            28,2004,신촌3길
경기도 안산단원구 초지동,7**,12m미만,30,월세,202007,21,           300,            25,2004,신촌1길
경기도 안산단원구 초지동,7**,25m이상,30,전세,202007,25,"         3,000",             0,2002,광덕3로
경기도 안산단원구 초지동,7**,12m미만,33,전세,202007,6,"         4,500",             0,2007,신촌6길
경기도 안산단원구 초지동,7**,12m미만,35,전세,202007,15,"         6,000",             0,2006,신촌5길
경기도 안산단원구 초지동,7**,12m미만,50,월세,202007,6,           500,            43,2002,신촌4길
경기도 안산단원구 초지동,6**,12m미만,73,전세,202007,4,"        11,000",             0,2002,신촌6길
경기도 안산단원구 초지동,7**,12m미만,85,전세,202007,20,"        12,000",             0,2003,신촌5길
경기도 안산단원구 초지동,7**,12m미만,93.44,전세,202007,11,"        11,000",             0,2003,신촌5길
경기도 안산단원구 초지동,6**,12m미만,110.09,전세,202007,24,"        22,000",             0,2016,원당길
경기도 안산상록구 건건동,8**,8m미만,69.2,전세,202007,14,"        12,000",             0,2014,비석거리길
경기도 안산상록구 본오동,1***,12m미만,22,전세,202007,31,"         1,800",             0,1997,각골로7안길
경기도 안산상록구 본오동,7**,8m미만,25,월세,202007,2,           300,            30,2002,각골로2안길
경기도 안산상록구 본오동,8**,12m미만,25,월세,202007,5,           400,            32,2012,반석로1길
경기도 안산상록구 본오동,8**,12m미만,25,전세,202007,2,"         4,500",             0,2006,충장로2길
경기도 안산상록구 본오동,7**,12m미만,25,전세,202007,25,"         2,500",             0,2008,본오로1길
경기도 안산상록구 본오동,7**,25m미만,26.4,월세,202007,20,"         1,000",            22,1996,반석로
경기도 안산상록구 본오동,7**,25m미만,26.68,전세,202007,12,"         4,000",             0,2001,반석로
경기도 안산상록구 본오동,8**,25m미만,29.97,월세,202007,13,"         5,000",             6,,반석로
경기도 안산상록구 본오동,8**,-,29.97,전세,202007,13,"         5,000",             0,2001,
경기도 안산상록구 본오동,8**,25m미만,30,월세,202007,10,           200,            26,2002,본원로
경기도 안산상록구 본오동,7**,12m미만,30,월세,202007,23,"         3,500",             3,,각골로3길
경기도 안산상록구 본오동,7**,12m미만,30,전세,202007,23,"         3,500",             0,,각골로3길
경기도 안산상록구 본오동,8**,8m미만,31.34,월세,202007,1,"         1,000",            27,1994,충장로3안길
경기도 안산상록구 본오동,8**,12m미만,32,전세,202007,29,"         4,000",             0,2000,본오공원2길
경기도 안산상록구 본오동,7**,25m미만,33,전세,202007,24,"         2,500",             0,2002,각골동로
경기도 안산상록구 본오동,6**,12m미만,35.12,월세,202007,23,"         2,000",            10,2002,샘골로4길
경기도 안산상록구 본오동,8**,8m미만,36,전세,202007,20,"         5,500",             0,1995,본오로7길
경기도 안산상록구 본오동,7**,12m미만,36.49,전세,202007,24,"         2,000",             0,1993,본오로5길
경기도 안산상록구 본오동,7**,12m미만,38,월세,202007,19,           300,            30,1994,본오로5길
경기도 안산상록구 본오동,8**,25m이상,39.6,전세,202007,8,"         6,000",             0,1995,석호로
경기도 안산상록구 본오동,1***,-,40,월세,202007,13,"         4,000",            10,1993,
경기도 안산상록구 본오동,7**,8m미만,40,월세,202007,21,           200,            29,1994,본이로1안길
경기도 안산상록구 본오동,9**,8m미만,40,전세,202007,7,"         1,500",             0,1993,충장로1길
경기도 안산상록구 본오동,1***,12m미만,40,전세,202007,16,"         5,000",             0,1993,각골로7안길
경기도 안산상록구 본오동,7**,25m미만,40,전세,202007,22,"         6,700",             0,1995,각골서로
경기도 안산상록구 본오동,9**,12m미만,40.25,전세,202007,27,"         3,000",             0,1995,오목로4길
경기도 안산상록구 본오동,9**,8m미만,42.57,전세,202007,6,"         7,000",             0,2011,고목로5길
경기도 안산상록구 본오동,7**,-,42.77,전세,202007,6,"         6,000",             0,1994,
경기도 안산상록구 본오동,8**,8m미만,43,전세,202007,1,"         5,500",             0,1994,본오로9안길
경기도 안산상록구 본오동,8**,-,43,전세,202007,8,"         5,000",             0,1994,
경기도 안산상록구 본오동,1***,12m미만,43.5,전세,202007,25,"         6,500",             0,1995,각골로4길
경기도 안산상록구 본오동,7**,25m미만,45,월세,202007,5,"         2,500",            23,1997,본이로
경기도 안산상록구 본오동,7**,8m미만,45,월세,202007,7,           300,            27,1997,각골로2안길
경기도 안산상록구 본오동,7**,25m이상,45,전세,202007,6,"         5,000",             0,1993,각골로
경기도 안산상록구 본오동,7**,12m미만,45,전세,202007,6,"         8,000",             0,1996,각골로1길
경기도 안산상록구 본오동,7**,25m이상,45,전세,202007,9,"         7,000",             0,2002,각골로
경기도 안산상록구 본오동,8**,8m미만,45,전세,202007,21,"         7,500",             0,1994,본오로9안길
경기도 안산상록구 본오동,7**,-,45,전세,202007,28,"         6,000",             0,1994,
경기도 안산상록구 본오동,9**,-,45.9,전세,202007,10,"        10,000",             0,2002,
경기도 안산상록구 본오동,8**,8m미만,46,월세,202007,28,           200,            33,1993,오목로3안길
경기도 안산상록구 본오동,8**,12m미만,46.42,월세,202007,2,           500,            35,1996,본오로8길
경기도 안산상록구 본오동,7**,-,46.53,전세,202007,22,"         7,000",             0,2004,
경기도 안산상록구 본오동,8**,-,46.55,전세,202007,17,"         5,500",             0,1994,
경기도 안산상록구 본오동,9**,-,47.74,전세,202007,13,"         6,000",             0,1996,
경기도 안산상록구 본오동,9**,25m미만,48.3,전세,202007,8,"         6,000",             0,2003,샘골로
경기도 안산상록구 본오동,7**,-,49.57,전세,202007,16,"         6,500",             0,1996,
경기도 안산상록구 본오동,1***,8m미만,50,월세,202007,3,           500,            55,2008,각골로8길
경기도 안산상록구 본오동,6**,12m미만,50,월세,202007,3,"         1,000",            50,2010,본오로1길
경기도 안산상록구 본오동,7**,12m미만,50,월세,202007,11,           500,            40,2007,각골로3길
경기도 안산상록구 본오동,8**,12m미만,50,월세,202007,16,           500,            48,2003,본오공원길
경기도 안산상록구 본오동,7**,8m미만,50,전세,202007,1,"         7,000",             0,2002,각골로1안길
경기도 안산상록구 본오동,9**,25m미만,50,전세,202007,21,"         5,150",             0,2008,고목로3길
경기도 안산상록구 본오동,8**,-,50.02,전세,202007,8,"         9,000",             0,1996,
경기도 안산상록구 본오동,9**,25m미만,50.5,월세,202007,12,"         1,000",            45,2005,이호로
경기도 안산상록구 본오동,9**,12m미만,50.85,전세,202007,6,"        12,000",             0,2018,오목로4길
경기도 안산상록구 본오동,9**,25m미만,50.85,전세,202007,6,"        12,000",             0,1989,샘골로
경기도 안산상록구 본오동,9**,25m미만,51,전세,202007,29,"         8,000",             0,2002,오목로
경기도 안산상록구 본오동,1***,25m이상,51.24,전세,202007,15,"         7,000",             0,1988,용신로
경기도 안산상록구 본오동,9**,-,51.66,전세,202007,31,"         7,000",             0,1996,
경기도 안산상록구 본오동,8**,-,52,월세,202007,16,"         9,000",            14,2008,
경기도 안산상록구 본오동,8**,-,52,전세,202007,16,"         9,000",             0,2008,
경기도 안산상록구 본오동,9**,25m이상,53,전세,202007,21,"         6,000",             0,1996,충장로
경기도 안산상록구 본오동,9**,25m이상,53,전세,202007,21,"         6,000",             0,1996,충장로
경기도 안산상록구 본오동,1***,8m미만,54.16,월세,202007,1,"         9,000",            14,,각골로4안길
경기도 안산상록구 본오동,1***,-,54.16,전세,202007,1,"         9,000",             0,1995,
경기도 안산상록구 본오동,9**,8m미만,54.6,월세,202007,24,"         9,000",            14,,샘골로6길
경기도 안산상록구 본오동,9**,8m미만,54.6,전세,202007,24,"         9,000",             0,,샘골로6길
경기도 안산상록구 본오동,1***,-,54.65,전세,202007,25,"         6,000",             0,1995,
경기도 안산상록구 본오동,9**,8m미만,55,월세,202007,15,           300,            26,1997,샘골로6길
경기도 안산상록구 본오동,8**,25m미만,55,월세,202007,16,"         1,000",            50,1997,본오로
경기도 안산상록구 본오동,9**,12m미만,55,전세,202007,4,"        11,500",             0,2018,오목로4길
경기도 안산상록구 본오동,9**,25m미만,55,전세,202007,8,"        12,000",             0,2017,오목로
경기도 안산상록구 본오동,8**,25m미만,55.78,월세,202007,24,"         4,000",            30,2002,각골서로
경기도 안산상록구 본오동,8**,12m미만,56,전세,202007,16,"        10,000",             0,2006,충장로2길
경기도 안산상록구 본오동,8**,12m미만,59,월세,202007,4,           500,            50,1998,오목로11길
경기도 안산상록구 본오동,7**,8m미만,60,월세,202007,13,           300,            47,1996,각골로2안길
경기도 안산상록구 본오동,8**,25m이상,60,전세,202007,1,"        11,000",             0,1997,석호로
경기도 안산상록구 본오동,6**,12m미만,60,전세,202007,20,"         3,000",             0,2002,샘골로1길
경기도 안산상록구 본오동,1***,8m미만,62,전세,202007,16,"         9,000",             0,1995,각골로4안길
경기도 안산상록구 본오동,8**,-,63.55,전세,202007,9,"        10,000",             0,1997,
경기도 안산상록구 본오동,1***,25m이상,63.62,월세,202007,7,"         8,000",            13,,용신로
경기도 안산상록구 본오동,1***,25m이상,63.62,전세,202007,7,"         8,000",             0,,용신로
경기도 안산상록구 본오동,8**,8m미만,65.2,전세,202007,17,"        11,000",             0,1995,충장로3안길
경기도 안산상록구 본오동,9**,25m미만,66,월세,202007,5,"         2,000",            40,1997,막고지로
경기도 안산상록구 본오동,8**,-,66.55,전세,202007,8,"         9,000",             0,1995,
경기도 안산상록구 본오동,7**,-,66.79,전세,202007,8,"         9,000",             0,1994,
경기도 안산상록구 본오동,9**,8m미만,67.98,월세,202007,10,"        10,500",            14,,고목로5길
경기도 안산상록구 본오동,9**,8m미만,67.98,전세,202007,10,"        10,500",             0,,고목로5길
경기도 안산상록구 본오동,7**,-,69.09,전세,202007,6,"         8,000",             0,2001,
경기도 안산상록구 본오동,7**,-,69.35,전세,202007,4,"         9,000",             0,1998,
경기도 안산상록구 본오동,9**,8m미만,69.6,전세,202007,27,"        10,000",             0,1997,샘골로2길
경기도 안산상록구 본오동,9**,8m미만,73.2,전세,202007,10,"         9,500",             0,1995,고목로3길
경기도 안산상록구 본오동,8**,12m미만,73.98,전세,202007,1,"         7,000",             0,1995,오목로12길
경기도 안산상록구 본오동,8**,12m미만,78.25,전세,202007,4,"        10,000",             0,1991,본원로5길
경기도 안산상록구 본오동,8**,12m미만,78.3,전세,202007,7,"        13,800",             0,2010,충장로2길
경기도 안산상록구 본오동,8**,12m미만,78.3,전세,202007,11,"        14,000",             0,2010,충장로2길
경기도 안산상록구 본오동,9**,-,80,월세,202007,3,"         2,500",            45,1997,
경기도 안산상록구 본오동,8**,8m미만,83,월세,202007,15,"         2,000",            60,1994,본오로9안길
경기도 안산상록구 본오동,6**,25m미만,83.03,전세,202007,15,"        10,000",             0,2007,본오로
경기도 안산상록구 본오동,8**,25m미만,85,월세,202007,10,"         1,000",            60,2004,본원로
경기도 안산상록구 본오동,9**,12m미만,90.76,전세,202007,5,"        16,000",             0,2010,샘골로
경기도 안산상록구 본오동,9**,12m미만,90.76,전세,202007,5,"        16,000",             0,2010,샘골로
경기도 안산상록구 본오동,9**,8m미만,129.78,전세,202007,17,"        11,500",             0,1995,오목로3안길
경기도 안산상록구 본오동,9**,25m미만,153.67,전세,202007,15,"         6,000",             0,2002,오목로
경기도 안산상록구 부곡동,5**,25m미만,20,월세,202007,15,           500,            23,2003,정재로7길
경기도 안산상록구 부곡동,7**,-,28.17,전세,202007,16,"         4,500",             0,1993,
경기도 안산상록구 부곡동,6**,25m미만,33,전세,202007,24,"         5,000",             0,1990,성호로
경기도 안산상록구 부곡동,6**,8m미만,40,월세,202007,2,           300,            20,1993,정재로3길
경기도 안산상록구 부곡동,6**,25m미만,40,월세,202007,6,           500,            40,1987,태마당로
경기도 안산상록구 부곡동,6**,25m미만,42,월세,202007,22,           500,            35,1992,부곡로
경기도 안산상록구 부곡동,7**,25m미만,42,전세,202007,2,"         5,000",             0,1992,녹지로
경기도 안산상록구 부곡동,7**,8m미만,42.06,월세,202007,21,           300,            25,1995,시낭북로1길
경기도 안산상록구 부곡동,6**,8m미만,43,전세,202007,18,"         4,000",             0,1994,성호로15안길
경기도 안산상록구 부곡동,6**,12m미만,45,월세,202007,8,           500,            30,1996,성호로16길
경기도 안산상록구 부곡동,6**,12m미만,45,월세,202007,21,           500,            35,1996,성호로12안길
경기도 안산상록구 부곡동,6**,25m미만,45,전세,202007,8,"         6,000",             0,1996,부곡로
경기도 안산상록구 부곡동,6**,25m미만,45,전세,202007,9,"         3,500",             0,1992,부곡로
경기도 안산상록구 부곡동,6**,25m미만,47,월세,202007,7,"         4,000",             3,,성호로
경기도 안산상록구 부곡동,6**,25m미만,47,전세,202007,7,"         4,000",             0,,성호로
경기도 안산상록구 부곡동,6**,-,47.49,전세,202007,24,"         5,500",             0,1996,
경기도 안산상록구 부곡동,7**,8m미만,49.59,전세,202007,10,"         6,500",             0,2000,시낭북로5길
경기도 안산상록구 부곡동,6**,8m미만,50,월세,202007,1,           300,            35,1995,정재로8길
경기도 안산상록구 부곡동,6**,25m미만,50,월세,202007,1,"         9,000",            14,,정재로4길
경기도 안산상록구 부곡동,6**,8m미만,50,월세,202007,6,"         2,000",            32,2008,부곡로5안길
경기도 안산상록구 부곡동,6**,25m미만,50,전세,202007,1,"         9,000",             0,,정재로4길
경기도 안산상록구 부곡동,7**,25m미만,52,월세,202007,6,           500,            40,1996,시낭북로
경기도 안산상록구 부곡동,7**,8m미만,54,전세,202007,30,"         8,200",             0,1994,시낭북로5길
경기도 안산상록구 부곡동,5**,-,62.24,전세,202007,22,"         7,000",             0,1995,
경기도 안산상록구 부곡동,6**,12m미만,69.7,전세,202007,8,"         7,000",             0,2000,성호로16안길
경기도 안산상록구 부곡동,6**,12m미만,69.7,전세,202007,8,"         7,000",             0,2000,성호로16안길
경기도 안산상록구 부곡동,5**,-,75,월세,202007,23,"         8,000",            13,2004,
경기도 안산상록구 부곡동,5**,-,75,전세,202007,23,"         8,000",             0,2004,
경기도 안산상록구 부곡동,5**,-,79.37,전세,202007,1,"        12,000",             0,1994,
경기도 안산상록구 부곡동,7**,8m미만,84,전세,202007,11,"        10,500",             0,1994,시낭공원안길
경기도 안산상록구 사동,1***,25m미만,20,월세,202007,7,            50,            26,2001,석호공원로
경기도 안산상록구 사동,1***,12m미만,20,전세,202007,3,"         5,000",             0,2016,천문2길
경기도 안산상록구 사동,1***,-,20.11,전세,202007,7,"         5,000",             0,2007,
경기도 안산상록구 사동,1***,25m이상,21.2,전세,202007,8,"         5,000",             0,,항가울로
경기도 안산상록구 사동,1***,25m이상,21.2,전세,202007,8,"         5,000",             0,2004,항가울로
경기도 안산상록구 사동,1***,8m미만,21.3,전세,202007,20,"         6,000",             0,2001,서암로4길
경기도 안산상록구 사동,1***,12m미만,22,월세,202007,10,           300,            30,2007,삼리1길
경기도 안산상록구 사동,1***,25m미만,23,전세,202007,7,"         4,000",             0,2008,학사5길
경기도 안산상록구 사동,1***,12m미만,23,전세,202007,14,"         4,000",             0,,성안길
경기도 안산상록구 사동,1***,-,23,전세,202007,22,"         4,500",             0,2010,
경기도 안산상록구 사동,1***,12m미만,25,월세,202007,8,           200,            29,2007,삼리1길
경기도 안산상록구 사동,1***,8m미만,25,월세,202007,24,           400,            30,2007,이화6길
경기도 안산상록구 사동,1***,25m미만,25,월세,202007,31,           100,            27,2002,서암로4길
경기도 안산상록구 사동,1***,12m미만,25.41,월세,202007,11,            50,            25,2001,서암로1길
경기도 안산상록구 사동,1***,8m미만,26,월세,202007,8,           500,            27,2010,학사1길
경기도 안산상록구 사동,1***,25m미만,26,전세,202007,11,"         2,300",             0,2001,석호공원로
경기도 안산상록구 사동,1***,12m미만,30,월세,202007,7,"         1,000",            20,2008,천문2길
경기도 안산상록구 사동,1***,25m미만,30,월세,202007,24,           500,            35,1992,후곡로
경기도 안산상록구 사동,1***,12m미만,30,전세,202007,8,"         4,000",             0,2011,당골2길
경기도 안산상록구 사동,1***,25m미만,30,전세,202007,11,"         3,200",             0,2009,후곡로
경기도 안산상록구 사동,1***,12m미만,30,전세,202007,14,"         4,000",             0,2011,당골2길
경기도 안산상록구 사동,1***,8m미만,30,전세,202007,27,"         3,500",             0,1998,장화1안길
경기도 안산상록구 사동,1***,8m미만,35,전세,202007,9,"         3,500",             0,1992,감골공원3길
경기도 안산상록구 사동,1***,12m미만,35,전세,202007,11,"         6,000",             0,1993,네고지2길
경기도 안산상록구 사동,1***,12m미만,38,전세,202007,17,"         4,700",             0,1993,장화3길
경기도 안산상록구 사동,1***,25m미만,38.7,월세,202007,21,"         1,000",            40,1996,초당로
경기도 안산상록구 사동,1***,12m미만,39.62,전세,202007,28,"         7,500",             0,1996,이화2길
경기도 안산상록구 사동,1***,12m미만,40,월세,202007,2,           500,            30,1993,당골4길
경기도 안산상록구 사동,1***,8m미만,40,월세,202007,6,           500,            53,2017,후곡안길
경기도 안산상록구 사동,1***,8m미만,40,월세,202007,9,           400,            35,2007,당골1길
경기도 안산상록구 사동,1***,25m미만,40,월세,202007,18,"         1,000",            34,1994,후곡로
경기도 안산상록구 사동,1***,8m미만,40,전세,202007,24,"         5,500",             0,1995,이화3길
경기도 안산상록구 사동,1***,8m미만,40,전세,202007,25,"         3,000",             0,1997,이화1길
경기도 안산상록구 사동,1***,25m미만,41,월세,202007,22,"         1,500",            25,2008,후곡로
경기도 안산상록구 사동,1***,12m미만,41.5,월세,202007,26,           500,            45,2003,석호공원로
경기도 안산상록구 사동,1***,-,45,전세,202007,9,"         7,800",             0,1996,
경기도 안산상록구 사동,1***,12m미만,45,전세,202007,11,"         4,500",             0,1994,장화1길
경기도 안산상록구 사동,1***,8m미만,45,전세,202007,18,"         9,000",             0,2011,이화5길
경기도 안산상록구 사동,1***,8m미만,46,월세,202007,13,           100,            35,1996,네고지1길
경기도 안산상록구 사동,1***,-,46.2,전세,202007,22,"         8,500",             0,1995,
경기도 안산상록구 사동,1***,12m미만,47,월세,202007,27,           500,            60,2018,항호길
경기도 안산상록구 사동,1***,25m이상,47.28,월세,202007,28,"         8,000",            13,,항가울로
경기도 안산상록구 사동,1***,25m이상,47.28,전세,202007,28,"         8,000",             0,,항가울로
경기도 안산상록구 사동,1***,-,47.5,월세,202007,4,"         1,000",            45,2011,
경기도 안산상록구 사동,1***,12m미만,47.7,월세,202007,25,"         1,000",            35,2002,장화3길
경기도 안산상록구 사동,1***,8m미만,47.76,월세,202007,4,           300,            30,1995,네고지3길
경기도 안산상록구 사동,1***,8m미만,49,전세,202007,19,"         9,000",             0,2009,당골1길
경기도 안산상록구 사동,1***,8m미만,50,월세,202007,4,"         3,000",            33,2010,후곡로
경기도 안산상록구 사동,1***,8m미만,50,전세,202007,22,"         7,000",             0,1996,당골3길
경기도 안산상록구 사동,1***,12m미만,50,전세,202007,24,"        10,000",             0,2012,성안3길
경기도 안산상록구 사동,1***,-,50,전세,202007,25,"         8,000",             0,2011,
경기도 안산상록구 사동,1***,12m미만,50,전세,202007,28,"         8,000",             0,2002,삼리2길
경기도 안산상록구 사동,1***,-,50.95,전세,202007,13,"         9,000",             0,2007,
경기도 안산상록구 사동,1***,-,51.08,월세,202007,23,"         4,000",            20,2002,
경기도 안산상록구 사동,1***,8m미만,53,월세,202007,27,"         2,000",            45,2011,감골공원3길
경기도 안산상록구 사동,1***,25m미만,56.16,전세,202007,8,"         6,000",             0,1995,후곡로
경기도 안산상록구 사동,1***,12m미만,56.54,전세,202007,11,"         6,000",             0,1996,장화1길
경기도 안산상록구 사동,1***,8m미만,58,전세,202007,1,"         8,000",             0,1996,이화3길
경기도 안산상록구 사동,1***,12m미만,59,전세,202007,13,"         9,000",             0,1996,이화6길
경기도 안산상록구 사동,1***,8m미만,64.06,전세,202007,2,"         7,000",             0,1995,항호2길
경기도 안산상록구 사동,1***,8m미만,64.06,전세,202007,2,"         7,000",             0,1995,항호2길
경기도 안산상록구 사동,1***,25m이상,66.1,월세,202007,10,"         1,000",            30,1993,항가울로
