시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세(만원),건축년도,도로명
강원도 강릉시 교동,2**,12m미만,27,전세,202004,25,"         5,500",             0,2016,화부산로141번길
강원도 강릉시 교동,1***,12m미만,30,월세,202004,13,           200,            35,2004,율곡초교길39번길
강원도 강릉시 교동,1***,12m미만,30.03,월세,202004,2,           200,            35,2003,하슬라로206번길
강원도 강릉시 교동,9**,12m미만,35,월세,202004,14,"         1,000",            43,1961,명주로
강원도 강릉시 교동,7**,12m미만,36.36,월세,202004,25,           200,            42,2014,율곡로2953번길
강원도 강릉시 교동,1***,12m미만,42.99,월세,202004,7,           300,            45,2012,율곡초교길11번길
강원도 강릉시 교동,1**,8m미만,48.24,전세,202004,14,"         5,500",             0,1979,옥천로71번길
강원도 강릉시 교동,9**,8m미만,50,월세,202004,27,           500,            45,2004,명주로78번길
강원도 강릉시 교동,1***,12m미만,55.93,월세,202004,20,"         2,000",            40,2001,율곡초교길39번길
강원도 강릉시 교동,9**,8m미만,89.76,월세,202004,9,"         1,000",            40,1982,강릉대로159번길
강원도 강릉시 교동,7**,25m이상,106.75,월세,202004,20,"         1,500",            45,1991,율곡로
강원도 강릉시 교동,9**,8m미만,112.66,월세,202004,29,"        12,000",             5,2004,원대로8번안길
강원도 강릉시 교동,9**,12m미만,169,전세,202004,13,"         6,000",             0,,원대로8번길
강원도 강릉시 구정면 여찬리,2**,12m미만,111.47,전세,202004,21,"         8,000",             0,1998,구정중앙로
강원도 강릉시 구정면 학산리,1**,8m미만,13,월세,202004,1,           100,            20,2016,범일로
강원도 강릉시 구정면 학산리,6**,8m미만,136.06,전세,202004,6,"        24,000",             0,2018,구정옥봉길
강원도 강릉시 금학동,2*,8m미만,71.34,전세,202004,8,"         3,000",             0,1921,신대학길
강원도 강릉시 노암동,6**,8m미만,52.89,전세,202004,2,"         5,000",             0,1980,노암길
강원도 강릉시 노암동,6**,8m미만,68.49,월세,202004,26,           100,            10,1990,노암길7번길
강원도 강릉시 노암동,6**,8m미만,68.49,월세,202004,26,           400,            25,1990,노암길7번길
강원도 강릉시 노암동,6**,8m미만,69.38,전세,202004,13,"         8,000",             0,1992,남부로137번안길
강원도 강릉시 노암동,2**,8m미만,82.15,전세,202004,11,"         2,500",             0,1978,강중길6번길
강원도 강릉시 노암동,6**,8m미만,91.44,전세,202004,10,"        12,000",             0,1980,노암길
강원도 강릉시 노암동,8**,8m미만,99,전세,202004,10,"        14,000",             0,1988,남부로215번길
강원도 강릉시 노암동,2**,8m미만,148.22,월세,202004,23,           300,            40,2017,율곡로2747번길
강원도 강릉시 성남동,1**,8m미만,19.83,전세,202004,28,"         2,000",             0,2002,중앙시장3길
강원도 강릉시 성산면 구산리,2**,25m미만,99.1,전세,202004,5,"         6,000",             0,1979,구산길
강원도 강릉시 옥천동,9*,8m미만,33,월세,202004,25,"         2,000",            25,1943,옥천로23번길
강원도 강릉시 옥천동,1**,8m미만,49.23,전세,202004,10,"         4,000",             0,1980,옥천로23번안길
강원도 강릉시 옥천동,9*,8m미만,77.52,전세,202004,14,"         9,000",             0,1960,옥천로23번길
강원도 강릉시 옥천동,3*,12m미만,84,전세,202004,5,"         5,200",             0,1982,강변북길
강원도 강릉시 옥천동,1**,8m미만,111.6,월세,202004,9,           500,            43,1996,수문길21번길
강원도 강릉시 옥천동,2**,8m미만,125,월세,202004,1,"         3,500",            20,1990,옥천로20번길
강원도 강릉시 용강동,4*,8m미만,43.01,전세,202004,1,"         6,800",             0,1981,토성로124번길
강원도 강릉시 용강동,2*,8m미만,86,전세,202004,9,"        15,000",             0,2015,임영로163번길
강원도 강릉시 유천동,7**,12m미만,128.49,전세,202004,29,"        30,000",             0,2017,선수촌로
강원도 강릉시 임당동,1**,12m미만,26,전세,202004,28,"         5,500",             0,2016,강릉대로194번길
강원도 강릉시 임당동,1**,25m미만,30.96,월세,202004,16,           300,            28,2004,임영로
강원도 강릉시 임당동,5*,8m미만,33.05,전세,202004,15,"         5,000",             0,2015,경강로2069번길
강원도 강릉시 임당동,2*,25m미만,45,전세,202004,7,"         8,000",             0,2015,강릉대로210번길
강원도 강릉시 임당동,1*,12m미만,138.76,월세,202004,7,"         3,000",            30,1991,강릉대로194번길
강원도 강릉시 주문진읍 교항리,3**,8m미만,25.92,전세,202004,16,"         4,000",             0,,교항원길
강원도 강릉시 주문진읍 교항리,3**,8m미만,46.84,전세,202004,14,"         6,000",             0,2017,교항원길
강원도 강릉시 주문진읍 교항리,3**,8m미만,98.68,전세,202004,3,"        12,000",             0,,교항안길
강원도 강릉시 주문진읍 교항리,1**,25m미만,99.17,전세,202004,17,"         4,000",             0,2014,주문로
강원도 강릉시 주문진읍 주문리,8**,8m미만,27.36,전세,202004,18,"         1,000",             0,1985,소돌안길
강원도 강릉시 주문진읍 주문리,5**,8m미만,59.5,월세,202004,2,"         1,000",            40,,불당골길
강원도 강릉시 지변동,4*,8m미만,36,월세,202004,1,"         4,000",            10,2015,죽헌길44번길
강원도 강릉시 지변동,6**,8m미만,42.97,전세,202004,9,"         6,000",             0,2012,경포로15번길
강원도 강릉시 포남동,1***,25m이상,26.67,월세,202004,25,"         2,000",            40,1992,성덕포남로
강원도 강릉시 포남동,1***,8m미만,30,월세,202004,4,"         2,000",            30,2012,보래미하길79번길
강원도 강릉시 포남동,1***,8m미만,30,월세,202004,19,           300,            35,2012,보래미하길79번길
강원도 강릉시 포남동,1***,25m미만,40,월세,202004,22,           500,            53,2018,보래미길
강원도 강릉시 포남동,1***,12m미만,40,월세,202004,22,"         1,500",            40,2015,남구길29번길
강원도 강릉시 포남동,1***,25m미만,42.97,월세,202004,17,           500,            30,1994,하평3길
강원도 강릉시 포남동,1***,8m미만,43,전세,202004,22,"         9,000",             0,2015,용지각길
강원도 강릉시 포남동,1***,12m미만,49.6,월세,202004,10,"         2,000",            50,2017,남구길23번길
강원도 강릉시 포남동,1***,12m미만,50,전세,202004,1,"         3,000",             0,1990,산양큰길
강원도 강릉시 포남동,1***,12m미만,52.89,전세,202004,25,"         2,500",             0,1997,하평5길
강원도 강릉시 포남동,1***,8m미만,53,전세,202004,20,"         5,000",             0,1995,남강초교1길
강원도 강릉시 포남동,1***,-,59.5,월세,202004,30,           500,            35,,
강원도 강릉시 포남동,1***,12m미만,60,전세,202004,13,"         3,000",             0,,경강로2291번길
강원도 강릉시 포남동,1***,12m미만,66,월세,202004,6,           500,            35,1983,보래미길
강원도 강릉시 포남동,1***,12m미만,68,전세,202004,1,"         6,500",             0,1996,하평5길
강원도 강릉시 포남동,1***,8m미만,75,전세,202004,6,"         4,500",             0,1990,산양길36번길
강원도 강릉시 포남동,1***,8m미만,75,전세,202004,15,"         7,000",             0,1994,강릉대로
강원도 강릉시 포남동,1***,8m미만,75,전세,202004,15,"         7,000",             0,1994,강릉대로
강원도 강릉시 포남동,1***,12m미만,109.56,월세,202004,22,"        10,000",            15,1996,하평5길
강원도 강릉시 포남동,1***,12m미만,119.52,전세,202004,14,"        10,000",             0,1988,강릉대로443번길
강원도 강릉시 포남동,1***,12m미만,154,월세,202004,25,"         2,000",            30,1989,강변북길
강원도 강릉시 포남동,1***,12m미만,200.74,월세,202004,29,           300,            35,1995,하평4길
강원도 강릉시 홍제동,1*,12m미만,33.05,월세,202004,22,           300,            28,1997,명주로
강원도 강릉시 홍제동,*,8m미만,48.21,전세,202004,7,"         6,000",             0,1988,임영로179번길
강원도 강릉시 홍제동,*,8m미만,62.7,월세,202004,28,"         1,000",            25,1989,명주로64번길
강원도 강릉시 홍제동,2**,-,63.6,전세,202004,1,"         3,500",             0,1984,
강원도 강릉시 홍제동,2**,8m미만,66,전세,202004,10,"         4,000",             0,1979,골말길
강원도 강릉시 홍제동,2**,8m미만,66,전세,202004,10,"         5,000",             0,1979,골말길
강원도 강릉시 홍제동,1***,12m미만,72.7,월세,202004,30,"         1,000",            68,2016,선수촌로63번길
강원도 강릉시 홍제동,1**,8m미만,75.77,전세,202004,28,"        13,000",             0,1979,새냉이길39번길
강원도 강릉시 홍제동,4*,-,77.03,월세,202004,1,           500,            50,1990,
강원도 강릉시 회산동,1**,8m미만,32.4,전세,202004,16,"         5,000",             0,2011,관솔길12번길
강원도 강릉시 회산동,3*,25m미만,79.2,월세,202004,24,"         1,000",            60,2016,관솔길
강원도 고성군 간성읍 상리,4**,8m미만,76,전세,202004,2,"         5,500",             0,,수성안길
강원도 고성군 토성면 봉포리,3*,25m이상,20.46,월세,202004,28,             0,            30,2001,동해대로
강원도 고성군 토성면 봉포리,*,25m미만,82.6,전세,202004,10,"         1,000",             0,1989,토성로
강원도 고성군 토성면 용촌리,3**,8m미만,13,월세,202004,10,           200,            20,2003,사진용촌길
강원도 고성군 토성면 용촌리,1**,8m미만,114.69,월세,202004,8,"         2,000",            20,2006,용촌2길
강원도 고성군 토성면 인흥리,5**,12m미만,174.47,전세,202004,23,"         8,000",             0,1996,풍곡길
강원도 고성군 토성면 천진리,*,25m미만,82.97,전세,202004,1,"         6,000",             0,1981,토성로
강원도 고성군 현내면 대진리,9*,8m미만,56.16,월세,202004,2,           300,            30,1955,한나루로3길
강원도 동해시 동회동,2**,25m이상,33,월세,202004,28,           300,            34,2013,효자로
강원도 동해시 발한동,8*,8m미만,32.82,월세,202004,18,"         1,000",            40,1985,향로복개로
강원도 동해시 발한동,1**,8m미만,45,월세,202004,19,           300,            25,1998,새시장길
강원도 동해시 부곡동,1**,8m미만,109.09,월세,202004,12,           500,            50,,부곡3길
강원도 동해시 북평동,1**,25m미만,76.1,전세,202004,17,"         3,000",             0,1990,전천로
강원도 동해시 천곡동,7**,12m미만,30,월세,202004,3,           300,            37,2018,천곡2길
강원도 동해시 천곡동,9**,12m미만,30,월세,202004,14,           200,            30,2015,감추2길
강원도 동해시 천곡동,9**,12m미만,33,월세,202004,10,           200,            32,,감추1길
강원도 동해시 천곡동,1***,12m미만,42.98,월세,202004,11,           300,            32,2012,동굴1길
강원도 동해시 천곡동,9**,12m미만,50,전세,202004,17,"         5,500",             0,2017,감추2길
강원도 동해시 천곡동,9**,12m미만,59,월세,202004,22,"         5,500",             5,2016,감추3길
강원도 동해시 천곡동,1***,12m미만,66.1,월세,202004,8,"         2,000",            23,2013,동굴4길
강원도 동해시 천곡동,9**,12m미만,84,전세,202004,20,"         9,000",             0,2019,감추4길
강원도 동해시 평릉동,4**,12m미만,149.38,전세,202004,23,"         4,000",             0,2007,평원6길
강원도 삼척시 남양동,1**,-,30,전세,202004,23,"         3,800",             0,2016,
강원도 삼척시 남양동,1**,8m미만,30,전세,202004,23,"         4,000",             0,2016,중앙로4길
강원도 삼척시 남양동,1**,8m미만,30,전세,202004,28,"         4,000",             0,2016,중앙로4길
강원도 삼척시 남양동,4*,8m미만,70,전세,202004,13,"         2,000",             0,,중앙시장길
강원도 삼척시 정하동,6*,8m미만,20.4,월세,202004,5,           200,            18,,나리골1길
강원도 속초시 교동,8**,8m미만,30,전세,202004,23,"         4,000",             0,2018,청대로351번길
강원도 속초시 교동,9**,8m미만,30,전세,202004,30,"         4,000",             0,2018,밤골1길
강원도 속초시 교동,8**,8m미만,30.67,월세,202004,22,           200,            40,2018,청대로351번길
강원도 속초시 교동,9**,12m미만,33,전세,202004,22,"         5,500",             0,2019,만천1길
강원도 속초시 교동,6**,8m미만,33.3,월세,202004,24,           200,            30,1983,수복로
강원도 속초시 교동,9**,8m미만,36,전세,202004,30,"         3,000",             0,2001,밤골3길
강원도 속초시 교동,6**,8m미만,45,월세,202004,8,"         1,500",            40,2019,중앙로40번길
강원도 속초시 교동,6**,12m미만,45,월세,202004,15,           500,            60,2016,교동로1길
강원도 속초시 교동,6**,12m미만,50,전세,202004,13,"         6,500",             0,2016,교동로1길
강원도 속초시 교동,8**,8m미만,59,전세,202004,18,"         7,000",             0,2018,청대로351번길
강원도 속초시 교동,9**,8m미만,120.54,전세,202004,23,"         6,000",             0,1997,먹거리6길
강원도 속초시 금호동,6**,8m미만,19.98,월세,202004,8,"         1,000",            35,2019,번영로67번길
강원도 속초시 금호동,6**,-,20.26,전세,202004,15,"         4,000",             0,2019,번영로67번길
강원도 속초시 노학동,3**,8m미만,72.45,전세,202004,11,"         9,500",             0,1985,노리6길
강원도 속초시 동명동,2**,8m미만,40.7,전세,202004,22,"         7,000",             0,2016,장안로3길
강원도 속초시 동명동,4**,8m미만,65.34,월세,202004,11,           500,            35,1980,수복로259번길
강원도 속초시 영랑동,1**,8m미만,69.42,전세,202004,20,"         1,800",             0,,중앙로
강원도 속초시 영랑동,3**,8m미만,76.5,월세,202004,2,"         3,000",            40,2002,영랑로6길
강원도 속초시 장사동,5**,8m미만,42.98,월세,202004,19,            50,            20,2000,중앙로428번길
강원도 속초시 조양동,1***,8m미만,20,월세,202004,10,           300,            35,2011,선사로
강원도 속초시 조양동,1***,8m미만,20,월세,202004,27,           500,            40,2017,선사로2길
강원도 속초시 조양동,1***,8m미만,23.75,월세,202004,1,"         1,000",            35,2019,조양로22번길
강원도 속초시 조양동,1***,8m미만,25,전세,202004,15,"         4,000",             0,2013,선사로
강원도 속초시 조양동,1***,25m미만,26,월세,202004,15,           300,            30,2002,조양로
강원도 속초시 조양동,1***,25m미만,30,월세,202004,8,           300,            40,2004,조양로
강원도 속초시 조양동,7**,8m미만,30,월세,202004,26,           500,            45,2018,논산길
강원도 속초시 조양동,1***,-,30,전세,202004,14,"         5,500",             0,2017,
강원도 속초시 조양동,1***,12m미만,33.05,월세,202004,7,           100,            10,1968,동해대로3930번길
강원도 속초시 조양동,1***,12m미만,44,전세,202004,8,"         6,500",             0,2015,선사로5길
강원도 속초시 조양동,1***,12m미만,45,전세,202004,6,"         5,000",             0,2018,선사로1길
강원도 속초시 조양동,1***,8m미만,60.58,전세,202004,11,"         5,000",             0,1994,새마을14길
강원도 속초시 청학동,4**,8m미만,88.29,월세,202004,11,"         1,000",            40,2004,수복로143번길
강원도 속초시 청호동,1***,12m미만,30,전세,202004,28,"         7,000",             0,2018,미리내길
강원도 속초시 청호동,1***,12m미만,40,월세,202004,9,           500,            45,2018,미리내길
강원도 속초시 청호동,1***,12m미만,49,전세,202004,21,"         7,000",             0,2017,미리내길
강원도 양구군 남면 도촌리,3*,8m미만,29,전세,202004,2,"         3,000",             0,2017,봉화산로352번길
강원도 양구군 양구읍 상리,5**,8m미만,31.4,월세,202004,10,           300,            40,2009,택지길
강원도 양구군 양구읍 상리,5**,12m미만,35,월세,202004,28,"         1,000",            35,2017,우정로119번길
강원도 양구군 양구읍 상리,5**,8m미만,35.11,월세,202004,23,           600,            50,2019,우정로
강원도 양양군 서면 상평리,4**,8m미만,84.2,전세,202004,9,"         6,000",             0,,상평1길
강원도 양양군 양양읍 남문리,1*,8m미만,62.82,월세,202004,7,"         1,000",            30,,남문6길
강원도 양양군 양양읍 임천리,1**,8m미만,79.17,전세,202004,8,"        10,000",             0,,임천3길
강원도 양양군 현남면 남애리,2**,8m미만,97.56,전세,202004,7,"        10,000",             0,2018,갓바위1길
강원도 영월군 무릉도원면 도원리,6**,12m미만,66.6,전세,202004,25,"         5,000",             0,1999,도원운학로
강원도 영월군 무릉도원면 법흥리,1**,8m미만,34,월세,202004,30,           500,            30,,무릉법흥로
강원도 영월군 영월읍 영흥리,9**,25m미만,31,월세,202004,8,           300,            30,1997,단종로
강원도 원주시 가현동,1**,8m미만,49.59,월세,202004,20,             0,            20,1976,청룡마을길
강원도 원주시 개운동,3**,12m미만,29,전세,202004,23,"         5,000",             0,2016,남원로612번길
강원도 원주시 개운동,4**,8m미만,35.64,전세,202004,11,"         4,000",             0,2015,개운5길
강원도 원주시 개운동,4**,8m미만,45.5,전세,202004,12,"         2,000",             0,2016,개운로
강원도 원주시 개운동,3**,8m미만,50,전세,202004,11,"         6,700",             0,2017,
강원도 원주시 개운동,2**,8m미만,59.5,월세,202004,29,           500,            27,1989,개운4길
강원도 원주시 관설동,1***,12m미만,30,월세,202004,1,           150,            18,2007,치악고교길
강원도 원주시 관설동,1***,12m미만,30,월세,202004,29,           200,            25,2005,라옹정길
강원도 원주시 관설동,1***,12m미만,33.62,월세,202004,15,           200,            30,2008,관설안길
강원도 원주시 관설동,1***,12m미만,36,전세,202004,22,"         4,000",             0,2013,관설안길
강원도 원주시 관설동,1***,12m미만,39.6,전세,202004,29,"         5,500",             0,2005,관설안길
강원도 원주시 관설동,1***,12m미만,40,월세,202004,11,           300,            30,2002,라옹정길
강원도 원주시 관설동,1***,12m미만,45,월세,202004,6,           100,            20,2008,단관초교길
강원도 원주시 관설동,1***,12m미만,46.54,전세,202004,6,"         5,000",             0,2014,관설안길
강원도 원주시 관설동,1***,12m미만,50,전세,202004,29,"         5,500",             0,2013,치악고교길
강원도 원주시 관설동,1***,12m미만,53,월세,202004,25,           300,            30,2007,관설안길
강원도 원주시 관설동,1***,12m미만,58.84,월세,202004,28,           300,            50,2019,라옹정길
강원도 원주시 관설동,1***,12m미만,60.35,월세,202004,25,           300,            45,2011,단관초교길
강원도 원주시 관설동,1***,12m미만,66,월세,202004,2,           800,            37,2005,라옹정길
강원도 원주시 관설동,1***,12m미만,67.8,전세,202004,29,"        10,000",             0,2015,관설안길
강원도 원주시 단계동,8**,12m미만,25,전세,202004,27,"         7,000",             0,2017,이화6길
강원도 원주시 단계동,9**,12m미만,27,월세,202004,16,           300,            41,2018,이화3길
강원도 원주시 단계동,8**,12m미만,30,월세,202004,20,           200,            35,2004,이화6길
강원도 원주시 단계동,8**,8m미만,30,전세,202004,1,"         3,000",             0,2006,이화5길
강원도 원주시 단계동,4**,8m미만,30,전세,202004,11,"         5,000",             0,2019,봉화로
강원도 원주시 단계동,9**,25m미만,33,전세,202004,16,"         5,000",             0,2015,한지공원길
강원도 원주시 단계동,9**,12m미만,33.06,월세,202004,16,           100,            28,2002,이화3길
강원도 원주시 단계동,1***,12m미만,36,월세,202004,24,           300,            40,2018,백간공원길
강원도 원주시 단계동,7**,12m미만,40,월세,202004,17,           300,            40,2018,소삼터길
강원도 원주시 단계동,7**,12m미만,40.65,월세,202004,16,           300,            45,2018,소삼터길
강원도 원주시 단계동,7**,12m미만,45,월세,202004,2,           500,            30,1982,단구로
강원도 원주시 단계동,9**,12m미만,60,월세,202004,9,           200,            25,1995,이화3길
강원도 원주시 단계동,8**,25m미만,66.64,전세,202004,2,"        10,000",             0,1996,금불4길
강원도 원주시 단계동,8**,25m미만,66.64,전세,202004,13,"        10,000",             0,1996,금불4길
강원도 원주시 단계동,8**,25m미만,66.64,전세,202004,17,"        10,000",             0,1996,금불4길
강원도 원주시 단계동,9**,25m미만,98,월세,202004,19,"         1,000",            45,2001,이화2길
강원도 원주시 단계동,9**,12m미만,99,월세,202004,24,           500,            40,1996,이화4길
강원도 원주시 단계동,9**,12m미만,102.06,월세,202004,30,"         1,000",            60,2016,이화3길
강원도 원주시 단계동,1***,12m미만,110.68,전세,202004,7,"         8,000",             0,2010,백간공원길
강원도 원주시 단구동,1***,12m미만,16.5,전세,202004,14,"         3,000",             0,2010,단관길
강원도 원주시 단구동,1**,12m미만,19.83,전세,202004,20,           700,             0,1998,치악로1614번길
강원도 원주시 단구동,1**,8m미만,22,월세,202004,2,             0,            20,1983,홍판서길
강원도 원주시 단구동,6**,8m미만,24,월세,202004,8,           300,            26,2018,치악로
강원도 원주시 단구동,1***,12m미만,29.7,월세,202004,30,           300,            39,2018,송림길
강원도 원주시 단구동,6*,8m미만,30,전세,202004,15,"         3,300",             0,2017,치악로1534번길
강원도 원주시 단구동,6**,8m미만,30,전세,202004,18,"         5,000",             0,,늘품로
강원도 원주시 단구동,1***,12m미만,33,월세,202004,25,           200,            33,2015,천매봉길
강원도 원주시 단구동,1***,25m이상,33,월세,202004,26,           300,            42,2019,늘품로
강원도 원주시 단구동,1***,25m이상,35,월세,202004,18,           300,            37,2017,동부순환로
강원도 원주시 단구동,6*,8m미만,35,전세,202004,26,"         3,500",             0,,치악로1534번길
강원도 원주시 단구동,1***,-,35.79,전세,202004,25,"         4,500",             0,2016,
강원도 원주시 단구동,1*,25m이상,38,전세,202004,18,"         7,500",             0,2020,치악로
강원도 원주시 단구동,1*,12m미만,40,월세,202004,6,           300,            36,2017,치악로
강원도 원주시 단구동,1***,12m미만,46,전세,202004,6,"         6,000",             0,2008,천매봉길
강원도 원주시 단구동,1***,12m미만,46.2,전세,202004,3,"         5,000",             0,2008,천매봉길
강원도 원주시 단구동,1***,12m미만,48,전세,202004,3,"         7,000",             0,2020,앙월길
강원도 원주시 단구동,1***,12m미만,50,전세,202004,9,"         3,500",             0,2006,천매봉길
강원도 원주시 단구동,1***,12m미만,50,전세,202004,27,"         6,500",             0,2014,천매봉길
강원도 원주시 단구동,1***,12m미만,52,전세,202004,27,"         5,000",             0,1998,천매봉길
강원도 원주시 단구동,1***,12m미만,56,월세,202004,27,           100,            45,2004,구곡길
강원도 원주시 단구동,9**,8m미만,56.04,전세,202004,4,"         3,000",             0,2020,귀론길
강원도 원주시 단구동,1***,25m미만,56.86,전세,202004,29,"         3,500",             0,1998,남원로442번길
강원도 원주시 단구동,9**,-,56.96,전세,202004,14,"         3,000",             0,2020,
강원도 원주시 단구동,9**,-,56.96,전세,202004,23,"         3,000",             0,2020,귀론길
강원도 원주시 단구동,1***,12m미만,57,전세,202004,18,"         7,000",             0,2016,단구초교길
강원도 원주시 단구동,1***,-,57,전세,202004,29,"         3,000",             0,,
강원도 원주시 단구동,9**,8m미만,57.42,월세,202004,23,"         1,000",            20,2020,귀론길
강원도 원주시 단구동,9**,-,57.42,전세,202004,7,"         3,000",             0,2020,
강원도 원주시 단구동,9**,-,57.52,월세,202004,20,"         1,000",            20,2020,귀론길
강원도 원주시 단구동,9**,8m미만,57.52,전세,202004,18,"         4,000",             0,2020,귀론길
강원도 원주시 단구동,1***,-,57.81,전세,202004,22,"         5,000",             0,2005,
강원도 원주시 단구동,9**,8m미만,58.44,월세,202004,24,"         1,000",            20,2020,귀론길
강원도 원주시 단구동,1***,12m미만,59,월세,202004,14,           500,            30,2005,구곡길
강원도 원주시 단구동,9**,8m미만,59.92,전세,202004,6,"         3,500",             0,2020,귀론길
강원도 원주시 단구동,9**,8m미만,59.92,전세,202004,14,"         3,500",             0,2020,귀론길
강원도 원주시 단구동,1***,25m이상,60,전세,202004,16,"         8,000",             0,2016,치악로
강원도 원주시 단구동,9**,-,60.84,전세,202004,6,"         3,500",             0,2020,
강원도 원주시 단구동,9**,-,60.84,전세,202004,18,"         4,000",             0,2020,
강원도 원주시 단구동,9**,-,60.92,전세,202004,18,"         3,000",             0,2020,귀론길
강원도 원주시 단구동,1***,12m미만,61.21,월세,202004,4,           500,            40,2007,단관길
강원도 원주시 단구동,1**,8m미만,62.56,전세,202004,27,"         7,000",             0,2019,단사정길
강원도 원주시 단구동,9**,8m미만,63.81,전세,202004,26,"         3,500",             0,2020,귀론길
강원도 원주시 단구동,8*,8m미만,64.98,전세,202004,28,"        10,000",             0,1975,홍판서길
강원도 원주시 단구동,1***,25m미만,70,전세,202004,18,"         6,000",             0,2005,치악로1524번길
강원도 원주시 단구동,1***,25m미만,72,월세,202004,10,           550,            41,2007,단관길
강원도 원주시 단구동,8**,8m미만,73.99,월세,202004,20,           702,            11,2014,귀론길
강원도 원주시 단구동,1***,8m미만,77.04,전세,202004,18,"        10,000",             0,1987,치악로1735번길
강원도 원주시 단구동,1***,12m미만,80.78,전세,202004,6,"         9,000",             0,2013,구곡길
강원도 원주시 단구동,6**,8m미만,84.8,전세,202004,26,"         5,000",             0,1984,치악로
강원도 원주시 단구동,1***,12m미만,86,월세,202004,30,           500,            50,2014,천매봉길
강원도 원주시 단구동,1***,12m미만,126,전세,202004,8,"        12,000",             0,2006,천매봉길
강원도 원주시 단구동,8**,8m미만,189.03,전세,202004,8,"        11,000",             0,2016,단관공원길
강원도 원주시 명륜동,8**,12m미만,24.59,전세,202004,24,"         2,500",             0,2003,황소마을길
강원도 원주시 명륜동,8**,12m미만,30,월세,202004,5,           200,            30,2005,소방서길
강원도 원주시 명륜동,1**,8m미만,30,월세,202004,16,"         4,000",            20,2019,남산로9번길
강원도 원주시 명륜동,8**,12m미만,32,전세,202004,21,"         3,000",             0,2001,소방서길
강원도 원주시 명륜동,2**,-,33,전세,202004,22,"         6,500",             0,2019,
강원도 원주시 명륜동,8**,12m미만,35,전세,202004,2,"         3,000",             0,2000,남원로469번길
강원도 원주시 명륜동,8**,12m미만,64,월세,202004,6,           300,            38,2005,황소마을길
강원도 원주시 무실동,1***,12m미만,19.8,월세,202004,20,           300,            30,2012,만대공원길
강원도 원주시 무실동,1***,12m미만,19.8,전세,202004,29,"         3,000",             0,2018,섬밭들1길
강원도 원주시 무실동,1***,12m미만,20,월세,202004,16,           500,            30,2013,만대공원길
강원도 원주시 무실동,1***,25m미만,30,전세,202004,10,"         2,700",             0,2003,만대로
강원도 원주시 무실동,1***,12m미만,30,전세,202004,24,"         5,000",             0,2011,무실본동길
강원도 원주시 무실동,1***,12m미만,32.03,전세,202004,3,"         5,000",             0,2017,솔우물2길
강원도 원주시 무실동,1***,12m미만,33,월세,202004,10,           200,            33,2017,무실본동길
강원도 원주시 무실동,1***,12m미만,38,전세,202004,5,"         6,000",             0,2017,만대공원길
강원도 원주시 무실동,1***,12m미만,40,월세,202004,6,           300,            40,2016,솔우물2길
강원도 원주시 무실동,1***,12m미만,40,월세,202004,13,           300,            34,2012,무실본동길
강원도 원주시 무실동,1***,25m미만,40,월세,202004,23,           500,            45,2019,봉바위길
강원도 원주시 무실동,1***,12m미만,40,전세,202004,17,"         8,000",             0,2015,섬밭들1길
강원도 원주시 무실동,1***,12m미만,42,월세,202004,13,           500,            47,2012,봉바위길
강원도 원주시 무실동,1***,12m미만,43,전세,202004,11,"         4,500",             0,2012,섬밭들1길
강원도 원주시 무실동,1***,12m미만,45,전세,202004,26,"         5,000",             0,2014,무실본동길
강원도 원주시 무실동,1***,25m미만,49.58,월세,202004,27,"         1,000",            55,2015,
강원도 원주시 무실동,1***,12m미만,49.58,월세,202004,29,           500,            43,2016,솔우물1길
강원도 원주시 무실동,1***,25m미만,50,월세,202004,20,           500,            55,2011,무실본동길
강원도 원주시 무실동,1***,12m미만,50,전세,202004,4,"         7,000",             0,2011,무실본동길
강원도 원주시 무실동,1***,12m미만,58.89,월세,202004,11,           800,            50,2011,봉바위길
강원도 원주시 무실동,1***,25m미만,59,전세,202004,23,"         5,000",             0,2016,솔우물1길
강원도 원주시 무실동,1***,25m미만,59,전세,202004,27,"         5,000",             0,2016,솔우물1길
강원도 원주시 무실동,9**,25m이상,60,월세,202004,15,           500,            20,1991,북원로
강원도 원주시 무실동,1***,12m미만,61.34,월세,202004,10,           500,            38,2015,만대공원길
강원도 원주시 무실동,1***,12m미만,61.42,전세,202004,3,"         9,000",             0,2014,만대공원길
강원도 원주시 무실동,1***,12m미만,66.14,월세,202004,7,           500,            53,2013,무실본동길
강원도 원주시 무실동,1***,-,68,전세,202004,22,"         7,000",             0,2011,
강원도 원주시 무실동,1***,12m미만,68,전세,202004,22,"         7,000",             0,2011,만대공원길
강원도 원주시 무실동,1***,25m미만,81.95,전세,202004,9,"         3,000",             0,2015,솔우물2길
강원도 원주시 무실동,1***,12m미만,115,월세,202004,29,"         1,000",            70,2012,무실본동길
강원도 원주시 무실동,1***,12m미만,133,전세,202004,11,"        11,500",             0,2015,솔우물2길
강원도 원주시 문막읍 건등리,1***,8m미만,49.58,전세,202004,3,"         6,000",             0,2018,건등로
강원도 원주시 문막읍 건등리,1***,8m미만,49.58,전세,202004,23,"         5,500",             0,2018,건등로
강원도 원주시 문막읍 건등리,3**,8m미만,84.6,월세,202004,15,"         1,000",            35,1995,구암길
